"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore_Id","RetailStore_Account_Industry","Visitor_UserType","Name","RetailStore_PrimaryContact_Description","Visitor_FullPhotoUrl","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Parent_Account_Names","CreatedById","RetailStore_Account_AccountSource","Visitor_ParentPath","RetailStore_AccountId","RetailStore_Location_Address_City","RetailStore_Location_Address_PostalCode","StatusRemarks","RetailStore_RetailStoreGroup_Description","RetailStore_Description","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","ActualVisitStartTime_YearMonthDay","RetailStore_RetailLocationGroupId","RetailStore_Location_Address_State","Visitor_Parents","RetailStore_PrimaryContact_Department","Visitor_UniqueUserName","PlannedVisitStartTime","Visitor_Name","RetailStore_Name","RetailStore_Priority","CreatedDate","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Name","Visitor_Computed_ParentID","Id","RetailStore_Account_Name","InstructionDescription","RetailStore_StoreType","RetailStore_Account_Parent_Account_NamesPath","VisitPriority","Visitor_Role_Name","OwnerId","RetailStore_PrimaryContactId","Visitor_SmallPhotoUrl","RetailStore_Location_Name","RetailStore_RetailStoreGroupName_Custom","Visitor_Username","RetailStore_PrimaryContact_Email","RetailStore_Account_Type","LastProcessedDate","RetailStore_Location_Address_Country","SystemModstamp","RetailStore_Location_Address_Name","Visitor_ManagerId","Visitor_Role_ParentRoleId","RetailStore_DeliveryMethod","RetailStore_Account_Phone","LastModifiedById","RetailStore_PrimaryContact_Phone","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Account_AnnualRevenue","RetailStore_Location_LocationLevel","PlannedVisitDuration"
"2021-04-21","005B0000007DFGQIA4","2019-10-12","0YQB0000000PDybOAG","Construction","Standard","00000140",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","San Jose","95111",,"Description of Dmart Location Group 4",,"Completed","2019-10-12","0YQB00000004E11OAE","false","2019-10-12","2019-04-15","0Y2B00000004DW0KAM","CA","00EB0000000gPdpMAE",,"Ely Fortino","2019-10-12","Ely Fortino","Alpine Nutrition Outlet (Hayward)","Medium","2021-04-21",,"Sage Wieser","00EB0000000gPdqMAE","0Z5B00000004ScuKAE","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndBxIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 15","South","elywest.dw9ln1exampi@cga228dev.demo","sage_wieser@cox.net",,"2021-01-26","Santa Clara","2021-04-21","A00000022","NA","00EB0000000gPdqMAE","Van",,"005B0000007DFG6IAO","605-414-2147",23,3,0,1,23
"2021-04-21","005B0000007DFGHIA4","2020-09-09","0YQB00000004E0oOAE","Manufacturing","Standard","00000201",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4pwIAD","New Orleans","70116",,"Description of Dmart Location Group 3",,"Completed","2020-09-09","0YQB00000004E0oOAE","false","2020-09-09","2020-03-13","0Y2B00000004DVwKAM","LA","00EB0000000gPdpMAE",,"Chantelle Arceo","2020-09-09","Chantelle Arceo","Fare Merchants - Brooklyn","Low","2021-04-21",,"Edward Stamos","00EB0000000gPdpMAE","0Z5B00000004ScvKAE","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","Sales Manager","005B0000007GkqyIAC","003B000000HndBjIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","Dmart Location 1","Northeast","chantellerep.cmab9m46tabm@cga228dev.demo","info@salesforce.com",,"2021-01-26","Orleans","2021-04-21","A00000001","005B0000007DFG7IAO","00EB0000000gPdpMAE","Van",,"005B0000007DFG6IAO","(212) 555-5555",30,5,0,1,30
"2021-04-21","005B0000007DFGOIA4","2019-02-23","0YQB00000004E0zOAE","Finance","Standard","00000188",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rnIAD","Rockford","61109",,"Description of Dmart Location Group 5",,"Completed","2019-02-23","0YQB00000004E0zOAE","false","2019-02-23","2018-08-27","0Y2B00000004DVyKAM","IL",,,"Ricky Coyier","2019-02-23","Ricky Coyier","Alpine Nutrition - Noe Valley","Low","2021-04-21",,"Abel Maclead",,"0Z5B00000004ScwKAE","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC0IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","Dmart Location 13","West","rickyeast.00smg9iqf3tm@cga228dev.demo","amaclead@gmail.com",,"2021-01-26","Winnebago","2021-04-21","A00000020","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","631-335-3414",71,7,0,1,71
"2021-04-21","005B0000007DFGQIA4","2019-07-02","0YQB00000004E1BOAU","Finance","Standard","00000100",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rnIAD","Middlesex","8846",,"Description of Dmart Location Group 4",,"Completed","2019-07-02","0YQB00000004E1BOAU","false","2019-07-02","2019-01-03","0Y2B00000004DW0KAM","NJ","00EB0000000gPdpMAE",,"Ely Fortino","2019-07-02","Ely Fortino","Fare Merchants - Austin","Low","2021-04-21",,"Josephine Darakjy","00EB0000000gPdqMAE","0Z5B00000004ScxKAE","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndBqIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 24","South","elywest.dw9ln1exampi@cga228dev.demo","josephine_darakjy@darakjy.org",,"2021-01-26","Middlesex","2021-04-21","A00000025","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","810-292-9388",85,5,0,1,85
"2021-04-21","005B0000007DFGKIA4","2019-09-13","0YQB0000000PDymOAG","Manufacturing","Standard","00000424",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,,"001B000001LY4pwIAD","Brighton","48116",,"Description of Dmart Location Group 1",,"Completed","2019-09-13","0YQB00000004E1AOAU","false","2019-09-13","2019-03-17","0Y2B00000004DVzKAM","MI",,,"Cindy Timmel","2019-09-13","Cindy Timmel","NTO Store - Presidio","Low","2021-04-21",,"Simona Morasca",,"0Z5B00000004ScyKAE","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndBuIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 23","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","simona@morasca.com",,"2021-01-26","Livingston","2021-04-21","A00000002","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","419-503-2484",16,5,0,1,16
"2021-04-21","005B0000007DFGIIA4","2019-04-20","0YQB00000004E0uOAE","Food & Beverage","Standard","00000232",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4raIAD","Chagrin Falls","44023",,"Description of Dmart Location Group 2",,"Completed","2019-04-20","0YQB00000004E0uOAE","false","2019-04-20","2018-10-22","0Y2B00000004DVxKAM","OH","00EB0000000gPdpMAE",,"Wendy Keener","2019-04-20","Wendy Keener","Rondel Store - Austin East","Medium","2021-04-21",,"Fletcher Flosi","00EB0000000gPdpMAE","0Z5B00000004SczKAE","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","Sales Manager","005B0000007GkqyIAC","003B000000HndC8IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 7","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","fletcher.flosi@yahoo.com",,"2021-01-26","Geauga","2021-04-21","A00000014","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","815-828-2147",74,3,0,1,74
"2021-04-21","005B0000007DFGKIA4","2020-07-25","0YQB0000000PDyfOAG","Transportation","Standard","00000564",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD",,,,"Description of Dmart Location Group 1",,"Completed","2020-07-25","0YQB00000004E10OAE","false","2020-07-25","2020-01-27","0Y2B00000004DVzKAM",,,,"Cindy Timmel","2020-07-25","Cindy Timmel","NTO Store - Noe Valley","High","2021-04-21",,"Kiley Caldarera",,"0Z5B00000004Sd0KAE","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndC1IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Location","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","kiley.caldarera@aol.com",,"2021-01-26",,"2021-04-21",,"005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","310-498-5651",66,1,0,1,66
"2021-04-21","005B0000007DFGPIA4","2020-07-06","0YQB00000004E0rOAE","Manufacturing","Standard","00000129",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Kulpsville","19443",,"Description of Dmart Location Group 1",,"Completed","2019-07-07","0YQB00000004E0rOAE","false","2019-07-07","2019-01-08","0Y2B00000004DVzKAM","PA","00EB0000000gPdpMAE",,"Bill Malley","2020-07-06","Bill Malley","NTO Store - Alameda","Low","2021-04-21",,"Yuki Whobrey","00EB0000000gPdqMAE","0Z5B00000004Sd1KAE","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndC7IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 4","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","yuki_whobrey@aol.com",,"2021-01-26","Montgomery","2021-04-21","A00000011","NA","00EB0000000gPdqMAE","Van",,"005B0000007DFG6IAO","313-288-7937",54,3,0,1,54
"2021-04-21","005B0000007DFGNIA4","2019-06-29","0YQB0000000PDylOAG","Finance","Standard","00000097",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rnIAD","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2019-06-29","0YQB00000004E18OAE","false","2019-06-29","2018-12-31","0Y2B00000004DVxKAM","AK","00EB0000000gPdpMAE",,"Valerie Juhas","2019-06-29","Valerie Juhas","NTO Store - Ferry Plaza Market","High","2021-04-21",,"Meaghan Garufi","00EB0000000gPdqMAE","0Z5B00000004Sd2KAE","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndC5IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","Dmart Location 21","Midwest","valerieeast.siu4krkqhrgs@cga228dev.demo","meaghan@hotmail.com",,"2021-01-26","Anchorage","2021-04-21","A00000004","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","931-313-9635",21,1,0,1,21
"2021-04-21","005B0000007DFGQIA4","2018-12-23","0YQB00000004E0xOAE","Construction","Standard","00000460",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Completed","2018-12-23","0YQB00000004E0xOAE","false","2018-12-23","2018-06-26","0Y2B00000004DW0KAM","TN","00EB0000000gPdpMAE",,"Ely Fortino","2018-12-23","Ely Fortino","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta","00EB0000000gPdqMAE","0Z5B00000004Sd3KAE","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 10","South","elywest.dw9ln1exampi@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","440-780-8425",42,2,0,1,42
"2021-04-21","005B0000007DFGHIA4","2019-02-19","0YQB00000004E12OAE","Construction","Standard","00000291",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rsIAD","Irving","75062",,"Description of Dmart Location Group 3",,"Completed","2019-02-19","0YQB00000004E12OAE","false","2019-02-19","2018-08-23","0Y2B00000004DVwKAM","TX","00EB0000000gPdpMAE",,"Chantelle Arceo","2019-02-19","Chantelle Arceo","Alpine Nutrition - San Francisco","Low","2021-04-21",,"Kris Marrier","00EB0000000gPdpMAE","0Z5B00000004Sd4KAE","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low","Sales Manager","005B0000007GkqyIAC","003B000000HndByIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","Dmart Location 16","Northeast","chantellerep.cmab9m46tabm@cga228dev.demo","kris@gmail.com",,"2021-01-26","Dallas","2021-04-21","A00000023","005B0000007DFG7IAO","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","410-655-8723",73,5,0,1,73
"2021-04-21","005B0000007DFGKIA4","2019-04-02","0YQB00000004E0wOAE","Construction","Standard","00000534",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2019-04-02","0YQB00000004E0wOAE","false","2019-04-02","2018-10-04","0Y2B00000004DVzKAM","AZ",,,"Cindy Timmel","2019-04-02","Cindy Timmel","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster",,"0Z5B00000004Sd5KAE","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 9","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","518-966-7987",83,5,0,1,83
"2021-04-21","005B0000007DFGHIA4","2020-07-13","0YQB00000004E0oOAE","Manufacturing","Standard","00000251",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4pwIAD","New Orleans","70116",,"Description of Dmart Location Group 3",,"Completed","2020-07-13","0YQB00000004E0oOAE","false","2020-07-12","2020-01-14","0Y2B00000004DVwKAM","LA","00EB0000000gPdpMAE",,"Chantelle Arceo","2020-07-12","Chantelle Arceo","Fare Merchants - Brooklyn","Low","2021-04-21",,"Edward Stamos","00EB0000000gPdpMAE","0Z5B00000004Sd6KAE","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndBjIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","Dmart Location 1","Northeast","chantellerep.cmab9m46tabm@cga228dev.demo","info@salesforce.com",,"2021-01-26","Orleans","2021-04-21","A00000001","005B0000007DFG7IAO","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","(212) 555-5555",59,5,0,1,59
"2021-04-21","005B0000007DFGLIA4","2020-07-22","0YQB00000004E0sOAE","Transportation","Standard","00000555",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD","Middle Island","11953",,"Description of Dmart Location Group 4",,"Completed","2020-07-22","0YQB00000004E0sOAE","false","2020-07-22","2020-01-24","0Y2B00000004DW0KAM","NY",,,"Vanessa Riden","2020-07-22","Vanessa Riden","Nutrition Stop - Gainesville","Low","2021-04-21",,"Leota Dilliard",,"0Z5B00000004Sd7KAE","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndBwIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 5","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","leota@hotmail.com",,"2021-01-26","Suffolk","2021-04-21","A00000012","NA",,"Van",,"005B0000007GkqyIAC","408-752-3500",68,7,0,1,68
"2021-04-21","005B0000007DFGOIA4","2019-03-24","0YQB0000000PDycOAG","Food & Beverage","Standard","00000228",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Baltimore","21224",,"Description of Dmart Location Group 5",,"Completed","2019-03-24","0YQB00000004E0qOAE","false","2019-03-24","2018-09-25","0Y2B00000004DVyKAM","MD",,,"Ricky Coyier","2019-03-24","Ricky Coyier","NTO Store - Berkeley","Medium","2021-04-21",,"Cammy Albares",,"0Z5B00000004Sd8KAE","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndC3IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","Dmart Location 3","West","rickyeast.00smg9iqf3tm@cga228dev.demo","calbares@gmail.com",,"2021-01-26","Baltimore City","2021-04-21","A00000010","005B0000007DFG7IAO",,"Truck",,"005B0000007GkqyIAC","956-537-6195",77,10,0,1,77
"2021-04-21","005B0000007DFGNIA4","2019-12-29","0YQB00000004E0pOAE","Manufacturing","Standard","00000327",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/F","Midwest","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Sioux Falls","57105",,"Description of Dmart Location Group 2",,"Completed","2019-12-29","0YQB00000004E0pOAE","false","2019-12-29","2019-07-02","0Y2B00000004DVxKAM","SD","00EB0000000gPdpMAE",,"Valerie Juhas","2019-12-29","Valerie Juhas","Fare Merchants - Gold Coast","High","2021-04-21",,"Mattie Poquette","00EB0000000gPdqMAE","0Z5B00000004Sd9KAE","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndC4IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FI/T","Dmart Location 2","Midwest","valerieeast.siu4krkqhrgs@cga228dev.demo","mattie@aol.com",,"2021-01-26","Minnehaha","2021-04-21","A00000009","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","602-277-4385",69,2,0,1,69
"2021-04-21","005B0000007DFGIIA4","2020-08-08","0YQB00000004E13OAE","Construction","Standard","00000192",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rsIAD","Albany","12204",,"Description of Dmart Location Group 2",,"Completed","2020-08-08","0YQB00000004E13OAE","false","2019-08-09","2019-02-10","0Y2B00000004DVxKAM","NY","00EB0000000gPdpMAE",,"Wendy Keener","2020-08-08","Wendy Keener","Nutrition Stop - Hillsdale","Low","2021-04-21",,"Lenna Paprocki","00EB0000000gPdpMAE","0Z5B00000004SdAKAU","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low","Sales Manager","005B0000007GkqyIAC","003B000000HndBsIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 25","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","lpaprocki@hotmail.com",,"2021-01-26","Albany","2021-04-21","A00000024","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007DFG6IAO","907-385-4412",525619,5,0,1,19
"2021-04-21","005B0000007DFGJIA4","2019-12-26","0YQB00000004E0zOAE","Finance","Standard","00000463",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rnIAD","Rockford","61109",,"Description of Dmart Location Group 5",,"Completed","2019-12-26","0YQB00000004E0zOAE","false","2019-12-26","2019-06-29","0Y2B00000004DVyKAM","IL",,,"Vince Breland","2019-12-26","Vince Breland","Alpine Nutrition - Noe Valley","Low","2021-04-21",,"Abel Maclead",,"0Z5B00000004SdBKAU","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndC0IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 13","West","vincewest.etys9pocsgvv@cga228dev.demo","amaclead@gmail.com",,"2021-01-26","Winnebago","2021-04-21","A00000020","005B0000007DFGOIA4",,"Van",,"005B0000007GkqyIAC","631-335-3414",76,7,0,1,76
"2021-04-21","005B0000007DFGIIA4","2018-12-11","0YQB00000004E0pOAE","Manufacturing","Standard","00000302",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4pwIAD","Sioux Falls","57105",,"Description of Dmart Location Group 2",,"Completed","2018-12-11","0YQB00000004E0pOAE","false","2018-12-11","2018-06-14","0Y2B00000004DVxKAM","SD","00EB0000000gPdpMAE",,"Wendy Keener","2018-12-11","Wendy Keener","Fare Merchants - Gold Coast","High","2021-04-21",,"Mattie Poquette","00EB0000000gPdpMAE","0Z5B00000004SdCKAU","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndC4IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 2","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","mattie@aol.com",,"2021-01-26","Minnehaha","2021-04-21","A00000009","005B0000007DFGOIA4","00EB0000000gPdpMAE","Truck",,"005B0000007GkqyIAC","602-277-4385",30,2,0,1,30
