ACCOUNTAUM,ACCOUNTID,ACCOUNTINVESTMENTEXPERIENCE,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTOWNERNAME,ACCOUNTRECORDTYPENAME,ACCOUNTSERVICEMODEL,ACCOUNTTYPE,ACTIVITYDATE,CREATEDDATE,EVENTSUBTYPE,ID,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSMALLPHOTOURL,OWNERSTATE,PRIORITY,RECORDTYPENAME,REGARDING,STATUS,SUBJECT,TASKSUBTYPE,TYPE,LastProcessedDate
714410.0,0011U00000KuFZRQA3,Inexperienced,Growth,Retired,Solomon Pearson,Brenda Banker,Person Account,Tier 1,Customer,2019-09-24,2019-10-21,Event,Activity-1-0011U00000KuFZRQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Send Birthday Gift,Event,Meeting,2020-05-25
592719.0,0011U00000KuFZXQA3,Moderately Experienced,Income,Retired,Hayes Marsh,Chelsea Advisor,Person Account,Tier 1,Customer,2019-10-14,2019-10-21,Event,Activity-0-0011U00000KuFZXQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Client Retention,Completed,Discussion,Task,Other,2020-05-25
812479.0,0011U00000KuFZhQAN,Experienced,Balanced Growth,Affluent Professionals,Thor Jefferson,Allen Advisor,Individual,Tier 1,Customer,2019-10-14,2019-10-21,Event,Activity-1-0011U00000KuFZhQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,Open,Discussion,Task,Meeting,2020-05-25
501392.0,0011U00000KuFZnQAN,Experienced,Growth,Millennials,Nina Sparks,Brenda Banker,Household,Tier 3,Customer,2019-09-23,2019-10-21,Call,Activity-2-0011U00000KuFZnQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Service,Event,Call Nina Sparks,Event,Call,2020-05-25
1134514.0,0011U00000KuFZoQAN,Experienced,Balanced Growth,Millennials,Reese Valentine,Allen Advisor,Household,Tier 2,Customer,2019-10-19,2019-10-21,Event,Activity-3-0011U00000KuFZoQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Evaluate Refinancing Loan,Event,Meeting,2020-05-25
536553.0,0011U00000KuFZtQAN,Moderately Inexperienced,Aggressive Growth,Affluent Professionals,Alvin Franco,Brenda Banker,Person Account,Tier 2,Customer,2019-10-04,2019-10-21,Call,Activity-3-0011U00000KuFZtQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Call Alvin Franco,Event,Call,2020-05-25
755977.0,0011U00000KuFZwQAN,Inexperienced,Growth,Affluent Professionals,Rhoda Odom,Allen Advisor,Household,Tier 1,Customer,2019-10-11,2019-10-21,Event,Activity-1-0011U00000KuFZwQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,High,Advisor Task,Onboarding,In Progress,Evaluate Refinancing Loan,Task,Meeting,2020-05-25
461409.0,0011U00000KuFZxQAN,Experienced,Income,Retired,Charissa Newton,Chelsea Advisor,Individual,Tier 3,Customer,2019-10-16,2019-10-21,Event,Activity-2-0011U00000KuFZxQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Onboarding,Event,Summit,Event,Meeting,2020-05-25
3809554.0,0011U00000Kcp1KQAR,Moderately Experienced,Balanced Growth,Millennials,Adams Household,Chelsea Advisor,Household,Tier 1,Customer,2019-10-19,2019-10-21,Call,Activity-6-0011U00000Kcp1KQAR,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Service,Event,Call Adams Household,Event,Call,2020-05-25
4399882.0,0011U00000Kcp1NQAR,Moderately Inexperienced,Balanced Growth,Millennials,Rachel Adams,Brenda Banker,Person Account,Tier 2,Customer,2019-10-10,2019-10-21,Event,Activity-5-0011U00000Kcp1NQAR,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Normal,Advisor Task,Onboarding,Completed,Quarterly Earnings Summary,Task,Other,2020-05-25
433971.0,0011U00000KuFamQAF,Inexperienced,Growth,Millennials,Maisie Kelly,Mark Garet,Person Account,Tier 1,Customer,2019-10-07,2019-10-21,Call,Activity-0-0011U00000KuFamQAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Call Maisie Kelly,Event,Call,2020-05-25
4170842.0,0011U00000Kcp1JQAR,Inexperienced,Growth,Millennials,Adams Charitable Trust,Allen Advisor,Individual,Tier 1,Customer,2019-11-12,2019-11-18,Event,Activity-7-0011U00000Kcp1JQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Quarterly Earnings Summary,Event,Email,2020-05-25
4032940.0,0011U00000Kcp1KQAR,Moderately Experienced,Balanced Growth,Millennials,Adams Household,Chelsea Advisor,Household,Tier 1,Customer,2019-11-09,2019-11-18,Event,Activity-7-0011U00000Kcp1KQAR,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Prospecting,Completed,Evaluate Refinancing Loan,Task,Meeting,2020-05-25
8424182.0,0011U00000Kcp1MQAR,Experienced,Growth,Mass Market,Nigel Adams,Allen Advisor,Person Account,Tier 2,Customer,2019-11-09,2019-11-18,Event,Activity-4-0011U00000Kcp1MQAR,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Onboarding,Event,Lunch Meeting,Event,Meeting,2020-05-25
4129491.0,0011U00000Kcp1PQAR,Moderately Experienced,Income,Mass Market,Symonds Household,Allen Advisor,Household,Tier 3,Customer,2019-11-15,2019-11-18,Event,Activity-7-0011U00000Kcp1PQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Client Retention,Completed,Call Symonds Household,Call,Call,2020-05-25
0.0,0011U00000KuFXHQA3,Experienced,Income,Affluent Professionals,Hedley Church,Allen Advisor,Individual,Tier 1,Customer,2019-10-27,2019-11-18,Event,Activity-2-0011U00000KuFXHQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Onboarding,In Progress,Lunch Meeting,Task,Email,2020-05-25
179153.0,0011U00000KuFXLQA3,Moderately Experienced,Aggressive Growth,Mass Market,Akeem Head,Brenda Banker,Person Account,Tier 3,Customer,2019-10-26,2019-11-18,Event,Activity-3-0011U00000KuFXLQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,In Progress,Quarterly Earnings Summary,Task,Meeting,2020-05-25
684554.0,0011U00000KuFXRQA3,Moderately Inexperienced,Growth,Affluent Professionals,Sloane Holland,Chelsea Advisor,Person Account,Tier 1,Customer,2019-11-03,2019-11-18,Event,Activity-5-0011U00000KuFXRQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Sync Up,Event,Meeting,2020-05-25
470201.0,0011U00000KuFXUQA3,Moderately Experienced,Growth,Millennials,Britanni Garcia,Allen Advisor,Individual,Tier 1,Customer,2019-11-14,2019-11-18,Event,Activity-4-0011U00000KuFXUQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Discussion,Event,Other,2020-05-25
306757.0,0011U00000KuFXWQA3,Inexperienced,Growth,Mass Market,Grant Cline,Mark Garet,Individual,Tier 1,Customer,2019-11-15,2019-11-18,Event,Activity-2-0011U00000KuFXWQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,High,Advisor Task,Prospecting,Completed,Sync Up,Task,Meeting,2020-05-25
160976.0,0011U00000KuFXbQAN,Inexperienced,Aggressive Growth,Millennials,Kato Vega,Brenda Banker,Person Account,Tier 1,Customer,2019-11-10,2019-11-18,Event,Activity-0-0011U00000KuFXbQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Lunch Meeting,Event,Meeting,2020-05-25
176127.0,0011U00000KuFXgQAN,Inexperienced,Balanced Growth,Millennials,Palmer Macdonald,Chelsea Advisor,Person Account,Tier 1,Customer,2019-11-02,2019-11-18,Event,Activity-1-0011U00000KuFXgQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,Not Started,Evaluate Refinancing Loan,Task,Meeting,2020-05-25
713472.0,0011U00000KuFXkQAN,Inexperienced,Aggressive Growth,Affluent Professionals,Idola Le,Allen Advisor,Person Account,Tier 2,Customer,2019-10-25,2019-11-18,Event,Activity-6-0011U00000KuFXkQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Onboarding,Event,Discussion,Event,Other,2020-05-25
383292.0,0011U00000KuFXmQAN,Inexperienced,Balanced Growth,Mass Market,Ferris King,Brenda Banker,Household,Tier 3,Customer,2019-11-01,2019-11-18,Event,Activity-2-0011U00000KuFXmQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Prospecting,Completed,Lunch Meeting,Task,Email,2020-05-25
476222.0,0011U00000KuFXqQAN,Moderately Experienced,Income,Mass Market,Ryder Velez,Allen Advisor,Household,Tier 2,Customer,2019-10-28,2019-11-18,Event,Activity-2-0011U00000KuFXqQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Client Retention,Completed,Discussion,Task,Meeting,2020-05-25
683585.0,0011U00000KuFXuQAN,Experienced,Aggressive Growth,Mass Market,Marvin Garcia,Allen Advisor,Person Account,Tier 1,Customer,2019-11-10,2019-11-18,Event,Activity-5-0011U00000KuFXuQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Client Retention,Open,Call Marvin Garcia,Call,Call,2020-05-25
591075.0,0011U00000KuFXvQAN,Moderately Inexperienced,Income,High Net Worth Families,Odysseus Grimes,Allen Advisor,Person Account,Tier 3,Customer,2019-11-16,2019-11-18,Event,Activity-4-0011U00000KuFXvQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,Open,Sync Up,Task,Other,2020-05-25
784780.0,0011U00000KuFY3QAN,Experienced,Aggressive Growth,High Net Worth Families,Amos May,Brenda Banker,Person Account,Tier 2,Customer,2019-10-29,2019-11-18,Event,Activity-3-0011U00000KuFY3QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Client Retention,In Progress,Send Birthday Gift,Task,Meeting,2020-05-25
67463.0,0011U00000KuFY5QAN,Moderately Inexperienced,Aggressive Growth,Millennials,Declan Leblanc,Chelsea Advisor,Household,Tier 3,Customer,2019-10-20,2019-11-18,Event,Activity-2-0011U00000KuFY5QAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Prospecting,Completed,Evaluate Refinancing Loan,Task,Email,2020-05-25
368226.0,0011U00000KuFY7QAN,Moderately Inexperienced,Income,Mass Market,Brielle Lynn,Mark Garet,Person Account,Tier 2,Customer,2019-11-08,2019-11-18,Event,Activity-2-0011U00000KuFY7QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Summit,Event,Email,2020-05-25
297141.0,0011U00000KuFYCQA3,Inexperienced,Aggressive Growth,Millennials,Evangeline Christian,Allen Advisor,Household,Tier 2,Customer,2019-11-01,2019-11-18,Event,Activity-3-0011U00000KuFYCQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Normal,Advisor Task,Prospecting,In Progress,Sync Up,Task,Other,2020-05-25
304761.0,0011U00000KuFYEQA3,Moderately Inexperienced,Income,Retired,Reuben Roman,Mark Garet,Individual,Tier 1,Customer,2019-11-17,2019-11-18,Event,Activity-3-0011U00000KuFYEQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Service,Open,Send Birthday Gift,Task,Email,2020-05-25
334733.0,0011U00000KuFYFQA3,Experienced,Aggressive Growth,Affluent Professionals,Chloe Knox,Allen Advisor,Person Account,Tier 1,Customer,2019-11-07,2019-11-18,Event,Activity-5-0011U00000KuFYFQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Lunch Meeting,Event,Email,2020-05-25
548735.0,0011U00000KuFYGQA3,Inexperienced,Income,Millennials,Caleb Mccray,Allen Advisor,Household,Tier 2,Customer,2019-10-20,2019-11-18,Call,Activity-5-0011U00000KuFYGQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Call Caleb Mccray,Event,Call,2020-05-25
707845.0,0011U00000KuFYNQA3,Inexperienced,Balanced Growth,Affluent Professionals,Raphael Snider,Chelsea Advisor,Individual,Tier 3,Customer,2019-10-29,2019-11-18,Event,Activity-1-0011U00000KuFYNQA3,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Service,In Progress,Evaluate Refinancing Loan,Task,Meeting,2020-05-25
252679.0,0011U00000KuFYOQA3,Moderately Inexperienced,Income,Millennials,Slade Lindsay,Allen Advisor,Individual,Tier 2,Customer,2019-10-30,2019-11-18,Call,Activity-4-0011U00000KuFYOQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Call Slade Lindsay,Event,Call,2020-05-25
583982.0,0011U00000KuFYWQA3,Moderately Inexperienced,Aggressive Growth,High Net Worth Families,Brian Williamson,Allen Advisor,Person Account,Tier 1,Customer,2019-11-09,2019-11-18,Event,Activity-3-0011U00000KuFYWQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Client Retention,Event,Discussion,Event,Meeting,2020-05-25
234990.0,0011U00000KuFYZQA3,Inexperienced,Income,Retired,Clementine Hughes,Brenda Banker,Household,Tier 1,Customer,2019-10-31,2019-11-18,Event,Activity-2-0011U00000KuFYZQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Client Retention,In Progress,Discussion,Task,Other,2020-05-25
182787.0,0011U00000KuFYoQAN,Moderately Experienced,Income,Affluent Professionals,Calvin Rutledge,Brenda Banker,Individual,Tier 3,Customer,2019-10-26,2019-11-18,Event,Activity-3-0011U00000KuFYoQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Normal,Advisor Task,Prospecting,In Progress,Send Birthday Gift,Task,Meeting,2020-05-25
472096.0,0011U00000KuFYvQAN,Moderately Experienced,Aggressive Growth,Millennials,Ruby Gay,Allen Advisor,Individual,Tier 2,Customer,2019-10-29,2019-11-18,Event,Activity-0-0011U00000KuFYvQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Onboarding,Event,Quarterly Earnings Summary,Event,Other,2020-05-25
837350.0,0011U00000KuFYwQAN,Moderately Inexperienced,Balanced Growth,Millennials,Armand Knowles,Allen Advisor,Person Account,Tier 3,Customer,2019-10-23,2019-11-18,Event,Activity-3-0011U00000KuFYwQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Summit,Event,Email,2020-05-25
936040.0,0011U00000KuFYyQAN,Experienced,Growth,Affluent Professionals,Lacey Snider,Brenda Banker,Person Account,Tier 3,Customer,2019-11-12,2019-11-18,Event,Activity-5-0011U00000KuFYyQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Service,Not Started,Sync Up,Task,Meeting,2020-05-25
664258.0,0011U00000KuFZ5QAN,Moderately Experienced,Growth,High Net Worth Families,Hayes Huff,Brenda Banker,Individual,Tier 3,Customer,2019-10-24,2019-11-18,Call,Activity-1-0011U00000KuFZ5QAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Call Hayes Huff,Event,Call,2020-05-25
53682.0,0011U00000KuFZ7QAN,Moderately Experienced,Growth,Mass Market,Kirk Walton,Allen Advisor,Household,Tier 1,Customer,2019-11-14,2019-11-18,Event,Activity-2-0011U00000KuFZ7QAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Onboarding,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
488347.0,0011U00000KuFZ8QAN,Moderately Experienced,Aggressive Growth,Mass Market,Wang Church,Brenda Banker,Person Account,Tier 1,Customer,2019-10-28,2019-11-18,Event,Activity-3-0011U00000KuFZ8QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Send Birthday Gift,Event,Email,2020-05-25
627640.0,0011U00000KuFZAQA3,Moderately Inexperienced,Aggressive Growth,Mass Market,Constance Gill,Brenda Banker,Person Account,Tier 2,Customer,2019-11-14,2019-11-18,Event,Activity-2-0011U00000KuFZAQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Lunch Meeting,Event,Other,2020-05-25
776847.0,0011U00000KuFZFQA3,Experienced,Growth,Retired,Mohammad Diaz,Allen Advisor,Individual,Tier 1,Customer,2019-11-06,2019-11-18,Event,Activity-2-0011U00000KuFZFQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Not Started,Call Mohammad Diaz,Call,Call,2020-05-25
279812.0,0011U00000KuFZIQA3,Moderately Experienced,Balanced Growth,Retired,Knox Cote,Chelsea Advisor,Household,Tier 2,Customer,2019-11-08,2019-11-18,Event,Activity-2-0011U00000KuFZIQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Prospecting,Open,Discussion,Task,Other,2020-05-25
348907.0,0011U00000KuFZKQA3,Moderately Inexperienced,Balanced Growth,Millennials,Charissa Fulton,Allen Advisor,Individual,Tier 2,Customer,2019-11-11,2019-11-18,Event,Activity-1-0011U00000KuFZKQA3,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Prospecting,Event,Evaluate Refinancing Loan,Event,Meeting,2020-05-25
120148.0,0011U00000KuFZMQA3,Experienced,Growth,Retired,Cade Clarke,Brenda Banker,Person Account,Tier 1,Customer,2019-11-13,2019-11-18,Call,Activity-1-0011U00000KuFZMQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Call Cade Clarke,Event,Call,2020-05-25
