"SALES_MANAGER","StartDate","AGENT_GENDER","AGENCY_NAME","AGENT_NAME","LastProcessedDate","BROKER_ID","REGION","QuotaAmount"
"Monica Campbell","2019-09-01 00:00:00","Female","Trustlance","Mary Edwards","2019-10-07 14:44:57","BROKER_613","North East",3000
"Jeffrey Miranda","2019-09-01 00:00:00","Female","Trustlance","Earline Hamilton","2019-10-07 14:44:57","BROKER_1982","North West",4000
"Meagan Combs","2019-09-01 00:00:00","Female","Trustlance","Betty Montoya","2019-10-07 14:44:57","BROKER_1980","North West",3000
"Meagan Combs","2019-09-01 00:00:00","Male","Trustlance","Ryan Nichols","2019-10-07 14:44:57","BROKER_1479","South West",4000
"Melissa Neal","2019-09-01 00:00:00","Female","Trustlance","Diana Bell","2019-10-07 14:44:57","BROKER_135","South West",6000
"James Coleman","2019-09-01 00:00:00","Female","Undiro","Debbie Alsup","2019-10-07 14:44:57","BROKER_267","Midwest",7000
"James Coleman","2019-09-01 00:00:00","Female","Undiro","Graciela Gonzalez","2019-10-07 14:44:57","BROKER_1626","Midwest",3000
"James Coleman","2019-09-01 00:00:00","Male","Undiro","Larry Bishop","2019-10-07 14:44:57","BROKER_262","Midwest",6000
"Amanda Long","2019-09-01 00:00:00","Female","Undiro","Letha Metz","2019-10-07 14:44:57","BROKER_734","North East",4000
"Evan Bullock","2019-09-01 00:00:00","Male","Undiro","Stephen Rutter","2019-10-07 14:44:57","BROKER_733","North East",5000
"Sarah Rivas","2019-09-01 00:00:00","Male","Undiro","Daniel Pierce","2019-10-07 14:44:57","BROKER_1162","North West",3000
"Anne Powers","2019-09-01 00:00:00","Male","Undiro","Curtis Blessing","2019-10-07 14:44:57","BROKER_1614","South East",6000
"Matthew Hanna","2019-09-01 00:00:00","Male","Undiro","David Johnson","2019-10-07 14:44:57","BROKER_1616","South East",6000
"Sandra Parker","2019-09-01 00:00:00","Male","Undiro","Mark Keen","2019-10-07 14:44:57","BROKER_1618","South East",5000
"Melissa Neal","2019-09-01 00:00:00","Male","Undiro","Christopher Wickman","2019-10-07 14:44:57","BROKER_269","South West",6000
"James Coleman","2019-10-01 00:00:00","Female","CashCoverage","Ruth Poole","2019-10-07 14:44:57","BROKER_198","Midwest",7000
"Jennifer Jackson","2019-10-01 00:00:00","Male","CashCoverage","Bobby Norris","2019-10-07 14:44:57","BROKER_213","Midwest",5000
"Evan Bullock","2019-10-01 00:00:00","Male","CashCoverage","Adam Rios","2019-10-07 14:44:57","BROKER_672","North East",6000
"Monica Campbell","2019-10-01 00:00:00","Male","CashCoverage","James Coker","2019-10-07 14:44:57","BROKER_1560","North East",6000
"Chad Russo","2019-10-01 00:00:00","Male","CashCoverage","Carl Whitley","2019-10-07 14:44:57","BROKER_1098","North West",4000
"Chad Russo","2019-10-01 00:00:00","Female","CashCoverage","Nancy Meyer","2019-10-07 14:44:57","BROKER_1108","North West",4000
"Lisa Lewis","2019-10-01 00:00:00","Female","CashCoverage","Ivy Wickline","2019-10-07 14:44:57","BROKER_1106","North West",3000
"Anne Powers","2019-10-01 00:00:00","Female","CashCoverage","Beverly McCauley","2019-10-07 14:44:57","BROKER_1556","South East",7000
"Matthew Hanna","2019-10-01 00:00:00","Female","CashCoverage","Hazel Nguyen","2019-10-07 14:44:57","BROKER_1549","South East",6000
"Sandra Parker","2019-10-01 00:00:00","Female","CashCoverage","Carol Robertson","2019-10-07 14:44:57","BROKER_670","South East",6000
"Sandra Parker","2019-10-01 00:00:00","Male","CashCoverage","Gregory Winkle","2019-10-07 14:44:57","BROKER_1551","South East",6000
"Lisa Lewis","2019-10-01 00:00:00","Male","CashCoverage","Malcolm Sears","2019-10-07 14:44:57","BROKER_2053","South West",3000
"James Coleman","2019-10-01 00:00:00","Male","Clientive","Christopher Harper","2019-10-07 14:44:57","BROKER_83","Midwest",6000
"James Coleman","2019-10-01 00:00:00","Female","Clientive","Linda Campbell","2019-10-07 14:44:57","BROKER_79","Midwest",5000
"Evan Bullock","2019-10-01 00:00:00","Female","Clientive","Leslie Lee","2019-10-07 14:44:57","BROKER_569","North East",5000
"Meagan Combs","2019-10-01 00:00:00","Female","Clientive","Heather Moore","2019-10-07 14:44:57","BROKER_1925","North West",4000
"Sandra Parker","2019-10-01 00:00:00","Female","Clientive","Amalia Butler","2019-10-07 14:44:57","BROKER_1421","South East",6000
"Jeffrey Miranda","2019-10-01 00:00:00","Female","Clientive","Dorothy Parker","2019-10-07 14:44:57","BROKER_1927","South West",3000
"James Coleman","2019-10-01 00:00:00","Female","CoInsurance","Diane Joseph","2019-10-07 14:44:57","BROKER_243","Midwest",6000
"James Coleman","2019-10-01 00:00:00","Female","CoInsurance","Marisol Corona","2019-10-07 14:44:57","BROKER_247","Midwest",6000
"Monica Campbell","2019-10-01 00:00:00","Female","CoInsurance","Mattie Blankenship","2019-10-07 14:44:57","BROKER_708","North East",3000
"Meagan Combs","2019-10-01 00:00:00","Female","CoInsurance","Heidi Quinones","2019-10-07 14:44:57","BROKER_1599","North West",5000
"Anne Powers","2019-10-01 00:00:00","Male","CoInsurance","Benjamin Ryan","2019-10-07 14:44:57","BROKER_1589","South East",7000
"Matthew Hanna","2019-10-01 00:00:00","Female","CoInsurance","Elizabeth Cothern","2019-10-07 14:44:57","BROKER_1603","South East",7000
"Sandra Parker","2019-10-01 00:00:00","Female","CoInsurance","Dorothy Abels","2019-10-07 14:44:57","BROKER_1594","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Male","CoInsurance","James Ramirez","2019-10-07 14:44:57","BROKER_1602","South East",6000
"Sandra Parker","2019-10-01 00:00:00","Male","CoInsurance","Leo Neff","2019-10-07 14:44:57","BROKER_1597","South East",3000
"Jeffrey Miranda","2019-10-01 00:00:00","Male","CoInsurance","Jacob Rowles","2019-10-07 14:44:57","BROKER_1139","South West",7000
"James Coleman","2019-10-01 00:00:00","Female","Commerce Equity","Marlene Collins","2019-10-07 14:44:57","BROKER_130","Midwest",4000
"James Coleman","2019-10-01 00:00:00","Female","Commerce Equity","Virginia Moore","2019-10-07 14:44:57","BROKER_1042","Midwest",4000
"Monica Campbell","2019-10-01 00:00:00","Female","Commerce Equity","Laurie Anderson","2019-10-07 14:44:57","BROKER_609","North East",4000
"Lisa Lewis","2019-10-01 00:00:00","Female","Commerce Equity","Debra Walker","2019-10-07 14:44:57","BROKER_1040","North West",6000
"Matthew Hanna","2019-10-01 00:00:00","Male","Commerce Equity","Daniel Wade","2019-10-07 14:44:57","BROKER_607","South East",5000
"James Coleman","2019-10-01 00:00:00","Male","Ensuran","Eric Graham","2019-10-07 14:44:57","BROKER_302","Midwest",4000
"James Coleman","2019-10-01 00:00:00","Female","Ensuran","Evelyn Jaramillo","2019-10-07 14:44:57","BROKER_2126","Midwest",3000
"Evan Bullock","2019-10-01 00:00:00","Female","Ensuran","Barbara Carroll","2019-10-07 14:44:57","BROKER_1648","North East",3000
"Monica Campbell","2019-10-01 00:00:00","Female","Ensuran","Evangeline Bakker","2019-10-07 14:44:57","BROKER_759","North East",4000
"Meagan Combs","2019-10-01 00:00:00","Male","Ensuran","Frank Hamilton","2019-10-07 14:44:57","BROKER_2125","North West",7000
"Matthew Hanna","2019-10-01 00:00:00","Female","Ensuran","Brianne Felix","2019-10-07 14:44:57","BROKER_1654","South East",7000
"Sandra Parker","2019-10-01 00:00:00","Female","Ensuran","Marie Murphy","2019-10-07 14:44:57","BROKER_1650","South East",6000
"Meagan Combs","2019-10-01 00:00:00","Female","Ensuran","Sylvia Fabian","2019-10-07 14:44:57","BROKER_1660","South West",4000
"James Coleman","2019-10-01 00:00:00","Female","Flying Safe","Elizabeth Brook","2019-10-07 14:44:57","BROKER_318","Midwest",4000
"James Coleman","2019-10-01 00:00:00","Female","Flying Safe","Gladys Soto","2019-10-07 14:44:57","BROKER_326","Midwest",4000
"James Coleman","2019-10-01 00:00:00","Female","Flying Safe","Gloria French","2019-10-07 14:44:57","BROKER_309","Midwest",6000
"Jeffrey Miranda","2019-10-01 00:00:00","Female","Flying Safe","Amy Smith","2019-10-07 14:44:57","BROKER_2141","North West",5000
"Matthew Hanna","2019-10-01 00:00:00","Female","Flying Safe","Betty Bartz","2019-10-07 14:44:57","BROKER_1678","South East",4000
"Matthew Hanna","2019-10-01 00:00:00","Male","Flying Safe","David Dooley","2019-10-07 14:44:57","BROKER_1681","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Male","Flying Safe","David Pierce","2019-10-07 14:44:57","BROKER_1665","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Male","Flying Safe","Dustin Ford","2019-10-07 14:44:57","BROKER_1671","South East",4000
"Lisa Lewis","2019-10-01 00:00:00","Female","Flying Safe","Lori Miner","2019-10-07 14:44:57","BROKER_1672","South West",7000
"Melissa Neal","2019-10-01 00:00:00","Female","Flying Safe","Christina Spurgeon","2019-10-07 14:44:57","BROKER_320","South West",7000
"James Coleman","2019-10-01 00:00:00","Female","Growsurance","Verdie Porter","2019-10-07 14:44:57","BROKER_159","Midwest",7000
"Jennifer Jackson","2019-10-01 00:00:00","Male","Growsurance","Alan Millard","2019-10-07 14:44:57","BROKER_158","Midwest",7000
"Amanda Long","2019-10-01 00:00:00","Female","Growsurance","Kayla Oglesby","2019-10-07 14:44:57","BROKER_1065","North East",3000
"Evan Bullock","2019-10-01 00:00:00","Male","Growsurance","Gilbert Brown","2019-10-07 14:44:57","BROKER_632","North East",7000
"Jeffrey Miranda","2019-10-01 00:00:00","Male","Growsurance","Barry Krueger","2019-10-07 14:44:57","BROKER_2004","North West",3000
"Lisa Lewis","2019-10-01 00:00:00","Male","Growsurance","Andre Brown","2019-10-07 14:44:57","BROKER_1068","North West",4000
"Meagan Combs","2019-10-01 00:00:00","Male","Growsurance","Gordon Starkey","2019-10-07 14:44:57","BROKER_2001","North West",3000
"Sandra Parker","2019-10-01 00:00:00","Female","Growsurance","Elizabeth Jones","2019-10-07 14:44:57","BROKER_1509","South East",3000
"Jeffrey Miranda","2019-10-01 00:00:00","Female","Growsurance","Mary Sieben","2019-10-07 14:44:57","BROKER_2000","South West",4000
"James Coleman","2019-10-01 00:00:00","Female","Honestful","Barbara Ryant","2019-10-07 14:44:57","BROKER_538","Midwest",6000
"Jennifer Jackson","2019-10-01 00:00:00","Female","Honestful","Barbara Ryals","2019-10-07 14:44:57","BROKER_552","Midwest",7000
"Amanda Long","2019-10-01 00:00:00","Male","Honestful","Joseph Oneil","2019-10-07 14:44:57","BROKER_966","North East",3000
"Monica Campbell","2019-10-01 00:00:00","Female","Honestful","Bonnie Tuck","2019-10-07 14:44:57","BROKER_964","North East",4000
"Chad Russo","2019-10-01 00:00:00","Female","Honestful","Juliann Moore","2019-10-07 14:44:57","BROKER_1390","North West",3000
"Jeffrey Miranda","2019-10-01 00:00:00","Female","Honestful","Ana Kern","2019-10-07 14:44:57","BROKER_2360","North West",5000
"Lisa Lewis","2019-10-01 00:00:00","Female","Honestful","Faye Feuerstein","2019-10-07 14:44:57","BROKER_1402","North West",7000
"Matthew Hanna","2019-10-01 00:00:00","Male","Honestful","Donald Ceasar","2019-10-07 14:44:57","BROKER_2367","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Female","Honestful","Debra Campbell","2019-10-07 14:44:57","BROKER_1911","South East",7000
"Sandra Parker","2019-10-01 00:00:00","Male","Honestful","Jack Galvin","2019-10-07 14:44:57","BROKER_1902","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Female","Honestful","Josephine Adams","2019-10-07 14:44:57","BROKER_1896","South East",3000
"Sandra Parker","2019-10-01 00:00:00","Male","Honestful","Julio Hall","2019-10-07 14:44:57","BROKER_1908","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Female","Honestful","Katrina Echevarria","2019-10-07 14:44:57","BROKER_1893","South East",6000
"Lisa Lewis","2019-10-01 00:00:00","Male","Honestful","Mark Trahan","2019-10-07 14:44:57","BROKER_1392","South West",7000
"James Coleman","2019-10-01 00:00:00","Female","Insurato","Melissa Castrejon","2019-10-07 14:44:57","BROKER_443","Midwest",6000
"James Coleman","2019-10-01 00:00:00","Male","Insurato","Solomon Skelton","2019-10-07 14:44:57","BROKER_442","Midwest",4000
"James Coleman","2019-10-01 00:00:00","Female","Insurato","Thelma Binns","2019-10-07 14:44:57","BROKER_888","Midwest",7000
"Amanda Long","2019-10-01 00:00:00","Female","Insurato","Tami Davis","2019-10-07 14:44:57","BROKER_943","North East",4000
"Monica Campbell","2019-10-01 00:00:00","Male","Insurato","Michael Carr","2019-10-07 14:44:57","BROKER_941","North East",7000
"Chad Russo","2019-10-01 00:00:00","Female","Insurato","Kristy Joseph","2019-10-07 14:44:57","BROKER_1318","North West",4000
"Jeffrey Miranda","2019-10-01 00:00:00","Male","Insurato","Anthony Fitzsimmons","2019-10-07 14:44:57","BROKER_2325","North West",3000
"Lisa Lewis","2019-10-01 00:00:00","Female","Insurato","Elisabeth Peterson","2019-10-07 14:44:57","BROKER_1314","North West",5000
"Meagan Combs","2019-10-01 00:00:00","Female","Insurato","Christi Mullan","2019-10-07 14:44:57","BROKER_942","North West",4000
"Sarah Rivas","2019-10-01 00:00:00","Male","Insurato","Berry Garner","2019-10-07 14:44:57","BROKER_1315","North West",7000
"Sandra Parker","2019-10-01 00:00:00","Male","Insurato","Harold Green","2019-10-07 14:44:57","BROKER_1812","South East",5000
"Sandra Parker","2019-10-01 00:00:00","Male","Insurato","Leo Bench","2019-10-07 14:44:57","BROKER_1859","South East",3000
"Meagan Combs","2019-10-01 00:00:00","Female","Insurato","Sandra Ryan","2019-10-07 14:44:57","BROKER_1370","South West",5000
"James Coleman","2019-10-01 00:00:00","Female","InsureFeed","Carolyn Ford","2019-10-07 14:44:57","BROKER_435","Midwest",7000
"Amanda Long","2019-10-01 00:00:00","Male","InsureFeed","Herbert Culp","2019-10-07 14:44:57","BROKER_882","North East",4000
"Amanda Long","2019-10-01 00:00:00","Female","InsureFeed","Vera Grizzard","2019-10-07 14:44:57","BROKER_874","North East",6000
"Chad Russo","2019-10-01 00:00:00","Female","InsureFeed","Alicia Moreno","2019-10-07 14:44:57","BROKER_1295","North West",6000
"Lisa Lewis","2019-10-01 00:00:00","Male","InsureFeed","Damian Hastings","2019-10-07 14:44:57","BROKER_1307","North West",3000
"Lisa Lewis","2019-10-01 00:00:00","Female","InsureFeed","Irene Raleigh","2019-10-07 14:44:57","BROKER_1302","North West",4000
"Sarah Rivas","2019-10-01 00:00:00","Male","InsureFeed","Christopher Harlan","2019-10-07 14:44:57","BROKER_1300","North West",7000
"Sarah Rivas","2019-10-01 00:00:00","Male","InsureFeed","Hugh Armstrong","2019-10-07 14:44:57","BROKER_871","North West",7000
"Matthew Hanna","2019-10-01 00:00:00","Male","InsureFeed","Bobby Linares","2019-10-07 14:44:57","BROKER_1777","South East",4000
"Matthew Hanna","2019-10-01 00:00:00","Female","InsureFeed","Dorothy Schwager","2019-10-07 14:44:57","BROKER_1788","South East",4000
"Sandra Parker","2019-10-01 00:00:00","Male","InsureFeed","Bradford Leake","2019-10-07 14:44:57","BROKER_1789","South East",5000
"Sandra Parker","2019-10-01 00:00:00","Female","InsureFeed","Ernestine Gonzales","2019-10-07 14:44:57","BROKER_1785","South East",5000
"Sandra Parker","2019-10-01 00:00:00","Female","InsureFeed","Mariana Ramos","2019-10-07 14:44:57","BROKER_1779","South East",4000
"Jeffrey Miranda","2019-10-01 00:00:00","Female","InsureFeed","Nancy Hidalgo","2019-10-07 14:44:57","BROKER_1298","South West",7000
"Lisa Lewis","2019-10-01 00:00:00","Male","InsureFeed","Julian Dart","2019-10-07 14:44:57","BROKER_1306","South West",5000
"Melissa Neal","2019-10-01 00:00:00","Female","InsureFeed","Beatrice Cleek","2019-10-07 14:44:57","BROKER_425","South West",6000
"James Coleman","2019-10-01 00:00:00","Male","Levin Insurance Agency","Frank Levin","2019-10-07 14:44:57","BROKER_229","Midwest",3000
"Jennifer Jackson","2019-10-01 00:00:00","Male","Levin Insurance Agency","Damian Orner","2019-10-07 14:44:57","BROKER_228","Midwest",3000
"Jennifer Jackson","2019-10-01 00:00:00","Female","Levin Insurance Agency","Emma Hill","2019-10-07 14:44:57","BROKER_216","Midwest",5000
"Jennifer Jackson","2019-10-01 00:00:00","Female","Levin Insurance Agency","Kathleen Culp","2019-10-07 14:44:57","BROKER_696","Midwest",4000
"Jennifer Jackson","2019-10-01 00:00:00","Female","Levin Insurance Agency","Betty Miller","2019-10-07 14:44:57","BROKER_690","Midwest",4000
"Chad Russo","2019-10-01 00:00:00","Female","Levin Insurance Agency","Frances Schwager","2019-10-07 14:44:57","BROKER_1126","Midwest",4000
"Lisa Lewis","2019-10-01 00:00:00","Female","Levin Insurance Agency","Beatrice Phillips","2019-10-07 14:44:57","BROKER_1118","Midwest",5000
"Matthew Hanna","2019-10-01 00:00:00","Female","Levin Insurance Agency","Alison Love","2019-10-07 14:44:57","BROKER_1582","Midwest",6000
"Matthew Hanna","2019-10-01 00:00:00","Male","Levin Insurance Agency","Clifton Cooper","2019-10-07 14:44:57","BROKER_1579","Midwest",7000
"Matthew Hanna","2019-10-01 00:00:00","Female","Levin Insurance Agency","Ernestine Raleigh","2019-10-07 14:44:57","BROKER_1572","Midwest",5000
"Sandra Parker","2019-10-01 00:00:00","Female","Levin Insurance Agency","Carolyn Miller","2019-10-07 14:44:57","BROKER_1578","Midwest",4000
"Jeffrey Miranda","2019-10-01 00:00:00","Male","Levin Insurance Agency","Donald Morales","2019-10-07 14:44:57","BROKER_1580","Midwest",5000
"Matthew Hanna","2019-10-01 00:00:00","Female","Levin Insurance Agency","Bonnie Ramos","2019-10-07 14:44:57","BROKER_1584","Midwest",7000
"Meagan Combs","2019-10-01 00:00:00","Male","Levin Insurance Agency","Jeffrey Smith","2019-10-07 14:44:57","BROKER_2059","Midwest",5000
"Meagan Combs","2019-10-01 00:00:00","Male","Levin Insurance Agency","Troy Ford","2019-10-07 14:44:57","BROKER_2065","Midwest",4000
"Jennifer Jackson","2019-10-01 00:00:00","Female","Insurexa","Angela Markham","2019-10-07 14:44:57","BROKER_174","Midwest",4000
"Monica Campbell","2019-10-01 00:00:00","Male","Insurexa","Henry Coleman","2019-10-07 14:44:57","BROKER_651","North East",3000
"Chad Russo","2019-10-01 00:00:00","Female","Insurexa","Nell Bass","2019-10-07 14:44:57","BROKER_640","North West",3000
"Lisa Lewis","2019-10-01 00:00:00","Female","Insurexa","Amanda Hughes","2019-10-07 14:44:57","BROKER_1085","North West",7000
"Matthew Hanna","2019-10-01 00:00:00","Female","Insurexa","Carmen Taylor","2019-10-07 14:44:57","BROKER_639","South East",6000
"Sandra Parker","2019-10-01 00:00:00","Male","Insurexa","Larry Clevenger","2019-10-07 14:44:57","BROKER_1514","South East",4000
"Jeffrey Miranda","2019-10-01 00:00:00","Female","Insurexa","Molly Alexander","2019-10-07 14:44:57","BROKER_2021","South West",7000
"Lisa Lewis","2019-10-01 00:00:00","Female","Insurexa","Frances Warr","2019-10-07 14:44:57","BROKER_1074","South West",3000
"James Coleman","2019-10-01 00:00:00","Female","Insurial","Debra Austin","2019-10-07 14:44:57","BROKER_143","Midwest",6000
"James Coleman","2019-10-01 00:00:00","Female","Insurial","Faye Wilson","2019-10-07 14:44:57","BROKER_139","Midwest",3000
"Evan Bullock","2019-10-01 00:00:00","Male","Insurial","Otto Ownby","2019-10-07 14:44:57","BROKER_627","North East",3000
