"Type","AgeBucket","FirstName","State","Channel","Stage","Gender","LastName","ChannelOrder","AgeBucketOrder","StageOrder","Age"
"Passive","NA","Carlyn","Minnesota","Chat","Acquisition","NA","Woodroffe",5,5,1,20
"Promoter","26-35","Mercie","Ohio","Website","Routine Services","Female","Shipman",1,3,4,27
"Detractor","18-25","Hortense","New York","App","Renewal","Male","Messent",2,2,5,24
"Passive","36-50","Amelina","Texas","Email","Claims","NA","Canton",6,4,3,25
"Promoter","26-35","Goddart","Pennsylvania","App","Claims","Male","Eisikowitz",2,3,3,10
"Detractor","18-25","Gabi","Florida","Website","Renewal","Female","Riolfi",1,2,5,38
"Passive","18-25","Raffaello","Texas","Call Center","Acquisition","Male","Cronchey",3,2,1,28
"Detractor","NA","Eachelle","California","Call Center","Claims","Female","Block",3,5,3,47
"Promoter","0-17","Cecil","Florida","Website","Routine Services","NA","Naisbet",1,1,4,45
"Detractor","26-35","Immanuel","California","Chat","Onboarding","NA","Ferrierio",5,3,2,32
"Passive","18-25","Wells","Connecticut","App","Acquisition","Female","Lumm",2,2,1,20
"Passive","36-50","Hortense","District of Columbia","Call Center","Onboarding","Male","Bamborough",3,4,2,34
"Detractor","36-50","Alyson","Colorado","Call Center","Claims","Male","Reynish",3,4,3,19
"Promoter","18-25","Kerby","Tennessee","App","Renewal","NA","Mitchenson",2,2,5,20
"Promoter","26-35","Alfred","Virginia","App","Routine Services","Female","Borrie",2,3,4,50
"Detractor","26-35","Hortense","Texas","Website","Acquisition","NA","Vanni",1,3,1,21
"Passive","36-50","Cathleen","Texas","Chat","Renewal","Female","Dayce",5,4,5,42
"Detractor","18-25","Immanuel","New York","Website","Onboarding","Male","Hassur",1,2,2,18
"Promoter","0-17","Jereme","Washington","Call Center","Claims","NA","Chatwin",3,1,3,26
"Passive","26-35","Onfroi","Wisconsin","Email","Renewal","Male","Cakebread",6,3,5,23
"Detractor","26-35","Otha","Texas","Call Center","Claims","Female","Meaddowcroft",3,3,3,44
"Promoter","NA","Windham","North Carolina","App","Acquisition","Male","Rehme",2,5,1,48
"Detractor","26-35","Raffaello","Illinois","Website","Routine Services","NA","Canton",1,3,4,31
"Passive","18-25","Wells","Virginia","App","Renewal","Female","Riolfi",2,2,5,35
"Promoter","36-50","Cosetta","Oklahoma","Call Center","Onboarding","NA","Lisciardelli",3,4,2,30
"Detractor","26-35","Harbert","South Carolina","Store","Claims","Female","Doidge",4,3,3,29
"Passive","18-25","Skell","California","App","Claims","Male","McGannon",2,2,3,21
"Passive","36-50","Alford","Hawaii","Website","Renewal","NA","Lecordier",1,4,5,40
"Promoter","0-17","Goddart","New Jersey","Website","Onboarding","Female","Dobey",1,1,2,24
"Detractor","36-50","Cynthea","Florida","Call Center","Routine Services","Male","Raynard",3,4,4,11
"Detractor","26-35","Cathleen","Kansas","Chat","Claims","Male","Matschuk",5,3,3,23
"Promoter","18-25","Onfroi","Florida","Call Center","Acquisition","NA","Naisbet",3,2,1,10
"Passive","26-35","Noreen","Oregon","Website","Renewal","Female","Paddington",1,3,5,49
"Detractor","36-50","Ky","Arizona","App","Onboarding","Male","Coldridge",2,4,2,10
"Promoter","18-25","Charleen","Georgia","App","Acquisition","Female","Doidge",2,2,1,39
"Detractor","26-35","Gris","Alabama","Call Center","Claims","NA","Deamer",3,3,3,43
"Passive","NA","Bonnee","Colorado","Chat","Claims","NA","Borrie",5,5,3,36
"Passive","18-25","Wells","Minnesota","Email","Renewal","Female","Aldcorne",6,2,5,19
"Promoter","36-50","Werner","Nebraska","Website","Onboarding","Male","Brantl",1,4,2,33
"Detractor","0-17","Cecil","Missouri","Call Center","Acquisition","Male","Bamborough",3,1,1,30
"Detractor","26-35","Noreen","Louisiana","App","Renewal","Female","Raynard",2,3,5,26
"Passive","18-25","Oralia","Pennsylvania","App","Routine Services","NA","Mingaud",2,2,4,25
"Promoter","26-35","Lettie","Massachusetts","Store","Routine Services","Male","Eisikowitz",4,3,4,32
"Detractor","18-25","Gris","Michigan","Call Center","Claims","NA","Brookfield",3,2,3,16
"Passive","36-50","Alessandro","California","Website","Renewal","Female","Toop",1,4,5,37
"Promoter","18-25","Clair","Ohio","Website","Claims","Male","Criag",1,2,3,22
"Detractor","36-50","Hortense","Indiana","Call Center","Onboarding","NA","Brantl",3,4,2,33
"Promoter","18-25","Esteban","District of Columbia","Chat","Routine Services","Female","Matschuk",5,2,4,22
"Detractor","0-17","Cecil","Florida","App","Acquisition","Male","Haslewood",2,1,1,19
"Passive","26-35","Farlay","West Virginia","App","Renewal","NA","Woodroffe",2,3,5,27
"Passive","NA","Carlynne","Kentucky","Call Center","Onboarding","Female","Cowl",3,5,2,33
"Detractor","18-25","Lorrayne","California","App","Claims","Male","Haslewood",2,2,3,10
"Promoter","26-35","Goddart","Florida","Website","Claims","NA","Mitchenson",1,3,3,18
"Passive","36-50","Connie","California","Call Center","Renewal","Female","Paddington",3,4,5,34
"Promoter","18-25","Lorrayne","Texas","Website","Acquisition","NA","Tussaine",1,2,1,21
"Detractor","36-50","Wanids","California","Chat","Claims","Male","Allaway",5,4,3,28
"Passive","26-35","Cathryn","Maryland","App","Routine Services","Female","Bleibaum",2,3,4,50
"Detractor","26-35","Corinna","New York","Call Center","Acquisition","Male","Gatrill",3,3,1,45
"Promoter","0-17","Celka","California","Website","Onboarding","Female","Cronchey",1,1,2,25
"Passive","36-50","Naoma","Illinois","Email","Renewal","NA","Adao",6,4,5,41
"Detractor","18-25","Lyon","North Carolina","Store","Onboarding","NA","Lehon",4,2,2,29
"Promoter","18-25","Cathryn","California","App","Routine Services","Male","Toop",2,2,4,28
"Detractor","26-35","Gray","Texas","Call Center","Renewal","Female","Mitchenson",3,3,5,10
"Passive","36-50","Reine","Nevada","Website","Claims","NA","Hanbridge",1,4,3,10
"Detractor","NA","Gabriela","Texas","Chat","Claims","Male","Cakebread",5,5,3,10
"Promoter","18-25","Wanda","New York","Call Center","Acquisition","Female","Matschuk",3,2,1,38
"Passive","26-35","Windham","California","Website","Onboarding","NA","Matschuk",1,3,2,32
"Detractor","26-35","Immanuel","Oklahoma","App","Claims","Male","Woodroffe",2,3,3,43
"Promoter","36-50","Clayborne","New York","Call Center","Acquisition","Female","McGannon",3,4,1,30
"Passive","0-17","Chevy","Texas","App","Claims","NA","Ramelet",2,1,3,35
"Detractor","18-25","Goddart","Texas","Chat","Routine Services","Male","Mingaud",5,2,4,10
"Promoter","26-35","Martino","California","App","Renewal","Female","Robbert",2,3,5,47
"Passive","18-25","Ernestus","Georgia","App","Renewal","NA","Asche",2,2,5,42
"Detractor","36-50","Nikola","Tennessee","Call Center","Onboarding","Male","Chatwin",3,4,2,22
"Detractor","26-35","Alford","California","Website","Claims","Female","Lecordier",1,3,3,44
"Passive","18-25","Gris","Florida","Call Center","Renewal","NA","O'Dowgaine",3,2,5,49
"Promoter","26-35","Crosby","Arizona","App","Acquisition","Male","Swatten",2,3,1,34
"Promoter","26-35","Werner","District of Columbia","Website","Onboarding","Female","Shipman",1,3,2,23
"Detractor","18-25","Christophorus","Florida","Website","Routine Services","Male","Toop",1,2,4,40
"Detractor","NA","Sammy","California","App","Renewal","NA","Shuard",2,5,5,20
"Passive","0-17","Goddart","New York","Email","Claims","Female","Bettlestone",6,1,3,33
"Promoter","36-50","Werner","California","Chat","Claims","Male","Helsby",5,4,3,21
"Passive","18-25","Taryn","Washington","App","Routine Services","NA","Cakebread",2,2,4,25
"Detractor","26-35","Connie","Pennsylvania","Call Center","Renewal","Female","Criag",3,3,5,21
"Promoter","36-50","Cathryn","Virginia","Store","Onboarding","NA","Adao",4,4,2,18
"Passive","26-35","Jereme","Iowa","Website","Acquisition","Female","Rehme",1,3,1,20
"Detractor","36-50","Gale","Virginia","App","Claims","Male","Messent",2,4,3,46
"Detractor","18-25","Orin","Wisconsin","Website","Acquisition","NA","Cronchey",1,2,1,35
"Passive","18-25","Mercie","California","Call Center","Onboarding","Male","Schohier",3,2,2,24
"Promoter","26-35","Jereme","New Mexico","Call Center","Renewal","Female","Kinchington",3,3,5,18
"Detractor","0-17","Jillene","Idaho","Chat","Claims","NA","Mitchenson",5,1,3,27
"Promoter","26-35","Alford","Florida","Website","Claims","Male","Coldridge",1,3,3,51
"Detractor","NA","Goddart","Minnesota","Call Center","Routine Services","Female","Ferrierio",3,5,4,48
"Passive","36-50","Oralia","Indiana","App","Acquisition","Male","Longthorne",2,4,1,10
"Promoter","36-50","Otha","Ohio","Call Center","Renewal","Female","Brantl",3,4,5,13
"Detractor","18-25","Alyson","Utah","App","Routine Services","NA","Abreheart",2,2,4,31
"Passive","26-35","Wells","New York","App","Claims","NA","Benz",2,3,3,73
"Promoter","18-25","Cathryn","Missouri","Website","Renewal","Male","McLemon",1,2,5,26
"Detractor","36-50","Cynthea","Florida","Website","Acquisition","Female","Storr",1,4,1,27
"Passive","26-35","Travus","Colorado","Chat","Claims","NA","Abreheart",5,3,3,67
"Detractor","18-25","Brynna","District of Columbia","Email","Onboarding","Male","Conrath",6,2,2,34
"Passive","0-17","Hortense","Michigan","Store","Renewal","Female","Climpson",4,1,5,14
"Promoter","26-35","Fields","Vermont","App","Routine Services","NA","Noades",2,3,4,69
"Detractor","36-50","Cosetta","Georgia","Website","Claims","Male","Dayce",1,4,3,28
"Promoter","26-35","Elsey","Massachusetts","Call Center","Acquisition","Female","Canton",3,3,1,18
"Passive","NA","Gabi","California","Call Center","Renewal","Male","Robbert",3,5,5,23
"Detractor","18-25","Claybourne","Louisiana","App","Claims","Female","Meaddowcroft",2,2,3,22
"Promoter","18-25","Sammy","Connecticut","Website","Onboarding","NA","Sargant",1,2,2,30
"Detractor","36-50","Cathleen","California","Call Center","Onboarding","NA","Bamborough",3,4,2,12
"Passive","26-35","Werner","New York","Call Center","Claims","Male","Doidge",3,3,3,24
"Detractor","36-50","Aridatha","Delaware","App","Routine Services","Female","Fasham",2,4,4,15
"Promoter","18-25","Goddart","North Carolina","Chat","Renewal","Male","Vanni",5,2,5,31
"Passive","0-17","Martino","California","Website","Acquisition","NA","Fetherstone",1,1,1,58
"Detractor","26-35","Charleen","Kentucky","Call Center","Onboarding","Female","Gatrill",3,3,2,29
"Promoter","26-35","Cass","Alabama","App","Renewal","Male","Woodroffe",2,3,5,60
"Detractor","36-50","Christophorus","Pennsylvania","App","Claims","Female","Cakebread",2,4,3,50
"Passive","18-25","Roxi","Florida","Website","Onboarding","NA","Rothman",1,2,2,21
"Passive","18-25","Cosetta","Kansas","Chat","Claims","Male","Storr",5,2,3,28
"Detractor","26-35","Goddart","California","App","Renewal","Female","Cummins",2,3,5,10
"Promoter","36-50","Elsey","Texas","Store","Acquisition","NA","Coldridge",4,4,1,25
"Promoter","18-25","Cosetta","Virginia","Call Center","Routine Services","NA","Shawley",3,2,4,23
"Passive","0-17","Immanuel","Ohio","Call Center","Onboarding","Male","Soonhouse",3,1,2,44
"Detractor","26-35","Jereme","Illinois","Email","Renewal","Female","Paddington",6,3,5,39
"Detractor","36-50","Lyon","South Carolina","Website","Claims","Male","Ferrierio",1,4,3,10
"Passive","18-25","Werner","Illinois","Website","Acquisition","NA","Dayce",1,2,1,37
"Promoter","NA","Noreen","Oregon","Call Center","Claims","Female","Deamer",3,5,3,36
"Detractor","26-35","Demetris","Tennessee","Website","Routine Services","NA","Brantl",1,3,4,21
"Promoter","26-35","Eachelle","Arizona","Call Center","Renewal","Female","Ferron",3,3,5,35
"Detractor","36-50","Christophorus","Alaska","Chat","Acquisition","Male","Shuard",5,4,1,22
"Passive","18-25","Gabriela","Oklahoma","App","Onboarding","Male","Cakebread",2,2,2,32
"Promoter","18-25","Gris","Texas","Website","Claims","Female","Dayce",1,2,3,42
"Detractor","26-35","Corey","New York","Call Center","Routine Services","NA","Ledley",3,3,4,17
"Passive","36-50","Stoddard","New York","App","Renewal","Male","Kinchington",2,4,5,40
"Passive","26-35","Roberto","Florida","App","Claims","NA","Gillion",2,3,3,20
"Detractor","NA","Sammy","Florida","App","Acquisition","Female","Naisbet",2,5,1,26
"Promoter","18-25","Gris","Colorado","Call Center","Renewal","Male","McGannon",3,2,5,20
"Passive","26-35","Wells","New Jersey","Chat","Claims","NA","Gillion",5,3,3,25
"Detractor","18-25","Christophorus","Texas","Website","Onboarding","Female","Darke",1,2,2,31
"Promoter","0-17","Cosetta","Texas","App","Onboarding","Male","Schohier",2,1,2,46
"Detractor","36-50","Bonnee","District of Columbia","Call Center","Claims","NA","McGannon",3,4,3,47
"Passive","26-35","Alessandro","Louisiana","Website","Routine Services","Female","Noades",1,3,4,32
"Detractor","18-25","Jereme","Alabama","Email","Acquisition","NA","Shipman",6,2,1,27
"Promoter","0-17","Alfred","Michigan","App","Claims","Male","Sevitt",2,1,3,29
"Passive","18-25","Danita","North Carolina","Call Center","Onboarding","Female","Shuard",3,2,2,77
"Detractor","36-50","Cathleen","California","Chat","Renewal","Male","Raynard",5,4,5,21
"Promoter","36-50","Ellene","Indiana","Website","Renewal","Female","Aldcorne",1,4,5,20
"Detractor","26-35","Brynna","Florida","Call Center","Acquisition","NA","Ledley",3,3,1,19
"Promoter","18-25","Cathryn","Texas","Website","Routine Services","NA","Adao",1,2,4,33
"Passive","NA","Jenica","Washington","Store","Claims","Female","Cronchey",4,5,3,11
"Detractor","36-50","Boone","Iowa","App","Onboarding","Male","Criag",2,4,2,30
"Passive","18-25","Connie","California","App","Claims","Male","Woodroffe",2,2,3,20
"Promoter","26-35","Gale","Nevada","Call Center","Routine Services","NA","Brookfield",3,3,4,29
"Detractor","26-35","Claybourne","Colorado","Website","Acquisition","Female","Lumm",1,3,1,30
"Passive","18-25","Nikola","Massachusetts","App","Claims","NA","Naisbet",2,2,3,50
"Promoter","0-17","Crosby","Georgia","Call Center","Onboarding","Female","Seebert",3,1,2,22
"Detractor","26-35","Amelina","Missouri","Website","Renewal","Male","Shipman",1,3,5,74
"Passive","36-50","Wendall","Minnesota","Chat","Renewal","NA","Bamborough",5,4,5,32
"Promoter","26-35","Ernestus","Texas","Call Center","Renewal","Female","Asche",3,3,5,26
"Detractor","18-25","Werner","Mississippi","App","Routine Services","Male","Tussaine",2,2,4,41
"Passive","36-50","Tammy","Florida","App","Claims","NA","Ramelet",2,4,3,34
"Detractor","26-35","Roxi","Virginia","Store","Claims","Female","Criag",4,3,3,31
"Promoter","18-25","Alfred","Pennsylvania","Call Center","Onboarding","Male","Toop",3,2,2,23
"Detractor","36-50","Stoddard","Ohio","Website","Renewal","NA","Liversley",1,4,5,39
"Passive","26-35","Orin","District of Columbia","Website","Acquisition","Male","Adao",1,3,1,30
"Promoter","0-17","Ronnie","New York","App","Claims","Female","Cyster",2,1,3,24
"Detractor","NA","Aridatha","Texas","Email","Acquisition","NA","Liversley",6,5,1,28
"Passive","26-35","Martino","Maryland","Call Center","Renewal","Male","Cronchey",3,3,5,24
"Promoter","18-25","Monica","Texas","Website","Onboarding","Female","Hanbridge",1,2,2,45
"Passive","18-25","Demetris","Florida","App","Routine Services","Male","Mingaud",2,2,4,24
"Detractor","26-35","Naoma","West Virginia","Chat","Claims","Female","Cissen",5,3,3,25
"Promoter","36-50","Wanids","Texas","Call Center","Renewal","NA","Shawley",3,4,5,49
"Detractor","18-25","Wells","Georgia","App","Acquisition","NA","Helsby",2,2,1,27
"Passive","36-50","Gale","New York","Website","Routine Services","Male","Kunath",1,4,4,49
"Detractor","26-35","Jereme","Ohio","Call Center","Claims","Female","O'Dowgaine",3,3,3,18
"Promoter","0-17","Noreen","Wisconsin","App","Renewal","NA","Pickover",2,1,5,37
"Passive","18-25","Hortense","Kentucky","Website","Onboarding","Female","Climpson",1,2,2,18
"Detractor","26-35","Ronnie","Illinois","Call Center","Claims","Male","Cronchey",3,3,3,48
"Promoter","NA","Monica","Ohio","App","Onboarding","NA","Ducker",2,5,2,19
"Passive","18-25","Malanie","Washington","App","Acquisition","Female","Woodroffe",2,2,1,21
"Detractor","36-50","Bonnee","Tennessee","Chat","Routine Services","Male","Nerney",5,4,4,33
"Promoter","36-50","Crosby","Pennsylvania","Website","Renewal","Male","Shawley",1,4,5,35
"Passive","18-25","Gabi","New York","Chat","Claims","NA","Fetherstone",5,2,3,20
"Detractor","26-35","Sascha","California","Store","Onboarding","Female","Eisikowitz",4,3,2,38
"Detractor","0-17","Roberto","Virginia","Email","Claims","Male","Messent",6,1,3,18
"Promoter","36-50","Gray","District of Columbia","Call Center","Acquisition","Female","Brookfield",3,4,1,42
"Detractor","26-35","Sammy","Arkansas","Website","Routine Services","NA","Cronchey",1,3,4,28
"Passive","18-25","Travus","Michigan","App","Renewal","Male","Worgen",2,2,5,45
"Promoter","26-35","Charleen","California","App","Claims","Female","Darke",2,3,3,29
"Detractor","26-35","Alford","Nebraska","Call Center","Onboarding","NA","Ducker",3,3,2,33
"Passive","NA","Connie","Connecticut","Website","Claims","NA","Matschuk",1,5,3,44
"Promoter","36-50","Arly","Alabama","Call Center","Acquisition","Female","Helsby",3,4,1,21
"Passive","18-25","Cass","Missouri","App","Routine Services","Male","O'Dowgaine",2,2,4,32
"Detractor","26-35","Taryn","Louisiana","Website","Renewal","NA","Tussaine",1,3,5,47
"Promoter","18-25","Harbert","New York","App","Onboarding","Female","Meaddowcroft",2,2,2,50
"Detractor","36-50","Orin","North Carolina","Call Center","Claims","Male","McIlherran",3,4,3,19
"Passive","26-35","Cedric","Ohio","Call Center","Acquisition","NA","Stollard",3,3,1,25
"Detractor","36-50","Cass","Utah","Chat","Renewal","Female","Naisbet",5,4,5,30
"Promoter","0-17","Gale","Texas","App","Renewal","Male","Vanni",2,1,5,10
"Passive","18-25","Lorianna","Oklahoma","Call Center","Routine Services","NA","Matschuk",3,2,4,31
"Detractor","18-25","Alvina","Arizona","Chat","Onboarding","Male","Mitchenson",5,2,2,35
"Promoter","26-35","Orin","Indiana","Website","Renewal","Female","Schohier",1,3,5,34
