OwnerName,AccountId,ForecastCategory,IsClosed,Manager,PredictedWinRate,PipeGenerated,PipeCoverage,EventCount,TaskCount,AccountName,ActivitiesBucket,ActivityCount,Amount,CallCount,CloseDate,ClosedWon,CreatedDate,EmailCount,IsWon,LastProcessedDate,OpportunityName,OpportunityId,OwnerId,Probability,Role,SmallPhotoUrl,WinRate
Amy Thomas,,Closed,true,Gary Hill,79,"$3,150,000.00",2.23,11,10,Future Planning Associates,8 - 12,42,"$63,000.00",12,2021-04-19,"$1,500,000.00",2021-02-14,9,true,2021-06-02,Future Planning Associates 635,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Patricia Shepard,,Closed,true,Brian Chandler,67,"$4,200,000.00",2.5,6,7,Cellular Technologies Inc,4 - 8,25,"$73,000.00",5,2020-09-02,"$2,900,000.00",2020-07-12,7,false,2021-06-02,Cellular Technologies Inc 636,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,70
Beth Malone,,Closed,true,Gary Hill,53,"$4,500,000.00",2.76,12,9,Copernus,8 - 12,40,"$42,000.00",10,2021-01-19,"$1,500,000.00",2020-11-07,9,false,2021-06-02,Copernus 637,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,55
Gary Hill,,Commit,true,Mary Eng,75,"$3,850,000.00",2.63,9,11,CellExchange,8 - 12,39,"$34,000.00",9,2021-03-14,"$1,500,000.00",2021-01-16,10,true,2021-06-02,CellExchange 638,,005B0000006zLFqIAM,90,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,78
Devin Washington,,Best Case,false,Brian Chandler,81,"$3,850,000.00",2.45,8,7,Corestaff Services LP,4 - 8,26,"$43,000.00",7,2021-05-13,"$1,500,000.00",2021-03-20,4,true,2021-06-02,Corestaff Services LP 639,,,60,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Rebecca Espinoza,,Pipeline,false,Gary Hill,79,"$4,200,000.00",2.5,10,12,Eclipsys Corporation,8 - 12,41,"$98,000.00",8,2021-07-10,"$2,900,000.00",2021-06-02,11,false,2021-06-02,Eclipsys Corporation 640,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,78
Nicole Bowers,,Commit,true,Dean Pierce,62,"$3,950,000.00",2.18,11,8,Christensen Display Products,8 - 12,41,"$25,000.00",11,2021-04-19,"$1,500,000.00",2021-01-29,11,true,2021-06-02,Christensen Display Products 641,,,90,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,58
Ebony Ali,,Closed,true,Gary Hill,85,"$3,850,000.00",2.19,10,11,Freeport-McMoran Copper and Gold,8 - 12,41,"$57,000.00",8,2021-07-06,"$1,500,000.00",2021-05-15,12,false,2021-06-02,Freeport-McMoran Copper and Gold 642,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,83
Karen Mccann,,Closed,true,Gary Hill,58,"$3,150,000.00",2.17,4,5,Capture Technologies,4 - 8,20,"$97,000.00",4,2021-02-13,"$1,500,000.00",2020-12-16,7,true,2021-06-02,Capture Technologies 643,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,61
Elizabeth Lewis,,Commit,true,Dean Pierce,72,"$4,350,000.00",2.51,9,9,Distrigas Of Massachusetts,8 - 12,40,"$38,000.00",11,2021-06-24,"$1,500,000.00",2021-05-01,11,false,2021-06-02,Distrigas Of Massachusetts 644,,,85,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,71
Austin Le,,Closed,true,Brian Chandler,62,"$4,200,000.00",2.5,11,11,Carbonite,8 - 12,41,"$81,000.00",11,2021-06-12,"$2,900,000.00",2021-04-15,8,false,2021-06-02,Carbonite 645,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,64
Oscar Anthony,,Pipeline,false,Brian Chandler,70,"$4,500,000.00",2.29,6,7,Cogent Business Applications,4 - 8,24,"$85,000.00",4,2021-02-18,"$1,500,000.00",2021-01-05,7,true,2021-06-02,Cogent Business Applications 646,,,65,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,69
Jeremiah Ballard,,Commit,false,Brian Chandler,54,"$4,300,000.00",2.68,10,9,Codman Group,8 - 12,39,"$34,000.00",9,2020-12-05,"$1,500,000.00",2020-09-20,11,false,2021-06-02,Codman Group 647,,,70,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,57
Amy Johnson,,Best Case,true,Gary Hill,77,"$3,000,000.00",2.22,12,9,Computerworld,8 - 12,41,"$85,000.00",8,2020-10-31,"$1,500,000.00",2020-08-22,12,true,2021-06-02,Computerworld 648,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Jane Martin,,Closed,true,Dean Pierce,91,"$4,200,000.00",2.5,4,7,Cole Inc [1003],4 - 8,26,"$90,000.00",8,2020-09-12,"$2,900,000.00",2020-07-15,7,false,2021-06-02,Cole Inc [1003] 649,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,91
Erica Fletcher,,Commit,false,Mary Eng,65,"$4,200,000.00",2.5,5,1,Copper Mountain Networks Inc,0 - 5,12,"$51,000.00",1,2021-03-25,"$2,900,000.00",2021-01-27,5,true,2021-06-02,Copper Mountain Networks Inc 650,,005B0000006zLBdIAM,90,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,64
Kylie Cannon,,Closed,true,Dean Pierce,73,"$3,050,000.00",2.14,12,11,CardCare,8 - 12,42,"$59,000.00",11,2021-02-12,"$1,500,000.00",2020-11-18,8,false,2021-06-02,CardCare 651,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,74
Patricia Shepard,,Best Case,true,Brian Chandler,86,"$4,000,000.00",2.54,12,12,Corio,8 - 12,42,"$75,000.00",8,2020-07-31,"$1,500,000.00",2020-06-09,10,true,2021-06-02,Corio 652,,,55,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,85
Elizabeth Lewis,,Closed,true,Dean Pierce,57,"$3,200,000.00",2.59,5,6,Eagle Investment Systems Corporation,4 - 8,23,"$26,000.00",4,2021-04-13,"$1,500,000.00",2021-01-18,8,false,2021-06-02,Eagle Investment Systems Corporation 653,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,55
Lucas Baxter,,Commit,false,Brian Chandler,77,"$4,200,000.00",2.8,11,8,Centric Group,8 - 12,41,"$52,000.00",11,2020-10-28,"$1,500,000.00",2020-09-02,11,true,2021-06-02,Centric Group 654,,,75,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,75
Amy Thomas,,Pipeline,true,Gary Hill,82,"$4,200,000.00",2.5,11,8,Core Strategies,8 - 12,39,"$61,000.00",9,2021-01-10,"$2,900,000.00",2020-10-13,11,false,2021-06-02,Core Strategies 655,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,84
Kylie Cannon,,Closed,true,Dean Pierce,59,"$4,350,000.00",2.08,4,4,Conagra Foods Grocery Prods Co,4 - 8,22,"$32,000.00",8,2020-08-10,"$1,500,000.00",2020-07-10,6,true,2021-06-02,Conagra Foods Grocery Prods Co 656,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,56
Brian Chandler,,Closed,true,Mary Eng,78,"$3,150,000.00",2.66,8,8,Creative Training,8 - 12,38,"$44,000.00",11,2021-06-25,"$1,500,000.00",2021-03-29,11,true,2021-06-02,Creative Training 657,,005B0000006zLFOIA2,100,RVP East,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,75
Mary Eng,,Commit,true,,79,"$4,400,000.00",2.65,9,9,Acorn Technowlogies,8 - 12,35,"$95,000.00",8,2020-11-29,"$1,500,000.00",2020-10-30,9,false,2021-06-02,Acorn Technowlogies 658,,005B0000006zLGfIAM,70,VP of Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,78
Ebony Ali,,Pipeline,false,Gary Hill,58,"$4,200,000.00",2.5,8,5,Cognitive Arts Corp,4 - 8,28,"$88,000.00",8,2021-01-10,"$2,900,000.00",2020-11-26,7,false,2021-06-02,Cognitive Arts Corp 659,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,57
Rebecca Espinoza,,Closed,true,Gary Hill,57,"$3,250,000.00",2.29,12,8,Cox Inc [949],8 - 12,38,"$31,000.00",10,2021-05-20,"$1,500,000.00",2021-04-05,8,true,2021-06-02,Cox Inc [949] 660,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,58
Nicole Bowers,,Best Case,false,Dean Pierce,60,"$3,600,000.00",2.25,9,12,Contec Corp,8 - 12,38,"$98,000.00",8,2021-03-17,"$1,500,000.00",2021-01-03,9,false,2021-06-02,Contec Corp 661,,,50,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,62
Jane Martin,,Closed,true,Dean Pierce,71,"$3,050,000.00",2.29,8,6,EDP Consulting Inc,4 - 8,26,"$81,000.00",8,2021-06-13,"$1,500,000.00",2021-04-03,4,true,2021-06-02,EDP Consulting Inc 662,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,69
Austin Le,,Commit,true,Brian Chandler,62,"$3,100,000.00",2.79,10,11,Concrete.com,8 - 12,43,"$57,000.00",11,2021-04-27,"$1,500,000.00",2021-02-12,11,true,2021-06-02,Concrete.com 663,,,75,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,63
Jeremiah Ballard,,Commit,true,Brian Chandler,81,"$4,200,000.00",2.5,9,8,"Dime Community Bancshares, Inc",8 - 12,35,"$95,000.00",10,2021-06-27,"$2,900,000.00",2021-04-27,8,false,2021-06-02,"Dime Community Bancshares, Inc 664",,,80,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,80
Amy Johnson,,Pipeline,false,Gary Hill,51,"$4,350,000.00",2,10,11,Craig Inc [634],8 - 12,39,"$70,000.00",9,2021-04-16,"$1,500,000.00",2021-02-17,9,false,2021-06-02,Craig Inc [634] 665,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,49
Karen Mccann,,Best Case,false,Gary Hill,72,"$4,450,000.00",2.25,5,5,Catalina Marketing Corporation,4 - 8,19,"$28,000.00",4,2020-11-14,"$1,500,000.00",2020-08-27,5,true,2021-06-02,Catalina Marketing Corporation 666,,,65,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,75
Erica Fletcher,,Commit,true,Mary Eng,75,"$4,200,000.00",2.5,4,4,Casey Inc [2543],0 - 5,14,"$35,000.00",3,2021-01-26,"$2,900,000.00",2020-11-04,3,false,2021-06-02,Casey Inc [2543] 667,,005B0000006zLBdIAM,90,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,72
Dean Pierce,,Closed,true,Mary Eng,85,"$3,100,000.00",2.04,9,8,Chaney Brooks &amp; Co,8 - 12,33,"$78,000.00",8,2020-07-30,"$1,500,000.00",2020-05-06,8,true,2021-06-02,Chaney Brooks &amp; Co 668,,005B0000006zLDrIAM,100,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,86
Beth Malone,,Closed,true,Gary Hill,66,"$4,200,000.00",2.5,12,12,Convergent Outsourcing,8 - 12,40,"$65,000.00",8,2020-09-30,"$2,900,000.00",2020-07-28,8,true,2021-06-02,Convergent Outsourcing 669,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,67
Oscar Anthony,,Closed,true,Brian Chandler,76,"$3,250,000.00",2.4,6,8,Centery Bussiness Services Inc,4 - 8,26,"$70,000.00",6,2021-03-09,"$1,500,000.00",2021-01-27,6,false,2021-06-02,Centery Bussiness Services Inc 670,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,75
Devin Washington,,Commit,true,Brian Chandler,69,"$3,000,000.00",2.77,10,9,Corexpand,8 - 12,38,"$65,000.00",9,2020-11-22,"$1,500,000.00",2020-09-17,10,true,2021-06-02,Corexpand 671,,,85,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,73
Gary Hill,,Pipeline,false,Mary Eng,90,"$4,150,000.00",2.16,10,10,Celanese Chemicals,8 - 12,41,"$56,000.00",9,2020-07-20,"$1,500,000.00",2020-06-18,12,false,2021-06-02,Celanese Chemicals 672,,005B0000006zLFqIAM,65,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,91
Brian Chandler,,Best Case,true,Mary Eng,52,"$4,200,000.00",2.5,6,7,Clayton Inc [2220],4 - 8,25,"$32,000.00",8,2021-03-03,"$2,900,000.00",2020-12-06,4,false,2021-06-02,Clayton Inc [2220] 673,,005B0000006zLFOIA2,65,RVP East,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,50
Amy Thomas,,Closed,true,Gary Hill,59,"$3,150,000.00",2.83,10,8,Alpine Networking Solutions,8 - 12,34,"$42,000.00",8,2020-07-24,"$1,500,000.00",2020-05-23,8,true,2021-06-02,Alpine Networking Solutions 674,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,61
Beth Malone,,Commit,false,Gary Hill,61,"$4,450,000.00",2.61,11,10,Cortez Inc [2810],8 - 12,40,"$70,000.00",8,2021-01-25,"$1,500,000.00",2020-11-10,11,true,2021-06-02,Cortez Inc [2810] 675,,,85,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,61
Rebecca Espinoza,,Commit,false,Gary Hill,86,"$4,150,000.00",2.5,4,6,Ab Incorporated,4 - 8,25,"$29,000.00",8,2021-04-17,"$1,500,000.00",2021-02-02,7,false,2021-06-02,Ab Incorporated 676,,,90,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,89
Erica Fletcher,,Closed,true,Mary Eng,79,"$4,200,000.00",2.5,1,3,Baldwin &amp; Clarke Advisory Svc,0 - 5,10,"$91,000.00",3,2020-09-16,"$2,900,000.00",2020-06-23,3,true,2021-06-02,Baldwin &amp; Clarke Advisory Svc 677,,005B0000006zLBdIAM,100,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,77
Elizabeth Lewis,,Closed,true,Dean Pierce,57,"$3,050,000.00",2.82,8,10,ConnectInc.com,8 - 12,41,"$99,000.00",12,2021-01-08,"$1,500,000.00",2020-10-27,11,false,2021-06-02,ConnectInc.com 678,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,59
Mary Eng,,Best Case,true,,50,"$4,200,000.00",2.5,11,9,Dimare Fresh Inc,8 - 12,37,"$55,000.00",8,2021-02-25,"$2,900,000.00",2020-12-03,9,false,2021-06-02,Dimare Fresh Inc 679,,005B0000006zLGfIAM,65,VP of Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,49
Kylie Cannon,,Pipeline,true,Dean Pierce,79,"$4,500,000.00",2.58,7,6,Constellation Energy,4 - 8,22,"$70,000.00",5,2021-02-27,"$1,500,000.00",2021-01-10,4,true,2021-06-02,Constellation Energy 680,,,65,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,77
Austin Le,,Commit,false,Brian Chandler,67,"$3,500,000.00",2.78,12,10,Critigen,8 - 12,43,"$28,000.00",9,2020-07-18,"$1,500,000.00",2020-05-02,12,false,2021-06-02,Critigen 681,,,80,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,62
Karen Mccann,,Closed,true,Gary Hill,84,"$3,050,000.00",2.21,8,12,Dotlogix Inc,8 - 12,38,"$88,000.00",10,2020-10-19,"$1,500,000.00",2020-07-26,8,true,2021-06-02,Dotlogix Inc 682,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,84
Gary Hill,,Closed,true,Mary Eng,68,"$4,200,000.00",2.5,4,8,3D Systems,4 - 8,23,"$98,000.00",6,2021-07-05,"$2,900,000.00",2021-04-08,5,true,2021-06-02,3D Systems 683,,005B0000006zLFqIAM,100,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,69
Amy Johnson,,Commit,false,Gary Hill,71,"$4,000,000.00",2.35,10,9,Baton Rouge International,8 - 12,41,"$33,000.00",10,2021-05-17,"$1,500,000.00",2021-04-05,12,false,2021-06-02,Baton Rouge International 684,,,80,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,70
Jeremiah Ballard,,Closed,true,Brian Chandler,78,"$4,050,000.00",2.6,11,12,BeON.com,8 - 12,40,"$96,000.00",9,2021-06-07,"$1,500,000.00",2021-04-21,8,false,2021-06-02,BeON.com 685,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Dean Pierce,,Pipeline,true,Mary Eng,63,"$3,600,000.00",2.76,11,12,Computercare,8 - 12,43,"$100,000.00",10,2021-06-09,"$1,500,000.00",2021-04-28,10,true,2021-06-02,Computercare 686,,005B0000006zLDrIAM,55,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,59
Devin Washington,,Best Case,true,Brian Chandler,52,"$3,150,000.00",2.82,4,6,Cenquest,4 - 8,18,"$99,000.00",4,2021-03-01,"$1,500,000.00",2021-01-01,4,true,2021-06-02,Cenquest 687,,,55,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,55
Patricia Shepard,,Closed,true,Brian Chandler,84,"$4,200,000.00",2.5,11,8,CarrierPoint,8 - 12,36,"$79,000.00",8,2021-01-20,"$2,900,000.00",2020-11-22,9,false,2021-06-02,CarrierPoint 688,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,83
Oscar Anthony,,Commit,false,Brian Chandler,59,"$4,100,000.00",2.42,12,11,Digitron Media   Inc,8 - 12,43,"$31,000.00",10,2020-08-14,"$1,500,000.00",2020-06-06,10,false,2021-06-02,Digitron Media   Inc 689,,,70,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,56
Lucas Baxter,,Closed,true,Brian Chandler,80,"$3,000,000.00",2.51,5,4,Fund For Global Awakening,4 - 8,20,"$93,000.00",7,2020-08-26,"$1,500,000.00",2020-06-12,4,true,2021-06-02,Fund For Global Awakening 690,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Nicole Bowers,,Commit,true,Dean Pierce,77,"$3,800,000.00",2.58,9,11,BotTechnology.com,8 - 12,44,"$25,000.00",12,2021-01-08,"$1,500,000.00",2020-11-23,12,true,2021-06-02,BotTechnology.com 691,,,80,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Jane Martin,,Commit,false,Dean Pierce,90,"$4,200,000.00",2.5,8,12,Construction Systems Associates,8 - 12,41,"$53,000.00",9,2020-10-07,"$2,900,000.00",2020-08-31,12,false,2021-06-02,Construction Systems Associates 692,,,85,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,89
Ebony Ali,,Best Case,false,Gary Hill,64,"$4,200,000.00",2.19,4,8,Convergys Corp,4 - 8,22,"$61,000.00",4,2020-09-16,"$1,500,000.00",2020-08-04,6,false,2021-06-02,Convergys Corp 693,,,60,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,62
Erica Fletcher,,Closed,true,Mary Eng,81,"$4,200,000.00",2.5,1,1,Cortez Inc [2182],0 - 5,6,"$31,000.00",0,2020-12-15,"$2,900,000.00",2020-10-27,4,true,2021-06-02,Cortez Inc [2182] 694,,005B0000006zLBdIAM,100,RVP Central,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,79
Karen Mccann,,Pipeline,true,Gary Hill,77,"$4,200,000.00",2.71,8,11,Educational Housing Services,8 - 12,43,"$43,000.00",12,2021-06-23,"$1,500,000.00",2021-05-08,12,false,2021-06-02,Educational Housing Services 695,,,50,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,75
Patricia Shepard,,Closed,true,Brian Chandler,54,"$3,750,000.00",2.02,11,8,Computerized Facility Integration,8 - 12,42,"$90,000.00",11,2020-09-24,"$1,500,000.00",2020-06-26,12,true,2021-06-02,Computerized Facility Integration 696,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,52
Lucas Baxter,,Commit,false,Brian Chandler,80,"$3,650,000.00",2.77,6,4,Digitek Computer Products,4 - 8,22,"$71,000.00",7,2020-12-21,"$1,500,000.00",2020-11-14,5,true,2021-06-02,Digitek Computer Products 697,,,70,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,82
Oscar Anthony,,Closed,true,Brian Chandler,50,"$4,200,000.00",2.5,11,8,Digital Excellence,8 - 12,41,"$75,000.00",11,2020-11-12,"$2,900,000.00",2020-10-02,11,false,2021-06-02,Digital Excellence 698,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,51
Amy Thomas,,Commit,true,Gary Hill,61,"$3,650,000.00",2.43,12,9,Boomerangit,8 - 12,41,"$38,000.00",11,2020-12-07,"$1,500,000.00",2020-09-12,9,true,2021-06-02,Boomerangit 699,,,85,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,61
Rebecca Espinoza,,Closed,true,Gary Hill,81,"$3,150,000.00",2.09,4,4,Creative Management Service,4 - 8,20,"$55,000.00",5,2021-02-05,"$1,500,000.00",2020-12-06,7,false,2021-06-02,Creative Management Service 700,,,100,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,79
Mary Eng,,Best Case,true,,73,"$3,200,000.00",2.76,11,9,Credit Control Services,8 - 12,42,"$68,000.00",12,2021-05-05,"$1,500,000.00",2021-03-27,10,true,2021-06-02,Credit Control Services 701,,005B0000006zLGfIAM,55,VP of Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,73
Nicole Bowers,,Commit,false,Dean Pierce,80,"$4,200,000.00",2.5,8,12,Cogent Business Applications,8 - 12,37,"$97,000.00",8,2021-04-12,"$2,900,000.00",2021-02-23,9,false,2021-06-02,Cogent Business Applications 702,,,75,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,78
Elizabeth Lewis,,Closed,true,Dean Pierce,55,"$4,100,000.00",2.51,5,4,Cortez Inc [2182],4 - 8,24,"$62,000.00",8,2020-11-18,"$1,500,000.00",2020-09-08,7,true,2021-06-02,Cortez Inc [2182] 703,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,58
Gary Hill,,Pipeline,true,Mary Eng,57,"$4,100,000.00",2.31,9,12,Catalina Marketing Corporation,8 - 12,38,"$87,000.00",9,2020-12-01,"$1,500,000.00",2020-10-10,8,false,2021-06-02,Catalina Marketing Corporation 704,,005B0000006zLFqIAM,55,RVP West,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,53
Beth Malone,,Commit,false,Gary Hill,70,"$3,850,000.00",2.33,12,9,Digitron Media   Inc,8 - 12,38,"$50,000.00",9,2020-07-28,"$1,500,000.00",2020-05-23,8,true,2021-06-02,Digitron Media   Inc 705,,,70,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,72
Austin Le,,Best Case,true,Brian Chandler,60,"$3,950,000.00",2.57,6,5,DuMonde Solutions,4 - 8,25,"$43,000.00",7,2020-12-09,"$1,500,000.00",2020-10-08,7,false,2021-06-02,DuMonde Solutions 706,,,55,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,59
Amy Johnson,,Pipeline,false,Gary Hill,74,"$4,200,000.00",2.5,12,8,Creative Training,8 - 12,38,"$63,000.00",8,2020-11-08,"$2,900,000.00",2020-08-31,10,true,2021-06-02,Creative Training 707,,,60,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,74
Jeremiah Ballard,,Closed,true,Brian Chandler,53,"$3,050,000.00",2.84,12,8,Carlson Inc [2094],8 - 12,38,"$26,000.00",8,2020-10-08,"$1,500,000.00",2020-08-31,10,false,2021-06-02,Carlson Inc [2094] 708,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,53
Ebony Ali,,Commit,false,Gary Hill,83,"$4,350,000.00",2.1,8,10,Distrigas Of Massachusetts,8 - 12,41,"$81,000.00",11,2020-11-28,"$1,500,000.00",2020-09-04,12,true,2021-06-02,Distrigas Of Massachusetts 709,,,85,West Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,83
Devin Washington,,Closed,true,Brian Chandler,74,"$4,400,000.00",2.32,8,5,Chabot-Las Positas CCD,4 - 8,22,"$75,000.00",4,2020-12-26,"$1,500,000.00",2020-11-19,5,false,2021-06-02,Chabot-Las Positas CCD 710,,,100,East Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,73
Jane Martin,,Closed,true,Dean Pierce,54,"$4,200,000.00",2.5,10,10,EDP Consulting Inc,8 - 12,38,"$93,000.00",10,2021-06-25,"$2,900,000.00",2021-04-11,8,true,2021-06-02,EDP Consulting Inc 711,,,100,Central Sales,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,51
Brian Chandler,,Commit,true,Mary Eng,72,"$4,350,000.00",2.67,12,9,Baldwin &amp; Clarke Advisory Svc,8 - 12,41,"$43,000.00",10,2020-09-27,"$1,500,000.00",2020-08-04,10,false,2021-06-02,Baldwin &amp; Clarke Advisory Svc 712,,005B0000006zLFOIA2,85,RVP East,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,73
