"User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2019-07-31","026B0000000kC3EIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-07-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEMYKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",52289,52289,52289,52289
"Ebony Ali/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Ebony Ali","Ebony Ali","Ali","Month","2020-09-30","026B0000000kC3XIAU","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEMaKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",62695,62695,62695,62695
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2019-04-30","026B0000000kC3BIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-04-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEMcKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",44802,44802,44802,44802
"Gary Hill/Mary Eng","true","Gary Hill","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Gary Hill","Hill","Month","2019-10-31","026B0000000kC3HIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-10-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEMhKAM","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",1997583,1997583,1997583,1997583
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-09-30","026B0000000kC3XIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-09-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEMkKAM","false","Commit","00EB0000000lg9qMAA/00EB0000000lg9lMAA",211000,211000,211000,211000
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-12-31","026B0000000kC3aIAE","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-12-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEMlKAM","false","Commit","00EB0000000lg9qMAA/00EB0000000lg9lMAA",310500,310500,310500,310500
"Nicole Bowers/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Dean Pierce","Bowers","Month","2019-07-31","026B0000000kC3EIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-07-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEMnKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",307007,307007,307007,307007
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2019-02-28","026B0000000kC39IAE","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-02-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lEMoKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",26200,26200,26200,26200
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","true","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2019-02-28","026B0000000kC39IAE","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-02-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEMpKAM","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",495359,495359,495359,495359
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2019-11-30","026B0000000kC3IIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEMtKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",129604,129604,129604,129604
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2019-12-31","026B0000000kC3JIAU","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEMvKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",34134,34134,34134,34134
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-09-30","026B0000000kC3XIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-09-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEMwKAM","false","Closed","00EB0000000lg9lMAA",1833130,1833130,1833130,1833130
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-09-30","026B0000000kC3XIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-09-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEMxKAM","false","Commit","00EB0000000lg9lMAA",746000,746000,746000,746000
"Ebony Ali/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Ebony Ali","Ebony Ali","Ali","Month","2019-10-31","026B0000000kC3HIAU","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-10-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEN4KAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",719908,719908,719908,719908
"Erica Fletcher/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Erica Fletcher","Erica Fletcher","Fletcher","Month","2020-05-31","026B0000000kC3TIAU","Erica Fletcher","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-05-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEN9KAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",789862,789862,789862,789862
"Gary Hill/Mary Eng","true","Gary Hill","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Gary Hill","Hill","Month","2020-09-30","026B0000000kC3XIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-09-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENBKA2","false","Commit","00EB0000000lg9rMAA/00EB0000000lg9lMAA",305000,305000,305000,305000
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-10-31","026B0000000kC3YIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-10-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENCKA2","false","Best Case","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1202489,1202489,1202489,1202489
"Oscar Anthony/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBG/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eSIAQ",,"oanthony1600302444797@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Oscar Anthony","Brian Chandler","Anthony","Month","2020-05-31","026B0000000kC3TIAU","Oscar Anthony","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2020-05-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lENGKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",61359,61359,61359,61359
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","true","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2020-05-31","026B0000000kC3TIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-05-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENHKA2","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",681709,681709,681709,681709
"Patricia Shepard/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUB1/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eWIAQ",,"pshepard1600302444825@demo.user","East Sales",,"RVP East","true","OpportunityRevenue","Patricia Shepard","Brian Chandler","Shepard","Month","2019-08-31","026B0000000kC3FIAU","Patricia Shepard","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2019-08-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lENLKA2","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",107000,107000,107000,107000
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","true","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2019-08-31","026B0000000kC3FIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-08-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENMKA2","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",662836,662836,662836,662836
"Erica Fletcher/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Erica Fletcher","Erica Fletcher","Fletcher","Month","2019-08-31","026B0000000kC3FIAU","Erica Fletcher","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-08-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENQKA2","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",640376,640376,640376,640376
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2019-04-30","026B0000000kC3BIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-04-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lENVKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",15061,15061,15061,15061
"Nicole Bowers/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Dean Pierce","Bowers","Month","2020-06-30","026B0000000kC3UIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-06-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lENWKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",602028,602028,602028,602028
"Nicole Bowers/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Nicole Bowers","Dean Pierce","Bowers","Month","2020-09-30","026B0000000kC3XIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-09-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lENaKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",876017,876017,876017,876017
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-09-30","026B0000000kC3XIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-09-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENbKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",1541113,1541113,1541113,1541113
"Kylie Cannon/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUC4/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eTIAQ",,"kcannon1600302444804@demo.user","Central Sales",,"RVP Central","false","OpportunityRevenue","Kylie Cannon","Dean Pierce","Cannon","Month","2018-11-30","026B0000000kC4OIAU","Kylie Cannon","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2018-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lENfKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",4212,4212,4212,4212
"Amy Johnson/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","2019-02-28","026B0000000kC39IAE","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-02-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lENgKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",124507,124507,124507,124507
"Lucas Baxter/Brian Chandler/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBB/T","00EB0000000lg9xMAA","false","Brian Chandler","Opportunity Revenue","RVP_East","East_Sales","true","005B0000006s9eUIAQ",,"lbaxter1600302444812@demo.user","East Sales",,"RVP East","false","OpportunityRevenue","Lucas Baxter","Brian Chandler","Baxter","Month","2018-11-30","026B0000000kC4OIAU","Lucas Baxter","true","00EB0000000lg9sMAA","0DbB0000001948lKAA","2018-11-01","Brian Chandler","00EB0000000lg9lMAA","false","true","0G3B0000006lENhKAM","false","Closed","00EB0000000lg9xMAA/00EB0000000lg9sMAA/00EB0000000lg9lMAA",21600,21600,21600,21600
"Erica Fletcher/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Erica Fletcher","Erica Fletcher","Fletcher","Month","2019-04-30","026B0000000kC3BIAU","Erica Fletcher","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-04-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENiKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",185889,185889,185889,185889
"Brian Chandler/Mary Eng","true","Brian Chandler","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9sMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_East","true","005B0000006s9egIAA","Brian Chandler","bchandle1600302444891@demo.user","RVP East","true","VP of Sales","false","OpportunityRevenue","Brian Chandler","Brian Chandler","Chandler","Month","2018-11-30","026B0000000kC4OIAU","Brian Chandler","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-11-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lENjKAM","false","Closed","00EB0000000lg9sMAA/00EB0000000lg9lMAA",137400,137400,137400,137400
"Rebecca Espinoza/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBa/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eOIAQ",,"respinoz1600302444760@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Rebecca Espinoza","Gary Hill","Espinoza","Month","2019-07-31","026B0000000kC3EIAU","Rebecca Espinoza","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-07-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lENkKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",307,307,307,307
