SnapshotTextDate,OwnerName,AccountId,SmallPhotoUrl,ForecastCategory,PredictedWinRate,WinRate,Amount,AccountName,CloseDate,CreatedDate,IsClosed,IsWon,LastProcessedDate,Manager,OpportunityName,OpportunityId,OwnerId,PeriodEndDate,PeriodStartDate,Role,SnapshotDate,SnapshotName
2021-05-10,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,95,93,"$507,000.00",DoveBid,2020-10-22,2020-09-17,true,true,2021-06-09,Mary Eng,DoveBid 5566,,005B0000006zLFqIAM,2021-05-19,2021-04-20,RVP West,2021-05-10,1 Month Ago
2021-04-09,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,83,84,"$625,500.00",Active Navigation,2020-08-06,2020-06-26,true,false,2021-06-09,Gary Hill,Active Navigation 5567,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,69,72,"$530,500.00",Chandler Inc [227],2021-03-20,2021-01-30,false,true,2021-06-09,Mary Eng,Chandler Inc [227] 5568,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-03-12,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,51,51,"$726,500.00",Freeman Health System,2021-07-31,2021-06-27,true,true,2021-06-09,Gary Hill,Freeman Health System 5569,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Best Case,81,79,"$589,500.00",Carbonite,2020-12-28,2020-10-03,false,false,2021-06-09,Mary Eng,Carbonite 5570,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-06-09,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,77,80,"$648,000.00",Cellular Technologies Inc,2020-10-17,2020-08-12,true,true,2021-06-09,Gary Hill,Cellular Technologies Inc 5571,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-05-10,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,51,51,"$543,500.00",Crane Aerospace Division / Hydro  Aire,2020-08-19,2020-07-15,false,false,2021-06-09,Gary Hill,Crane Aerospace Division / Hydro  Aire 5572,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Commit,59,61,"$743,000.00",Centurion Industries,2021-05-21,2021-04-06,true,true,2021-06-09,Mary Eng,Centurion Industries 5573,,005B0000006zLBdIAM,2021-03-19,2021-02-20,RVP Central,2021-03-12,3 Months Ago
2021-04-09,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,72,69,"$540,500.00",Casella Waste Systems,2021-07-31,2021-06-12,false,false,2021-06-09,Gary Hill,Casella Waste Systems 5574,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,58,61,"$601,500.00",Cfl Holdings,2020-09-25,2020-08-16,true,false,2021-06-09,Dean Pierce,Cfl Holdings 5575,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,83,85,"$629,500.00",Castillo Inc [836],2020-12-03,2020-10-02,false,true,2021-06-09,Brian Chandler,Castillo Inc [836] 5576,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-04-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,58,60,"$568,000.00",Documentum - Western Region,2020-11-01,2020-09-02,false,true,2021-06-09,Brian Chandler,Documentum - Western Region 5577,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,79,78,"$691,000.00",EaseMD Systems,2020-08-03,2020-06-08,true,false,2021-06-09,Dean Pierce,EaseMD Systems 5578,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,77,80,"$652,500.00",Distributive Software,2020-09-15,2020-08-03,true,false,2021-06-09,Dean Pierce,Distributive Software 5579,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-03-12,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,76,74,"$517,500.00",Ecommerce ASP,2021-05-25,2021-04-08,false,true,2021-06-09,Brian Chandler,Ecommerce ASP 5580,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,51,49,"$591,500.00",CoVisible Solutions   Inc,2021-06-10,2021-05-04,false,false,2021-06-09,Brian Chandler,CoVisible Solutions   Inc 5581,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,81,83,"$543,000.00",Critigen,2021-07-05,2021-05-13,true,true,2021-06-09,Brian Chandler,Critigen 5582,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,80,80,"$535,000.00",Fujitsu Ten Corp. Of America,2020-11-22,2020-09-12,false,true,2021-06-09,Gary Hill,Fujitsu Ten Corp. Of America 5583,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,57,59,"$573,500.00",Carl Eric Johnson,2021-05-15,2021-03-16,true,false,2021-06-09,Dean Pierce,Carl Eric Johnson 5584,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-03-12,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,51,50,"$645,500.00",Compulan,2020-12-24,2020-11-09,false,true,2021-06-09,Brian Chandler,Compulan 5585,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Best Case,85,82,"$666,000.00",Centerlogic Solutions,2021-01-17,2020-11-28,true,false,2021-06-09,,Centerlogic Solutions 5586,,005B0000006zLGfIAM,2021-05-19,2021-04-20,VP of Sales,2021-05-10,1 Month Ago
2021-06-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,51,50,"$712,000.00",Actavis - Watson Pharma,2020-08-06,2020-05-31,true,false,2021-06-09,Brian Chandler,Actavis - Watson Pharma 5587,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-04-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Pipeline,63,60,"$632,500.00",Computercare,2021-05-23,2021-03-18,false,true,2021-06-09,,Computercare 5588,,005B0000006zLGfIAM,2021-04-19,2021-03-20,VP of Sales,2021-04-09,2 Months Ago
2021-04-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,88,89,"$581,500.00",CompassLearning,2020-08-02,2020-06-09,true,false,2021-06-09,Brian Chandler,CompassLearning 5589,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,61,56,"$566,500.00",Cole Inc [1003],2021-04-19,2021-02-17,false,true,2021-06-09,Mary Eng,Cole Inc [1003] 5590,,005B0000006zLFqIAM,2021-03-19,2021-02-20,RVP West,2021-03-12,3 Months Ago
2021-06-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,72,69,"$566,500.00",Digitek Computer Products,2020-12-14,2020-10-16,false,false,2021-06-09,Gary Hill,Digitek Computer Products 5591,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-05-10,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,57,54,"$747,000.00",Centurion Capital Management,2020-09-15,2020-07-05,true,true,2021-06-09,Brian Chandler,Centurion Capital Management 5592,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-05-10,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,77,"$687,500.00",Concuity,2020-11-27,2020-09-14,false,false,2021-06-09,Gary Hill,Concuity 5593,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,54,57,"$574,000.00",Collocation Solutions,2021-02-14,2020-12-07,true,true,2021-06-09,Gary Hill,Collocation Solutions 5594,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Best Case,71,70,"$668,500.00",Construction Systems Associates,2020-11-12,2020-10-02,true,true,2021-06-09,Mary Eng,Construction Systems Associates 5595,,005B0000006zLBdIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-06-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,63,59,"$699,500.00",Concrete.com,2020-10-22,2020-08-29,false,false,2021-06-09,Gary Hill,Concrete.com 5596,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-04-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,81,81,"$709,000.00",CreativeREI,2021-07-11,2021-05-18,false,false,2021-06-09,Dean Pierce,CreativeREI 5597,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,68,63,"$573,500.00",Cigna Corporate Services,2021-06-01,2021-03-10,true,true,2021-06-09,Dean Pierce,Cigna Corporate Services 5598,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Pipeline,81,82,"$606,000.00",CommTech Industries,2020-10-02,2020-08-12,true,false,2021-06-09,Mary Eng,CommTech Industries 5599,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,73,"$631,500.00",Coherity,2020-11-02,2020-09-16,false,true,2021-06-09,Dean Pierce,Coherity 5600,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-05-10,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,62,63,"$731,000.00",Comcast Technology Solutions,2020-12-25,2020-10-02,false,true,2021-06-09,Dean Pierce,Comcast Technology Solutions 5601,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-03-12,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,56,54,"$726,500.00",Dimensional Insight Incorporated,2021-07-23,2021-06-17,true,false,2021-06-09,Gary Hill,Dimensional Insight Incorporated 5602,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-06-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,72,74,"$610,500.00",ENMR Plateau Telecom - Main,2020-09-20,2020-06-26,false,false,2021-06-09,Brian Chandler,ENMR Plateau Telecom - Main 5603,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-04-09,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,87,87,"$596,500.00",FusionOne,2021-06-09,2021-04-06,true,true,2021-06-09,Brian Chandler,FusionOne 5604,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-05-10,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,67,67,"$542,500.00",Clay Electric Cooperative,2020-10-16,2020-08-13,true,false,2021-06-09,Mary Eng,Clay Electric Cooperative 5605,,005B0000006zLDrIAM,2021-05-19,2021-04-20,RVP Central,2021-05-10,1 Month Ago
2021-03-12,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,71,70,"$713,500.00",3D Systems,2020-11-16,2020-09-01,false,true,2021-06-09,Gary Hill,3D Systems 5606,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-06-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,53,54,"$520,500.00",Consolidated Laboratory Services,2020-12-11,2020-09-28,true,true,2021-06-09,Brian Chandler,Consolidated Laboratory Services 5607,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,64,63,"$748,500.00",Comco,2021-06-19,2021-04-21,false,false,2021-06-09,Mary Eng,Comco 5608,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-05-10,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Pipeline,75,78,"$557,000.00",FutureMedia,2021-01-18,2020-12-06,true,false,2021-06-09,Mary Eng,FutureMedia 5609,,005B0000006zLBdIAM,2021-05-19,2021-04-20,RVP Central,2021-05-10,1 Month Ago
2021-04-09,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Best Case,88,90,"$671,500.00",Dominion Marine Media,2020-07-21,2020-06-10,false,true,2021-06-09,Mary Eng,Dominion Marine Media 5610,,005B0000006zLFqIAM,2021-04-19,2021-03-20,RVP West,2021-04-09,2 Months Ago
2021-03-12,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,87,89,"$731,500.00",Cosmetic Essence Inc,2021-06-13,2021-04-19,true,false,2021-06-09,Brian Chandler,Cosmetic Essence Inc 5611,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,61,63,"$615,000.00",Cortez Inc [2182],2021-03-31,2021-01-04,false,true,2021-06-09,Brian Chandler,Cortez Inc [2182] 5612,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-06-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,71,74,"$648,000.00",Digital Bungalow Inc,2021-03-13,2021-01-31,true,true,2021-06-09,Gary Hill,Digital Bungalow Inc 5613,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-05-10,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,70,69,"$576,500.00",Conoco Phillips Refinery,2020-12-21,2020-11-16,false,false,2021-06-09,Mary Eng,Conoco Phillips Refinery 5614,,005B0000006zLFOIA2,2021-05-19,2021-04-20,RVP East,2021-05-10,1 Month Ago
2021-04-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,57,56,"$524,500.00",Computerworld,2020-10-08,2020-08-07,false,false,2021-06-09,Brian Chandler,Computerworld 5615,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,76,74,"$638,000.00",Diversified Ophthalmics,2021-04-03,2021-01-23,true,true,2021-06-09,Gary Hill,Diversified Ophthalmics 5616,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,87,86,"$534,500.00",Bain & Company,2021-01-08,2020-10-26,true,true,2021-06-09,Brian Chandler,Bain & Company 5617,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-04-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,56,55,"$667,000.00",Cipient Networks Inc,2020-09-12,2020-06-18,false,false,2021-06-09,Brian Chandler,Cipient Networks Inc 5618,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,76,73,"$580,000.00",Coldwell Banker,2020-09-25,2020-08-15,false,true,2021-06-09,,Coldwell Banker 5619,,005B0000006zLGfIAM,2021-06-19,2021-05-20,VP of Sales,2021-06-09,Today
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,68,63,"$513,000.00",Chabot-Las Positas CCD,2020-10-29,2020-09-24,true,false,2021-06-09,Dean Pierce,Chabot-Las Positas CCD 5620,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-04-09,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,77,77,"$646,000.00",CrissCross,2020-09-03,2020-07-14,false,true,2021-06-09,Dean Pierce,CrissCross 5621,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-06-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,81,83,"$726,500.00",CreativeQualitative,2021-01-11,2020-10-14,true,false,2021-06-09,Dean Pierce,CreativeQualitative 5622,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,69,66,"$563,000.00",Carlington Management Assoc,2020-11-12,2020-09-10,true,true,2021-06-09,Gary Hill,Carlington Management Assoc 5623,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,70,67,"$724,500.00",Carolina Biological Supply Co.,2020-07-23,2020-05-17,false,false,2021-06-09,Gary Hill,Carolina Biological Supply Co. 5624,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,75,77,"$532,500.00",Document Forum The Inc,2021-03-11,2020-12-27,false,false,2021-06-09,Brian Chandler,Document Forum The Inc 5625,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,74,76,"$619,500.00",Community West Bank,2020-10-08,2020-09-08,true,true,2021-06-09,Gary Hill,Community West Bank 5626,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,70,74,"$733,500.00",Acme Sign Inc,2020-12-10,2020-10-29,true,false,2021-06-09,Dean Pierce,Acme Sign Inc 5627,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-05-10,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,53,51,"$738,500.00",Contec Corp,2021-07-22,2021-05-13,false,true,2021-06-09,Gary Hill,Contec Corp 5628,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,82,81,"$589,500.00",Computer Market Source,2021-02-03,2020-12-29,false,true,2021-06-09,Dean Pierce,Computer Market Source 5629,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,77,77,"$734,500.00",Digital River,2021-01-17,2020-10-24,true,false,2021-06-09,Gary Hill,Digital River 5630,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,58,61,"$697,500.00",Collier Inc [1589],2021-02-01,2020-12-20,false,false,2021-06-09,Brian Chandler,Collier Inc [1589] 5631,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,91,92,"$524,000.00",Fuller Inc [681],2020-12-12,2020-10-08,true,true,2021-06-09,Mary Eng,Fuller Inc [681] 5632,,005B0000006zLBdIAM,2021-03-19,2021-02-20,RVP Central,2021-03-12,3 Months Ago
2021-05-10,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,78,77,"$642,000.00",Bay Junction Technology,2021-05-08,2021-03-12,false,true,2021-06-09,Brian Chandler,Bay Junction Technology 5633,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,69,66,"$729,500.00",Craig Inc [634],2021-04-11,2021-02-24,true,false,2021-06-09,Mary Eng,Craig Inc [634] 5634,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-04-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,60,56,"$733,000.00",Discover Products,2020-10-26,2020-08-03,true,true,2021-06-09,Brian Chandler,Discover Products 5635,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,75,72,"$699,000.00",Boone Inc [1309],2021-04-26,2021-03-19,false,false,2021-06-09,Brian Chandler,Boone Inc [1309] 5636,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-03-12,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,84,86,"$595,000.00",Cerulean Technology,2020-09-25,2020-08-23,true,false,2021-06-09,Dean Pierce,Cerulean Technology 5637,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,67,62,"$659,500.00",Carrefour Technologies,2021-05-18,2021-02-23,false,true,2021-06-09,Brian Chandler,Carrefour Technologies 5638,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-04-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Commit,90,88,"$630,000.00","Condumex, Incorporated",2020-12-26,2020-11-21,true,false,2021-06-09,,"Condumex, Incorporated 5639",,005B0000006zLGfIAM,2021-04-19,2021-03-20,VP of Sales,2021-04-09,2 Months Ago
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,65,62,"$569,500.00",Cogent Business Applications,2020-09-10,2020-07-17,false,true,2021-06-09,Brian Chandler,Cogent Business Applications 5640,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
