"Opportunity.Owner.UniqueUserName","Account.Owner.Role.RolePath","Account.LastReferencedDate","Account.Owner.UniqueUserName","Opportunity.IsWon","Quote.SBQQ__Status__c","Quote.SBQQ__Primary__c","Owner.Role.ParentRole.Name","Quote.SBQQ__SalesRep__c","Account.SBQQ__AssetQuantitiesCombined__c","Opportunity.SBQQ__Renewal__c","Account.BillingPostalCode","Owner.Username","Account.SBQQ__PriceHoldEnd__c","Quote.SBQQ__BillingPostalCode__c","Quote.SBQQ__ContractingMethod__c","Opportunity.SBQQ__Contracted__c","IsDeleted","StatusPreviousValue","Account.SBQQ__RenewalPricingMethod__c","Opportunity.Owner.Name","Owner.Role.RolePath","Quote.SBQQ__EmailTemplateId__c","Quote.SBQQ__ShippingName__c","Approvals.SubmittedBy.UniqueUserName","Quote.LastReferencedDate","Account.SBQQ__CoTermedContractsCombined__c","Quote.SBQQ__LineItemsGrouped__c","Account.BillingGeocodeAccuracy","Account.BillingCountry","Opportunity.LastModifiedDate","Quote.SBQQ__BillingCountry__c","Id","Quote.SBQQ__QuoteProcessId__c","Quote.LastViewedDate","Account.LastActivityDate","Owner.Role.RoleNames","Owner.UniqueUserName","Quote.SBQQ__ExpirationDate__c","Owner.FullPhotoUrl","Quote.SBQQ__QuoteTemplateId__c","Quote.SBQQ__ShippingState__c","Account.Id","Opportunity.LastActivityDate","Quote.SBQQ__ShippingPostalCode__c","Opportunity.Owner.Role.Name","Quote.SBQQ__ShippingCountry__c","Account.BillingCity","Opportunity.SBQQ__QuotePricebookId__c","Quote.SBQQ__Ordered__c","Opportunity.HasOpenActivity","ParentId","Opportunity.Name","Owner.Name","Opportunity.CloseDate","Quote.SBQQ__EndDate__c","Account.BillingState","Account.LastViewedDate","Account.Owner.Name","Opportunity.HasOverdueTask","Quote.SBQQ__FirstSegmentTermEndDate__c","Quote.SBQQ__Introduction__c","Quote.SBQQ__WatermarkShown__c","Account.SBQQ__ContractCoTermination__c","Approvals.Approver.UniqueUserName","Opportunity.CreatedDate","Quote.LastActivityDate","Quote.SBQQ__Key__c","Quote.SBQQ__GenerateContractedPrice__c","Quote.SBQQ__BillingName__c","Quote.SBQQ__ShippingStreet__c","Quote.SBQQ__ShippingCity__c","Quote.Id","Opportunity.SBQQ__CreateContractedPrices__c","Quote.Name","OldValue","Account.ShippingCountry","Opportunity.SBQQ__Ordered__c","Quote.SBQQ__DocumentStatus__c","Quote.SBQQ__PricebookId__c","Quote.IsDeleted","Owner.Role.Hierarchy_RoleNames","CreatedById","Opportunity.Owner.Role.RolePath","Account.ShippingCity","Owner.Role.Name","Account.Owner.Role.Roles","Opportunity.LastReferencedDate","Opportunity.StageName","Owner.Role.DeveloperName","Account.CreatedDate","Owner.Role.RoleNamesPath","Opportunity.Owner.Role.ParentRoleId","Account.SBQQ__CoTerminationEvent__c","Quote.LastModifiedDate","Quote.SBQQ__Opportunity2__c","Quote.SBQQ__BillingCity__c","Opportunity.Id","Opportunity.IsClosed","Quote.SBQQ__Notes__c","Quote.SBQQ__LineItemsPrinted__c","CreatedDate","NewValue","StatusValue","Opportunity.AccountId","Account.SBQQ__RenewalModel__c","Quote.SBQQ__BillingStreet__c","Account.ShippingState","Quote.SBQQ__DeliveryMethod__c","Quote.SBQQ__StartDate__c","Account.Owner.Role.Name","Opportunity.ForecastCategoryName","Account.ShippingGeocodeAccuracy","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","NextCreatedDate","Field","Account.SBQQ__PreserveBundle__c","Quote.SBQQ__PaymentTerms__c","Quote.SBQQ__BillingState__c","Opportunity.ForecastCategory","Account.PhotoUrl","Opportunity.LastViewedDate","Opportunity.Owner.Role.Roles","Owner.UserRoleId","Quote.CreatedDate","Quote.SBQQ__Type__c","Account.Owner.Role.ParentRoleId","Quote.SBQQ__BillingFrequency__c","Account.BillingStreet","Account.ShippingStreet","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","Account.ShippingPostalCode","Account.LastModifiedDate","Account.Name","Account.SBQQ__IgnoreParentContractedPrices__c","Account.ShippingLongitude","Account.BillingLatitude","TimePerStatus","Quote.SBQQ__PartnerDiscount__c","Quote.SBQQ__RegularAmount__c","Quote.SBQQ__DistributorDiscount__c","Quote.SBQQ__DaysQuoteOpen__c","Quote.SBQQ__LineItemCount__c","Opportunity.Probability","Quote.SBQQ__TargetCustomerAmount__c","Quote.SBQQ__NetAmount__c","Account.BillingLongitude","Quote.SBQQ__TotalCustomerDiscountAmount__c","Quote.SBQQ__CustomerAmount__c","Quote.SBQQ__AdditionalDiscountAmount__c","Quote.SBQQ__AveragePartnerDiscount__c","Quote.SBQQ__AverageCustomerDiscount__c","Quote.SBQQ__SubscriptionTerm__c","Quote.SBQQ__ListAmount__c","Quote.SBQQ__CustomerDiscount__c","Account.ShippingLatitude","Quote.SBQQ__MarkupRate__c","Opportunity.Amount"
"John Rozsits",,,"John Rozsits","true","Draft","true",,"005B0000004ixy7IAA","false","false","80015","zsits1536693294171@demo.user",,"80015","By Subscription End Date","true","false","Draft","List","John Rozsits",,,"Home Depot - Rocky Mountains",,,"false","false",,"USA","2018-09-24T16:37:34.000Z","USA","a91B00000008OV5IAM",,,,,"John Rozsits","2018-03-11","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"CO","001B000000nQA0bIAG",,"80015",,"USA","Aurora","01sB0000001KrsAIAS","false","false","a2dB0000000B7XGIA0","opty1","John Rozsits","2018-02-15",,"CO",,"John Rozsits","false",,"Greetings Craig Menear,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ","true","Always",,"2018-03-05T13:15:47.000Z",,,,"Home Depot - Rocky Mountains","5600 S Chambers Rd","Aurora","a2dB0000000B7XGIA0","false","Q-00808",,"USA","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Aurora",,,,"Closed Won",,"2018-03-05T12:34:57.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6NXIA0","Aurora","006B0000004P6NXIA0","true",,"true","2018-03-05T13:17:52.000Z",,"Draft","001B000000nQA0bIAG","Contract Based","5600 S Chambers Rd","CO",,"2018-04-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","CO","Closed",,,,"000000000000000AAA","2018-09-11T15:44:29.000Z","Quote",,,"5600 S Chambers Rd","5600 S Chambers Rd",,,"80015","2018-09-11T19:15:38.000Z","Home Depot - Rocky Mountains","false",0,0,-1603072,0,29188,0,20,7,100,0,29188,0,0.15,29188,0,0,0,12,29188.15,0,0,0,29188
,,,,,"Draft","true",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OV6IAM",,,,,,"2018-02-02",,,,,,,,,,,"false",,"a2dB0000000B7XFIA0",,,,,,,,,,"Greetings Stephan Wu,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he","true",,,,,,,,,,"a2dB0000000B7XFIA0",,"Q-00807",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-23T22:03:30.000Z",,,,,,"true","2018-01-27T07:05:17.000Z",,"Draft",,,,,,"2018-03-14",,,,,,,"created",,"Net 30",,,,,,,"2018-09-11T15:44:29.000Z","Quote",,,,,,,,,,,0,0,21561391,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"Michael Lim",,,"Michael Lim","true","Draft","true",,"005B0000004ixxwIAA","false","false","94105","mlim1536693294163@demo.user",,"94105","By Subscription End Date","true","false","Draft","Same","Michael Lim",,,"Cupertino Electric Inc",,,"false","false",,"USA","2018-09-24T16:37:34.000Z","USA","a91B00000008OV7IAM",,,,,"Michael Lim","2018-04-12","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"CA","001B000000nQ9yDIAS",,"94105",,"USA","SF","01sB0000001KrsAIAS","false","false","a2dB0000000B7TMIA0","New Deal","Michael Lim","2018-09-30",,"CA",,"Michael Lim","false",,"Greetings Isaac Liew,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he","true","Prompt",,"2018-04-05T20:56:14.000Z",,,,"Cupertino Electric Inc","50 Fremont","SF","a2dB0000000B7TMIA0","false","Q-00566",,"USA","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"SF",,,,"Closed Won",,"2017-12-15T00:29:40.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6NRIA0","SF","006B0000004P6NRIA0","true",,"true","2018-04-05T21:18:57.000Z",,"Draft","001B000000nQ9yDIAS","Contract Based","50 Fremont","CA",,"2018-05-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","CA","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"50 Fremont","50 Fremont",,,"94105","2018-09-11T19:15:37.000Z","Cupertino Electric Inc","false",0,0,15302463,0,446788,0,20,12,100,0,390809.8,0,55978.2,390809.8,55978.2,0,12.5,12,446788,0,0,0,390809.8
"Michael Lim",,,"Michael Lim","true","Draft","true",,"005B0000004ixxwIAA","false","false","94105","mlim1536693294163@demo.user",,"94105","By Subscription End Date","true","false","Draft","Same","Michael Lim",,,"Cupertino Electric Inc",,,"false","false",,"USA","2018-09-24T16:37:34.000Z","USA","a91B00000008OV8IAM",,,,,"Michael Lim","2018-04-12","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"CA","001B000000nQ9yDIAS",,"94105",,"USA","SF","01sB0000001KrsAIAS","false","false","a2dB0000000B7UgIAK","ePolicy Orchestrator Add on","Michael Lim","2018-05-22","2019-04-30","CA",,"Michael Lim","false",,"Greetings Isaac Liew,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he","true","Prompt",,"2018-04-05T22:25:18.000Z",,,,"Cupertino Electric Inc","50 Fremont","SF","a2dB0000000B7UgIAK","false","Q-00648",,"USA","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"SF",,,,"Closed Won",,"2017-12-15T00:29:40.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6NmIAK","SF","006B0000004P6NmIAK","true",,"true","2018-04-05T22:26:11.000Z",,"Draft","001B000000nQ9yDIAS","Contract Based","50 Fremont","CA",,"2018-05-10",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","CA","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"50 Fremont","50 Fremont",,,"94105","2018-09-11T19:15:37.000Z","Cupertino Electric Inc","false",0,0,3980029,0,116904.1,0,20,1,100,0,116904.1,0,0,116904.1,0,0,0,12,116904.1,0,0,0,116904.1
"Andrew Victor",,,"Andrew Victor","true","Draft","true",,"005B0000004ixxyIAA","true","false","60154","ictor1536693294165@demo.user",,"60154","By Subscription End Date","true","false","Draft","Same","Andrew Victor",,,"Victor Corp",,,"true","false",,"United States","2018-09-24T16:37:34.000Z","United States","a91B00000008OV9IAM",,,,,"Andrew Victor","2018-03-26","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"IL","001B000000nQ9wyIAC",,"60154",,"United States","Westchester","01sB0000001KrsAIAS","false","false","a2dB0000000B7TIIA0","First Sale","Andrew Victor","2018-01-02",,"IL",,"Andrew Victor","false",,"Greetings Thomas Petty,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ","true","Prompt",,"2018-03-20T02:08:06.000Z",,,,"Victor Corp","1931 Hull Ave","Westchester","a2dB0000000B7TIIA0","false","Q-00562",,"United States","true",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Westchester",,,,"Closed Won",,"2017-12-08T01:11:22.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6NVIA0","Westchester","006B0000004P6NVIA0","true",,"true","2018-03-20T02:11:59.000Z",,"Draft","001B000000nQ9wyIAC","Contract Based","1931 Hull Ave","IL",,"2018-03-19",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","IL","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"1931 Hull Ave","1931 Hull Ave",,,"60154","2018-09-11T19:15:37.000Z","Victor Corp","false",0,0,-6660719,0,418388,0,20,15,100,0,416468,0,1920.15,416468,1920,0,0.5,12,418388.15,0,0,0,416468
"EMEA @Atomic",,,"EMEA @Atomic","true","Draft","true",,"005B0000004ixyQIAQ","false","false",,"emea1536693294196@demo.user",,,"By Subscription End Date","true","false","Draft","Same","EMEA @Atomic",,,"Turfkönig",,,"false","false",,,"2018-09-24T16:37:27.000Z",,"a91B00000008OVAIA2","a2aB00000009J0TIAU",,,,"EMEA @Atomic","2018-05-28","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,,"001B000000nQ9xsIAC",,,,,,"01sB0000001KrsAIAS","false","false","a2dB0000000B7TPIA0","My First Billing","EMEA @Atomic","2018-10-22",,,,"EMEA @Atomic","false",,"Greetings Kimberly Lewis,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you","true","Never",,"2018-05-10T20:14:14.000Z",,,,"Turfkönig",,,"a2dB0000000B7TPIA0","false","Q-00569",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Closed Won",,"2018-05-10T20:13:16.000Z",,,,"2018-09-23T22:03:30.000Z","006B0000004P6LRIA0",,"006B0000004P6LRIA0","true",,"true","2018-05-21T21:23:26.000Z",,"Draft","001B000000nQ9xsIAC","Contract Based",,,,"2018-05-21",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30",,"Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,,,,,,"2018-09-11T19:15:37.000Z","Turfkönig","false",0,0,13228594,0,0,0,20,0,100,0,0,0,0,0,0,0,0,12,0,0,0,0,313120
"David Beebe",,,"David Beebe","false","Draft","false",,"005B0000004ixyNIAQ","false","false","28202","dbeeb1536693294192@demo.user",,"28202","By Subscription End Date","false","false","Draft","Same","David Beebe",,,"Farpoint Manufacturing",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OVBIA2","a2aB00000009J0TIAU",,,,"David Beebe","2018-05-28","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"NC","001B000000nQA0oIAG",,"28202",,"United States","Charlotte","01sB0000001KrsAIAS","false","false","a2dB0000000B7UBIA0","Beebe Test One","David Beebe","2018-10-17",,"NC",,"David Beebe","false",,"Greetings William Riker,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your","true","Prompt",,"2018-05-21T21:51:26.000Z",,,,"Farpoint Manufacturing","333 E Trade St","Charlotte","a2dB0000000B7UBIA0","false","Q-00617",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Charlotte",,,,"Proposal/Price Quote",,"2018-03-05T22:53:23.000Z",,,"Add-on","2018-09-11T19:16:01.000Z","006B0000004P6MLIA0","Charlotte","006B0000004P6MLIA0","false",,"true","2018-05-21T21:52:30.000Z",,"Draft","001B000000nQA0oIAG","Contract Based","333 E Trade St","NC",,"2018-06-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","NC","Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"333 E Trade St","333 E Trade St",,,"28202","2018-09-11T19:15:38.000Z","Farpoint Manufacturing","false",0,0,11658558,0,12000,0,20,1,75,0,12000,0,0,12000,0,0,0,12,12000,0,0,0,12000
"Tony Saarnio",,,"Chris Robison","false","Draft","false",,"005B0000004ixxrIAA","true","false","27502","tsaar1536693294156@demo.user",,"27502","By Subscription End Date","false","false","Draft","Same","Tony Saarnio",,,"UNC Women's Health Center",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OVCIA2","a2aB00000009J0TIAU",,,,"Tony Saarnio","2018-05-10","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"NC","001B000000nQ9xSIAS",,"27614",,"United States","Apex","01sB0000001KrsAIAS","false","false","a2dB0000000B7TiIAK","May Deal","Tony Saarnio","2018-06-20","2020-03-12","NC",,"Chris Robison","false",,"Greetings Alice Rodriguez,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo","true","Always",,"2018-05-04T05:22:02.000Z",,,,"UNC Women's Health Center","10600 Hanarry Court","Raleigh","a2dB0000000B7TiIAK","false","Q-00588",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Raleigh",,,,"Proposal/Price Quote",,"2018-01-11T22:19:24.000Z",,,"Add-on","2018-09-23T22:03:32.000Z","006B0000004P6L7IAK","Apex","006B0000004P6L7IAK","false",,"true","2018-05-04T05:25:29.000Z",,"Draft","001B000000nQ9xSIAS","Contract Based","311 Cameron Glen Drive","NC",,"2018-06-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","NC","Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"311 Cameron Glen Drive","10600 Hanarry Court",,,"27614","2018-09-11T19:15:37.000Z","UNC Women's Health Center","false",0,0,13186579,0,0,0,20,0,75,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"Arnaud Meignan",,,"Arnaud Meignan","true","In Review","true",,"005B0000004ixxSIAQ","false","false","75016","arn1536693294129@demo.user",,"75016","By Subscription End Date","true","false","Draft","Same","Arnaud Meignan",,,"Security Software",,,"false","false",,"France","2018-09-24T16:37:27.000Z","France","a91B00000008OVDIA2","a2aB00000009J0TIAU",,,,"Arnaud Meignan","2018-06-18","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,,"001B000000nQ9xbIAC",,"75016",,"France","Paris","01sB0000001KrsAIAS","false","false","a2dB0000000B7VtIAK","test","Arnaud Meignan","2018-12-29",,,,"Arnaud Meignan","false",,"Greetings Arnaud Meignan,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you","true","Never",,"2018-06-12T12:58:21.000Z",,,,"Security Software","54 rue de Paris","Paris","a2dB0000000B7VtIAK","false","Q-00723",,"France","true",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Paris",,,,"Closed Won",,"2018-04-18T21:11:35.000Z",,,,"2018-09-23T22:03:32.000Z","006B0000004P6L3IAK","Paris","006B0000004P6L3IAK","true",,"true","2018-06-12T12:58:41.000Z",,"Draft","001B000000nQ9xbIAC","Contract Based","54 rue de Paris",,,"2018-07-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,"2018-06-12T13:02:57.000Z","created","true","Net 30",,"Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"54 rue de Paris","54 rue de Paris",,,"75016","2018-09-11T19:15:37.000Z","Security Software","false",0,0,256,0,2465781.2,0,20,12,100,0,2411601.2,0,2727298.95,2411601.2,54180,0,53.1,12,5138900.15,0,0,0,2411601.2
,,,,,"Draft","true",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OVEIA2","a2aB00000009J0TIAU",,,,,"2018-06-12",,,,,,,,,,,"false",,"a2dB0000000B7W9IAK",,,,,,,,,,"Greetings Larry David,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h","true",,,,,,,,,,"a2dB0000000B7W9IAK",,"Q-00739",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-23T22:03:32.000Z",,,,,,"true","2018-06-05T22:10:39.000Z",,"Draft",,,,,,"2018-06-05",,,,,,,"created",,"Net 30",,,,,,,"2018-09-11T15:44:27.000Z","Quote",,,,,,,,,,,0,0,10361469,0,665720,0,20,7,0,0,665720,0,0,665720,0,0,0,12,665720,0,0,0,0
"TJ Boskelly",,,"Chris Robison","true","In Review","true",,"005B0000004ixyMIAQ","true","false","27614","kelly1536693294191@demo.user",,"27614","By Subscription End Date","true","false","Draft","Uplift","TJ Boskelly",,,"Lightning Consultants",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OVFIA2","a2aB00000009J0TIAU",,,,"TJ Boskelly","2018-05-31","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"NC","001B000000nQA13IAG",,"27614",,"United States","Raleigh","01sB0000001KrsAIAS","false","false","a2dB0000000B7TuIAK","New Sale - TJB","TJ Boskelly","2018-04-03","2018-12-31","NC",,"Chris Robison","false",,"Greetings Thomas Shelby,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your","true","Always",,"2018-05-25T01:29:33.000Z",,,,"Lightning Consultants","10600 Hanarry Court","Raleigh","a2dB0000000B7TuIAK","false","Q-00600",,"United States","true",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Raleigh",,,,"Closed Won",,"2017-12-19T02:48:08.000Z",,,"Add-on","2018-09-23T22:03:32.000Z","006B0000004P6LdIAK","Raleigh","006B0000004P6LdIAK","true",,"true","2018-05-25T01:29:55.000Z",,"Draft","001B000000nQA13IAG","Contract Based","10600 Hanarry Court","NC",,"2018-06-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,"2018-08-09T09:58:13.000Z","created","true","Net 30","NC","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"10600 Hanarry Court","10600 Hanarry Court",,,"27614","2018-09-11T19:15:38.000Z","Lightning Consultants","false",0,0,6596898,0,215445,0,20,10,100,50000,50000,0,165445.09,50000,165445,0,76.8,12,215445.09,0,0,0,50000
"Matthew Maiuri",,,"Brian Galdino","true","Draft","true",,"005B0000004ixxhIAA","false","false","70027","matt1536693294143@demo.user",,"70027","By Subscription End Date","true","false","Draft","Same","Matthew Maiuri",,,"123 Warehousing",,,"false","false",,"USA","2018-09-24T16:37:34.000Z","USA","a91B00000008OVGIA2","a2aB00000009J0TIAU",,,,"Matthew Maiuri","2018-05-30","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"Louisiana","001B000000nQ9z0IAC",,"70027",,"USA","Baton Rouge","01sB0000001KrsAIAS","false","false","a2dB0000000B7VmIAK","New Opp","Matthew Maiuri","2018-04-30",,"Louisiana",,"Brian Galdino","false",,"Greetings Judith Lee,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he","true","Never",,"2018-05-24T00:15:33.000Z",,,,"123 Warehousing","6525 Thunder Apple Campus","Baton Rouge","a2dB0000000B7VmIAK","false","Q-00716",,"USA","true",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Baton Rouge",,,,"Closed Won",,"2017-10-17T21:56:28.000Z",,,,"2018-09-23T22:03:30.000Z","006B0000004P6MtIAK","Baton Rouge","006B0000004P6MtIAK","true",,"true","2018-05-24T00:16:06.000Z",,"Draft","001B000000nQ9z0IAC","Contract Based","6525 Thunder Apple Campus","Louisiana",,"2018-06-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","false","Net 30","Louisiana","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"6525 Thunder Apple Campus","6525 Thunder Apple Campus",,,"70027","2018-09-11T19:15:37.000Z","123 Warehousing","false",0,0,-2074566,0,305120,0,20,5,100,0,305120,0,0,305120,0,0,0,12,305120,0,0,0,305120
"Joachim Klein",,,"Joachim Klein","false","Draft","true",,"005B0000004ixxOIAQ","true","false","60035","jklei1536693294123@demo.user",,"60035","By Subscription End Date","false","false","Draft","Same","Joachim Klein",,,"Highland Industries",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OVHIA2","a2aB00000009J0TIAU",,,,"Joachim Klein","2018-05-21","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"IL","001B000000nQ9xUIAS",,"60035",,"United States","Highland Park","01sB0000001KrsAIAS","false","false","a2dB0000000B7WwIAK","New Security Solution","Joachim Klein","2018-10-11",,"IL",,"Joachim Klein","false",,"Greetings John Smith,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he","true","Always",,"2018-05-15T07:11:48.000Z",,,,"Highland Industries","1849 Green Bay Road","Highland Park","a2dB0000000B7WwIAK","false","Q-00788",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Highland Park",,,,"Proposal/Price Quote",,"2018-04-17T22:53:48.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6LJIA0","Highland Park","006B0000004P6LJIA0","false",,"true","2018-05-15T07:12:02.000Z",,"Draft","001B000000nQ9xUIAS","Contract Based","1849 Green Bay Road","IL",,"2018-06-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","IL","Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:29.000Z","Quote",,,"1849 Green Bay Road","1849 Green Bay Road",,,"60035","2018-09-11T19:15:37.000Z","Highland Industries","false",0,0,12229786,0,0,0,20,0,75,0,0,0,0,0,0,0,0,36,0,0,0,0,0
,,,,,"Draft","false",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OVIIA2","a2aB00000009J0TIAU",,,,,"2018-05-24",,,,,,,,,,,"false",,"a2dB0000000B7TnIAK",,,,,,,,,,"Greetings Elon Musk,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your hel","true",,,,,,,,,,"a2dB0000000B7TnIAK",,"Q-00593",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-23T22:03:32.000Z",,,,,,"true","2018-05-18T00:11:03.000Z",,"Draft",,,,,,"2018-05-17",,,,,,,"created",,"Net 30",,,,,,,"2018-09-11T15:44:27.000Z","Quote",,,,,,,,,,,0,0,11995845,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
