"Opportunity.Competitor_EDD_c__c","Origin","LastModifiedDate","Account.Type","AccountId","Account.Owner.Role.RolePath","Account.Owner.UniqueUserName","Account.Owner.Role.Roles","CurrentDate","Status","Opportunity.Predicted_Close_Date__c","Account.Owner.UserManager.UniqueUserName","IsEscalated","CreatedDate","Account.OwnerId","Id","Account.ShippingState","Opportunity.EDD_CreatedDate__c","Account.Owner.UserManagerNames","Account.Owner.Role.Name","Account.Owner.UserManager.Name","ContactId","IsClosed","Account.Industry","Opportunity.DemoShow__c","OwnerId","Account.Parent.ParentAccount.ShippingState","CaseNumber","Account.AccountSource","Account.Owner.Role.ParentRoleId","Account.Parent.ParentAccount.BillingState","Account.Parent.ParentAccount.OwnerId","Opportunity.Discount_Approved__c","Account.BillingState","Account.Parent.ParentAccount.Name","Account.Owner.Name","Opportunity.EDD_Leading_Causes__c","Subject","Opportunity.EDD_Prescription__c","Type","Account.Parent.AccountParents","Account.Name","ClosedDate","DurationCalculatedField","Account.AnnualRevenue","Account.NumberOfEmployees","Opportunity.EDD_Outcome__c","Opportunity.Amount","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c"
"","Mobile Device","2020-07-01T08:05:08.000Z","Corporate","001B000000lwNrIIAU","","Wayne Blackwell","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfUIAS","500B0000002pJ8TIAU","","","Wayne Blackwell","East Sales","","003B000000D8KH1IAN",True,"Electronics","","005B0000003CnfUIAS","",8771,"Website","00EB0000000azEHMAY","VT","005B0000003CnfUIAS","","VT","Pop n Go","Wayne Blackwell","","Items missing from shipment.","","Product Support","001B000000lwNrIIAU","Pop n Go","2020-07-02T08:00:00.000Z",0.0,6742000,88,0,0,0,0
"","Twitter","2020-07-01T08:05:08.000Z","Corporate","001B000000lwNrIIAU","","Wayne Blackwell","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfUIAS","500B0000002pJ8UIAU","","","Wayne Blackwell","East Sales","","003B000000D8KH1IAN",True,"Electronics","","005B0000003CnfUIAS","",8772,"Website","00EB0000000azEHMAY","VT","005B0000003CnfUIAS","","VT","Pop n Go","Wayne Blackwell","","How can I request a new feature?","","Account Support","001B000000lwNrIIAU","Pop n Go","2020-07-02T08:00:00.000Z",0.0,6742000,88,0,0,0,0
"","Email","2020-07-01T08:05:08.000Z","Corporate","001B000000lwNrIIAU","","Wayne Blackwell","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfUIAS","500B0000002pJ8VIAU","","","Wayne Blackwell","East Sales","","003B000000D8KH1IAN",True,"Electronics","","005B0000003CnfUIAS","",8773,"Website","00EB0000000azEHMAY","VT","005B0000003CnfUIAS","","VT","Pop n Go","Wayne Blackwell","","Bill payment clarification.","","Product Support","001B000000lwNrIIAU","Pop n Go","2020-07-02T08:00:00.000Z",0.0,6742000,88,0,0,0,0
"","Facebook","2020-07-01T08:05:08.000Z","Corporate","001B000000lwNrIIAU","","Wayne Blackwell","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfUIAS","500B0000002pJ8YIAU","","","Wayne Blackwell","East Sales","","003B000000D8KH1IAN",True,"Electronics","","005B0000003CnfUIAS","",8776,"Website","00EB0000000azEHMAY","VT","005B0000003CnfUIAS","","VT","Pop n Go","Wayne Blackwell","","How do I create a secure password?","","Account Support","001B000000lwNrIIAU","Pop n Go","2020-07-02T08:00:00.000Z",0.0,6742000,88,0,0,0,0
"","Chat","2020-07-01T08:05:08.000Z","Corporate","001B000000bwMX2IAM","","Noah Kelly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfJIAS","500B0000002pJ8aIAE","","","Noah Kelly","East Sales","","003B000000A9t72IAB",True,"Consulting","","005B0000003CnfJIAS","",8778,"Partner","00EB0000000azEHMAY","TN","005B0000003CnfJIAS","","TN","FastPlanet Technologies","Noah Kelly","","Can't understand installation instructions","","Product Support","001B000000bwMX2IAM","FastPlanet Technologies","2020-07-02T08:00:00.000Z",0.0,2741000,209,0,0,0,0
"","Facebook","2020-07-01T08:05:08.000Z","Corporate","001B000000sxKEoIAM","","Philip Walton","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-02-05T07:00:00.000Z","005B0000003CnfHIAS","500B0000002pJ8dIAE","","","Philip Walton","East Sales","","003B000000EfVUoIAN",True,"Agriculture","","005B0000003CnfHIAS","",8781,"Referral","00EB0000000azEHMAY","FL","005B0000003CnfHIAS","","FL","Sega Networks","Philip Walton","","Initiating return process.","","Product Support","001B000000sxKEoIAM","Sega Networks","2019-02-10T07:00:00.000Z",5.0,7937000,190,0,0,0,0
"","Website","2020-07-01T08:05:08.000Z","Corporate","001B000000sxKEoIAM","","Philip Walton","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-03-25T07:00:00.000Z","005B0000003CnfHIAS","500B0000002pJ8eIAE","","","Philip Walton","East Sales","","003B000000EfVUoIAN",True,"Agriculture","","005B0000003CnfHIAS","",8782,"Referral","00EB0000000azEHMAY","FL","005B0000003CnfHIAS","","FL","Sega Networks","Philip Walton","","Where do I get your mobile app?","","Account Support","001B000000sxKEoIAM","Sega Networks","2019-04-03T07:00:00.000Z",9.0,7937000,190,0,0,0,0
"","Instagram","2020-07-01T08:05:08.000Z","Corporate","001B000000WJE5TIAX","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-05-28T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJ8fIAE","","","Sheri Nunez","Central Sales","","003B0000008xfcXIAQ",True,"Government","","005B0000003CnfTIAS","",8783,"Referral","00EB0000000azELMAY","PA","005B0000003CnfTIAS","","PA","TheoFinance","Sheri Nunez","","Projector getting over heated","","Account Support","001B000000WJE5TIAX","TheoFinance","2019-05-30T08:00:00.000Z",2.0,2110000,88,0,0,0,0
"","Community","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3obIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJ8gIAE","","","Sheri Nunez","Central Sales","","003B0000007vCVWIA2",True,"Shipping","","005B0000003CnfTIAS","",8784,"Inbound Call","00EB0000000azELMAY","OK","005B0000003CnfTIAS","","OK","Communications International","Sheri Nunez","","Customer service hours of operation.","","Technical Issue","001B000000SS3obIAD","Communications International","2020-07-02T08:00:00.000Z",0.0,2434000,46,0,0,0,0
"","Facebook","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3obIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-06-26T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJ8hIAE","","","Sheri Nunez","Central Sales","","003B0000007vCVWIA2",True,"Shipping","","005B0000003CnfTIAS","",8785,"Inbound Call","00EB0000000azELMAY","OK","005B0000003CnfTIAS","","OK","Communications International","Sheri Nunez","","Does your app work on my mobile device?","","Product Support","001B000000SS3obIAD","Communications International","2020-06-27T08:00:00.000Z",1.0,2434000,46,0,0,0,0
"","Instagram","2020-07-01T08:05:08.000Z","Corporate","001B000000SS4jDIAT","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-02-03T07:00:00.000Z","005B0000003CnfgIAC","500B0000002pJ8iIAE","","","Amy Shaw","Central Sales","","003B0000007vDL4IAM",True,"Consulting","","005B0000003CnfgIAC","",8786,"Marketing Event","00EB0000000azELMAY","NJ","005B0000003CnfgIAC","","NJ","Consolidated Laboratory Services","Amy Shaw","","How is my password stored?","","Account Support","001B000000SS4jDIAT","Consolidated Laboratory Services","2019-02-08T07:00:00.000Z",5.0,3530000,152,0,0,0,0
"","Email","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3ogIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-08-06T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJ8kIAE","","","Sheri Nunez","Central Sales","","003B0000007vCVbIAM",True,"Healthcare & Life Sciences","","005B0000003CnfTIAS","",8788,"Referral","00EB0000000azELMAY","AR","005B0000003CnfTIAS","","AR","Computercare","Sheri Nunez","","Question about taxes on my order.","","Product Support","001B000000SS3ogIAD","Computercare","2019-08-14T08:00:00.000Z",8.0,5007000,37,0,0,0,0
"","Facebook","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3ogIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-07-23T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJ8lIAE","","","Sheri Nunez","Central Sales","","003B0000007vCVbIAM",True,"Healthcare & Life Sciences","","005B0000003CnfTIAS","",8789,"Referral","00EB0000000azELMAY","AR","005B0000003CnfTIAS","","AR","Computercare","Sheri Nunez","","How do I diagnose this product issue?","","Technical Issue","001B000000SS3ogIAD","Computercare","2019-07-28T08:00:00.000Z",5.0,5007000,37,0,0,0,0
"","Google","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3ogIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-07-31T08:00:00.000Z","005B0000003CnfTIAS","500B0000002pJ8mIAE","","","Sheri Nunez","Central Sales","","003B0000007vCVbIAM",True,"Healthcare & Life Sciences","","005B0000003CnfTIAS","",8790,"Referral","00EB0000000azELMAY","AR","005B0000003CnfTIAS","","AR","Computercare","Sheri Nunez","","Please send shipping confirmation.","","Technical Issue","001B000000SS3ogIAD","Computercare","2019-08-06T08:00:00.000Z",6.0,5007000,37,0,0,0,0
"","Facebook","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3ohIAD","","Noah Kelly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-09-23T07:00:00.000Z","005B0000003CnfJIAS","500B0000002pJ8oIAE","","","Noah Kelly","East Sales","","003B0000007vCVcIAM",True,"Apparel","","005B0000003CnfJIAS","",8792,"Marketing Event","00EB0000000azEHMAY","MA","005B0000003CnfJIAS","","MA","Glovia International","Noah Kelly","","Customer service hours of operation.","","Technical Issue","001B000000SS3ohIAD","Glovia International","2018-09-23T07:00:00.000Z",0.0,4021000,245,0,0,0,0
"","Phone","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3ohIAD","","Noah Kelly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-08-30T07:00:00.000Z","005B0000003CnfJIAS","500B0000002pJ8pIAE","","","Noah Kelly","East Sales","","003B0000007vCVcIAM",True,"Apparel","","005B0000003CnfJIAS","",8793,"Marketing Event","00EB0000000azEHMAY","MA","005B0000003CnfJIAS","","MA","Glovia International","Noah Kelly","","Expediting my order?","","General","001B000000SS3ohIAD","Glovia International","2018-09-01T07:00:00.000Z",2.0,4021000,245,0,0,0,0
"","Q&A","2020-07-01T08:05:08.000Z","Corporate","001B000000SS3oiIAD","","Alyssa Williams","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-06-13T08:00:00.000Z","005B0000003CnfXIAS","500B0000002pJ8qIAE","","","Alyssa Williams","Central Sales","","003B0000007vCVdIAM",True,"Biotechnology","","005B0000003CnfXIAS","",8794,"Marketing Event","00EB0000000azELMAY","AR","005B0000003CnfXIAS","","AR","Amerimax Building Products","Alyssa Williams","","I have a product suggestion.","","Product Support","001B000000SS3oiIAD","Amerimax Building Products","2020-06-16T08:00:00.000Z",3.0,9775000,22,0,0,0,0
"","Google","2020-07-01T08:05:10.000Z","Corporate","001B000000SS4jEIAT","","John Peck","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-11-15T07:00:00.000Z","005B0000003CnffIAC","500B0000002pJ8sIAE","","","John Peck","East Sales","","003B0000007vDL5IAM",True,"Technology","","005B0000003CnffIAC","",8796,"Community","00EB0000000azEHMAY","SC","005B0000003CnffIAC","","SC","The Martin Group","John Peck","","Where can I purchase your products?","","Technical Issue","001B000000SS4jEIAT","The Martin Group","2019-11-22T07:00:00.000Z",7.0,2841000,33,0,0,0,0
"","Phone","2020-07-01T08:05:10.000Z","Corporate","001B000000SS4jEIAT","","John Peck","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-09-07T07:00:00.000Z","005B0000003CnffIAC","500B0000002pJ8uIAE","","","John Peck","East Sales","","003B0000007vDL5IAM",True,"Technology","","005B0000003CnffIAC","",8798,"Community","00EB0000000azEHMAY","SC","005B0000003CnffIAC","","SC","The Martin Group","John Peck","","Does your app work on my mobile device?","","Technical Issue","001B000000SS4jEIAT","The Martin Group","2019-09-16T07:00:00.000Z",9.0,2841000,33,0,0,0,0
"","Chat","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3omIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ8wIAE","","","Dennis Huffman","East Sales","","003B0000007vCVhIAM",True,"Financial Services","","005B0000003CnfIIAS","",8800,"Cold Call","00EB0000000azEHMAY","VT","005B0000003CnfIIAS","","VT","Pro-Tec Products","Dennis Huffman","","Please send shipping confirmation.","","Account Support","001B000000SS3omIAD","Pro-Tec Products","2020-07-02T08:00:00.000Z",0.0,4282000,189,0,0,0,0
"","Email","2020-07-01T08:05:10.000Z","Corporate","001B000000lwNrKIAU","","Allison Allen","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-07-28T08:00:00.000Z","005B0000003CnfGIAS","500B0000002pJ8xIAE","","","Allison Allen","East Sales","","003B000000D8KH3IAN",True,"Biotechnology","","005B0000003CnfGIAS","",8801,"Cold Call","00EB0000000azEHMAY","DE","005B0000003CnfGIAS","","DE","Certes Networks","Allison Allen","","How do I obtain your annual report?","","Product Support","001B000000lwNrKIAU","Certes Networks","2019-08-05T08:00:00.000Z",8.0,3106000,122,0,0,0,0
"","Website","2020-07-01T08:05:10.000Z","Corporate","001B000000SS4jJIAT","","Allison Allen","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-01-06T07:00:00.000Z","005B0000003CnfGIAS","500B0000002pJ90IAE","","","Allison Allen","East Sales","","003B0000007vDLAIA2",True,"Utilities","","005B0000003CnfGIAS","",8804,"Referral","00EB0000000azEHMAY","TN","005B0000003CnfGIAS","","TN","Alivecity","Allison Allen","","How do I become a partner?","","General","001B000000SS4jJIAT","Alivecity","2019-01-12T07:00:00.000Z",6.0,3311000,12,0,0,0,0
"","Mobile Device","2020-07-01T08:05:10.000Z","Corporate","001B000000WJE5VIAX","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-12-16T07:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ91IAE","","","Dennis Huffman","East Sales","","003B0000008xfcZIAQ",True,"Consulting","","005B0000003CnfIIAS","",8805,"Social Media","00EB0000000azEHMAY","RI","005B0000003CnfIIAS","","RI","Clear Technology Inc","Dennis Huffman","","What's included in your service contract?","","Product Support","001B000000WJE5VIAX","Clear Technology Inc","2018-12-22T07:00:00.000Z",6.0,7794000,35,0,0,0,0
"","Instagram","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3onIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-04-20T07:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ92IAE","","","Dennis Huffman","East Sales","","003B0000007vCViIAM",True,"Agriculture","","005B0000003CnfIIAS","",8806,"Partner","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","Tangerine Technologies Inc","Dennis Huffman","","I have a question about my order.","","Product Support","001B000000SS3onIAD","Tangerine Technologies Inc","2019-04-25T08:00:00.000Z",5.04,9330000,137,0,0,0,0
"","Instagram","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3onIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-02-23T07:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ94IAE","","","Dennis Huffman","East Sales","","003B0000007vCViIAM",True,"Agriculture","","005B0000003CnfIIAS","",8808,"Partner","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","Tangerine Technologies Inc","Dennis Huffman","","Please send shipping confirmation.","","Account Support","001B000000SS3onIAD","Tangerine Technologies Inc","2019-02-28T07:00:00.000Z",5.0,9330000,137,0,0,0,0
"","Twitter","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3onIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-02-28T07:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ96IAE","","","Dennis Huffman","East Sales","","003B0000007vCViIAM",True,"Agriculture","","005B0000003CnfIIAS","",8810,"Partner","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","Tangerine Technologies Inc","Dennis Huffman","","How do I troubleshoot a product issue?","","Product Support","001B000000SS3onIAD","Tangerine Technologies Inc","2019-03-07T07:00:00.000Z",7.0,9330000,137,0,0,0,0
"","Q&A","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3onIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-02-19T07:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ97IAE","","","Dennis Huffman","East Sales","","003B0000007vCViIAM",True,"Agriculture","","005B0000003CnfIIAS","",8811,"Partner","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","Tangerine Technologies Inc","Dennis Huffman","","Please change my contact information.","","General","001B000000SS3onIAD","Tangerine Technologies Inc","2019-02-22T07:00:00.000Z",3.0,9330000,137,0,0,0,0
"","Website","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3onIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-03-27T07:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ98IAE","","","Dennis Huffman","East Sales","","003B0000007vCViIAM",True,"Agriculture","","005B0000003CnfIIAS","",8812,"Partner","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","Tangerine Technologies Inc","Dennis Huffman","","Billing address change","","Product Support","001B000000SS3onIAD","Tangerine Technologies Inc","2019-04-01T07:00:00.000Z",5.0,9330000,137,0,0,0,0
"","Phone","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3onIAD","","Dennis Huffman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-05-01T08:00:00.000Z","005B0000003CnfIIAS","500B0000002pJ99IAE","","","Dennis Huffman","East Sales","","003B0000007vCViIAM",True,"Agriculture","","005B0000003CnfIIAS","",8813,"Partner","00EB0000000azEHMAY","ME","005B0000003CnfIIAS","","ME","Tangerine Technologies Inc","Dennis Huffman","","Need most recent invoice","","Account Support","001B000000SS3onIAD","Tangerine Technologies Inc","2019-05-03T08:00:00.000Z",2.0,9330000,137,0,0,0,0
"","Instagram","2020-07-01T08:05:10.000Z","Corporate","001B000000lwNrLIAU","","Alyssa Williams","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfXIAS","500B0000002pJ9BIAU","","","Alyssa Williams","Central Sales","","003B000000D8KH4IAN",True,"Other","","005B0000003CnfXIAS","",8815,"Social Media","00EB0000000azELMAY","NY","005B0000003CnfXIAS","","NY","Ten-Pac International","Alyssa Williams","","How do I set up auto-renewal?","","Technical Issue","001B000000lwNrLIAU","Ten-Pac International","2020-07-02T08:00:00.000Z",0.0,2530000,24,0,0,0,0
"","Instagram","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3orIAD","","Alicia Harrison","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-10-30T07:00:00.000Z","005B0000003CnfZIAS","500B0000002pJ9EIAU","","","Alicia Harrison","Central Sales","","003B0000007vCVmIAM",True,"Transportation","","005B0000003CnfZIAS","",8818,"Referral","00EB0000000azELMAY","NJ","005B0000003CnfZIAS","","NJ","Straight Hire","Alicia Harrison","","Assembly instruction help","","Product Support","001B000000SS3orIAD","Straight Hire","2019-11-01T07:00:00.000Z",2.0,2359000,155,0,0,0,0
"","Instagram","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3orIAD","","Alicia Harrison","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-09-29T07:00:00.000Z","005B0000003CnfZIAS","500B0000002pJ9FIAU","","","Alicia Harrison","Central Sales","","003B0000007vCVmIAM",True,"Transportation","","005B0000003CnfZIAS","",8819,"Referral","00EB0000000azELMAY","NJ","005B0000003CnfZIAS","","NJ","Straight Hire","Alicia Harrison","","How do I set up auto-renewal?","","Technical Issue","001B000000SS3orIAD","Straight Hire","2019-10-06T07:00:00.000Z",7.0,2359000,155,0,0,0,0
"","LinkedIn","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3orIAD","","Alicia Harrison","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-11-29T07:00:00.000Z","005B0000003CnfZIAS","500B0000002pJ9HIAU","","","Alicia Harrison","Central Sales","","003B0000007vCVmIAM",True,"Transportation","","005B0000003CnfZIAS","",8821,"Referral","00EB0000000azELMAY","NJ","005B0000003CnfZIAS","","NJ","Straight Hire","Alicia Harrison","","Purchase order question","","General","001B000000SS3orIAD","Straight Hire","2019-12-08T07:00:00.000Z",9.0,2359000,155,0,0,0,0
"","Instagram","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3ouIAD","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pJ9IIAU","","","Rachel Reilly","Central Sales","","003B0000007vCVpIAM",True,"Technology","","005B0000003CnfYIAS","",8822,"Community","00EB0000000azELMAY","TX","005B0000003CnfYIAS","","TX","M. S. Walker","Rachel Reilly","","How do I troubleshoot a product issue?","","Account Support","001B000000SS3ouIAD","M. S. Walker","2020-07-02T08:00:00.000Z",0.0,6769000,191,0,0,0,0
"","Mobile Device","2020-07-01T08:05:10.000Z","Corporate","001B000000SS3ouIAD","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-07-02T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pJ9JIAU","","","Rachel Reilly","Central Sales","","003B0000007vCVpIAM",True,"Technology","","005B0000003CnfYIAS","",8823,"Community","00EB0000000azELMAY","TX","005B0000003CnfYIAS","","TX","M. S. Walker","Rachel Reilly","","Product manual is missing","","Product Support","001B000000SS3ouIAD","M. S. Walker","2020-07-02T08:00:00.000Z",0.0,6769000,191,0,0,0,0
