"AccountId","HasOpportunityLineItem","EDD_Prescription__c","Account_Type","Owner_Role_RolePath","ForecastCategory","DemoShow__c","EDD_Leading_Causes__c","Account_BillingState","CloseDate","Name","Region__c","Owner_Role_RoleNames","Competitor__c","Product2Name__c","Owner_Username","Owner_Role_DeveloperName","Owner_Name","AccountBookings__c","Owner_Role_RoleNamesPath","LeadSource","Owner_Role_Roles","Owner_Role_Name","Id","Interactive_Demo__c","AccountAnnualRevenue__c","ForecastCategoryName","Owner_SmallPhotoUrl","Stage_StageName","RecordType_Name","IsClosed","Owner_UniqueUserName","AccountNumberOfEmployees__c","IsWon","Product2Family__c","RecordTypeId","Account_Name","Exec_Meeting__c","EDD_PRESCRIPTION_C","Product_Product_Family","StageName","SalesStageCount__c","Causes_Driver","Product_Product_Name","Type","Account_Industry","Account_AccountSource","Account_AnnualRevenue","TimeToClose__c","Causes_Amt","Amount","Account_NumberOfEmployees","EDD_OUTCOME_C"
"001B000000SS3YfIAL",True,"- 3.606 if you change Exec_Meeting__c to true<br>- 3.485 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 11.63 because of other factors<br>from the baseline, + 70.87","NE","4/25/17","LQ Corporation 87","Midwest","CEO","Challenger Inc.","Car Care","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WayzIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","LQ Corporation",False,"-6.665
if you change Exec_Meeting__c to true
-3.121
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"LeadSource is Fields Sales","Car Care","New Business","Hospitality","Cold Call",4498000,0,9.158,40000,19,97.933876
"001B000000SS3YfIAL",True,"- 3.606 if you change Exec_Meeting__c to true<br>- 3.485 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 11.63 because of other factors<br>from the baseline, + 70.87","NE","4/25/17","LQ Corporation 87","Midwest","CEO","Challenger Inc.","Car Care","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WayzIAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","LQ Corporation",False,"-6.665
if you change Exec_Meeting__c to true
-3.121
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"CloseDate is 2017","Car Care","New Business","Hospitality","Cold Call",4498000,0,6.44,40000,19,97.933876
"001B000000SS3aIIAT",True,"- 3.652 if you change Interactive_Demo__c to true<br>- 3.639 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 29.9 because of other factors<br>from the baseline, + 70.87","AK","6/4/16","Veranet Solutions 205","Pacific","CEO","Challenger Inc.","Exterior Accessories","jjackson1496774369749@demo.user","WestSales","James Jackson","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003Wb19IAC",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"James Jackson","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Veranet Solutions",False,"-6.698
if you change Exec_Meeting__c to true
-3.288
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Region is Pacific and LeadSource is Fields Sales","Exterior Accessories","New Business","Electronics","Data.com",8076000,0,-12.96,58905,23,98.277725
"001B000000SS3aKIAT",True,"- 4.164 if you change Interactive_Demo__c to true<br>- 0.398 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"- 13.59 because Product2Name__c is Motorcycle Parts and Amount is 0 to 5000<br>+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>+ 4.394 because of other factors<br","MO","2/15/16","Credit Bureau Systems, Inc 233","Midwest","CEO","Challenger Inc.","Motorcycle Parts","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1DIAS",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Tammy Wilson","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","Credit Bureau Systems, Inc",False,"-3.801
if you change Interactive_Demo__c to true
-3.456
if you change Exec_Meeting__c to true","Performance & Non-auto","Closed Won",2,"Product2Name is Motorcycle Parts and Amount is 0 to 5000","Motorcycle Parts","New Business","Chemicals","Inbound Call",6897000,0,-13.59,2500,114,86.740974
"001B000000SS3aKIAT",True,"- 4.164 if you change Interactive_Demo__c to true<br>- 0.398 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"- 13.59 because Product2Name__c is Motorcycle Parts and Amount is 0 to 5000<br>+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>+ 4.394 because of other factors<br","MO","2/15/16","Credit Bureau Systems, Inc 233","Midwest","CEO","Challenger Inc.","Motorcycle Parts","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1DIAS",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Tammy Wilson","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","Credit Bureau Systems, Inc",False,"-3.801
if you change Interactive_Demo__c to true
-3.456
if you change Exec_Meeting__c to true","Performance & Non-auto","Closed Won",2,"LeadSource is Reseller and SalesStageCount is 0 to 2","Motorcycle Parts","New Business","Chemicals","Inbound Call",6897000,0,9.943,2500,114,86.740974
"001B000000SS3aKIAT",True,"- 4.789 if you change Exec_Meeting__c to true<br>- 3.519 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 4.755 because Region__c is Midwest and LeadSource is Reseller<br>- 3.005 because Product2Name__c is Towing Equioment and LeadSource is Reseller<br>+ 2.515 because Product2Name__c is Towing Equioment and Amount is 12009 to 20000<br>- 2.098 because of oth","MO","9/5/15","Credit Bureau Systems, Inc 234","Midwest","CEO","Challenger Inc.","Towing Equioment","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1EIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Credit Bureau Systems, Inc",False,"-7.848
if you change Exec_Meeting__c to true
-3.155
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",3,"from the baseline","Towing Equioment","Existing Business","Chemicals","Inbound Call",6897000,0,70.88,12269,114,72.70376999999999
"001B000000SS3aLIAT",True,"- 6.105 if you change Interactive_Demo__c to true<br>- 1.653 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>+ 4.755 because Region__c is Midwest and LeadSource is Reseller<br>+ 4.82 because of other factors<br>from the bas","KS","8/27/16","SmartDisk Corp. 245","Midwest","CEO","Challenger Inc.","Car Care","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1FIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Tammy Wilson","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","SmartDisk Corp.",False,"-5.741
if you change Interactive_Demo__c to true
-4.712
if you change Exec_Meeting__c to true","Car Accessories","Closed Lost",1,"LeadSource is Reseller and Amount is 0 to 5000","Car Care","New Business","Engineering","Referral",9544000,0,5.222,1248,187,102.70225500000001
"001B000000SS3aNIAT",True,"- 4.396 if you change Interactive_Demo__c to true<br>- 2.805 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 5.834 because Region__c is Midwest and LeadSource is Fields Sales<br>- 4.983 because of other factors<br>from the baseli","KS","3/5/16","M & M Management 33","Midwest","CEO","Challenger Inc.","Exterior Accessories","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003Wb1HIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","M & M Management",False,"-5.864
if you change Exec_Meeting__c to true
-4.032
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"other factors","Exterior Accessories","New Business","Telecommunications","Referral",7204000,0,-10.78,150000,86,81.42934
"001B000000SS3aPIAT",True,"- 6.079 if you change Exec_Meeting__c to true<br>- 2.871 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 5.791 because LeadSource is Other<br>- 4.753 because Region__c is Midwest and LeadSource is Other<br>- 3.261 because Product2Family__c is Car Accessories and LeadSource is Other<br>+ 2.525 because of other factors<br>from the baseline, + 70.87","OH","2/5/16","Colorado Rockies Baseball Club, Ltd. 77","Midwest","CEO","Challenger Inc.","Batteries","klewis1496774369803@demo.user","CentralSales","Kathryn Lewis","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Other","00EB0000000Env9MAC","Central Sales","006B0000003Wb1JIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Kathryn Lewis","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Colorado Rockies Baseball Club, Ltd.",False,"-9.138
if you change Exec_Meeting__c to true
-2.508
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",2,"Region is Midwest and LeadSource is Other","Batteries","New Business","Education","Social Media",5796000,0,-4.753,20000,29,52.964043000000004
"001B000000SS3aTIAT",True,"- 3.845 if you change Exec_Meeting__c to true<br>- 3.501 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 8.217 because Region__c is Pacific<br>+ 6.44 because CloseDate is 2017<br>- 5.791 because LeadSource is Other<br>+ 10.44 because of other factors<br>from the baseline, + 70.87","AK","2/22/17","Tower Technology 154","Pacific","CEO","Challenger Inc.","Motorcycle Parts","jjackson1496774369749@demo.user","WestSales","James Jackson","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Telecoverage","00EB0000000EnvJMAS","West Sales","006B0000003Wb1NIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Advanced",True,"James Jackson","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","Tower Technology",False,"-6.904
if you change Exec_Meeting__c to true
-3.138
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"Region is Pacific","Motorcycle Parts","New Business","Environmental","Website",2581000,0,8.213,250000,50,82.62848000000001
"001B000000SS3aTIAT",True,"- 3.324 if you change Exec_Meeting__c to true<br>- 0.334 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 12.96 because Region__c is Pacific and LeadSource is Fields Sales<br>+ 9.158 because LeadSource is Fields Sales<br>+ 8.217 because Region__c is Pacific<br>+ 17.97 because of other factors<br>from the baseline, + 70.87","AK","2/13/16","Tower Technology 157","Pacific","CEO","Challenger Inc.","Towing Equioment","sspence1496774369775@demo.user","WestSales","Sandra Spence","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Fields Sales","00EB0000000EnvJMAS","West Sales","006B0000003Wb1OIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Sandra Spence","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Tower Technology",False,"-6.383
if you change Exec_Meeting__c to true","Car Accessories","Closed Lost",2,"Region is Pacific and LeadSource is Fields Sales","Towing Equioment","New Business","Environmental","Website",2581000,0,-12.96,50000,50,84.07601
"001B000000SS3aUIAT",True,"- 3.821 if you change Interactive_Demo__c to true<br>- 1.653 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvJMAS/00EB0000000azEIMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 6.44 because CloseDate is 2017<br>- 5.334 because Region__c is Northwest and Amount is 0 to 5000<br>+ 5.222 because LeadSource is Reseller and Amount is 0 to 5000<br>+ 18.57 because of other factors<br>from the baseline, + 70.87","NV","5/3/17","Perry Ellis International Inc 167","Northwest","CEO","Fredericks","Car Care","jbell1496774369722@demo.user","WestSales","John Bell","0","WestSales/West_Manager/RVPWest/VPSales/CEO","Reseller","00EB0000000EnvJMAS","West Sales","006B0000003Wb1PIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"John Bell","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Perry Ellis International Inc",False,"-7.038
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",4,"Region is Northwest and Amount is 0 to 5000","Car Care","Existing Business","Chemicals","Partner",2017000,0,-5.334,1000,80,78.2532
"001B000000SS3aVIAT",True,"- 5.011 if you change Interactive_Demo__c to true<br>- 4.654 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.755 because Region__c is Midwest and LeadSource is Reseller<br>+ 18.78 because of other factors<br>from the baseline, + 70.87","IN","2/21/17","ENMR Plateau Telecom - Main 182","Midwest","CEO","Challenger Inc.","Exterior Accessories","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1QIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","ENMR Plateau Telecom - Main",False,"-7.713
if you change Exec_Meeting__c to true
-4.647
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",1,"LeadSource is Reseller and SalesStageCount is 0 to 2","Exterior Accessories","New Business","Shipping","Marketing Event",8099000,0,9.943,20000,86,115.93931599999999
"001B000000SS3aVIAT",True,"- 5.011 if you change Interactive_Demo__c to true<br>- 4.654 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.755 because Region__c is Midwest and LeadSource is Reseller<br>+ 18.78 because of other factors<br>from the baseline, + 70.87","IN","2/21/17","ENMR Plateau Telecom - Main 182","Midwest","CEO","Challenger Inc.","Exterior Accessories","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1QIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","ENMR Plateau Telecom - Main",False,"-7.713
if you change Exec_Meeting__c to true
-4.647
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",1,"LeadSource is Reseller and Competitor is Challenger Inc.","Exterior Accessories","New Business","Shipping","Marketing Event",8099000,0,8.843,20000,86,115.93931599999999
"001B000000SS3aVIAT",True,"- 5.011 if you change Interactive_Demo__c to true<br>- 4.654 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.755 because Region__c is Midwest and LeadSource is Reseller<br>+ 18.78 because of other factors<br>from the baseline, + 70.87","IN","2/21/17","ENMR Plateau Telecom - Main 182","Midwest","CEO","Challenger Inc.","Exterior Accessories","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003Wb1QIAS",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Antonio Riley","0 - 250",False,"Car Accessories","012B0000000LBREIA4","ENMR Plateau Telecom - Main",False,"-7.713
if you change Exec_Meeting__c to true
-4.647
if you change Interactive_Demo__c to true","Car Accessories","Closed Lost",1,"from the baseline","Exterior Accessories","New Business","Shipping","Marketing Event",8099000,0,70.88,20000,86,115.93931599999999
