"Last_Activity_Date__c","Shake_Recipies__c","Training__c","Activity__c","Created_Date__c","Gender__c","isParent__c","Product_Ordered__c","Sponsors__c","Name","Customer_ID__c","Lead_Status__c","Last_Order_Date__c","Events__c","Email_Frequency__c","Sponsor_Level__c","State__c","Age__c","Club_Visits__c","Order_Amount__c","Order_Score__c","Conversion_Score__c"
"2017-06-06T00:34:59.755+00:00","Cafe Latte","Hosting a HOM","Open Emails","2017-07-17T07:30:51.991+00:00","M","Yes","Thermo Bond","Sherrie Hernandez","Mrs. Ozzie Tromp","72572-3229","Lead","2017-08-12T03:15:10.052+00:00","STS","3x/Month","Global Expansion Team","Iowa",35,21,32,38,56
"2017-06-06T00:36:44.767+00:00","Vanilla","Meal Replacements","Buying Product","2016-08-14T01:00:41.771+00:00","F","Yes","Protien Bar Deluxe","Dawn Distributor","Kristopher Grant MD","61648","Customer","2017-05-16T19:30:38.142+00:00","Leadership Development Weekend","2x/Month","Active World Team","Montana",58,2,29,75,63
"2017-06-06T01:42:51.582+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Website Visit","2016-10-21T02:05:38.163+00:00","M","Yes","Protien Bar Deluxe","John Smith","Alford Littel IV","16817","Customer","2017-05-27T23:13:57.941+00:00","Extravaganza","1x/Month","Presidents Team - 20k President","Nebraska",53,22,45,45,28
"2017-06-06T03:23:01.736+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Website Visit","2016-12-12T19:48:59.907+00:00","F","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","James Chan","Greyson Von","51156-4674","Customer","2017-06-16T01:50:24.799+00:00","STS HOM","3x/Month","World Team","Connecticut",40,11,47,46,76
"2017-06-06T03:52:44.535+00:00","Chocolate","Hosting a HOM","Buying Product","2016-01-19T16:31:03.718+00:00","F","Yes","Formula 1 Express Meal Bar","Jamie Wu","Kimberly Mertz","10024","Customer","2017-06-24T20:23:17.520+00:00","STS","3x/Month","Supervisor","New Mexico",56,2,28,16,37
"2017-06-06T04:47:25.381+00:00","Cookies 'n Cream","The Social Revolution","Buying Product","2015-12-23T04:24:40.206+00:00","M","Yes","Personalized Protein Powder","Jamie Wu","Quinton Kerluke","97079-6735","Lead","2017-03-17T17:35:32.705+00:00","Leadership Development Weekend","2x/Month","Supervisor","Alabama",32,9,36,84,64
"2017-06-06T04:51:45.386+00:00","Pumpkin Spice","Hosting a HOM","Website Visit","2015-11-23T22:39:29.162+00:00","M","No","Cell-U-Loss","John Smith","Beulah Heathcote","52110","Customer","2017-08-16T09:01:31.864+00:00","STS","2x/Month","Presidents Team - 20k President","North Carolina",50,14,37,83,87
"2017-06-06T04:56:48.837+00:00","Chocolate","Advertising 101","Website Visit","2016-09-02T11:43:44.239+00:00","F","No","Formula 1 Express Meal Bar","Mark Metz","Loraine Mosciski","70171","Customer","2017-07-05T05:25:16.987+00:00","Extravaganza","3x/Month","Success Builder","Texas",49,15,24,30,60
"2017-06-06T04:58:32.537+00:00","Cafe Latte","Advertising 101","Open Emails","2017-06-17T22:42:28.035+00:00","F","Yes","Herbal Tea Concentrate","Mary Johnson","Miss Ebony Murray","83307-9195","Lead","2017-05-09T20:53:05.796+00:00","STS","3x/Month","Millionaire Team","Texas",46,12,22,7,52
"2017-06-06T05:21:17.100+00:00","Vanilla","Health Evaluations & Nutrition Programs","Buying Product","2016-06-02T11:08:30.612+00:00","M","Yes","Personalized Protein Powder","Anne Frost","Brisa Krajcik","11682-2130","Customer","2017-06-05T16:23:43.106+00:00","Leadership Development Weekend","2x/Month","Herbalife Advantage Plan Distributor (HAP)","Utah",21,1,33,87,10
"2017-06-06T05:41:43.967+00:00","Wild Berry and Pina Colada","Health Evaluations & Nutrition Programs","Website Visit","2017-03-12T08:11:00.161+00:00","M","Yes","Protien Bar Deluxe","Jim Albose","Candace Bruen IV","85070-3740","Customer","2017-07-25T01:43:45.315+00:00","STS","3x/Month","Active Supervisor","Rhode Island",37,8,46,57,71
"2017-06-06T05:43:28.688+00:00","Chocolate","Hosting a HOM","Open Emails","2016-08-10T04:12:21.761+00:00","F","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","Lisa Jones","Winifred Schmitt Jr.","37798","Customer","2017-08-12T17:31:25.941+00:00","STS","2x/Month","Senior Consultant","Massachusetts",18,12,34,11,12
"2017-06-06T06:17:26.835+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Buying Product","2016-09-01T18:15:50.439+00:00","F","No","Total Control","Sherrie Hernandez","Don Larson PhD","82846","Lead","2017-05-13T03:34:54.681+00:00","STS","2x/Month","Global Expansion Team","Massachusetts",60,17,35,66,20
"2017-06-06T06:41:51.952+00:00","Chocolate","Hosting a HOM","Website Visit","2017-07-18T18:15:56.662+00:00","F","No","Formula 1 Healthy Meal Nutritional Shake Mix","Mark Metz","Orlo Altenwerth","39994-0232","Lead","2017-04-03T13:16:27.079+00:00","STS HOM","2x/Month","Success Builder","Pennsylvania",48,16,44,36,5
"2017-06-06T07:01:35.598+00:00","Pumpkin Spice","Meal Replacements","Buying Product","2016-09-12T18:20:51.894+00:00","M","Yes","Total Control","Mary Johnson","Weston Schowalter MD","51012-5064","Customer","2017-09-09T20:28:46.444+00:00","Leadership Development Weekend","2x/Month","Millionaire Team","Delaware",46,14,53,32,15
"2017-06-06T08:08:27.120+00:00","Cookies 'n Cream","Advertising 101","Open Emails","2017-05-02T22:37:34.442+00:00","F","Yes","Herbal Aloe Powder","Tim Carter","Angelo Langosh","87282-5265","Lead","2017-07-07T07:25:30.879+00:00","STS HOM","2x/Month","Presidents Team - 50k President","Kentucky",43,7,37,71,81
"2017-06-06T08:11:13.803+00:00","Pumpkin Spice","Advertising 101","Buying Product","2015-12-03T04:29:47.188+00:00","F","Yes","Personalized Protein Powder","Mark Metz","Kendra Harber II","44424-9353","Lead","2017-05-28T01:47:19.082+00:00","Leadership Development Weekend","2x/Month","Success Builder","Tennessee",26,7,23,66,27
"2017-06-06T08:33:45.250+00:00","Cookies 'n Cream","The Social Revolution","Buying Product","2017-05-03T16:49:43.764+00:00","F","No","Formula 1 Express Meal Bar","Tim Carter","Breanne Rodriguez","74117","Customer","2017-07-08T14:26:15.306+00:00","STS HOM","3x/Month","Presidents Team - 50k President","Vermont",41,3,21,21,11
"2017-06-06T09:10:44.723+00:00","Wild Berry and Pina Colada","Meal Replacements","Open Emails","2016-10-08T08:28:46.462+00:00","F","No","Formula 1 Healthy Meal Nutritional Shake Mix","Tim Carter","Darian O'Connell","75640-8163","Lead","2017-08-27T18:28:16.620+00:00","Extravaganza","2x/Month","Presidents Team - 50k President","Oklahoma",40,13,55,12,88
"2017-06-06T09:36:49.340+00:00","Pumpkin Spice","Hosting a HOM","Open Emails","2017-06-03T02:42:38.012+00:00","M","Yes","Personalized Protein Powder","John Smith","Dr. Shayna Murazik","97831-4190","Lead","2017-06-18T23:19:22.739+00:00","Extravaganza","3x/Month","Presidents Team - 20k President","Iowa",47,22,26,77,77
"2017-06-06T12:42:45.540+00:00","Cookies 'n Cream","The Social Revolution","Open Emails","2017-03-08T16:13:13.689+00:00","F","No","Herbal Aloe Powder","Jamie Wu","Mr. Althea Wyman","20451-6040","Lead","2017-08-01T10:30:57.947+00:00","STS HOM","2x/Month","Supervisor","Illinois",40,12,26,53,16
"2017-06-06T13:02:47.925+00:00","Vanilla","The Social Revolution","Buying Product","2016-10-03T05:34:10.482+00:00","M","Yes","Herbal Tea Concentrate","Lisa Jones","Broderick Fay","90587-6974","Customer","2017-08-12T02:13:35.122+00:00","STS HOM","2x/Month","Senior Consultant","South Carolina",45,9,27,46,75
"2017-06-06T13:55:22.719+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Open Emails","2016-08-30T18:04:24.059+00:00","F","Yes","Herbal Aloe Powder","Stephanie Curran","Rylan Rutherford","96718","Lead","2017-06-29T23:24:29.151+00:00","Leadership Development Weekend","3x/Month","Distributor","Arkansas",31,16,38,69,61
"2017-06-06T14:40:42.862+00:00","Cafe Latte","Meal Replacements","Buying Product","2016-07-11T05:50:50.245+00:00","F","Yes","Personalized Protein Powder","Dawn Distributor","Marcelo Mertz","16993","Customer","2017-06-11T02:12:17.153+00:00","Extravaganza","3x/Month","Active World Team","Oklahoma",47,21,44,63,37
"2017-06-06T14:40:56.258+00:00","Pumpkin Spice","The Social Revolution","Website Visit","2017-05-14T02:53:20.971+00:00","F","No","Total Control","Anne Frost","Dagmar McCullough","43760-6885","Customer","2017-03-27T01:36:06.756+00:00","Extravaganza","1x/Month","Herbalife Advantage Plan Distributor (HAP)","Montana",33,2,31,34,47
"2017-06-06T14:50:22.767+00:00","Pumpkin Spice","Meal Replacements","Website Visit","2016-05-29T11:08:22.740+00:00","M","No","Herbal Aloe Powder","Lauren Boyle","Kyleigh Mohr","70498","Lead","2017-03-29T04:20:05.314+00:00","Leadership Development Weekend","3x/Month","Presidents Team - 30k President","Colorado",28,13,45,13,58
"2017-06-06T14:55:37.392+00:00","Vanilla","Hosting a HOM","Buying Product","2015-11-24T09:07:17.814+00:00","M","Yes","Herbal Aloe Concentrate","Stephanie Curran","Alessandra Jakubowski","52661-1633","Customer","2017-08-23T13:13:19.561+00:00","STS HOM","2x/Month","Distributor","Delaware",41,16,38,69,8
"2017-06-06T15:02:58.825+00:00","Chocolate","Advertising 101","Website Visit","2016-07-31T21:44:25.075+00:00","M","Yes","Herbal Tea Concentrate","Stephanie Curran","Stephanie Feil","21598","Customer","2017-06-03T07:29:59.786+00:00","Extravaganza","1x/Month","Distributor","New Mexico",55,14,22,24,9
"2017-06-06T15:09:12.419+00:00","Vanilla","Hosting a HOM","Website Visit","2016-05-24T01:41:06.189+00:00","F","Yes","Male Factor 1000","Stephanie Curran","Tanner Gleichner","70395-2326","Customer","2017-05-30T23:56:15.454+00:00","STS HOM","2x/Month","Distributor","Vermont",57,11,41,91,8
"2017-06-06T15:09:57.377+00:00","Vanilla","Health Evaluations & Nutrition Programs","Website Visit","2017-06-07T18:19:03.970+00:00","F","Yes","Protien Bar Deluxe","Stephanie Curran","Everett McClure","57315-5420","Customer","2017-03-12T09:51:19.813+00:00","Leadership Development Weekend","3x/Month","Distributor","New Jersey",39,0,26,64,55
"2017-06-06T16:24:13.907+00:00","Wild Berry and Pina Colada","Health Evaluations & Nutrition Programs","Buying Product","2017-08-04T10:54:06.205+00:00","F","No","Total Control","James Chan","Danielle Parisian","54661","Customer","2017-07-28T09:18:29.859+00:00","Leadership Development Weekend","3x/Month","World Team","Maine",42,4,49,52,30
"2017-06-06T17:05:25.017+00:00","Vanilla","Advertising 101","Website Visit","2016-11-04T08:03:54.924+00:00","F","Yes","Thermo Bond","Anne Frost","Issac Koepp I","43912","Customer","2017-08-19T13:34:23.691+00:00","STS HOM","3x/Month","Herbalife Advantage Plan Distributor (HAP)","Illinois",36,18,43,13,77
"2017-06-06T17:55:42.088+00:00","Chocolate","Hosting a HOM","Buying Product","2015-12-19T09:53:35.401+00:00","M","No","Roasted Soy Nuts","Tim Carter","Reuben Casper","50767-1998","Customer","2017-05-14T05:06:20.613+00:00","Extravaganza","1x/Month","Presidents Team - 50k President","Montana",43,20,21,20,15
"2017-06-06T18:20:52.690+00:00","Pumpkin Spice","Advertising 101","Buying Product","2017-05-03T18:06:08.722+00:00","M","Yes","Thermo Bond","Anne Frost","Miss Bobbie Green","86376","Customer","2017-08-23T23:04:07.386+00:00","Leadership Development Weekend","2x/Month","Herbalife Advantage Plan Distributor (HAP)","Tennessee",23,17,38,52,60
"2017-06-06T18:24:00.706+00:00","Chocolate","The Social Revolution","Website Visit","2017-03-16T02:34:53.062+00:00","F","No","Total Control","Sherrie Hernandez","Nickolas Luettgen PhD","25316","Customer","2017-06-25T11:29:34.134+00:00","Leadership Development Weekend","1x/Month","Global Expansion Team","Maine",34,9,45,19,16
"2017-06-06T18:25:33.443+00:00","Chocolate","Meal Replacements","Open Emails","2015-10-04T19:15:55.002+00:00","M","Yes","Formula 1 Express Meal Bar","James Chan","Ocie Quigley","27956-0717","Customer","2017-03-25T06:39:31.988+00:00","Extravaganza","1x/Month","World Team","Connecticut",28,21,55,17,36
"2017-06-06T18:30:26.754+00:00","Wild Berry and Pina Colada","Meal Replacements","Buying Product","2017-05-07T04:29:52.963+00:00","F","No","Male Factor 1000","Lauren Boyle","Destiney Durgan IV","47799","Lead","2017-04-06T19:04:53.496+00:00","Leadership Development Weekend","2x/Month","Presidents Team - 30k President","Mississippi",36,15,49,39,50
"2017-06-06T19:13:49.687+00:00","Vanilla","Hosting a HOM","Website Visit","2017-05-13T11:45:08.419+00:00","F","No","Personalized Protein Powder","James Chan","Melvin Lang","88703-5513","Customer","2017-06-05T10:52:21.146+00:00","Leadership Development Weekend","2x/Month","World Team","Vermont",59,4,32,66,8
"2017-06-06T19:46:39.828+00:00","Chocolate","Hosting a HOM","Open Emails","2015-10-10T06:16:24.784+00:00","F","No","Cell-U-Loss","Stephanie Curran","Dr. Marina Anderson","55076-3976","Lead","2017-05-09T21:08:34.897+00:00","Extravaganza","1x/Month","Distributor","Florida",18,11,47,69,75
"2017-06-06T20:13:39.769+00:00","Chocolate","Health Evaluations & Nutrition Programs","Buying Product","2017-08-21T04:48:21.526+00:00","F","No","Thermo Bond","Anne Frost","Lorine Lang","23180","Lead","2017-05-24T22:06:13.370+00:00","Extravaganza","2x/Month","Herbalife Advantage Plan Distributor (HAP)","Oklahoma",57,3,52,90,33
"2017-06-06T20:27:05.722+00:00","Cookies 'n Cream","The Social Revolution","Buying Product","2017-04-10T20:23:34.616+00:00","M","Yes","Protien Bar Deluxe","Anne Frost","Dr. Myrtice Stamm","46800-1034","Customer","2017-04-29T21:57:44.342+00:00","STS","2x/Month","Herbalife Advantage Plan Distributor (HAP)","Nevada",27,14,37,23,24
"2017-06-06T20:30:59.308+00:00","Pumpkin Spice","Hosting a HOM","Open Emails","2016-09-12T04:35:20.654+00:00","F","Yes","Roasted Soy Nuts","Stephanie Curran","Larue Jacobi","42330","Lead","2017-05-14T17:35:19.364+00:00","Leadership Development Weekend","2x/Month","Distributor","Oklahoma",30,6,20,48,79
"2017-06-06T21:10:14.654+00:00","Chocolate","Hosting a HOM","Open Emails","2015-09-19T15:02:59.682+00:00","F","Yes","Roasted Soy Nuts","James Chan","Wellington Blanda","35936","Lead","2017-05-13T07:20:42.546+00:00","STS HOM","1x/Month","World Team","Rhode Island",36,12,40,33,38
"2017-06-06T21:14:47.233+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Website Visit","2016-10-04T04:20:19.544+00:00","F","Yes","Herbal Tea Concentrate","Tim Carter","Maritza Goldner","37813","Customer","2017-04-06T00:27:26.228+00:00","Leadership Development Weekend","1x/Month","Presidents Team - 50k President","Colorado",45,0,50,34,20
"2017-06-06T21:15:42.893+00:00","Cafe Latte","Advertising 101","Buying Product","2016-11-20T06:19:30.173+00:00","M","No","Thermo Bond","Mary Johnson","Miss Haven Cole","50611","Lead","2017-06-21T05:29:53.028+00:00","STS","1x/Month","Millionaire Team","West Virginia",24,9,54,55,17
"2017-06-06T21:25:27.171+00:00","Wild Berry and Pina Colada","Health Evaluations & Nutrition Programs","Website Visit","2016-05-25T06:18:03.048+00:00","F","Yes","Herbal Aloe Powder","Mark Metz","Shemar Koch","70446-5586","Customer","2017-03-27T05:56:33.679+00:00","STS","2x/Month","Success Builder","Montana",33,21,25,60,28
"2017-06-06T22:01:18.461+00:00","Pumpkin Spice","The Social Revolution","Website Visit","2016-04-16T20:54:23.900+00:00","M","Yes","Herbal Aloe Powder","Mark Metz","Elwyn Feil IV","99059-9693","Customer","2017-04-04T20:41:47.476+00:00","STS","2x/Month","Success Builder","Maine",25,8,38,88,59
"2017-06-06T22:39:42.946+00:00","Pumpkin Spice","Hosting a HOM","Open Emails","2016-03-18T03:29:37.641+00:00","M","Yes","Herbal Aloe Concentrate","Sherrie Hernandez","Jeramy Osinski","68846","Customer","2017-06-25T08:04:35.533+00:00","Extravaganza","2x/Month","Global Expansion Team","Kansas",36,19,38,64,51
"2017-06-06T22:48:44.410+00:00","Wild Berry and Pina Colada","Hosting a HOM","Open Emails","2016-03-25T19:17:58.397+00:00","F","Yes","Male Factor 1000","John Smith","Mrs. Jerrod Jerde","33358","Customer","2017-07-07T19:34:07.970+00:00","Extravaganza","1x/Month","Presidents Team - 20k President","Indiana",55,5,46,31,30
"2017-06-06T22:54:07.887+00:00","Cafe Latte","Meal Replacements","Buying Product","2017-07-15T23:25:23.651+00:00","F","Yes","Cell-U-Loss","Stephanie Curran","Ms. Sister Wyman","51356","Customer","2017-04-27T14:09:45.506+00:00","STS","3x/Month","Distributor","South Carolina",22,12,42,54,11
"2017-06-06T23:04:28.536+00:00","Pumpkin Spice","Hosting a HOM","Website Visit","2016-04-14T16:27:20.105+00:00","F","Yes","Thermo Bond","Tim Carter","Nathanael Dibbert","33176-4119","Lead","2017-04-15T06:22:49.491+00:00","Extravaganza","1x/Month","Presidents Team - 50k President","Delaware",38,2,24,59,87
"2017-06-06T23:05:23.465+00:00","Vanilla","Meal Replacements","Open Emails","2015-12-21T05:45:13.803+00:00","F","Yes","Herbal Aloe Concentrate","Stephanie Curran","Maxie Heaney","59817","Lead","2017-04-02T18:44:45.198+00:00","Extravaganza","3x/Month","Distributor","Louisiana",60,11,21,53,85
"2017-06-06T23:17:10.081+00:00","Cookies 'n Cream","The Social Revolution","Website Visit","2016-05-28T23:10:35.963+00:00","F","Yes","Cell-U-Loss","Lisa Jones","Alessandro Hansen","46587","Lead","2017-05-12T08:46:39.995+00:00","Extravaganza","3x/Month","Senior Consultant","Ohio",24,6,43,82,6
"2017-06-06T23:25:29.571+00:00","Pumpkin Spice","Advertising 101","Website Visit","2017-05-26T00:12:57.058+00:00","F","Yes","Male Factor 1000","James Chan","Barbara Stroman","79907-9316","Lead","2017-06-29T23:42:17.639+00:00","Extravaganza","2x/Month","World Team","North Carolina",25,5,20,71,77
"2017-06-07T00:00:25.813+00:00","Cafe Latte","The Social Revolution","Open Emails","2017-01-11T11:18:32.463+00:00","F","Yes","Cell-U-Loss","Sherrie Hernandez","Ms. Oren Hettinger","43143-0337","Lead","2017-07-24T18:54:39.533+00:00","STS","1x/Month","Global Expansion Team","Oklahoma",28,13,47,55,27
"2017-06-07T00:14:15.924+00:00","Wild Berry and Pina Colada","Advertising 101","Open Emails","2016-09-30T03:30:55.475+00:00","F","Yes","Protien Bar Deluxe","Sherrie Hernandez","Malachi Robel","41037","Lead","2017-07-05T10:18:55.002+00:00","STS HOM","1x/Month","Global Expansion Team","Massachusetts",39,6,25,63,43
"2017-06-07T02:10:29.055+00:00","Chocolate","Meal Replacements","Website Visit","2016-06-11T19:17:23.195+00:00","M","No","Protien Bar Deluxe","James Chan","Brooke Bailey PhD","10058-6389","Customer","2017-09-06T21:32:27.720+00:00","Extravaganza","2x/Month","World Team","Delaware",18,17,24,42,28
"2017-06-07T03:11:48.571+00:00","Cafe Latte","Hosting a HOM","Website Visit","2016-01-23T15:03:21.919+00:00","M","Yes","Protien Bar Deluxe","Jamie Wu","Miss Lue Raynor","94612","Customer","2017-04-06T23:23:07.623+00:00","Leadership Development Weekend","2x/Month","Supervisor","Connecticut",52,15,35,91,56
"2017-06-07T03:23:13.405+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Buying Product","2016-05-18T15:17:01.929+00:00","F","Yes","Total Control","Sherrie Hernandez","Ms. Gisselle Hickle","46773-3749","Customer","2017-04-25T20:31:43.905+00:00","STS","1x/Month","Global Expansion Team","North Dakota",51,1,45,72,27
"2017-06-07T03:41:05.461+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Buying Product","2016-12-31T23:49:42.211+00:00","M","No","Cell-U-Loss","John Smith","Albert Crist IV","99340-4532","Customer","2017-06-18T23:43:35.805+00:00","STS","2x/Month","Presidents Team - 20k President","Nebraska",62,1,46,54,21
