"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","NextResetDate","LastResetDate","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramMember_IsReferral","LoyaltyProgramCurrencyId","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyProgramMember_Referrer_Account_Name","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_LastActivityDate","LoyaltyProgramMember_MemberType","LoyaltyProgramCurrency_CurrencyType","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramCurrency_NQP_Currency","LastExpirationProcessRunDate","LoyaltyProgramCurrency_Id","TotalPointsExpired","ExpirablePoints","TotalPointsRedeemed","TotalPointsAccrued","PointsBalance","BalanceBeforeReset"
"Jakari Allaband","0lpB00000004CeyIAE","2021-10-15",,"Jakari Allaband","2021-04-15","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9RMAU",,,,,"Web",,,"Jakari Allaband",,"2021-03-03","003B000000HtVorIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhg",,"Individual","Qualifying",,"0lzB00000004LsfIAE",,,"0lcB00000004CXYIA2",0,0,0,7613,7613,0
"Kolby Allabaugh","0lpB00000004CeyIAE","2022-01-13",,"Kolby Allabaugh","2021-01-04","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9QMAU",,,,,"Email",,,"Kolby Allabaugh",,"2021-03-03","003B000000HtVoqIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhh",,"Individual","Qualifying",,"0lzB00000004LsgIAE",,,"0lcB00000004CXWIA2",0,0,0,8033,8033,0
"Kolby Allabaugh","0lpB00000004CeyIAE",,,"Kolby Allabaugh","2021-01-04",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9QMAU",,,,,"Email",,,"Kolby Allabaugh",,"2021-03-03","003B000000HtVoqIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhh",,"Individual","NonQualifying",,"0lzB00000004LshIAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,40258,40258,0
"Kolby Allabaugh","0lpB00000004CeyIAE","2021-07-04",,"Kolby Allabaugh","2021-01-04","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9QMAU",,,,,"Email",,,"Kolby Allabaugh",,"2021-03-03","003B000000HtVoqIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhh",,"Individual","Qualifying",,"0lzB00000004LsiIAE",,,"0lcB00000004CXYIA2",0,0,0,37427,37427,0
"Legacy Allah","0lpB00000004CeyIAE","2022-01-13",,"Legacy Allah","2020-06-28","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9PMAU",,,,,"Social",,,"Legacy Allah",,"2021-03-03","003B000000HtVopIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhi",,"Individual","Qualifying",,"0lzB00000004LsjIAE",,,"0lcB00000004CXWIA2",0,0,0,35534,35534,0
"Legacy Allah","0lpB00000004CeyIAE",,,"Legacy Allah","2020-06-28",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9PMAU",,,,,"Social",,,"Legacy Allah",,"2021-03-03","003B000000HtVopIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhi",,"Individual","NonQualifying",,"0lzB00000004LskIAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,38672,38672,0
"Legacy Allah","0lpB00000004CeyIAE","2020-12-28",,"Legacy Allah","2020-06-28","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9PMAU",,,,,"Social",,,"Legacy Allah",,"2021-03-03","003B000000HtVopIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhi",,"Individual","Qualifying",,"0lzB00000004LslIAE",,,"0lcB00000004CXYIA2",0,0,0,7156,7156,0
"Lev Allain","0lpB00000004CeyIAE","2022-01-13",,"Lev Allain","2020-01-13","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9OMAU",,,,,"CallCenter",,,"Lev Allain",,"2021-03-03","003B000000HtVooIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhj",,"Individual","Qualifying",,"0lzB00000004LsmIAE",,,"0lcB00000004CXWIA2",0,0,0,8308,8308,0
"Lev Allain","0lpB00000004CeyIAE",,,"Lev Allain","2020-01-13",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9OMAU",,,,,"CallCenter",,,"Lev Allain",,"2021-03-03","003B000000HtVooIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhj",,"Individual","NonQualifying",,"0lzB00000004LsnIAE","Nights Stayed","2020-10-22","0lcB00000004CXXIA2",21799,21799,0,39025,17226,0
"Lev Allain","0lpB00000004CeyIAE","2020-07-13",,"Lev Allain","2020-01-13","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9OMAU",,,,,"CallCenter",,,"Lev Allain",,"2021-03-03","003B000000HtVooIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dhj",,"Individual","Qualifying",,"0lzB00000004LsoIAE",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Menachem Allaire","0lpB00000004CeyIAE","2022-01-13",,"Menachem Allaire","2021-08-05","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9NMAU",,,,,"POS",,,"Menachem Allaire",,"2021-03-03","003B000000HtVonIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dia",,"Individual","Qualifying",,"0lzB00000004LspIAE",,,"0lcB00000004CXWIA2",0,0,0,36712,36712,0
"Menachem Allaire","0lpB00000004CeyIAE",,,"Menachem Allaire","2021-08-05",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9NMAU",,,,,"POS",,,"Menachem Allaire",,"2021-03-03","003B000000HtVonIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dia",,"Individual","NonQualifying",,"0lzB00000004LsqIAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,39078,39078,0
"Menachem Allaire","0lpB00000004CeyIAE","2022-02-05",,"Menachem Allaire","2021-08-05","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9NMAU",,,,,"POS",,,"Menachem Allaire",,"2021-03-03","003B000000HtVonIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dia",,"Individual","Qualifying",,"0lzB00000004LsrIAE",,,"0lcB00000004CXYIA2",0,0,0,7501,7501,0
"Niklaus Allam","0lpB00000004CeyIAE","2022-01-13",,"Niklaus Allam","2021-10-21","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9MMAU",,,,,"Web",,,"Niklaus Allam",,"2021-03-03","003B000000HtVomIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dib",,"Individual","Qualifying",,"0lzB00000004LssIAE",,,"0lcB00000004CXWIA2",0,0,0,8525,8525,0
"Niklaus Allam","0lpB00000004CeyIAE",,,"Niklaus Allam","2021-10-21",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9MMAU",,,,,"Web",,,"Niklaus Allam",,"2021-03-03","003B000000HtVomIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dib",,"Individual","NonQualifying",,"0lzB00000004LstIAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,37619,37619,0
"Niklaus Allam","0lpB00000004CeyIAE","2022-04-21",,"Niklaus Allam","2021-10-21","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9MMAU",,,,,"Web",,,"Niklaus Allam",,"2021-03-03","003B000000HtVomIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dib",,"Individual","Qualifying",,"0lzB00000004LsuIAE",,,"0lcB00000004CXYIA2",0,0,0,32859,32859,0
"Osiris Allaman","0lpB00000004CeyIAE","2022-01-13",,"Osiris Allaman","2021-05-25","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9LMAU",,,,,"Email",,,"Osiris Allaman",,"2021-03-03","003B000000HtVolIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dic",,"Individual","Qualifying",,"0lzB00000004LsvIAE",,,"0lcB00000004CXWIA2",0,0,0,30468,30468,0
"Osiris Allaman","0lpB00000004CeyIAE",,,"Osiris Allaman","2021-05-25",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9LMAU",,,,,"Email",,,"Osiris Allaman",,"2021-03-03","003B000000HtVolIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dic",,"Individual","NonQualifying",,"0lzB00000004LswIAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,34353,34353,0
"Osiris Allaman","0lpB00000004CeyIAE","2021-11-25",,"Osiris Allaman","2021-05-25","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9LMAU",,,,,"Email",,,"Osiris Allaman",,"2021-03-03","003B000000HtVolIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dic",,"Individual","Qualifying",,"0lzB00000004LsxIAE",,,"0lcB00000004CXYIA2",0,0,0,9817,9817,0
"Rodolfo Allamon","0lpB00000004CeyIAE","2022-01-13",,"Rodolfo Allamon","2020-12-10","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9KMAU",,,,,"Social",,,"Rodolfo Allamon",,"2021-03-03","003B000000HtVokIAF",,"Xplore","IndivAiK_UIDbabefgad_b_did",,"Individual","Qualifying",,"0lzB00000004LsyIAE",,,"0lcB00000004CXWIA2",0,0,0,9917,9917,0
"Rodolfo Allamon","0lpB00000004CeyIAE",,,"Rodolfo Allamon","2020-12-10",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9KMAU",,,,,"Social",,,"Rodolfo Allamon",,"2021-03-03","003B000000HtVokIAF",,"Xplore","IndivAiK_UIDbabefgad_b_did",,"Individual","NonQualifying",,"0lzB00000004LszIAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,37392,37392,0
"Rodolfo Allamon","0lpB00000004CeyIAE","2021-06-10",,"Rodolfo Allamon","2020-12-10","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9KMAU",,,,,"Social",,,"Rodolfo Allamon",,"2021-03-03","003B000000HtVokIAF",,"Xplore","IndivAiK_UIDbabefgad_b_did",,"Individual","Qualifying",,"0lzB00000004Lt0IAE",,,"0lcB00000004CXYIA2",0,0,0,30071,30071,0
"Amaya Almeter","0lpB00000004CeyIAE","2022-01-13",,"Amaya Almeter","2020-08-30","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9JMAU",,,,,"CallCenter",,,"Amaya Almeter",,"2021-03-03","003B000000HtVojIAF",,"Xplore","IndivAiK_UIDbabefgad_b_die",,"Individual","Qualifying",,"0lzB00000004Lt1IAE",,,"0lcB00000004CXWIA2",0,0,0,7142,7142,0
"Amaya Almeter","0lpB00000004CeyIAE",,,"Amaya Almeter","2020-08-30",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9JMAU",,,,,"CallCenter",,,"Amaya Almeter",,"2021-03-03","003B000000HtVojIAF",,"Xplore","IndivAiK_UIDbabefgad_b_die",,"Individual","NonQualifying",,"0lzB00000004Lt2IAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,35937,35937,0
"Amaya Almeter","0lpB00000004CeyIAE","2021-03-02",,"Amaya Almeter","2020-08-30","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9JMAU",,,,,"CallCenter",,,"Amaya Almeter",,"2021-03-03","003B000000HtVojIAF",,"Xplore","IndivAiK_UIDbabefgad_b_die",,"Individual","Qualifying",,"0lzB00000004Lt3IAE",,,"0lcB00000004CXYIA2",0,0,0,34335,34335,0
"Athena Almarza","0lpB00000004CeyIAE","2022-01-13",,"Athena Almarza","2020-06-23","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9IMAU",,,,,"POS",,,"Athena Almarza",,"2021-03-03","003B000000HtVoiIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dif",,"Individual","Qualifying",,"0lzB00000004Lt4IAE",,,"0lcB00000004CXWIA2",0,0,0,33749,33749,0
"Athena Almarza","0lpB00000004CeyIAE",,,"Athena Almarza","2020-06-23",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9IMAU",,,,,"POS",,,"Athena Almarza",,"2021-03-03","003B000000HtVoiIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dif",,"Individual","NonQualifying",,"0lzB00000004Lt5IAE","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,37438,37438,0
"Athena Almarza","0lpB00000004CeyIAE","2020-12-23",,"Athena Almarza","2020-06-23","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9IMAU",,,,,"POS",,,"Athena Almarza",,"2021-03-03","003B000000HtVoiIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dif",,"Individual","Qualifying",,"0lzB00000004Lt6IAE",,,"0lcB00000004CXYIA2",0,0,0,10127,10127,0
"Ximena Almas","0lpB00000004CeyIAE","2022-01-13",,"Ximena Almas","2020-01-08","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9HMAU",,,,,"Web",,,"Ximena Almas",,"2021-03-03","003B000000HtVohIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dig",,"Individual","Qualifying",,"0lzB00000004Lt7IAE",,,"0lcB00000004CXWIA2",0,0,853,9811,8958,0
"Ximena Almas","0lpB00000004CeyIAE",,,"Ximena Almas","2020-01-08",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9HMAU",,,,,"Web",,,"Ximena Almas",,"2021-03-03","003B000000HtVohIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dig",,"Individual","NonQualifying",,"0lzB00000004Lt8IAE","Nights Stayed","2020-10-22","0lcB00000004CXXIA2",23123,23123,843,36727,12761,0
"Ximena Almas","0lpB00000004CeyIAE","2020-07-08",,"Ximena Almas","2020-01-08","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9HMAU",,,,,"Web",,,"Ximena Almas",,"2021-03-03","003B000000HtVohIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dig",,"Individual","Qualifying",,"0lzB00000004Lt9IAE",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Arya Almasi","0lpB00000004CeyIAE","2022-01-13",,"Arya Almasi","2021-03-04","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9GMAU",,,,,"Email",,,"Arya Almasi",,"2021-03-03","003B000000HtVogIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dih",,"Individual","Qualifying",,"0lzB00000004LtAIAU",,,"0lcB00000004CXWIA2",0,0,0,30987,30987,0
"Arya Almasi","0lpB00000004CeyIAE",,,"Arya Almasi","2021-03-04",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9GMAU",,,,,"Email",,,"Arya Almasi",,"2021-03-03","003B000000HtVogIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dih",,"Individual","NonQualifying",,"0lzB00000004LtBIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,36603,36603,0
"Arya Almasi","0lpB00000004CeyIAE","2021-09-04",,"Arya Almasi","2021-03-04","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9GMAU",,,,,"Email",,,"Arya Almasi",,"2021-03-03","003B000000HtVogIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dih",,"Individual","Qualifying",,"0lzB00000004LtCIAU",,,"0lcB00000004CXYIA2",0,0,0,9979,9979,0
"Leilani Almazan","0lpB00000004CeyIAE","2022-01-13",,"Leilani Almazan","2020-09-23","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9FMAU",,,,,"Social",,,"Leilani Almazan",,"2021-03-03","003B000000HtVofIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dii",,"Individual","Qualifying",,"0lzB00000004LtDIAU",,,"0lcB00000004CXWIA2",0,0,0,10231,10231,0
"Leilani Almazan","0lpB00000004CeyIAE",,,"Leilani Almazan","2020-09-23",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9FMAU",,,,,"Social",,,"Leilani Almazan",,"2021-03-03","003B000000HtVofIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dii",,"Individual","NonQualifying",,"0lzB00000004LtEIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,37912,37912,0
"Leilani Almazan","0lpB00000004CeyIAE","2021-03-23",,"Leilani Almazan","2020-09-23","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9FMAU",,,,,"Social",,,"Leilani Almazan",,"2021-03-03","003B000000HtVofIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dii",,"Individual","Qualifying",,"0lzB00000004LtFIAU",,,"0lcB00000004CXYIA2",0,0,0,31678,31678,0
"Taylor Alme","0lpB00000004CeyIAE","2022-01-13",,"Taylor Alme","2020-12-09","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9EMAU",,,,,"CallCenter",,,"Taylor Alme",,"2021-03-03","003B000000HtVoeIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dij",,"Individual","Qualifying",,"0lzB00000004LtGIAU",,,"0lcB00000004CXWIA2",0,0,0,31733,31733,0
"Taylor Alme","0lpB00000004CeyIAE",,,"Taylor Alme","2020-12-09",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9EMAU",,,,,"CallCenter",,,"Taylor Alme",,"2021-03-03","003B000000HtVoeIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dij",,"Individual","NonQualifying",,"0lzB00000004LtHIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,36836,36836,0
"Taylor Alme","0lpB00000004CeyIAE","2021-06-09",,"Taylor Alme","2020-12-09","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9EMAU",,,,,"CallCenter",,,"Taylor Alme",,"2021-03-03","003B000000HtVoeIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dij",,"Individual","Qualifying",,"0lzB00000004LtIIAU",,,"0lcB00000004CXYIA2",0,0,0,10496,10496,0
"Faith Almeda","0lpB00000004CeyIAE","2022-01-13",,"Faith Almeda","2021-09-23","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9DMAU",,,,,"POS",,,"Faith Almeda",,"2021-03-03","003B000000HtVodIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dja",,"Individual","Qualifying",,"0lzB00000004LtJIAU",,,"0lcB00000004CXWIA2",0,0,0,7751,7751,0
"Faith Almeda","0lpB00000004CeyIAE",,,"Faith Almeda","2021-09-23",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9DMAU",,,,,"POS",,,"Faith Almeda",,"2021-03-03","003B000000HtVodIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dja",,"Individual","NonQualifying",,"0lzB00000004LtKIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,38201,38201,0
"Faith Almeda","0lpB00000004CeyIAE","2022-03-23",,"Faith Almeda","2021-09-23","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9DMAU",,,,,"POS",,,"Faith Almeda",,"2021-03-03","003B000000HtVodIAF",,"Xplore","IndivAiK_UIDbabefgad_b_dja",,"Individual","Qualifying",,"0lzB00000004LtLIAU",,,"0lcB00000004CXYIA2",0,0,0,31254,31254,0
"Rose Almeida","0lpB00000004CeyIAE","2022-01-13",,"Rose Almeida","2020-08-10","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9CMAU",,,,,"Web",,,"Rose Almeida",,"2021-03-03","003B000000HtVocIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djb",,"Individual","Qualifying",,"0lzB00000004LtMIAU",,,"0lcB00000004CXWIA2",0,0,0,33565,33565,0
"Rose Almeida","0lpB00000004CeyIAE",,,"Rose Almeida","2020-08-10",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9CMAU",,,,,"Web",,,"Rose Almeida",,"2021-03-03","003B000000HtVocIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djb",,"Individual","NonQualifying",,"0lzB00000004LtNIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,36520,36520,0
"Rose Almeida","0lpB00000004CeyIAE","2021-02-10",,"Rose Almeida","2020-08-10","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9CMAU",,,,,"Web",,,"Rose Almeida",,"2021-03-03","003B000000HtVocIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djb",,"Individual","Qualifying",,"0lzB00000004LtOIAU",,,"0lcB00000004CXYIA2",0,0,0,9254,9254,0
"Kylie Almen","0lpB00000004CeyIAE","2022-01-13",,"Kylie Almen","2020-06-08","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9BMAU",,,,,"Email",,,"Kylie Almen",,"2021-03-03","003B000000HtVobIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djc",,"Individual","Qualifying",,"0lzB00000004LtPIAU",,,"0lcB00000004CXWIA2",0,0,0,7923,7923,0
"Kylie Almen","0lpB00000004CeyIAE",,,"Kylie Almen","2020-06-08",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9BMAU",,,,,"Email",,,"Kylie Almen",,"2021-03-03","003B000000HtVobIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djc",,"Individual","NonQualifying",,"0lzB00000004LtQIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,37501,37501,0
"Kylie Almen","0lpB00000004CeyIAE","2020-12-08",,"Kylie Almen","2020-06-08","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9BMAU",,,,,"Email",,,"Kylie Almen",,"2021-03-03","003B000000HtVobIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djc",,"Individual","Qualifying",,"0lzB00000004LtRIAU",,,"0lcB00000004CXYIA2",0,0,0,35655,35655,0
"Alexandra Almenar","0lpB00000004CeyIAE","2022-01-13",,"Alexandra Almenar","2020-06-25","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G9AMAU",,,,,"Social",,,"Alexandra Almenar",,"2021-03-03","003B000000HtVoaIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djd",,"Individual","Qualifying",,"0lzB00000004LtSIAU",,,"0lcB00000004CXWIA2",0,0,0,37063,37063,0
"Alexandra Almenar","0lpB00000004CeyIAE",,,"Alexandra Almenar","2020-06-25",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G9AMAU",,,,,"Social",,,"Alexandra Almenar",,"2021-03-03","003B000000HtVoaIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djd",,"Individual","NonQualifying",,"0lzB00000004LtTIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,39009,39009,0
"Alexandra Almenar","0lpB00000004CeyIAE","2020-12-25",,"Alexandra Almenar","2020-06-25","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G9AMAU",,,,,"Social",,,"Alexandra Almenar",,"2021-03-03","003B000000HtVoaIAF",,"Xplore","IndivAiK_UIDbabefgad_b_djd",,"Individual","Qualifying",,"0lzB00000004LtUIAU",,,"0lcB00000004CXYIA2",0,0,0,7352,7352,0
"Mary Almendarez","0lpB00000004CeyIAE","2022-01-13",,"Mary Almendarez","2020-02-05","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G99MAE",,,,,"CallCenter",,,"Mary Almendarez",,"2021-03-03","003B000000HtVoZIAV",,"Xplore","IndivAiK_UIDbabefgad_b_dje",,"Individual","Qualifying",,"0lzB00000004LtVIAU",,,"0lcB00000004CXWIA2",0,0,0,7643,7643,0
"Mary Almendarez","0lpB00000004CeyIAE",,,"Mary Almendarez","2020-02-05",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G99MAE",,,,,"CallCenter",,,"Mary Almendarez",,"2021-03-03","003B000000HtVoZIAV",,"Xplore","IndivAiK_UIDbabefgad_b_dje",,"Individual","NonQualifying",,"0lzB00000004LtWIAU","Nights Stayed","2020-10-22","0lcB00000004CXXIA2",9494,9494,0,37817,28323,0
"Mary Almendarez","0lpB00000004CeyIAE","2020-08-05",,"Mary Almendarez","2020-02-05","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G99MAE",,,,,"CallCenter",,,"Mary Almendarez",,"2021-03-03","003B000000HtVoZIAV",,"Xplore","IndivAiK_UIDbabefgad_b_dje",,"Individual","Qualifying",,"0lzB00000004LtXIAU",,,"0lcB00000004CXYIA2",0,0,0,0,0,0
"Margaret Almengor","0lpB00000004CeyIAE","2022-01-13",,"Margaret Almengor","2020-05-17","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G98MAE",,,,,"POS",,,"Margaret Almengor",,"2021-03-03","003B000000HtVoYIAV",,"Xplore","IndivAiK_UIDbabefgad_b_djf",,"Individual","Qualifying",,"0lzB00000004LtYIAU",,,"0lcB00000004CXWIA2",0,0,0,34748,34748,0
"Margaret Almengor","0lpB00000004CeyIAE",,,"Margaret Almengor","2020-05-17",,"No","0lcB00000004CXXIA2","Active","Nights Stayed","0lMB00000004G98MAE",,,,,"POS",,,"Margaret Almengor",,"2021-03-03","003B000000HtVoYIAV",,"Xplore","IndivAiK_UIDbabefgad_b_djf",,"Individual","NonQualifying",,"0lzB00000004LtZIAU","Nights Stayed",,"0lcB00000004CXXIA2",0,0,0,38883,38883,0
"Margaret Almengor","0lpB00000004CeyIAE","2020-11-17",,"Margaret Almengor","2020-05-17","Transaction Amount","No","0lcB00000004CXYIA2","Active","Transaction Amount","0lMB00000004G98MAE",,,,,"POS",,,"Margaret Almengor",,"2021-03-03","003B000000HtVoYIAV",,"Xplore","IndivAiK_UIDbabefgad_b_djf",,"Individual","Qualifying",,"0lzB00000004LtaIAE",,,"0lcB00000004CXYIA2",0,0,0,7778,7778,0
"Lyla Almerico","0lpB00000004CeyIAE","2022-01-13",,"Lyla Almerico","2021-02-26","Number of Transactions","No","0lcB00000004CXWIA2","Active","Number of Transactions","0lMB00000004G97MAE",,,,,"Web",,,"Lyla Almerico",,"2021-03-03","003B000000HtVoXIAV",,"Xplore","IndivAiK_UIDbabefgad_b_djg",,"Individual","Qualifying",,"0lzB00000004LtbIAE",,,"0lcB00000004CXWIA2",0,0,0,7087,7087,0
