"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","LoyaltyTierId","LoyaltyTier_LoyaltyTierGroup_Name","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_IsReferral","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_MemberTenureBucket","LoyaltyProgramMember_Referrer_Account_Name","ReasonForChange","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_TransactionJournal_SecondAccrualDate","LoyaltyProgramMember_MembershipLastRenewalDate","LoyaltyTier_Name","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyTierGroupId","TierExpirationDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency","LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_TransactionJournal_FirstAccrualDate","LoyaltyProgramMember_MemberType","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramMember_ReferredById","EffectiveDate","LoyaltyTier_SequenceNumber"
"Winifred Arnzen","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Winifred Arnzen","2021-06-14",,"Yes","Active","Bronze","0lMB00000004FzjMAE",,,,,,,"9.NA",,,,"Social","2021-11-24","2022-06-14","Bronze","Winifred Arnzen",,"Winifred Arnzen","Tessa Alto","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVT3IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cci","2021-11-20","Individual","Tessa Alto",,"0lyB00000004INTIA2","0lMB00000004FrfMAE",,1
"Winifred Arnzen","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Winifred Arnzen","2021-06-14",,"Yes","Active","Premium","0lMB00000004FzjMAE",,,,,,,"9.NA",,,,"Social","2021-11-24","2022-06-14","Premium","Winifred Arnzen",,"Winifred Arnzen","Tessa Alto","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVT3IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cci","2021-11-20","Individual","Tessa Alto",,"0lyB00000004INUIA2","0lMB00000004FrfMAE",,1
"Yasmine Aro","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Yasmine Aro","2020-07-06",,"Yes","Active","Bronze","0lMB00000004FziMAE",,,,,,,"4.6-9 months",,,,"CallCenter",,"2021-07-06","Bronze","Yasmine Aro",,"Yasmine Aro","Lia Altobell","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVT2IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ccj","2020-11-20","Individual","Lia Altobell",,"0lyB00000004INVIA2","0lMB00000004FreMAE",,1
"Yasmine Aro","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Yasmine Aro","2020-07-06",,"Yes","Active","Premium","0lMB00000004FziMAE",,,,,,,"4.6-9 months",,,,"CallCenter",,"2021-07-06","Premium","Yasmine Aro",,"Yasmine Aro","Lia Altobell","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVT2IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ccj","2020-11-20","Individual","Lia Altobell",,"0lyB00000004INWIA2","0lMB00000004FreMAE",,1
"America Aroca","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","America Aroca","2020-12-23",,"Yes","Active","Bronze","0lMB00000004FzhMAE",,,,,,,"1.< 1 month",,,,"Email","2021-07-28","2021-12-23","Bronze","America Aroca",,"America Aroca","Dakota Altobelli","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVT1IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cda","2021-05-21","Individual","Dakota Altobelli",,"0lyB00000004INXIA2","0lMB00000004FrdMAE",,1
"America Aroca","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","America Aroca","2020-12-23",,"Yes","Active","Premium","0lMB00000004FzhMAE",,,,,,,"1.< 1 month",,,,"Email","2021-07-28","2021-12-23","Premium","America Aroca",,"America Aroca","Dakota Altobelli","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVT1IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cda","2021-05-21","Individual","Dakota Altobelli",,"0lyB00000004INYIA2","0lMB00000004FrdMAE",,1
"Brynnlee Arocha","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Brynnlee Arocha","2020-04-17",,"Yes","Active","Bronze","0lMB00000004FzgMAE",,,,,,,"5.9-12 months",,,,"Web","2020-09-12","2021-04-17","Bronze","Brynnlee Arocha",,"Brynnlee Arocha","Delaney Altobello","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVT0IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdb","2020-09-09","Individual","Delaney Altobello",,"0lyB00000004INZIA2","0lMB00000004FrcMAE",,1
"Brynnlee Arocha","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Brynnlee Arocha","2020-04-17",,"Yes","Active","Premium","0lMB00000004FzgMAE",,,,,,,"5.9-12 months",,,,"Web","2020-09-12","2021-04-17","Premium","Brynnlee Arocha",,"Brynnlee Arocha","Delaney Altobello","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVT0IAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdb","2020-09-09","Individual","Delaney Altobello",,"0lyB00000004INaIAM","0lMB00000004FrcMAE",,1
"Carley Aroche","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Carley Aroche","2020-09-13",,"Yes","Active","Bronze","0lMB00000004FzfMAE",,,,,,,"3.3-6 months",,,,"Email","2021-11-08","2021-09-13","Bronze","Carley Aroche",,"Carley Aroche","Selena Altom","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSzIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdc","2021-01-26","Individual","Selena Altom",,"0lyB00000004INbIAM","0lMB00000004FrbMAE",,1
"Carley Aroche","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Carley Aroche","2020-09-13",,"Yes","Active","Premium","0lMB00000004FzfMAE",,,,,,,"3.3-6 months",,,,"Email","2021-11-08","2021-09-13","Premium","Carley Aroche",,"Carley Aroche","Selena Altom","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSzIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdc","2021-01-26","Individual","Selena Altom",,"0lyB00000004INcIAM","0lMB00000004FrbMAE",,1
"Coral Arocho","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Coral Arocho","2020-08-24",,"Yes","Active","Bronze","0lMB00000004FzeMAE",,,,,,,"3.3-6 months",,,,"Social","2021-04-06","2021-08-24","Bronze","Coral Arocho",,"Coral Arocho","Blakely Altomare","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSyIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdd","2021-01-23","Individual","Blakely Altomare",,"0lyB00000004INdIAM","0lMB00000004FraMAE",,1
"Coral Arocho","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Coral Arocho","2020-08-24",,"Yes","Active","Premium","0lMB00000004FzeMAE",,,,,,,"3.3-6 months",,,,"Social","2021-04-06","2021-08-24","Premium","Coral Arocho",,"Coral Arocho","Blakely Altomare","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSyIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdd","2021-01-23","Individual","Blakely Altomare",,"0lyB00000004INeIAM","0lMB00000004FraMAE",,1
"Laylani Arreguin","0lpB00000004CexIAE","0lgB00000004CdvIAE","Regular","Laylani Arreguin","2020-01-13",,"Yes","Active","Quartz","0lMB00000004FzdMAE",,,,,,,"6.1-2 years",,"Upgrade",,"CallCenter","2020-07-14","2021-01-12","Quartz","Laylani Arreguin",,"Laylani Arreguin","Ada Altomari","2021-03-03","0ltB00000004CbZIAU","2021-12-09","003B000000HtVSxIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cde","2020-05-29","Individual","Ada Altomari",,"0lyB00000004INfIAM","0lMB00000004FrZMAU","2020-12-10",5
"Laylani Arreguin","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Laylani Arreguin","2020-01-13",,"Yes","Active","Premium","0lMB00000004FzdMAE",,,,,,,"6.1-2 years",,,,"CallCenter","2020-07-14","2021-01-12","Premium","Laylani Arreguin",,"Laylani Arreguin","Ada Altomari","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSxIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cde","2020-05-29","Individual","Ada Altomari",,"0lyB00000004INgIAM","0lMB00000004FrZMAU",,1
"Elowyn Arra","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Elowyn Arra","2021-08-09",,"Yes","Active","Bronze","0lMB00000004FzcMAE",,,,,,,"9.NA",,,,"Email","2022-01-19","2022-08-09","Bronze","Elowyn Arra",,"Elowyn Arra","Camille Altomonte","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSwIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdf","2021-12-23","Individual","Camille Altomonte",,"0lyB00000004INhIAM","0lMB00000004FrYMAU",,1
"Elowyn Arra","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Elowyn Arra","2021-08-09",,"Yes","Active","Premium","0lMB00000004FzcMAE",,,,,,,"9.NA",,,,"Email","2022-01-19","2022-08-09","Premium","Elowyn Arra",,"Elowyn Arra","Camille Altomonte","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSwIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdf","2021-12-23","Individual","Camille Altomonte",,"0lyB00000004INiIAM","0lMB00000004FrYMAU",,1
"Jacquelyn Arraiol","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Jacquelyn Arraiol","2021-05-13",,"Yes","Active","Bronze","0lMB00000004FzbMAE",,,,,,,"9.NA",,,,"Web","2021-11-07","2022-05-13","Bronze","Jacquelyn Arraiol",,"Jacquelyn Arraiol","Logan Alvine","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSvIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdg","2021-09-28","Individual","Logan Alvine",,"0lyB00000004INjIAM","0lMB00000004FrXMAU",,1
"Jacquelyn Arraiol","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Jacquelyn Arraiol","2021-05-13",,"Yes","Active","Premium","0lMB00000004FzbMAE",,,,,,,"9.NA",,,,"Web","2021-11-07","2022-05-13","Premium","Jacquelyn Arraiol",,"Jacquelyn Arraiol","Logan Alvine","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSvIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdg","2021-09-28","Individual","Logan Alvine",,"0lyB00000004INkIAM","0lMB00000004FrXMAU",,1
"Jaleah Arrambide","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Jaleah Arrambide","2020-11-16",,"Yes","Active","Bronze","0lMB00000004FzaMAE",,,,,,,"2.1-3 months",,,,"Email","2021-05-18","2021-11-16","Bronze","Jaleah Arrambide",,"Jaleah Arrambide","Lilliana Alvino","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSuIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdh","2021-04-01","Individual","Lilliana Alvino",,"0lyB00000004INlIAM","0lMB00000004FrWMAU",,1
"Jaleah Arrambide","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Jaleah Arrambide","2020-11-16",,"Yes","Active","Premium","0lMB00000004FzaMAE",,,,,,,"2.1-3 months",,,,"Email","2021-05-18","2021-11-16","Premium","Jaleah Arrambide",,"Jaleah Arrambide","Lilliana Alvino","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSuIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdh","2021-04-01","Individual","Lilliana Alvino",,"0lyB00000004INmIAM","0lMB00000004FrWMAU",,1
"Nadine Arrance","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Nadine Arrance","2020-05-16",,"Yes","Active","Bronze","0lMB00000004FzZMAU",,,,,,,"4.6-9 months",,,,"Social","2021-09-08","2021-05-16","Bronze","Nadine Arrance",,"Nadine Arrance","Haven Alvira","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVStIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdi","2020-10-18","Individual","Haven Alvira",,"0lyB00000004INnIAM","0lMB00000004FrVMAU",,1
"Nadine Arrance","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Nadine Arrance","2020-05-16",,"Yes","Active","Premium","0lMB00000004FzZMAU",,,,,,,"4.6-9 months",,,,"Social","2021-09-08","2021-05-16","Premium","Nadine Arrance",,"Nadine Arrance","Haven Alvira","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVStIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdi","2020-10-18","Individual","Haven Alvira",,"0lyB00000004INoIAM","0lMB00000004FrVMAU",,1
"Raleigh Arrand","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Raleigh Arrand","2021-07-23",,"Yes","Active","Bronze","0lMB00000004FzYMAU",,,,,,,"9.NA",,,,"CallCenter","2022-10-19","2022-07-23","Bronze","Raleigh Arrand",,"Raleigh Arrand","Jessica Alvirez","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSsIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdj","2021-12-08","Individual","Jessica Alvirez",,"0lyB00000004INpIAM","0lMB00000004FrUMAU",,1
"Raleigh Arrand","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Raleigh Arrand","2021-07-23",,"Yes","Active","Premium","0lMB00000004FzYMAU",,,,,,,"9.NA",,,,"CallCenter","2022-10-19","2022-07-23","Premium","Raleigh Arrand",,"Raleigh Arrand","Jessica Alvirez","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSsIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cdj","2021-12-08","Individual","Jessica Alvirez",,"0lyB00000004INqIAM","0lMB00000004FrUMAU",,1
"Rhiannon Arrant","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Rhiannon Arrant","2021-12-18",,"Yes","Active","Bronze","0lMB00000004FzXMAU",,,,,,,"9.NA",,,,"Email","2022-06-03","2022-12-18","Bronze","Rhiannon Arrant",,"Rhiannon Arrant","Kaia Alvis","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSrIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cea","2022-05-03","Individual","Kaia Alvis",,"0lyB00000004INrIAM","0lMB00000004FrTMAU",,1
"Rhiannon Arrant","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Rhiannon Arrant","2021-12-18",,"Yes","Active","Premium","0lMB00000004FzXMAU",,,,,,,"9.NA",,,,"Email","2022-06-03","2022-12-18","Premium","Rhiannon Arrant",,"Rhiannon Arrant","Kaia Alvis","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSrIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cea","2022-05-03","Individual","Kaia Alvis",,"0lyB00000004INsIAM","0lMB00000004FrTMAU",,1
"Shannon Arrants","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Shannon Arrants","2021-03-14",,"Yes","Active","Bronze","0lMB00000004FzWMAU",,,,,,,"9.NA",,,,"Web","2022-07-03","2022-03-14","Bronze","Shannon Arrants",,"Shannon Arrants","Magnolia Alviso","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSqIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ceb","2021-08-03","Individual","Magnolia Alviso",,"0lyB00000004INtIAM","0lMB00000004FrSMAU",,1
"Shannon Arrants","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Shannon Arrants","2021-03-14",,"Yes","Active","Premium","0lMB00000004FzWMAU",,,,,,,"9.NA",,,,"Web","2022-07-03","2022-03-14","Premium","Shannon Arrants",,"Shannon Arrants","Magnolia Alviso","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSqIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ceb","2021-08-03","Individual","Magnolia Alviso",,"0lyB00000004INuIAM","0lMB00000004FrSMAU",,1
"Tamia Arras","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Tamia Arras","2021-09-28",,"Yes","Active","Bronze","0lMB00000004FzVMAU",,,,,,,"9.NA",,,,"Email","2022-11-04","2022-09-28","Bronze","Tamia Arras",,"Tamia Arras","Amira Alvizo","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSpIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cec","2022-02-13","Individual","Amira Alvizo",,"0lyB00000004INvIAM","0lMB00000004FrRMAU",,1
"Tamia Arras","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Tamia Arras","2021-09-28",,"Yes","Active","Premium","0lMB00000004FzVMAU",,,,,,,"9.NA",,,,"Email","2022-11-04","2022-09-28","Premium","Tamia Arras",,"Tamia Arras","Amira Alvizo","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSpIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cec","2022-02-13","Individual","Amira Alvizo",,"0lyB00000004INwIAM","0lMB00000004FrRMAU",,1
"Dalila Arrasmith","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Dalila Arrasmith","2020-08-11",,"Yes","Active","Bronze","0lMB00000004FzUMAU",,,,,,,"3.3-6 months",,,,"Social","2021-08-26","2021-08-11","Bronze","Dalila Arrasmith",,"Dalila Arrasmith","Adelynn Alvord","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSoIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ced","2021-01-15","Individual","Adelynn Alvord",,"0lyB00000004INxIAM","0lMB00000004FrQMAU",,1
"Dalila Arrasmith","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Dalila Arrasmith","2020-08-11",,"Yes","Active","Premium","0lMB00000004FzUMAU",,,,,,,"3.3-6 months",,,,"Social","2021-08-26","2021-08-11","Premium","Dalila Arrasmith",,"Dalila Arrasmith","Adelynn Alvord","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSoIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ced","2021-01-15","Individual","Adelynn Alvord",,"0lyB00000004INyIAM","0lMB00000004FrQMAU",,1
"Evangelina Arre","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Evangelina Arre","2020-04-27",,"Yes","Active","Bronze","0lMB00000004FzTMAU",,,,,,,"4.6-9 months",,,,"CallCenter","2021-07-09","2021-04-27","Bronze","Evangelina Arre",,"Evangelina Arre","Makenzie Alvorez","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSnIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cee","2020-09-27","Individual","Makenzie Alvorez",,"0lyB00000004INzIAM","0lMB00000004FrPMAU",,1
"Evangelina Arre","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Evangelina Arre","2020-04-27",,"Yes","Active","Premium","0lMB00000004FzTMAU",,,,,,,"4.6-9 months",,,,"CallCenter","2021-07-09","2021-04-27","Premium","Evangelina Arre",,"Evangelina Arre","Makenzie Alvorez","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSnIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cee","2020-09-27","Individual","Makenzie Alvorez",,"0lyB00000004IO0IAM","0lMB00000004FrPMAU",,1
"Harlie Arreaga","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Harlie Arreaga","2020-03-25",,"Yes","Active","Bronze","0lMB00000004FzSMAU",,,,,,,"5.9-12 months",,,,"Email","2020-10-05","2021-03-25","Bronze","Harlie Arreaga",,"Harlie Arreaga","Stephanie Alwan","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSmIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cef","2020-09-03","Individual","Stephanie Alwan",,"0lyB00000004IO1IAM","0lMB00000004FrOMAU",,1
"Harlie Arreaga","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Harlie Arreaga","2020-03-25",,"Yes","Active","Premium","0lMB00000004FzSMAU",,,,,,,"5.9-12 months",,,,"Email","2020-10-05","2021-03-25","Premium","Harlie Arreaga",,"Harlie Arreaga","Stephanie Alwan","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSmIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cef","2020-09-03","Individual","Stephanie Alwan",,"0lyB00000004IO2IAM","0lMB00000004FrOMAU",,1
"Ira Arredla","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Ira Arredla","2020-11-11",,"Yes","Active","Bronze","0lMB00000004FzRMAU",,,,,,,"2.1-3 months",,,,"Web","2021-07-31","2021-11-11","Bronze","Ira Arredla",,"Ira Arredla","Nina Alwang","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSlIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ceg","2021-03-26","Individual","Nina Alwang",,"0lyB00000004IO3IAM","0lMB00000004FrNMAU",,1
"Ira Arredla","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Ira Arredla","2020-11-11",,"Yes","Active","Premium","0lMB00000004FzRMAU",,,,,,,"2.1-3 months",,,,"Web","2021-07-31","2021-11-11","Premium","Ira Arredla",,"Ira Arredla","Nina Alwang","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSlIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ceg","2021-03-26","Individual","Nina Alwang",,"0lyB00000004IO4IAM","0lMB00000004FrNMAU",,1
"Kalina Arredondo","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Kalina Arredondo","2021-09-19",,"Yes","Active","Bronze","0lMB00000004FzQMAU",,,,,,,"9.NA",,,,"Email","2023-01-20","2022-09-19","Bronze","Kalina Arredondo",,"Kalina Arredondo","Phoebe Alward","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSkIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ceh","2022-02-02","Individual","Phoebe Alward",,"0lyB00000004IO5IAM","0lMB00000004FrMMAU",,1
"Kalina Arredondo","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Kalina Arredondo","2021-09-19",,"Yes","Active","Premium","0lMB00000004FzQMAU",,,,,,,"9.NA",,,,"Email","2023-01-20","2022-09-19","Premium","Kalina Arredondo",,"Kalina Arredondo","Phoebe Alward","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSkIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_ceh","2022-02-02","Individual","Phoebe Alward",,"0lyB00000004IO6IAM","0lMB00000004FrMMAU",,1
"Maple Arrellano","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Maple Arrellano","2021-12-09",,"Yes","Active","Bronze","0lMB00000004FzPMAU",,,,,,,"9.NA",,,,"Social","2023-02-27","2022-12-09","Bronze","Maple Arrellano",,"Maple Arrellano","Arielle Alwardt","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSjIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cei","2022-04-30","Individual","Arielle Alwardt",,"0lyB00000004IO7IAM","0lMB00000004FrLMAU",,1
"Maple Arrellano","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Maple Arrellano","2021-12-09",,"Yes","Active","Premium","0lMB00000004FzPMAU",,,,,,,"9.NA",,,,"Social","2023-02-27","2022-12-09","Premium","Maple Arrellano",,"Maple Arrellano","Arielle Alwardt","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSjIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cei","2022-04-30","Individual","Arielle Alwardt",,"0lyB00000004IO8IAM","0lMB00000004FrLMAU",,1
"Noella Arrellin","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Noella Arrellin","2020-08-05",,"Yes","Active","Bronze","0lMB00000004FzOMAU",,,,,,,"3.3-6 months",,,,"CallCenter","2021-11-13","2021-08-05","Bronze","Noella Arrellin",,"Noella Arrellin","Evie Alway","2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVSiIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cej","2021-01-14","Individual","Evie Alway",,"0lyB00000004IO9IAM","0lMB00000004FrKMAU",,1
"Noella Arrellin","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Noella Arrellin","2020-08-05",,"Yes","Active","Premium","0lMB00000004FzOMAU",,,,,,,"3.3-6 months",,,,"CallCenter","2021-11-13","2021-08-05","Premium","Noella Arrellin",,"Noella Arrellin","Evie Alway","2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVSiIAN","Number of Transactions","Nights Stayed","Xperience","RefAiU_UIDbabedjci_b_cej","2021-01-14","Individual","Evie Alway",,"0lyB00000004IOAIA2","0lMB00000004FrKMAU",,1
"Allison Allis","0lpB00000004CeyIAE","0lgB00000004CduIAE","Regular","Allison Allis","2021-09-27",,"No","Active","Bronze","0lMB00000004GF6MAM",,,,,,,"9.NA",,,,"Email","2022-06-07","2022-09-27","Bronze","Allison Allis",,"Allison Allis",,"2021-03-03","0ltB00000004CbbIAE",,"003B000000HtVuWIAV","Number of Transactions","Nights Stayed","Xplore","IndivAiK_UIDbabefgad_b_a","2022-02-10","Individual",,,"0lyB00000004IOBIA2",,,1
