ACCOUNTID,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTLASTINTERACTION,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTSERVICEMODEL,CREATEDDATE,ID,PRIORITY,LastProcessedDate
0011U00000KuFaUQAV,Aggressive Growth,2019-08-10,High Net Worth Families,Hop Lindsey,Tier 1,2019-08-30,Case-3-0011U00000KuFaUQAV,High,2020-05-25
0011U00000KuFaVQAV,Income,2019-07-19,Affluent Professionals,Graham Salazar,Tier 1,2019-08-29,Case-2-0011U00000KuFaVQAV,Medium,2020-05-25
0011U00000KuFaXQAV,Growth,2019-08-06,Retired,Asher Moore,Tier 1,2019-08-30,Case-1-0011U00000KuFaXQAV,Medium,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2019-09-01,Case-30-0011U00000Kcp1KQAR,Medium,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2019-08-30,Case-31-0011U00000Kcp1KQAR,Low,2020-05-25
0011U00000Kcp1OQAR,Aggressive Growth,2018-11-24,Affluent Professionals,"Smith, Kohl and Company",Tier 3,2019-08-30,Case-45-0011U00000Kcp1OQAR,Low,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,2019-08-26,High Net Worth Families,Savannah Kent,Tier 2,2019-08-27,Case-2-0011U00000KuFaZQAV,Medium,2020-05-25
0011U00000KuFaZQAV,Aggressive Growth,2019-08-26,High Net Worth Families,Savannah Kent,Tier 2,2019-08-27,Case-3-0011U00000KuFaZQAV,Medium,2020-05-25
0011U00000Kcp1JQAR,Growth,2018-11-25,Millennials,Adams Charitable Trust,Tier 1,2019-09-07,Case-47-0011U00000Kcp1JQAR,Medium,2020-05-25
0011U00000Kcp1JQAR,Growth,2018-11-25,Millennials,Adams Charitable Trust,Tier 1,2019-09-04,Case-48-0011U00000Kcp1JQAR,Low,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2019-09-04,Case-48-0011U00000Kcp1LQAR,Medium,2020-05-25
0011U00000Kcp1LQAR,Aggressive Growth,2018-11-19,Millennials,Neil Symonds,Tier 2,2019-09-04,Case-49-0011U00000Kcp1LQAR,Medium,2020-05-25
0011U00000Kcp1NQAR,Balanced Growth,2018-11-10,Millennials,Rachel Adams,Tier 2,2019-09-05,Case-44-0011U00000Kcp1NQAR,High,2020-05-25
0011U00000Kcp1NQAR,Balanced Growth,2018-11-10,Millennials,Rachel Adams,Tier 2,2019-09-06,Case-45-0011U00000Kcp1NQAR,High,2020-05-25
0011U00000Kcp1MQAR,Growth,2018-11-21,Mass Market,Nigel Adams,Tier 2,2019-09-04,Case-39-0011U00000Kcp1MQAR,Medium,2020-05-25
0011U00000Kcp1OQAR,Aggressive Growth,2018-11-24,Affluent Professionals,"Smith, Kohl and Company",Tier 3,2019-09-04,Case-46-0011U00000Kcp1OQAR,High,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2019-09-08,Case-22-0011U00000KuFXHQA3,Medium,2020-05-25
0011U00000KuFXHQA3,Income,2018-11-22,Affluent Professionals,Hedley Church,Tier 1,2019-09-08,Case-23-0011U00000KuFXHQA3,Medium,2020-05-25
0011U00000KuFXIQA3,Income,2018-11-25,Mass Market,Wallace Summers,Tier 3,2019-09-04,Case-24-0011U00000KuFXIQA3,Medium,2020-05-25
0011U00000KuFXLQA3,Aggressive Growth,2018-11-22,Mass Market,Akeem Head,Tier 3,2019-09-07,Case-22-0011U00000KuFXLQA3,Low,2020-05-25
0011U00000KuFXLQA3,Aggressive Growth,2018-11-22,Mass Market,Akeem Head,Tier 3,2019-09-04,Case-23-0011U00000KuFXLQA3,Low,2020-05-25
0011U00000KuFXOQA3,Balanced Growth,2019-08-18,High Net Worth Families,Alfreda Pierce,Tier 3,2019-09-03,Case-21-0011U00000KuFXOQA3,High,2020-05-25
0011U00000KuFXOQA3,Balanced Growth,2019-08-18,High Net Worth Families,Alfreda Pierce,Tier 3,2019-09-07,Case-22-0011U00000KuFXOQA3,Medium,2020-05-25
0011U00000KuFXUQA3,Growth,2018-11-19,Millennials,Britanni Garcia,Tier 1,2019-09-06,Case-31-0011U00000KuFXUQA3,Low,2020-05-25
0011U00000KuFXYQA3,Growth,2018-11-24,Mass Market,Elizabeth Avila,Tier 3,2019-09-03,Case-25-0011U00000KuFXYQA3,Medium,2020-05-25
0011U00000KuFXcQAN,Income,2018-11-25,Mass Market,Travis Jacobson,Tier 3,2019-09-06,Case-31-0011U00000KuFXcQAN,High,2020-05-25
0011U00000KuFXcQAN,Income,2018-11-25,Mass Market,Travis Jacobson,Tier 3,2019-09-06,Case-32-0011U00000KuFXcQAN,Medium,2020-05-25
0011U00000KuFXdQAN,Income,2018-11-26,Mass Market,Penelope Solis,Tier 1,2019-09-04,Case-28-0011U00000KuFXdQAN,High,2020-05-25
0011U00000KuFXdQAN,Income,2018-11-26,Mass Market,Penelope Solis,Tier 1,2019-09-06,Case-29-0011U00000KuFXdQAN,Medium,2020-05-25
0011U00000KuFXfQAN,Aggressive Growth,2018-11-25,Retired,Xanthus Wilkins,Tier 3,2019-09-06,Case-15-0011U00000KuFXfQAN,Low,2020-05-25
0011U00000KuFXjQAN,Aggressive Growth,2018-11-24,Mass Market,Dorian Newton,Tier 2,2019-09-06,Case-15-0011U00000KuFXjQAN,Medium,2020-05-25
0011U00000KuFXkQAN,Aggressive Growth,2018-11-03,Affluent Professionals,Idola Le,Tier 2,2019-09-04,Case-21-0011U00000KuFXkQAN,Medium,2020-05-25
0011U00000KuFXlQAN,Growth,2018-11-17,Mass Market,Wade Greer,Tier 3,2019-09-04,Case-27-0011U00000KuFXlQAN,Low,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,2019-08-26,Mass Market,Ferris King,Tier 3,2019-09-03,Case-16-0011U00000KuFXmQAN,Low,2020-05-25
0011U00000KuFXmQAN,Balanced Growth,2019-08-26,Mass Market,Ferris King,Tier 3,2019-09-07,Case-17-0011U00000KuFXmQAN,Medium,2020-05-25
0011U00000KuFXnQAN,Income,2018-11-18,Mass Market,TaShya Perez,Tier 3,2019-09-06,Case-16-0011U00000KuFXnQAN,High,2020-05-25
0011U00000KuFXqQAN,Income,2018-11-05,Mass Market,Ryder Velez,Tier 2,2019-09-03,Case-21-0011U00000KuFXqQAN,Low,2020-05-25
0011U00000KuFXyQAN,Growth,2019-08-26,Millennials,Tatum Holt,Tier 3,2019-09-03,Case-19-0011U00000KuFXyQAN,Low,2020-05-25
0011U00000KuFXzQAN,Growth,2018-11-25,Millennials,Seth Frost,Tier 1,2019-09-04,Case-23-0011U00000KuFXzQAN,Medium,2020-05-25
0011U00000KuFY1QAN,Growth,2018-11-26,Mass Market,Yoko Marshall,Tier 1,2019-09-03,Case-23-0011U00000KuFY1QAN,Low,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,2018-11-26,Millennials,Declan Leblanc,Tier 3,2019-09-03,Case-17-0011U00000KuFY5QAN,Medium,2020-05-25
0011U00000KuFY5QAN,Aggressive Growth,2018-11-26,Millennials,Declan Leblanc,Tier 3,2019-09-08,Case-18-0011U00000KuFY5QAN,High,2020-05-25
0011U00000KuFY7QAN,Income,2018-11-20,Mass Market,Brielle Lynn,Tier 2,2019-09-06,Case-19-0011U00000KuFY7QAN,High,2020-05-25
0011U00000KuFY8QAN,Income,2018-11-10,Retired,Ava Bean,Tier 2,2019-09-08,Case-24-0011U00000KuFY8QAN,Low,2020-05-25
0011U00000KuFYBQA3,Growth,2018-11-25,Affluent Professionals,Lynn Davidson,Tier 2,2019-09-08,Case-21-0011U00000KuFYBQA3,Medium,2020-05-25
0011U00000KuFYDQA3,Growth,2018-11-18,Affluent Professionals,Ulysses Hale,Tier 2,2019-09-05,Case-19-0011U00000KuFYDQA3,Medium,2020-05-25
0011U00000KuFYGQA3,Income,2018-11-15,Millennials,Caleb Mccray,Tier 2,2019-09-07,Case-22-0011U00000KuFYGQA3,Medium,2020-05-25
0011U00000KuFYHQA3,Aggressive Growth,2019-08-23,Millennials,Shelly Fowler,Tier 1,2019-09-07,Case-23-0011U00000KuFYHQA3,Medium,2020-05-25
0011U00000KuFYHQA3,Aggressive Growth,2019-08-23,Millennials,Shelly Fowler,Tier 1,2019-09-04,Case-24-0011U00000KuFYHQA3,Medium,2020-05-25
0011U00000KuFYLQA3,Income,2018-11-26,High Net Worth Families,Bell Solis,Tier 1,2019-09-07,Case-19-0011U00000KuFYLQA3,Medium,2020-05-25
0011U00000KuFYOQA3,Income,2018-11-14,Millennials,Slade Lindsay,Tier 2,2019-09-06,Case-19-0011U00000KuFYOQA3,Medium,2020-05-25
0011U00000KuFYOQA3,Income,2018-11-14,Millennials,Slade Lindsay,Tier 2,2019-09-06,Case-20-0011U00000KuFYOQA3,Low,2020-05-25
0011U00000KuFYPQA3,Growth,2018-11-19,Mass Market,Roth Guy,Tier 2,2019-09-06,Case-23-0011U00000KuFYPQA3,High,2020-05-25
0011U00000KuFYQQA3,Aggressive Growth,2018-11-26,Retired,Autumn Perry,Tier 1,2019-09-08,Case-22-0011U00000KuFYQQA3,Medium,2020-05-25
0011U00000KuFYQQA3,Aggressive Growth,2018-11-26,Retired,Autumn Perry,Tier 1,2019-09-03,Case-23-0011U00000KuFYQQA3,Medium,2020-05-25
0011U00000KuFYUQA3,Balanced Growth,2018-11-22,High Net Worth Families,Inga Moss,Tier 1,2019-09-05,Case-20-0011U00000KuFYUQA3,High,2020-05-25
0011U00000KuFYUQA3,Balanced Growth,2018-11-22,High Net Worth Families,Inga Moss,Tier 1,2019-09-06,Case-21-0011U00000KuFYUQA3,High,2020-05-25
0011U00000KuFYVQA3,Income,2019-08-22,Affluent Professionals,Kirestin Ratliff,Tier 1,2019-09-04,Case-25-0011U00000KuFYVQA3,Medium,2020-05-25
0011U00000KuFYVQA3,Income,2019-08-22,Affluent Professionals,Kirestin Ratliff,Tier 1,2019-09-05,Case-26-0011U00000KuFYVQA3,High,2020-05-25
0011U00000KuFYWQA3,Aggressive Growth,2018-11-26,High Net Worth Families,Brian Williamson,Tier 1,2019-09-06,Case-18-0011U00000KuFYWQA3,Low,2020-05-25
0011U00000KuFYWQA3,Aggressive Growth,2018-11-26,High Net Worth Families,Brian Williamson,Tier 1,2019-09-04,Case-19-0011U00000KuFYWQA3,Medium,2020-05-25
0011U00000KuFYYQA3,Growth,2018-11-23,Retired,Gary Prince,Tier 2,2019-09-03,Case-16-0011U00000KuFYYQA3,Low,2020-05-25
0011U00000KuFYZQA3,Income,2019-08-23,Retired,Clementine Hughes,Tier 1,2019-09-03,Case-20-0011U00000KuFYZQA3,High,2020-05-25
0011U00000KuFYZQA3,Income,2019-08-23,Retired,Clementine Hughes,Tier 1,2019-09-04,Case-21-0011U00000KuFYZQA3,Medium,2020-05-25
0011U00000KuFYaQAN,Income,2018-11-23,Mass Market,Drake Branch,Tier 2,2019-09-06,Case-23-0011U00000KuFYaQAN,Low,2020-05-25
0011U00000KuFYbQAN,Aggressive Growth,2018-10-28,Millennials,Penelope Briggs,Tier 3,2019-09-03,Case-22-0011U00000KuFYbQAN,High,2020-05-25
0011U00000KuFYfQAN,Aggressive Growth,2018-11-22,Mass Market,Raja Oneal,Tier 3,2019-09-08,Case-22-0011U00000KuFYfQAN,Medium,2020-05-25
0011U00000KuFYnQAN,Balanced Growth,2018-11-21,Millennials,Kirestin Wilkins,Tier 1,2019-09-04,Case-27-0011U00000KuFYnQAN,Medium,2020-05-25
0011U00000KuFYqQAN,Growth,2018-12-06,Retired,Abbot Gutierrez,Tier 1,2019-09-03,Case-17-0011U00000KuFYqQAN,High,2020-05-25
0011U00000KuFYsQAN,Aggressive Growth,2019-08-20,Affluent Professionals,Gavin Blevins,Tier 3,2019-09-06,Case-20-0011U00000KuFYsQAN,Low,2020-05-25
0011U00000KuFYsQAN,Aggressive Growth,2019-08-20,Affluent Professionals,Gavin Blevins,Tier 3,2019-09-08,Case-21-0011U00000KuFYsQAN,Low,2020-05-25
0011U00000KuFYtQAN,Income,2018-12-20,Retired,Fuller Cooley,Tier 3,2019-09-07,Case-17-0011U00000KuFYtQAN,Low,2020-05-25
0011U00000KuFYuQAN,Growth,2018-12-25,High Net Worth Families,Mannix Best,Tier 3,2019-09-04,Case-14-0011U00000KuFYuQAN,High,2020-05-25
0011U00000KuFYwQAN,Balanced Growth,2018-12-28,Millennials,Armand Knowles,Tier 3,2019-09-06,Case-26-0011U00000KuFYwQAN,Medium,2020-05-25
0011U00000KuFYyQAN,Growth,2019-08-13,Affluent Professionals,Lacey Snider,Tier 3,2019-09-07,Case-17-0011U00000KuFYyQAN,Medium,2020-05-25
0011U00000KuFYyQAN,Growth,2019-08-13,Affluent Professionals,Lacey Snider,Tier 3,2019-09-08,Case-18-0011U00000KuFYyQAN,High,2020-05-25
0011U00000KuFYzQAN,Balanced Growth,2019-01-21,Retired,Sacha Mooney,Tier 3,2019-09-04,Case-22-0011U00000KuFYzQAN,High,2020-05-25
0011U00000KuFYzQAN,Balanced Growth,2019-01-21,Retired,Sacha Mooney,Tier 3,2019-09-06,Case-23-0011U00000KuFYzQAN,High,2020-05-25
0011U00000KuFZ0QAN,Income,2019-08-22,Affluent Professionals,Keaton Lang,Tier 1,2019-09-08,Case-16-0011U00000KuFZ0QAN,High,2020-05-25
0011U00000KuFZ0QAN,Income,2019-08-22,Affluent Professionals,Keaton Lang,Tier 1,2019-09-06,Case-17-0011U00000KuFZ0QAN,High,2020-05-25
0011U00000KuFZ3QAN,Balanced Growth,2019-01-14,Millennials,Brady Frazier,Tier 1,2019-09-06,Case-17-0011U00000KuFZ3QAN,Medium,2020-05-25
0011U00000KuFZ4QAN,Income,2019-01-31,Mass Market,Fitzgerald Coffey,Tier 2,2019-09-08,Case-18-0011U00000KuFZ4QAN,Low,2020-05-25
0011U00000KuFZ4QAN,Income,2019-01-31,Mass Market,Fitzgerald Coffey,Tier 2,2019-09-05,Case-19-0011U00000KuFZ4QAN,High,2020-05-25
0011U00000KuFZ5QAN,Growth,2019-08-10,High Net Worth Families,Hayes Huff,Tier 3,2019-09-08,Case-12-0011U00000KuFZ5QAN,Medium,2020-05-25
0011U00000KuFZ8QAN,Aggressive Growth,2019-01-26,Mass Market,Wang Church,Tier 1,2019-09-05,Case-15-0011U00000KuFZ8QAN,High,2020-05-25
0011U00000KuFZ8QAN,Aggressive Growth,2019-01-26,Mass Market,Wang Church,Tier 1,2019-09-06,Case-16-0011U00000KuFZ8QAN,Medium,2020-05-25
0011U00000KuFZ9QAN,Income,2019-02-11,Mass Market,Ishmael Shaw,Tier 2,2019-09-07,Case-6-0011U00000KuFZ9QAN,Medium,2020-05-25
0011U00000KuFZ9QAN,Income,2019-02-11,Mass Market,Ishmael Shaw,Tier 2,2019-09-07,Case-7-0011U00000KuFZ9QAN,High,2020-05-25
0011U00000KuFZAQA3,Aggressive Growth,2019-08-24,Mass Market,Constance Gill,Tier 2,2019-09-06,Case-17-0011U00000KuFZAQA3,Low,2020-05-25
0011U00000KuFZBQA3,Balanced Growth,2019-02-10,Mass Market,Thor David,Tier 3,2019-09-03,Case-10-0011U00000KuFZBQA3,Medium,2020-05-25
0011U00000KuFZCQA3,Balanced Growth,2019-02-16,Millennials,Edward Wood,Tier 2,2019-09-06,Case-13-0011U00000KuFZCQA3,High,2020-05-25
0011U00000KuFZCQA3,Balanced Growth,2019-02-16,Millennials,Edward Wood,Tier 2,2019-09-05,Case-14-0011U00000KuFZCQA3,High,2020-05-25
0011U00000KuFZFQA3,Growth,2019-02-15,Retired,Mohammad Diaz,Tier 1,2019-09-03,Case-16-0011U00000KuFZFQA3,Low,2020-05-25
0011U00000KuFZFQA3,Growth,2019-02-15,Retired,Mohammad Diaz,Tier 1,2019-09-06,Case-17-0011U00000KuFZFQA3,Medium,2020-05-25
0011U00000KuFZGQA3,Aggressive Growth,2019-02-20,Mass Market,Richard Cameron,Tier 1,2019-09-06,Case-10-0011U00000KuFZGQA3,Low,2020-05-25
0011U00000KuFZGQA3,Aggressive Growth,2019-02-20,Mass Market,Richard Cameron,Tier 1,2019-09-07,Case-11-0011U00000KuFZGQA3,Medium,2020-05-25
0011U00000KuFZIQA3,Balanced Growth,2019-03-03,Retired,Knox Cote,Tier 2,2019-09-08,Case-13-0011U00000KuFZIQA3,Medium,2020-05-25
0011U00000KuFZIQA3,Balanced Growth,2019-03-03,Retired,Knox Cote,Tier 2,2019-09-05,Case-14-0011U00000KuFZIQA3,High,2020-05-25
0011U00000KuFZLQA3,Aggressive Growth,2019-03-07,Retired,Nathan Bryant,Tier 2,2019-09-04,Case-12-0011U00000KuFZLQA3,Medium,2020-05-25
0011U00000KuFZMQA3,Growth,2019-08-13,Retired,Cade Clarke,Tier 1,2019-09-03,Case-12-0011U00000KuFZMQA3,Low,2020-05-25
0011U00000KuFZNQA3,Growth,2019-08-25,Millennials,Justina Ross,Tier 1,2019-09-07,Case-6-0011U00000KuFZNQA3,Medium,2020-05-25
0011U00000KuFZOQA3,Aggressive Growth,2019-03-20,Retired,Amity Schroeder,Tier 1,2019-09-08,Case-12-0011U00000KuFZOQA3,High,2020-05-25
0011U00000KuFZOQA3,Aggressive Growth,2019-03-20,Retired,Amity Schroeder,Tier 1,2019-09-03,Case-13-0011U00000KuFZOQA3,High,2020-05-25
0011U00000KuFZQQA3,Aggressive Growth,2019-02-28,Affluent Professionals,Nero Cortez,Tier 2,2019-09-03,Case-12-0011U00000KuFZQQA3,Medium,2020-05-25
0011U00000KuFZQQA3,Aggressive Growth,2019-02-28,Affluent Professionals,Nero Cortez,Tier 2,2019-09-06,Case-13-0011U00000KuFZQQA3,Medium,2020-05-25
0011U00000KuFZTQA3,Balanced Growth,2019-08-24,High Net Worth Families,Lana Patel,Tier 2,2019-09-04,Case-12-0011U00000KuFZTQA3,Low,2020-05-25
0011U00000KuFZdQAN,Income,2019-04-08,Millennials,Latifah Mcbride,Tier 2,2019-09-05,Case-5-0011U00000KuFZdQAN,Medium,2020-05-25
0011U00000KuFZfQAN,Balanced Growth,2019-08-24,High Net Worth Families,Autumn Weiss,Tier 1,2019-09-06,Case-4-0011U00000KuFZfQAN,High,2020-05-25
0011U00000KuFZgQAN,Growth,2019-04-21,Mass Market,Hall Cleveland,Tier 1,2019-09-07,Case-11-0011U00000KuFZgQAN,Medium,2020-05-25
0011U00000KuFZgQAN,Growth,2019-04-21,Mass Market,Hall Cleveland,Tier 1,2019-09-03,Case-12-0011U00000KuFZgQAN,Medium,2020-05-25
0011U00000KuFZhQAN,Balanced Growth,2019-08-05,Affluent Professionals,Thor Jefferson,Tier 1,2019-09-06,Case-8-0011U00000KuFZhQAN,Medium,2020-05-25
0011U00000KuFZhQAN,Balanced Growth,2019-08-05,Affluent Professionals,Thor Jefferson,Tier 1,2019-09-03,Case-9-0011U00000KuFZhQAN,Medium,2020-05-25
0011U00000KuFZqQAN,Balanced Growth,2019-05-01,Affluent Professionals,Charissa Huff,Tier 1,2019-09-06,Case-9-0011U00000KuFZqQAN,Medium,2020-05-25
0011U00000KuFZqQAN,Balanced Growth,2019-05-01,Affluent Professionals,Charissa Huff,Tier 1,2019-09-03,Case-10-0011U00000KuFZqQAN,Medium,2020-05-25
0011U00000KuFZtQAN,Aggressive Growth,2019-08-24,Affluent Professionals,Alvin Franco,Tier 2,2019-09-04,Case-7-0011U00000KuFZtQAN,Medium,2020-05-25
0011U00000KuFZuQAN,Balanced Growth,2019-04-28,Mass Market,Xenos Burks,Tier 3,2019-09-05,Case-12-0011U00000KuFZuQAN,High,2020-05-25
0011U00000KuFZuQAN,Balanced Growth,2019-04-28,Mass Market,Xenos Burks,Tier 3,2019-09-04,Case-13-0011U00000KuFZuQAN,Low,2020-05-25
0011U00000KuFZwQAN,Growth,2019-08-23,Affluent Professionals,Rhoda Odom,Tier 1,2019-09-05,Case-6-0011U00000KuFZwQAN,Medium,2020-05-25
0011U00000KuFZwQAN,Growth,2019-08-23,Affluent Professionals,Rhoda Odom,Tier 1,2019-09-05,Case-7-0011U00000KuFZwQAN,Medium,2020-05-25
0011U00000KuFZyQAN,Growth,2019-08-07,Mass Market,Lucian Franklin,Tier 1,2019-09-07,Case-6-0011U00000KuFZyQAN,Medium,2020-05-25
0011U00000KuFZyQAN,Growth,2019-08-07,Mass Market,Lucian Franklin,Tier 1,2019-09-04,Case-7-0011U00000KuFZyQAN,Medium,2020-05-25
0011U00000KuFa1QAF,Growth,2019-06-03,Retired,Kiayada Francis,Tier 1,2019-09-07,Case-7-0011U00000KuFa1QAF,Low,2020-05-25
0011U00000KuFa2QAF,Growth,2019-06-02,High Net Worth Families,Oliver Tanner,Tier 1,2019-09-07,Case-13-0011U00000KuFa2QAF,Low,2020-05-25
0011U00000KuFa2QAF,Growth,2019-06-02,High Net Worth Families,Oliver Tanner,Tier 1,2019-09-04,Case-14-0011U00000KuFa2QAF,Low,2020-05-25
0011U00000KuFa4QAF,Balanced Growth,2019-06-09,Mass Market,Wanda Harrell,Tier 1,2019-09-08,Case-7-0011U00000KuFa4QAF,High,2020-05-25
0011U00000KuFa6QAF,Aggressive Growth,2019-06-08,Millennials,Jason Blanchard,Tier 2,2019-09-08,Case-8-0011U00000KuFa6QAF,Medium,2020-05-25
0011U00000KuFa8QAF,Growth,2019-08-10,Millennials,Brooke Lowe,Tier 3,2019-09-08,Case-9-0011U00000KuFa8QAF,Medium,2020-05-25
0011U00000KuFaAQAV,Growth,2019-08-20,High Net Worth Families,Dustin Sheppard,Tier 3,2019-09-05,Case-6-0011U00000KuFaAQAV,High,2020-05-25
0011U00000KuFaAQAV,Growth,2019-08-20,High Net Worth Families,Dustin Sheppard,Tier 3,2019-09-07,Case-7-0011U00000KuFaAQAV,Medium,2020-05-25
0011U00000KuFaBQAV,Growth,2019-08-07,Mass Market,Hope Peck,Tier 2,2019-09-06,Case-6-0011U00000KuFaBQAV,Medium,2020-05-25
0011U00000KuFaBQAV,Growth,2019-08-07,Mass Market,Hope Peck,Tier 2,2019-09-05,Case-7-0011U00000KuFaBQAV,High,2020-05-25
0011U00000KuFaFQAV,Income,2019-06-23,Affluent Professionals,Daphne Meadows,Tier 1,2019-09-07,Case-5-0011U00000KuFaFQAV,Medium,2020-05-25
0011U00000KuFaHQAV,Growth,2019-06-27,Millennials,Wing Daugherty,Tier 2,2019-09-03,Case-9-0011U00000KuFaHQAV,Medium,2020-05-25
0011U00000KuFaIQAV,Aggressive Growth,2019-06-30,Retired,Arden Jordan,Tier 3,2019-09-05,Case-5-0011U00000KuFaIQAV,Medium,2020-05-25
0011U00000KuFaKQAV,Balanced Growth,2019-07-22,Retired,Paki Coleman,Tier 2,2019-09-04,Case-9-0011U00000KuFaKQAV,Medium,2020-05-25
0011U00000KuFaKQAV,Balanced Growth,2019-07-22,Retired,Paki Coleman,Tier 2,2019-09-06,Case-10-0011U00000KuFaKQAV,Low,2020-05-25
0011U00000KuFaLQAV,Income,2019-07-22,Retired,Christopher Leonard,Tier 3,2019-09-08,Case-5-0011U00000KuFaLQAV,Medium,2020-05-25
0011U00000KuFaLQAV,Income,2019-07-22,Retired,Christopher Leonard,Tier 3,2019-09-03,Case-6-0011U00000KuFaLQAV,Low,2020-05-25
0011U00000KuFaMQAV,Aggressive Growth,2019-07-06,Millennials,Brent Casey,Tier 1,2019-09-07,Case-7-0011U00000KuFaMQAV,High,2020-05-25
0011U00000KuFaMQAV,Aggressive Growth,2019-07-06,Millennials,Brent Casey,Tier 1,2019-09-08,Case-8-0011U00000KuFaMQAV,High,2020-05-25
0011U00000KuFaNQAV,Balanced Growth,2019-08-09,Retired,Justina Gutierrez,Tier 1,2019-09-05,Case-4-0011U00000KuFaNQAV,Medium,2020-05-25
0011U00000KuFaNQAV,Balanced Growth,2019-08-09,Retired,Justina Gutierrez,Tier 1,2019-09-06,Case-5-0011U00000KuFaNQAV,Medium,2020-05-25
0011U00000KuFaOQAV,Aggressive Growth,2019-07-22,Retired,Zachery Hart,Tier 3,2019-09-03,Case-4-0011U00000KuFaOQAV,Medium,2020-05-25
0011U00000KuFaPQAV,Growth,2019-07-20,Millennials,Magee Chapman,Tier 1,2019-09-05,Case-3-0011U00000KuFaPQAV,Medium,2020-05-25
0011U00000KuFaPQAV,Growth,2019-07-20,Millennials,Magee Chapman,Tier 1,2019-09-06,Case-4-0011U00000KuFaPQAV,Low,2020-05-25
0011U00000KuFaVQAV,Income,2019-07-19,Affluent Professionals,Graham Salazar,Tier 1,2019-09-04,Case-3-0011U00000KuFaVQAV,Low,2020-05-25
0011U00000KuFaVQAV,Income,2019-07-19,Affluent Professionals,Graham Salazar,Tier 1,2019-09-04,Case-4-0011U00000KuFaVQAV,High,2020-05-25
0011U00000KuFaXQAV,Growth,2019-08-06,Retired,Asher Moore,Tier 1,2019-09-08,Case-2-0011U00000KuFaXQAV,Medium,2020-05-25
0011U00000KuFaaQAF,Income,2019-08-13,Affluent Professionals,Alana West,Tier 3,2019-09-07,Case-1-0011U00000KuFaaQAF,Medium,2020-05-25
0011U00000KuFaaQAF,Income,2019-08-13,Affluent Professionals,Alana West,Tier 3,2019-09-06,Case-2-0011U00000KuFaaQAF,Medium,2020-05-25
0011U00000KuFZIQA3,Balanced Growth,2019-03-03,Retired,Knox Cote,Tier 2,2019-09-11,Case-15-0011U00000KuFZIQA3,Medium,2020-05-25
0011U00000KuFYbQAN,Aggressive Growth,2018-10-28,Millennials,Penelope Briggs,Tier 3,2019-09-12,Case-23-0011U00000KuFYbQAN,Medium,2020-05-25
0011U00000KuFYbQAN,Aggressive Growth,2018-10-28,Millennials,Penelope Briggs,Tier 3,2019-09-11,Case-24-0011U00000KuFYbQAN,High,2020-05-25
0011U00000KuFYoQAN,Income,2019-08-13,Affluent Professionals,Calvin Rutledge,Tier 3,2019-09-14,Case-24-0011U00000KuFYoQAN,Medium,2020-05-25
0011U00000KuFYoQAN,Income,2019-08-13,Affluent Professionals,Calvin Rutledge,Tier 3,2019-09-14,Case-25-0011U00000KuFYoQAN,High,2020-05-25
0011U00000KuFaFQAV,Income,2019-06-23,Affluent Professionals,Daphne Meadows,Tier 1,2019-09-15,Case-6-0011U00000KuFaFQAV,Low,2020-05-25
0011U00000KuFaFQAV,Income,2019-06-23,Affluent Professionals,Daphne Meadows,Tier 1,2019-09-12,Case-7-0011U00000KuFaFQAV,Low,2020-05-25
0011U00000KuFaHQAV,Growth,2019-06-27,Millennials,Wing Daugherty,Tier 2,2019-09-10,Case-10-0011U00000KuFaHQAV,Medium,2020-05-25
0011U00000KuFaHQAV,Growth,2019-06-27,Millennials,Wing Daugherty,Tier 2,2019-09-11,Case-11-0011U00000KuFaHQAV,Medium,2020-05-25
0011U00000KuFZ2QAN,Growth,2019-01-10,High Net Worth Families,Ori Copeland,Tier 3,2019-09-10,Case-15-0011U00000KuFZ2QAN,Medium,2020-05-25
0011U00000KuFaSQAV,Aggressive Growth,2019-08-02,Affluent Professionals,Xander Howell,Tier 2,2019-09-14,Case-4-0011U00000KuFaSQAV,High,2020-05-25
0011U00000KuFaSQAV,Aggressive Growth,2019-08-02,Affluent Professionals,Xander Howell,Tier 2,2019-09-14,Case-5-0011U00000KuFaSQAV,Low,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2019-09-12,Case-32-0011U00000Kcp1KQAR,Medium,2020-05-25
0011U00000Kcp1KQAR,Balanced Growth,2018-11-25,Millennials,Adams Household,Tier 1,2019-09-15,Case-33-0011U00000Kcp1KQAR,Medium,2020-05-25
