"LastModifiedDate","Company","ConvertedDate","Rating","ConvertedAccountShippingState","ID_Policy_BROKER_ID","ConvertedOpportunityName","Industry","ConvertedAccountName","Agent_AGENT_NAME","Agent_AGENT_GENDER","Agent_SALES_MANAGER","Agent_AGENCY_NAME","Agent_REGION","Status","ConvertedAccountBillingState","LastProcessedDate","Converted","ConvertedAccountType","OwnerID","ConvertedAccountOwnerId","FullName","Referrer","CreatedDate","Lead_Source","LeadID","ConvertedOpportunityID","UnreadByOwner","Agent_CAPTIVE_AGENT","ConvertedAccountOwnerName","ConvertedAccountIndustry","TotalOpportunityAge","ConvertedAccountAnnualRevenue","TouchesToConvert","ActivityTouchesToConvert","ActivityTouches","LeadAgeInDays"
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_687",,"N/A","Alodus Corporation","Helen Taylor","Female","Justin Chen","Levin Insurance Agency","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Joseph Moran","NA","2019-09-12 21:00:13","Reseller","00Q3s000012xgL4EAI",,"true","Helen Taylor",,,0,0,7,7,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1582",,"N/A","ExexDirect","Alison Love","Female","Justin Chen","Levin Insurance Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Joseph Wilkinson","Charles Ortiz","2019-09-12 21:00:35","Reseller","00Q3s000012xgVMEAY",,"true","Alison Love",,,0,0,3,3,3,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1640",,"N/A","FanBuzz","Glenna Diaz","Female","Matthew Hanna","Stein Agency","South East","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Joshua Ewing","NA","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgVhEAI",,"true","Glenna Diaz",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_959",,"N/A","Arco Computer Products","Tiffany Bartz","Female","Monica Campbell","Bob Jones Agency","North East","New",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Joshua Fowler","Walter Brown","2019-09-12 21:00:18","Reseller","00Q3s000012xgMeEAI",,"true","Tiffany Bartz",,,0,0,6,6,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_810",,"N/A","American Multiplexer Corp.","Audrey Davis","Female","Sandra Parker","Atkins Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Joshua Hoffman","Larry Clevenger","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgLVEAY",,"true","Audrey Davis",,,0,0,5,5,5,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_524",,"N/A","Howard Johnson International","Amy Newkirk","Female","Melissa Neal","Ball Group","South West","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Joshua Miller","Brenda Gosselin","2019-09-12 21:00:35","Reseller","00Q3s000012xgY1EAI",,"true","Amy Newkirk",,,0,0,7,7,7,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1541",,"N/A","American Bankers Insurance Group Inc","Blanca Rutledge","Female","Anne Powers","ARE Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Joshua Reyes","Christine Braxton","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgLMEAY",,"true","Blanca Rutledge",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1440",,"N/A","Energy Services Group International Incorporated","Steve Fredrickson","Male","Evan Bullock","Archer Group","North East","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Joshua Thompson","Alisha Beecham","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTvEAI",,"true","Steve Fredrickson",,,0,0,7,7,7,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_639",,"N/A","Allegheny Ludlum-Vandergrift","Carmen Taylor","Female","Matthew Hanna","Morris Agency","South East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Joshua Webb","NA","2019-09-12 21:00:13","Reseller","00Q3s000012xgKrEAI",,"true","Carmen Taylor",,,0,0,4,4,8,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1925",,"N/A","Timbrel Systems Corp","Heather Moore","Female","Meagan Combs","Crockett Partners","North West","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Joshua Williams","NA","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgZnEAI",,"true","Heather Moore",,,0,0,4,4,4,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_709",,"N/A","Xerox Corporation - Houston","Michael Canfield","Male","Evan Bullock","TapInsure","North East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Joshua Winters","Beverly Ryant","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcZEAQ",,"true","Michael Canfield",,,0,0,7,7,7,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1916",,"N/A","Cohu","Benjamin Unzueta","Male","Anne Powers","Ball Group","South East","Working",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Juan Howard","Grace White","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgS0EAI",,"true","Benjamin Unzueta",,,0,0,3,3,7,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_243",,"N/A","ACE USA","Diane Joseph","Female","Justin Chen","TapInsure","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Julia Maxwell","Ethel Mack","2019-09-12 21:00:13","Reseller","00Q3s000012xgJ2EAI",,"true","Diane Joseph",,,0,0,10,10,10,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_488",,"N/A","Advanced Tel Com Group Inc","Carla Kohler","Female","Melissa Neal","Stahl Agency","South West","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Julia Williams","Daniel Kelly","2019-09-12 21:00:13","Reseller","00Q3s000012xgJqEAI",,"true","Carla Kohler",,,0,0,6,6,6,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_205",,"N/A","A T Assoc","Carrie Collins","Female","Justin Chen","Zavesky Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Julie Briggs","Frank Hamilton","2019-09-12 21:00:13","Reseller","00Q3s000012xgIWEAY",,"true","Craig Holman",,,0,0,3,3,3,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1761",,"N/A","Titanis Inc","Ivy Delong","Female","Sandra Parker","AEV Agency","South East","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Julie Eaton","NA","2019-09-12 21:00:40","Reseller","00Q3s000012xgZpEAI",,"true","Ivy Delong",,,0,0,10,10,10,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,,,"N/A","Andy Peterson",,,,,,"New",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Julie Gardner","Evelyn Baine","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgM7EAI",,"true",,,,0,0,4,4,4,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_496",,"N/A","Acrosonic.Com Internet Bus","Dorothy Harris","Female","Melissa Neal","Stahl Agency","South West","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Julie Glover","Barry Krueger","2019-09-12 21:00:13","Reseller","00Q3s000012xgJ8EAI",,"true","Dorothy Harris",,,0,0,4,4,8,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_560",,"N/A","Blackboard Collaborate","Norma Brown","Female","James Coleman","Ball Group","Midwest","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Justin Byrd","Audrey Davis","2019-09-12 21:00:22","Reseller","00Q3s000012xgPEEAY",,"true","Norma Brown",,,0,0,4,4,4,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_825",,"N/A","Fidelity","Jessie Ragan","Female","James Coleman","Garman Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Justin Garcia","NA","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgW5EAI",,"true","Jessie Ragan",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1777",,"N/A","CardCare","Bobby Linares","Male","Matthew Hanna","Zann and Sons","South East","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Justin Garrison","William Reis","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgRfEAI",,"true","Bobby Linares",,,0,0,4,4,4,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_247",,"N/A","ADTX","Marisol Corona","Female","Justin Chen","TapInsure","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Justin Hall","Katrina Echevarria","2019-09-12 21:00:13","Reseller","00Q3s000012xgJbEAI",,"true","Marisol Corona",,,0,0,4,4,4,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_468",,"N/A","Tiron America","David Aguilar","Male","Jennifer Jackson","Manning and Manning","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Justin Hamilton","NA","2019-09-12 21:00:40","Reseller","00Q3s000012xgZoEAI",,"true","David Aguilar",,,0,0,10,10,10,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_707",,"N/A","Xelan Inc","Timothy Finkbeiner","Male","Monica Campbell","TapInsure","North East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Justin Roberson","Bryan Miller","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcXEAQ",,"true","Timothy Finkbeiner",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1925",,"N/A","Colliers International Property Consultants","Heather Moore","Female","Meagan Combs","Crockett Partners","North West","Archived",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Justin Willis","Ella Ayers","2019-09-12 21:00:27","Reseller","00Q3s000012xgS6EAI",,"true","Heather Moore",,,0,0,6,6,6,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_370",,"N/A","Context","Jorge Redd","Male","James Coleman","Garman Agency","Midwest","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Kaitlyn Riggs","Dorothy Sheffield","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTJEAY",,"true","Jorge Redd",,,0,0,10,10,10,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_443",,"N/A","HemaMetrics","Melissa Castrejon","Female","James Coleman","Insurato","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UBAA0",,"Karen Baker","Carl Burch","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgX5EAI",,"true","Melissa Castrejon",,,0,0,10,10,10,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1614",,"N/A","Brock & Company","Curtis Blessing","Male","Anne Powers","Undiro","South East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Karen Barker","Letha Metz","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgQMEAY",,"true","Curtis Blessing",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1443",,"N/A","Engyro","Tom Flynn","Male","Meagan Combs","Archer Group","South West","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Karen Lopez","Seth Beck","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTzEAI",,"true","Tom Flynn",,,0,0,3,3,3,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_707",,"N/A","IDS Telcom","Timothy Finkbeiner","Male","Monica Campbell","TapInsure","North East","Pending",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Karen Rodriguez","Ruth Poole","2019-09-12 21:00:40","Reseller","00Q3s000012xgYxEAI",,"true","Timothy Finkbeiner",,,0,0,5,5,5,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_993",,"N/A","Arizona Parking Solutions","Glenna Collado","Female","Sarah Rivas","Crockett Partners","North West","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Karen Wolf","Melanie Pacheco","2019-09-12 21:00:18","Reseller","00Q3s000012xgMkEAI",,"true","Glenna Collado",,,0,0,3,3,3,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_468",,"N/A","Hershey Insurance Group","David Aguilar","Male","Jennifer Jackson","Manning and Manning","Midwest","New",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Katelyn Espinoza","Gwendolyn Wasinger","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgXFEAY",,"true","David Aguilar",,,0,0,5,5,5,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_871",,"N/A","Amtech","Hugh Armstrong","Male","Sarah Rivas","Zann and Sons","North West","Working",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Katelyn Garza","Carol Suda","2019-09-12 21:00:18","Reseller","00Q3s000012xgLoEAI",,"true","Hugh Armstrong",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_353",,"N/A","Consumer Health Interactive","Dianne Morales","Female","Jennifer Jackson","Atkins Agency","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Katherine Arnold","Julie Jaramillo","2019-09-12 21:00:27","Reseller","00Q3s000012xgTCEAY",,"true","Dianne Morales",,,0,0,9,9,9,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1624",,"N/A","Bruner Health Group","Helen Tramel","Female","Sandra Parker","Undiro","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Katherine Phillips","Ida Bell","2019-09-12 21:00:22","Reseller","00Q3s000012xgQSEAY",,"true","Helen Tramel",,,0,0,4,4,4,0
"2019-09-12 21:00:22","Centurion Capital Management","2018-03-25 05:00:00","Hot",,"BROKER_2059","Centurion Capital Management 10","Biotechnology","Centurion Capital Management","Jeffrey Smith","Male","Justin Chen","Levin Insurance Agency","Midwest","Qualified - Convert","KY","2019-10-07 14:44:49","true","Corporate","0053s000002J4UBAA0","0053s000002J4UBAA0","Kathleen Colon","Malcolm Sears","2019-09-12 21:00:22","Reseller","00Q3s000012xgRJEAY","0063s00000DYxKuAAL","true","Jeffrey Smith","Rachel Taylor","Biotechnology",-488.88,2060000,10,10,10,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_410",,"N/A","Copper Mountain Networks Inc","Alisha Beecham","Female","Jennifer Jackson","AEV Agency","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Kathleen Graves","James McDuffie","2019-09-12 21:00:27","Reseller","00Q3s000012xgTbEAI",,"true","Alisha Beecham",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1085",,"N/A","epipeline","Amanda Hughes","Female","Lisa Lewis","Morris Agency","North West","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Kathleen Valdez","Gregory Lugo","2019-09-12 21:00:27","Reseller","00Q3s000012xgULEAY",,"true","Amanda Hughes",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1541",,"N/A","Bluestone Consulting","Blanca Rutledge","Female","Anne Powers","ARE Agency","South East","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Kathryn Nicholson","Josefina Hayes","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgPUEAY",,"true","Blanca Rutledge",,,0,0,7,7,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_810",,"N/A","Farmers Group","Audrey Davis","Female","Sandra Parker","Atkins Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Kathryn Wilson","NA","2019-09-12 21:00:35","Reseller","00Q3s000012xgVmEAI",,"true","Audrey Davis",,,0,0,8,8,8,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_730",,"N/A","Xora","Orlando Tackett","Male","Amanda Long","Undiro","North East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Kathy Foster","Eleanor Stover","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgcfEAA",,"true","Orlando Tackett",,,0,0,3,3,3,0
"2019-09-12 21:00:35","Sunbelt","2019-09-07 04:00:00","Hot",,"BROKER_246","Sunbelt 65","Education","Sunbelt","Jennifer Swart","Female","Justin Chen","TapInsure","Midwest","Qualified - Convert","NJ","2019-10-07 14:44:49","true","Corporate","0053s000002J4U9AAK","0053s000002J4U9AAK","Kathy Wilkinson","Carrie Montgomery","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgWiEAI","0063s00000DYxf6AAD","true","Jennifer Swart","Anne Powers","Education",0.06,8432000,7,7,7,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_477",,"N/A","Advanced Mp Technology","Candace Marshall","Female","Jennifer Jackson","Manning and Manning","Midwest","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Katie Newton","Tami Davis","2019-09-12 21:00:13","Reseller","00Q3s000012xgJjEAI",,"true","Candace Marshall",,,0,0,10,10,10,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_905",,"N/A","Industrial Software Solutions","Dale Hendrix","Male","Anne Powers","Manning and Manning","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Katie Smith","Hazel Nguyen","2019-09-12 21:00:40","Reseller","00Q3s000012xgZWEAY",,"true","Dale Hendrix",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1543",,"N/A","European American Capital Corp.","Henry Miller","Male","Matthew Hanna","ARE Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Katie Wilcox","Robert Walker","2019-09-12 21:00:27","Reseller","00Q3s000012xgUzEAI",,"true","Henry Miller",,,0,0,4,4,4,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1739",,"N/A","CONTECH Stormwater Solutions","Clara Dewees","Female","Anne Powers","AEV Agency","South East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Katrina Young","Gwendolyn Cuevas","2019-09-12 21:00:27","Reseller","00Q3s000012xgTGEAY",,"true","Clara Dewees",,,0,0,4,4,4,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1296",,"N/A","Axsys Technologies / Imaging Systems Division","Genevieve Wiggins","Female","Lisa Lewis","Zann and Sons","South West","Contacted",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Kayla Church","Harold McNelly","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgNyEAI",,"true","Genevieve Wiggins",,,0,0,5,5,5,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_486",,"N/A","Weber-Stephen Products Co.","Carl McDuffie","Male","James Coleman","Stahl Agency","Midwest","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPVQAY",,"Kayla Graham","Seth Beck","2019-09-12 21:00:44","Telesales","00Q3s000012xgbxEAA",,"true","Carl McDuffie",,,0,0,6,6,6,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_850",,"N/A","Imprimis Group","Barbara Redman","Female","Matthew Hanna","Atkins Agency","South East","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Keith Hamilton","Linda Campbell","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgZHEAY",,"true","Barbara Redman",,,0,0,3,3,3,0
"2019-09-12 21:00:18","Platypus Design   Inc","2018-09-29 04:00:00","Cool",,"BROKER_1595","Platypus Design   Inc 80","Consulting","Platypus Design   Inc","Debra Shepard","Female","Jeffrey Miranda","TapInsure","South West","Qualified - Convert","ND","2019-10-07 14:44:49","true","Corporate","0056A000001ogPSQAY","0056A000001ogPSQAY","Keith Mitchell","Ethel Harris","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgNfEAI","0063s00000DYx6XAAT","true","Debra Shepard","Lisa Lewis","Consulting",-314.88,6394000,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_258",,"N/A","Computer Market Source","Dorothy Izquierdo","Female","Justin Chen","TapInsure","Midwest","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Keith Richardson","NA","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgSeEAI",,"true","Dorothy Izquierdo",,,0,0,10,10,10,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1635",,"N/A","Burlington Weil","Billy Currey","Male","Sandra Parker","Stein Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Keith Sanchez","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgQfEAI",,"true","Billy Currey",,,0,0,8,8,8,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_228",,"N/A","Euro  American Brands","Damian Orner","Male","James Coleman","Zann and Sons","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Keith Sanders","Ethel Sims","2019-09-12 21:00:27","Reseller","00Q3s000012xgUyEAI",,"true","Damian Orner",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1760",,"N/A","Camden County Brd-Freeholders","Elizabeth Johnson","Female","Sandra Parker","AEV Agency","South East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Keith Wright","Donald Dobbs","2019-09-12 21:00:22","Reseller","00Q3s000012xgRNEAY",,"true","Elizabeth Johnson",,,0,0,7,7,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_632",,"N/A","Hydranautics","Gilbert Brown","Male","Evan Bullock","Vaughn and Apperson","North East","Pending",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Kelli Owens","James Benjamin","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgYKEAY",,"true","Gilbert Brown",,,0,0,6,6,6,0
"2019-09-12 21:00:22","National Coalition Advancd Mfg","2018-08-12 04:00:00","Warm",,"BROKER_529","National Coalition Advancd Mfg 109","Environmental","National Coalition Advancd Mfg","Jessie Ortiz","Male","James Coleman","Ball Group","Midwest","Qualified - Convert","VA","2019-10-07 14:44:49","true","Corporate","0053s000002J4UAAA0","0053s000002J4UAAA0","Kelly Frazier","Eric Graham","2019-09-12 21:00:22","Reseller","00Q3s000012xgRaEAI","0063s00000DYxLpAAL","true","Jessie Ortiz","Matthew Hanna","Environmental",-384.88,6880000,4,4,4,0
