"OWNERID","ACCOUNTRECORDTYPENAME","ACCOUNTTYPE","OWNERSTATE","ACTIVITYDATE","PRIORITY","ACCOUNTSERVICEMODEL","CREATEDDATE","OWNERCITY","STATUS","ACCOUNTOWNERNAME","RECORDTYPENAME","OWNERROLENAME","EVENTSUBTYPE","ACCOUNTID","OWNERSMALLPHOTOURL","ID","TYPE","ACCOUNTINVESTMENTOBJECTIVES","REGARDING","TASKSUBTYPE","ACCOUNTNAME","ACCOUNTINVESTMENTEXPERIENCE","LastProcessedDate","ACCOUNTMARKETINGSEGMENT","OWNERNAME","SUBJECT","OWNEREMAIL","ACCOUNTAUM"
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-02","Normal","Tier 1","2019-11-18","Chicago","Not Started","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFXgQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-1-0011U00000KuFXgQAN","Meeting","Balanced Growth","Prospecting","Task","Palmer Macdonald","Inexperienced","2020-05-25","Millennials","Allen Advisor","Evaluate Refinancing Loan","allen.advisor@example.com",176127
"0051U000005L6eJQAS","Person Account","Customer","FL","2019-10-25","Event","Tier 2","2019-11-18","Florida","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFXkQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-6-0011U00000KuFXkQAN","Other","Aggressive Growth","Onboarding","Event","Idola Le","Inexperienced","2020-05-25","Affluent Professionals","Chelsea Advisor","Discussion","ryan.dobson@example.com",713472
"0051U000005JQyrQAG","Household","Customer","IL","2019-11-01","Normal","Tier 3","2019-11-18","Chicago","Completed","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFXmQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFXmQAN","Email","Balanced Growth","Prospecting","Task","Ferris King","Inexperienced","2020-05-25","Mass Market","Allen Advisor","Lunch Meeting","allen.advisor@example.com",383292
"0051U000005JQyrQAG","Household","Customer","IL","2019-10-28","Normal","Tier 2","2019-11-18","Chicago","Completed","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFXqQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFXqQAN","Meeting","Income","Client Retention","Task","Ryder Velez","Moderately Experienced","2020-05-25","Mass Market","Allen Advisor","Discussion","allen.advisor@example.com",476222
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-10","Normal","Tier 1","2019-11-18","Chicago","Open","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFXuQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-5-0011U00000KuFXuQAN","Call","Aggressive Growth","Client Retention","Call","Marvin Garcia","Experienced","2020-05-25","Mass Market","Allen Advisor","Call Marvin Garcia","allen.advisor@example.com",683585
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-16","High","Tier 3","2019-11-18","Chicago","Open","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFXvQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-4-0011U00000KuFXvQAN","Other","Income","Prospecting","Task","Odysseus Grimes","Moderately Inexperienced","2020-05-25","High Net Worth Families","Allen Advisor","Sync Up","allen.advisor@example.com",591075
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-10-29","High","Tier 2","2019-11-18","Chicago","In Progress","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFY3QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-3-0011U00000KuFY3QAN","Meeting","Aggressive Growth","Client Retention","Task","Amos May","Experienced","2020-05-25","High Net Worth Families","Allen Advisor","Send Birthday Gift","allen.advisor@example.com",784780
"0051U000005KhW6QAK","Household","Customer","NY","2019-10-20","High","Tier 3","2019-11-18","New York","Completed","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFY5QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-2-0011U00000KuFY5QAN","Email","Aggressive Growth","Prospecting","Task","Declan Leblanc","Moderately Inexperienced","2020-05-25","Millennials","Mark Garet","Evaluate Refinancing Loan","mark.garet@example.com",67463
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-08","Event","Tier 2","2019-11-18","Chicago","Event","Mark Garet","Advisor Event","Manager","Event","0011U00000KuFY7QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFY7QAN","Email","Income","Prospecting","Event","Brielle Lynn","Moderately Inexperienced","2020-05-25","Mass Market","Allen Advisor","Summit","allen.advisor@example.com",368226
"0051U000005KhW6QAK","Household","Customer","NY","2019-11-01","Normal","Tier 2","2019-11-18","New York","In Progress","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFYCQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFYCQA3","Other","Aggressive Growth","Prospecting","Task","Evangeline Christian","Inexperienced","2020-05-25","Millennials","Mark Garet","Sync Up","mark.garet@example.com",297141
"0051U000005KhW6QAK","Individual","Customer","NY","2019-11-17","High","Tier 1","2019-11-18","New York","Open","Mark Garet","Advisor Task","Manager","Event","0011U00000KuFYEQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFYEQA3","Email","Income","Service","Task","Reuben Roman","Moderately Inexperienced","2020-05-25","Retired","Mark Garet","Send Birthday Gift","mark.garet@example.com",304761
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-07","Event","Tier 1","2019-11-18","Chicago","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFYFQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-5-0011U00000KuFYFQA3","Email","Aggressive Growth","Prospecting","Event","Chloe Knox","Experienced","2020-05-25","Affluent Professionals","Allen Advisor","Lunch Meeting","allen.advisor@example.com",334733
"0051U000005L4E9QAK","Household","Customer","CA","2019-10-20","Event","Tier 2","2019-11-18","San Francisco","Event","Allen Advisor","Advisor Event","Manager","Call","0011U00000KuFYGQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-5-0011U00000KuFYGQA3","Call","Income","Client Retention","Event","Caleb Mccray","Inexperienced","2020-05-25","Millennials","Brenda Banker","Call Caleb Mccray","sunil.dixit@example.com",548735
"0051U000005L6eJQAS","Individual","Customer","FL","2019-10-29","High","Tier 3","2019-11-18","Florida","In Progress","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFYNQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-1-0011U00000KuFYNQA3","Meeting","Balanced Growth","Service","Task","Raphael Snider","Inexperienced","2020-05-25","Affluent Professionals","Chelsea Advisor","Evaluate Refinancing Loan","ryan.dobson@example.com",707845
"0051U000005JQyrQAG","Individual","Customer","IL","2019-10-30","Event","Tier 2","2019-11-18","Chicago","Event","Allen Advisor","Advisor Event","Manager","Call","0011U00000KuFYOQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-4-0011U00000KuFYOQA3","Call","Income","Prospecting","Event","Slade Lindsay","Moderately Inexperienced","2020-05-25","Millennials","Allen Advisor","Call Slade Lindsay","allen.advisor@example.com",252679
"0051U000005KhW6QAK","Person Account","Customer","NY","2019-11-09","Event","Tier 1","2019-11-18","New York","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFYWQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFYWQA3","Meeting","Aggressive Growth","Client Retention","Event","Brian Williamson","Moderately Inexperienced","2020-05-25","High Net Worth Families","Mark Garet","Discussion","mark.garet@example.com",583982
"0051U000005JQyrQAG","Household","Customer","IL","2019-10-31","Normal","Tier 1","2019-11-18","Chicago","In Progress","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFYZQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFYZQA3","Other","Income","Client Retention","Task","Clementine Hughes","Inexperienced","2020-05-25","Retired","Allen Advisor","Discussion","allen.advisor@example.com",234990
"0051U000005KhW6QAK","Individual","Customer","NY","2019-10-26","Normal","Tier 3","2019-11-18","New York","In Progress","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFYoQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-3-0011U00000KuFYoQAN","Meeting","Income","Prospecting","Task","Calvin Rutledge","Moderately Experienced","2020-05-25","Affluent Professionals","Mark Garet","Send Birthday Gift","mark.garet@example.com",182787
"0051U000005L6eJQAS","Individual","Customer","FL","2019-10-29","Event","Tier 2","2019-11-18","Florida","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFYvQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-0-0011U00000KuFYvQAN","Other","Aggressive Growth","Onboarding","Event","Ruby Gay","Moderately Experienced","2020-05-25","Millennials","Chelsea Advisor","Quarterly Earnings Summary","ryan.dobson@example.com",472096
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-10-23","Event","Tier 3","2019-11-18","Chicago","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFYwQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-3-0011U00000KuFYwQAN","Email","Balanced Growth","Service","Event","Armand Knowles","Moderately Inexperienced","2020-05-25","Millennials","Allen Advisor","Summit","allen.advisor@example.com",837350
"0051U000005KhW6QAK","Person Account","Customer","NY","2019-11-12","High","Tier 3","2019-11-18","New York","Not Started","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFYyQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-5-0011U00000KuFYyQAN","Meeting","Growth","Service","Task","Lacey Snider","Experienced","2020-05-25","Affluent Professionals","Mark Garet","Sync Up","mark.garet@example.com",936040
"0051U000005L4E9QAK","Individual","Customer","CA","2019-10-24","Event","Tier 3","2019-11-18","San Francisco","Event","Brenda Banker","Advisor Event","Manager","Call","0011U00000KuFZ5QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-1-0011U00000KuFZ5QAN","Call","Growth","Client Retention","Event","Hayes Huff","Moderately Experienced","2020-05-25","High Net Worth Families","Brenda Banker","Call Hayes Huff","sunil.dixit@example.com",664258
"0051U000005L4E9QAK","Household","Customer","CA","2019-11-14","Event","Tier 1","2019-11-18","San Francisco","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFZ7QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-2-0011U00000KuFZ7QAN","Other","Growth","Onboarding","Event","Kirk Walton","Moderately Experienced","2020-05-25","Mass Market","Brenda Banker","Evaluate Refinancing Loan","sunil.dixit@example.com",53682
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-10-28","Event","Tier 1","2019-11-18","Chicago","Event","Brenda Banker","Advisor Event","Manager","Event","0011U00000KuFZ8QAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-3-0011U00000KuFZ8QAN","Email","Aggressive Growth","Prospecting","Event","Wang Church","Moderately Experienced","2020-05-25","Mass Market","Allen Advisor","Send Birthday Gift","allen.advisor@example.com",488347
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-14","Event","Tier 2","2019-11-18","Chicago","Event","Brenda Banker","Advisor Event","Manager","Event","0011U00000KuFZAQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFZAQA3","Other","Aggressive Growth","Service","Event","Constance Gill","Moderately Inexperienced","2020-05-25","Mass Market","Allen Advisor","Lunch Meeting","allen.advisor@example.com",627640
"0051U000005JQyrQAG","Individual","Customer","IL","2019-11-06","High","Tier 1","2019-11-18","Chicago","Not Started","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFZFQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFZFQA3","Call","Growth","Service","Call","Mohammad Diaz","Experienced","2020-05-25","Retired","Allen Advisor","Call Mohammad Diaz","allen.advisor@example.com",776847
"0051U000005KhW6QAK","Household","Customer","NY","2019-11-08","High","Tier 2","2019-11-18","New York","Open","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFZIQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-2-0011U00000KuFZIQA3","Other","Balanced Growth","Prospecting","Task","Knox Cote","Moderately Experienced","2020-05-25","Retired","Mark Garet","Discussion","mark.garet@example.com",279812
"0051U000005L6eJQAS","Individual","Customer","FL","2019-11-11","Event","Tier 2","2019-11-18","Florida","Event","Allen Advisor","Advisor Event","Manager","Event","0011U00000KuFZKQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-1-0011U00000KuFZKQA3","Meeting","Balanced Growth","Prospecting","Event","Charissa Fulton","Moderately Inexperienced","2020-05-25","Millennials","Chelsea Advisor","Evaluate Refinancing Loan","ryan.dobson@example.com",348907
"0051U000005KhW6QAK","Person Account","Customer","NY","2019-11-13","Event","Tier 1","2019-11-18","New York","Event","Brenda Banker","Advisor Event","Manager","Call","0011U00000KuFZMQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-1-0011U00000KuFZMQA3","Call","Growth","Prospecting","Event","Cade Clarke","Experienced","2020-05-25","Retired","Mark Garet","Call Cade Clarke","mark.garet@example.com",120148
"0051U000005KhW6QAK","Person Account","Customer","NY","2019-10-31","Event","Tier 1","2019-11-18","New York","Event","Brenda Banker","Advisor Event","Manager","Call","0011U00000KuFZRQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T","Activity-2-0011U00000KuFZRQA3","Call","Growth","Prospecting","Event","Solomon Pearson","Inexperienced","2020-05-25","Retired","Mark Garet","Call Solomon Pearson","mark.garet@example.com",714832
"0051U000005JQyrQAG","Household","Customer","IL","2019-10-20","Normal","Tier 2","2019-11-18","Chicago","In Progress","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFZUQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-1-0011U00000KuFZUQA3","Call","Aggressive Growth","Service","Call","Liberty Aguilar","Moderately Experienced","2020-05-25","Affluent Professionals","Allen Advisor","Call Liberty Aguilar","allen.advisor@example.com",376598
"0051U000005L6eJQAS","Person Account","Customer","FL","2019-11-02","High","Tier 1","2019-11-18","Florida","In Progress","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFZXQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T","Activity-1-0011U00000KuFZXQA3","Call","Income","Prospecting","Call","Hayes Marsh","Moderately Experienced","2020-05-25","Retired","Chelsea Advisor","Call Hayes Marsh","ryan.dobson@example.com",592704
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-14","Event","Tier 1","2019-11-18","Chicago","Event","Chelsea Advisor","Advisor Event","Manager","Event","0011U00000KuFZYQA3","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-0-0011U00000KuFZYQA3","Email","Balanced Growth","Onboarding","Event","Mercedes Wynn","Moderately Inexperienced","2020-05-25","High Net Worth Families","Allen Advisor","Quarterly Earnings Summary","allen.advisor@example.com",192680
"0051U000005JQyrQAG","Individual","Customer","IL","2019-10-31","High","Tier 2","2019-11-18","Chicago","Open","Chelsea Advisor","Advisor Task","Manager","Event","0011U00000KuFZdQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFZdQAN","Other","Income","Service","Task","Latifah Mcbride","Experienced","2020-05-25","Millennials","Allen Advisor","Lunch Meeting","allen.advisor@example.com",417681
"0051U000005JQyrQAG","Individual","Customer","IL","2019-10-24","High","Tier 1","2019-11-18","Chicago","In Progress","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFZgQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-2-0011U00000KuFZgQAN","Meeting","Growth","Onboarding","Task","Hall Cleveland","Moderately Experienced","2020-05-25","Mass Market","Allen Advisor","Lunch Meeting","allen.advisor@example.com",230143
"0051U000005L4E9QAK","Individual","Customer","CA","2019-11-17","High","Tier 2","2019-11-18","San Francisco","Open","Allen Advisor","Advisor Task","Manager","Event","0011U00000KuFZsQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T","Activity-0-0011U00000KuFZsQAN","Call","Income","Onboarding","Call","Tatyana Moreno","Inexperienced","2020-05-25","Mass Market","Brenda Banker","Call Tatyana Moreno","sunil.dixit@example.com",63523
"0051U000005JQyrQAG","Person Account","Customer","IL","2019-11-13","Normal","Tier 2","2019-11-18","Chicago","Completed","Brenda Banker","Advisor Task","Manager","Event","0011U00000KuFZtQAN","https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T","Activity-4-0011U00000KuFZtQAN","Meeting","Aggressive Growth","Client Retention","Task","Alvin Franco","Moderately Inexperienced","2020-05-25","Affluent Professionals","Allen Advisor","Discussion","allen.advisor@example.com",537655
