"EffectiveDate","ExpirationDate","Id","LoyaltyMemberCurrency.LoyaltyProgramCurrency.NQP_Currency","LoyaltyMemberCurrency.LoyaltyProgramCurrency.QP_Currency","LoyaltyMemberCurrency.LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberName","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberType","LoyaltyMemberTier.LoyaltyTier.LoyaltyTierGroup.Name","LoyaltyMemberTier.LoyaltyTier.Name","LoyaltyProgramMemberId","PromotionId","Status","TransactionJournalId","UseDate","VoucherDefinition.CostPerVoucher","VoucherDefinition.EffectiveDate","VoucherDefinition.ExpirationDate","VoucherDefinition.Type","VoucherDefinitionId","LastProcessedDate"
2021-11-23,2022-11-22,"0kDB0000000CaZkMAK","Points","Number of Transactions","NTO Insider","Q4Data310 Trail310","Individual","Lifetime","Elite","0lMB0000000RIIxMAO","0c8B0000000GpaOIAS","Issued","0lVB0000000VSLEMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZlMAK","Points","Number of Transactions","NTO Insider","Q4Data309 Trail309","Individual","Lifetime","Premium","0lMB0000000RIIwMAO","0c8B0000000GpaNIAS","Issued","0lVB0000000VSLDMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZmMAK","Points","Number of Transactions","NTO Insider","Q4Data308 Trail308","Individual","Lifetime","Premium","0lMB0000000RIIvMAO","0c8B0000000GpaMIAS","Issued","0lVB0000000VSLCMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZnMAK","Points","Number of Transactions","NTO Insider","Q4Data307 Trail307","Individual","Lifetime","Premium","0lMB0000000RIIuMAO","0c8B0000000GpaLIAS","Issued","0lVB0000000VSLBMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZoMAK","Points","Number of Transactions","NTO Insider","Q4Data351 Trail351","Individual","Lifetime","Premium","0lMB0000000RIHpMAO","0c8B0000000GpaKIAS","Issued","0lVB0000000VSLAMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZpMAK","Points","Number of Transactions","NTO Insider","Q4Data350 Trail350","Individual","Lifetime","Premium","0lMB0000000RIHoMAO","0c8B0000000GpaJIAS","Issued","0lVB0000000VSL9MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZqMAK","Points","Number of Transactions","NTO Insider","Q4Data349 Trail349","Individual","Lifetime","Premium","0lMB0000000RIHnMAO","0c8B0000000GpaIIAS","Issued","0lVB0000000VSL8MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZrMAK","Points","Number of Transactions","NTO Insider","Q4Data348 Trail348","Individual","Lifetime","Premium","0lMB0000000RIHmMAO","0c8B0000000GpaHIAS","Issued","0lVB0000000VSL7MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZsMAK","Points","Number of Transactions","NTO Insider","Q4Data347 Trail347","Individual","Lifetime","Premium","0lMB0000000RIHlMAO","0c8B0000000GpaGIAS","Issued","0lVB0000000VSL6MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZtMAK","Points","Number of Transactions","NTO Insider","User94 Trial94","Individual","Lifetime","Premium","0lMB0000000RIHkMAO","0c8B0000000GpaFIAS","Issued","0lVB0000000VSL5MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZuMAK","Points","Number of Transactions","NTO Insider","User93 Trial93","Individual","Lifetime","Premium","0lMB0000000RIHjMAO","0c8B0000000GpaEIAS","Issued","0lVB0000000VSL4MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZvMAK","Points","Number of Transactions","NTO Insider","User92 Trial92","Individual","Lifetime","Premium","0lMB0000000RIHiMAO","0c8B0000000GpaDIAS","Issued","0lVB0000000VSL3MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZwMAK","Points","Number of Transactions","NTO Insider","User91 Trial91","Individual","Lifetime","Premium","0lMB0000000RIHhMAO","0c8B0000000GpaCIAS","Issued","0lVB0000000VSL2MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZxMAK","Points","Number of Transactions","NTO Insider","User90 Trial90","Individual","Lifetime","Premium","0lMB0000000RIHgMAO","0c8B0000000GpaBIAS","Issued","0lVB0000000VSL1MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZyMAK","Points","Number of Transactions","NTO Insider","User89 Trial89","Individual","Lifetime","Premium","0lMB0000000RIHfMAO","0c8B0000000GpaAIAS","Issued","0lVB0000000VSL0MAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZzMAK","Points","Number of Transactions","NTO Insider","User88 Trial88","Individual","Lifetime","Premium","0lMB0000000RIHeMAO","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSKzMAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000Caa0MAC","Points","Number of Transactions","NTO Insider","User87 Trial87","Individual","Lifetime","Premium","0lMB0000000RIHdMAO","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSKyMAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000Caa1MAC","Points","Number of Transactions","NTO Insider","User86 Trial86","Individual","Lifetime","Premium","0lMB0000000RIHcMAO","0c8B0000000GpaWIAS","Issued","0lVB0000000VSKxMAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000Caa2MAC","Points","Number of Transactions","NTO Insider","User85 Trial85","Individual","Lifetime","Premium","0lMB0000000RIHbMAO","0c8B0000000GpauIAC","Issued","0lVB0000000VSKwMAO",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
