"Type","AgeBucket","FirstName","State","Channel","Stage","Gender","LastName","ChannelOrder","AgeBucketOrder","StageOrder","Age"
"Detractor","26-35","Hanni","Washington","Email","Claims","NA","Cutford",6,3,3,31
"Passive","18-25","Heida","Alabama","Email","Claims","NA","Brisland",6,2,3,19
"Detractor","36-50","Barris","California","Email","Claims","Male","Matzen",6,4,3,47
"Passive","36-50","Fredrika","Delaware","Email","Claims","Female","Tavner",6,4,3,39
"Promoter","26-35","Kaila","Illinois","Email","Claims","Female","Bawme",6,3,3,31
"Detractor","26-35","Kiley","Florida","Email","Claims","NA","Sunners",6,3,3,31
"Passive","NA","Rozele","Pennsylvania","Email","Claims","Male","Pikesley",6,5,3,80
"Promoter","0-17","Katrina","Oklahoma","Email","Claims","NA","Inggall",6,1,3,10
"Detractor","NA","Klarrisa","New York","Email","Claims","Male","Flips",6,5,3,64
"Promoter","26-35","Willdon","Florida","Email","Claims","Female","Morrowe",6,3,3,32
"Detractor","26-35","Brook","North Carolina","Email","Claims","NA","Innocenti",6,3,3,28
"Passive","0-17","Simone","New York","Email","Claims","Female","Awcock",6,1,3,14
"Detractor","36-50","Abbott","Texas","Email","Claims","Male","Kirman",6,4,3,44
"Passive","18-25","Cello","District of Columbia","Email","Claims","Female","Quest",6,2,3,23
"Promoter","18-25","Vaughan","Texas","Email","Claims","NA","Cattrell",6,2,3,18
"Detractor","18-25","Ed","Alabama","WebSite","Routine Services","Male","Rishworth",1,2,4,20
"Promoter","18-25","Hart","California","WebSite","Routine Services","Female","Mahood",1,2,4,20
"Passive","36-50","Banky","Florida","WebSite","Routine Services","NA","Antat",1,4,4,39
"Detractor","26-35","Perle","Utah","WebSite","Routine Services","Male","Gail",1,3,4,27
"Promoter","36-50","Donny","Delaware","WebSite","Routine Services","NA","Elderton",1,4,4,50
"Passive","18-25","Myrtice","Michigan","WebSite","Routine Services","Female","Darmody",1,2,4,22
"Detractor","0-17","Maia","Michigan","WebSite","Routine Services","Male","Voules",1,1,4,16
"Detractor","18-25","Terrijo","Louisiana","WebSite","Routine Services","NA","Tidbold",1,2,4,23
"Promoter","36-50","Molli","Alaska","WebSite","Routine Services","Female","Cosgrove",1,4,4,41
"Passive","NA","Torre","California","WebSite","Routine Services","Male","Erwin",1,5,4,38
"Detractor","26-35","Gan","Pennsylvania","WebSite","Routine Services","NA","Jakuszewski",1,3,4,29
"Passive","18-25","Gifford","District of Columbia","WebSite","Routine Services","Male","Lezemore",1,2,4,22
"Promoter","26-35","Mariska","Utah","WebSite","Routine Services","Female","Knoller",1,3,4,29
"Detractor","36-50","Luci","Texas","WebSite","Routine Services","NA","Ronci",1,4,4,42
"Passive","0-17","Libby","Minnesota","WebSite","Routine Services","Female","Birdwistle",1,1,4,10
"Promoter","36-50","Filippo","Virginia","WebSite","Routine Services","Male","Sacase",1,4,4,36
"Detractor","26-35","Lindsey","California","WebSite","Routine Services","NA","Prandoni",1,3,4,29
"Passive","36-50","Gabie","Georgia","WebSite","Routine Services","Male","Hamly",1,4,4,50
"Promoter","18-25","Mikaela","District of Columbia","WebSite","Routine Services","Female","Noon",1,2,4,19
"Detractor","26-35","Bartie","Maryland","WebSite","Routine Services","Male","Dany",1,3,4,32
"Detractor","18-25","Darda","Florida","WebSite","Routine Services","Female","Pumfrett",1,2,4,23
"Passive","26-35","Mavra","District of Columbia","WebSite","Routine Services","NA","Stoppard",1,3,4,28
"Promoter","26-35","Iorgo","Florida","WebSite","Routine Services","Female","Whiteoak",1,3,4,32
"Passive","18-25","Tabor","New Mexico","WebSite","Routine Services","NA","Luckham",1,2,4,25
"Detractor","36-50","Correy","Maryland","WebSite","Routine Services","Male","Cicchillo",1,4,4,39
"Promoter","NA","Teresita","Virginia","WebSite","Routine Services","Female","Junifer",1,5,4,31
"Detractor","18-25","Shaw","Massachusetts","WebSite","Routine Services","NA","Vials",1,2,4,18
"Passive","18-25","Jasen","Texas","WebSite","Routine Services","Male","Hamnet",1,2,4,18
"Promoter","36-50","Birk","Missouri","WebSite","Routine Services","Male","Girardeau",1,4,4,45
"Detractor","26-35","Dov","New York","WebSite","Routine Services","NA","Prendergast",1,3,4,29
"Passive","26-35","Abbey","Florida","WebSite","Routine Services","Female","Hugett",1,3,4,35
"Detractor","18-25","Broderic","Florida","WebSite","Routine Services","NA","Lecordier",1,2,4,22
"Promoter","0-17","Tobiah","Missouri","WebSite","Routine Services","Male","Slemmonds",1,1,4,10
"Passive","36-50","Veda","California","WebSite","Routine Services","Female","Richter",1,4,4,47
"Detractor","0-17","Millard","Georgia","WebSite","Routine Services","NA","Bedinham",1,1,4,10
"Promoter","26-35","Benoit","South Carolina","WebSite","Routine Services","Male","Wilstead",1,3,4,31
"Detractor","26-35","Eveline","Florida","WebSite","Routine Services","Female","Grinaugh",1,3,4,31
"Passive","0-17","Darrel","Florida","WebSite","Routine Services","Female","Chinn",1,1,4,10
"Promoter","36-50","Vilma","Georgia","WebSite","Routine Services","Male","Leggen",1,4,4,42
"Passive","NA","Etheline","Ohio","WebSite","Routine Services","NA","Got",1,5,4,75
"Detractor","36-50","Dolli","Kentucky","WebSite","Routine Services","NA","Hydes",1,4,4,43
"Detractor","26-35","Felipa","Alaska","WebSite","Routine Services","Male","Haberjam",1,3,4,29
"Promoter","18-25","Philis","Arizona","App","Routine Services","Female","Mattsson",2,2,4,20
"Passive","26-35","Trudie","Texas","App","Routine Services","Male","Olivet",2,3,4,28
"Promoter","18-25","Staffard","New Mexico","App","Routine Services","Female","MacIver",2,2,4,19
"Detractor","26-35","Jobyna","Florida","App","Routine Services","NA","Laurenz",2,3,4,27
"Detractor","26-35","Tyler","Nebraska","App","Routine Services","NA","Elleray",2,3,4,28
"Passive","18-25","Toma","Texas","App","Routine Services","Female","Cuddehy",2,2,4,20
"Promoter","36-50","Michal","Texas","App","Routine Services","Male","Zini",2,4,4,49
"Detractor","36-50","Ilario","Michigan","App","Routine Services","Male","Tender",2,4,4,39
"Passive","18-25","Gwendolen","Ohio","App","Routine Services","NA","Stable",2,2,4,24
"Detractor","26-35","Harold","Missouri","App","Routine Services","Female","Hacaud",2,3,4,30
"Passive","26-35","Marylin","Nebraska","App","Routine Services","Male","Tollit",2,3,4,32
"Promoter","18-25","Goran","Wisconsin","App","Routine Services","Female","Kumar",2,2,4,19
"Promoter","26-35","Jenni","Indiana","App","Routine Services","NA","Matashkin",2,3,4,35
"Passive","36-50","Carrissa","Nebraska","App","Routine Services","Female","Willes",2,4,4,48
"Detractor","18-25","Marcelle","California","App","Routine Services","NA","Fackrell",2,2,4,23
"Detractor","18-25","Lamar","New York","App","Routine Services","Male","Konmann",2,2,4,24
"Promoter","26-35","Lefty","Alabama","App","Routine Services","NA","Andrea",2,3,4,33
"Passive","NA","Lanny","Texas","App","Routine Services","Male","Benzie",2,5,4,54
"Detractor","18-25","Ugo","Nebraska","App","Routine Services","Female","Tytherton",2,2,4,24
"Promoter","18-25","Viv","Illinois","App","Routine Services","Male","Massimo",2,2,4,19
"Detractor","26-35","Cherilynn","Alabama","App","Routine Services","Female","Chilver",2,3,4,30
"Passive","0-17","Bern","Arizona","App","Routine Services","NA","Thorburn",2,1,4,10
"Detractor","36-50","Lonna","Washington","App","Routine Services","Female","Denholm",2,4,4,47
"Promoter","36-50","Terrence","Texas","App","Routine Services","Male","Melbert",2,4,4,40
"Passive","18-25","Giusto","Washington","App","Routine Services","NA","Pidgeley",2,2,4,19
"Detractor","18-25","Beverley","Ohio","App","Routine Services","Female","Stutely",2,2,4,18
"Promoter","NA","Ali","Florida","App","Routine Services","Male","Kuscha",2,5,4,76
"Passive","18-25","Livvie","Florida","App","Routine Services","NA","Mussettini",2,2,4,23
"Detractor","NA","Clareta","Texas","App","Routine Services","Female","Romera",2,5,4,15
"Promoter","18-25","Arch","Ohio","App","Routine Services","NA","Duplan",2,2,4,21
"Detractor","26-35","Leighton","South Carolina","App","Routine Services","Male","Belson",2,3,4,30
"Passive","26-35","Riki","Wisconsin","App","Routine Services","Female","Everard",2,3,4,29
"Promoter","36-50","Fin","Illinois","App","Routine Services","NA","Cantero",2,4,4,39
"Passive","36-50","Jeannine","Massachusetts","App","Routine Services","Male","Batsford",2,4,4,37
"Detractor","26-35","Moise","California","App","Routine Services","Female","Atkirk",2,3,4,35
"Promoter","0-17","Randie","Wisconsin","App","Routine Services","Male","Gimber",2,1,4,13
"Detractor","18-25","Shurlock","Illinois","App","Routine Services","NA","Shercliff",2,2,4,23
"Passive","0-17","Leshia","Oregon","App","Routine Services","NA","Maly",2,1,4,10
"Detractor","36-50","Anabella","Louisiana","App","Routine Services","Male","Houseago",2,4,4,48
"Promoter","36-50","Lawry","Connecticut","App","Routine Services","Female","Basile",2,4,4,50
"Passive","36-50","Tab","Connecticut","App","Routine Services","Female","Timlett",2,4,4,45
"Detractor","26-35","Fidela","New York","App","Routine Services","NA","Thornbarrow",2,3,4,33
"Promoter","18-25","Maire","Vermont","App","Routine Services","Male","Landeg",2,2,4,23
"Passive","26-35","Christalle","California","App","Routine Services","NA","Mousby",2,3,4,35
"Detractor","0-17","Ninnetta","Oklahoma","App","Routine Services","Female","MacNeice",2,1,4,10
"Promoter","36-50","Dareen","Florida","App","Routine Services","Male","Ubsdall",2,4,4,50
"Detractor","18-25","Dag","California","App","Routine Services","Male","Pawle",2,2,4,25
"Passive","NA","Kingsley","Minnesota","App","Routine Services","NA","Gaisford",2,5,4,59
"Detractor","36-50","Daune","Ohio","App","Routine Services","Female","Ogden",2,4,4,46
"Promoter","26-35","Mackenzie","California","App","Routine Services","Female","Bennen",2,3,4,35
"Passive","18-25","Pearl","Arizona","App","Routine Services","Male","Pallant",2,2,4,20
"Detractor","26-35","Jaimie","Wisconsin","App","Routine Services","NA","Brookzie",2,3,4,31
"Passive","0-17","Kerry","Pennsylvania","App","Routine Services","Male","Norwell",2,1,4,11
"Promoter","18-25","Tyrus","District of Columbia","App","Routine Services","NA","Kennefick",2,2,4,20
"Detractor","26-35","Jone","Delaware","App","Routine Services","Female","Vears",2,3,4,32
"Promoter","26-35","Patton","Illinois","App","Routine Services","NA","Iorns",2,3,4,34
"Passive","18-25","Belicia","California","App","Routine Services","Male","Hollingdale",2,2,4,23
"Detractor","26-35","Abigail","California","App","Routine Services","Female","Alliot",2,3,4,31
"Detractor","18-25","Bessie","Illinois","App","Routine Services","Female","Darwen",2,2,4,25
"Passive","26-35","Curtis","Pennsylvania","App","Routine Services","NA","Copas",2,3,4,30
"Promoter","26-35","Cornell","Louisiana","App","Routine Services","Male","Josling",2,3,4,35
"Detractor","26-35","Beauregard","Montana","App","Routine Services","Female","Shailer",2,3,4,33
"Passive","18-25","Rutherford","Ohio","App","Routine Services","NA","Dachey",2,2,4,21
"Promoter","36-50","Berget","Oklahoma","App","Routine Services","Male","Picton",2,4,4,42
"Detractor","18-25","Burnaby","South Carolina","App","Routine Services","Female","Menlove",2,2,4,25
"Promoter","36-50","Carole","Florida","App","Routine Services","Male","Gavigan",2,4,4,49
"Detractor","36-50","Nicolis","New York","App","Routine Services","NA","Ablewhite",2,4,4,47
"Passive","18-25","Ania","Texas","App","Routine Services","Female","Boustred",2,2,4,24
"Passive","NA","Ignazio","Texas","App","Routine Services","Male","Littlewood",2,5,4,49
"Promoter","0-17","Elia","Texas","App","Routine Services","NA","Laker",2,1,4,10
"Detractor","26-35","Bliss","New Hampshire","App","Routine Services","Female","Worham",2,3,4,26
"Passive","18-25","Lynne","Pennsylvania","App","Routine Services","Male","Slimm",2,2,4,20
"Detractor","26-35","Jannel","Wisconsin","App","Routine Services","NA","Gregs",2,3,4,26
"Promoter","26-35","Millie","Texas","App","Routine Services","NA","Lampart",2,3,4,28
"Passive","0-17","Alis","Florida","App","Routine Services","Male","Edelheit",2,1,4,14
"Promoter","18-25","Ivan","Minnesota","App","Routine Services","Female","Wofenden",2,2,4,18
"Detractor","18-25","Ulises","California","App","Routine Services","Male","Vallentin",2,2,4,19
"Detractor","36-50","Emlyn","Georgia","App","Routine Services","NA","Olford",2,4,4,47
"Passive","36-50","Wrennie","Arizona","App","Routine Services","Female","Boosey",2,4,4,41
"Detractor","26-35","Joy","California","App","Routine Services","NA","Syers",2,3,4,31
"Promoter","18-25","Felipa","Illinois","App","Routine Services","Female","Mallabone",2,2,4,25
"Passive","36-50","Erinna","California","App","Routine Services","Male","Hawken",2,4,4,44
"Detractor","26-35","Kirsten","Pennsylvania","App","Routine Services","Male","Blick",2,3,4,26
"Promoter","NA","Pauletta","Florida","App","Routine Services","NA","Haughin",2,5,4,74
"Detractor","18-25","Lorrin","Tennessee","App","Routine Services","Female","Angerstein",2,2,4,18
"Passive","26-35","Ardith","Montana","App","Routine Services","Male","Damato",2,3,4,29
"Promoter","36-50","Charo","Texas","App","Routine Services","Female","Spurr",2,4,4,47
"Passive","18-25","Cy","District of Columbia","App","Routine Services","NA","Tapper",2,2,4,23
"Detractor","36-50","Moritz","Florida","App","Routine Services","Male","Sains",2,4,4,41
"Promoter","36-50","Jere","Florida","App","Routine Services","Female","Gabriel",2,4,4,46
"Detractor","0-17","Nelson","Georgia","App","Routine Services","NA","Linforth",2,1,4,10
"Passive","36-50","Bekki","Washington","App","Routine Services","NA","Dayley",2,4,4,36
"Detractor","26-35","Tomasina","Massachusetts","App","Routine Services","Male","Steed",2,3,4,31
"Promoter","26-35","Randi","Ohio","App","Routine Services","Female","Bonallack",2,3,4,28
"Passive","18-25","Viki","Tennessee","App","Routine Services","NA","Crosgrove",2,2,4,20
"Detractor","18-25","Hew","New York","App","Routine Services","Male","Covely",2,2,4,19
"Promoter","18-25","Lillian","Hawaii","App","Routine Services","Female","Goligher",2,2,4,23
"Passive","26-35","Ransom","Washington","App","Routine Services","Male","Gillison",2,3,4,33
"Detractor","26-35","Lovell","Texas","App","Routine Services","Female","Corkett",2,3,4,28
"Promoter","36-50","Rowen","Florida","App","Routine Services","NA","Betjeman",2,4,4,50
"Detractor","36-50","Collie","Arizona","App","Routine Services","Female","Littlechild",2,4,4,44
"Passive","18-25","Falkner","Kansas","App","Routine Services","Male","Anthiftle",2,2,4,18
"Detractor","18-25","Aurora","Nebraska","App","Routine Services","NA","Root",2,2,4,21
"Passive","NA","Harriott","West Virginia","App","Routine Services","Male","Caramuscia",2,5,4,55
"Promoter","26-35","Carlo","Ohio","App","Routine Services","NA","Cescon",2,3,4,32
"Promoter","18-25","Marcia","Alabama","App","Routine Services","Female","Blazevic",2,2,4,21
"Detractor","26-35","Egbert","Alabama","Call Center","Routine Services","Female","Gallop",3,3,4,26
"Passive","0-17","Charlotta","Minnesota","Call Center","Routine Services","Male","Ginni",3,1,4,10
"Detractor","NA","Sofie","Kentucky","Call Center","Routine Services","NA","Keese",3,5,4,10
"Promoter","26-35","Avigdor","Ohio","Call Center","Routine Services","Male","Britney",3,3,4,30
"Detractor","26-35","Floris","Alabama","Call Center","Routine Services","Female","Abbott",3,3,4,31
"Passive","18-25","Elnar","Virginia","Call Center","Routine Services","NA","Inkles",3,2,4,19
"Promoter","0-17","Carlos","Oklahoma","Call Center","Routine Services","NA","O'Sculley",3,1,4,12
"Detractor","26-35","Alisa","California","Call Center","Routine Services","Male","Kidby",3,3,4,26
"Passive","0-17","Filmore","Wisconsin","Call Center","Routine Services","Female","Daniely",3,1,4,11
"Promoter","36-50","Benjamen","Texas","Call Center","Routine Services","Male","Harlick",3,4,4,50
"Detractor","36-50","Arabele","Illinois","Call Center","Routine Services","NA","Reams",3,4,4,44
"Passive","26-35","Delainey","Indiana","Call Center","Routine Services","Female","Moffatt",3,3,4,31
"Detractor","26-35","Angie","California","Call Center","Routine Services","NA","Purves",3,3,4,33
"Passive","18-25","Archambault","Ohio","Call Center","Routine Services","Female","Pilbeam",3,2,4,20
"Detractor","18-25","Aurelia","New Jersey","Call Center","Routine Services","Male","Wissby",3,2,4,24
"Promoter","36-50","Drusi","Georgia","Call Center","Routine Services","Male","Piatti",3,4,4,48
"Promoter","18-25","Marguerite","Georgia","Call Center","Routine Services","Female","Fitch",3,2,4,23
"Detractor","18-25","Concordia","District of Columbia","Call Center","Routine Services","NA","Antognetti",3,2,4,22
"Passive","36-50","Umberto","New York","Call Center","Routine Services","Female","Grishukhin",3,4,4,43
"Promoter","26-35","Yale","New Jersey","Call Center","Routine Services","NA","Marcombe",3,3,4,34
"Detractor","26-35","Oby","Louisiana","Call Center","Routine Services","Male","Tomowicz",3,3,4,33
"Passive","NA","Edvard","Florida","Call Center","Routine Services","NA","Hannabuss",3,5,4,10
"Detractor","0-17","Mychal","California","Call Center","Routine Services","Female","Pether",3,1,4,12
"Passive","18-25","Shirley","Arizona","Call Center","Routine Services","Male","McGraffin",3,2,4,21
"Promoter","NA","Ginelle","Massachusetts","Call Center","Routine Services","NA","Searjeant",3,5,4,15
"Detractor","18-25","Ashlen","California","Call Center","Routine Services","Male","Alldridge",3,2,4,24
"Passive","26-35","Lonnie","Texas","Call Center","Routine Services","Female","Sprosson",3,3,4,30
"Promoter","36-50","Ralf","Mississippi","Call Center","Routine Services","Female","Bourgeois",3,4,4,49
"Detractor","36-50","Ann-marie","Colorado","Call Center","Routine Services","Male","Bodicam",3,4,4,44
"Passive","0-17","Ameline","New York","Call Center","Routine Services","NA","Hallan",3,1,4,15
"Promoter","18-25","Reid","Illinois","Call Center","Routine Services","Male","Christene",3,2,4,19
"Detractor","26-35","Dominik","South Carolina","Call Center","Routine Services","NA","Egarr",3,3,4,26
"Passive","36-50","Franklyn","Colorado","Call Center","Routine Services","Female","Boden",3,4,4,46
"Promoter","18-25","Valdemar","Florida","Call Center","Routine Services","Male","MacCombe",3,2,4,18
"Detractor","26-35","Grata","Wisconsin","Call Center","Routine Services","Female","Whannel",3,3,4,35
"Detractor","26-35","Hinda","Pennsylvania","Call Center","Routine Services","NA","Merrison",3,3,4,26
"Promoter","36-50","Mack","Arizona","Call Center","Routine Services","Female","Baxill",3,4,4,41
"Passive","18-25","Mohandas","New York","Call Center","Routine Services","Male","Gawkes",3,2,4,22
"Detractor","26-35","Willy","California","Call Center","Routine Services","NA","Vasilik",3,3,4,28
