LastModifiedDate,SurveyVersion_SurveyId,SurveySubject_Survey_Description,SurveySubject_Participant_LoyaltyProgramMember_MemberTenureBucket,SurveyQuestion_QuestionName,Datatype,Name,SurveySubject_SubjectId_CompositeKey,CreatedById,SurveySubject_SurveyId,SurveySubject_Participant_LoyaltyMemberId,SurveyResponse_Status,SurveySubject_LoyaltyProgramTier_LoyaltyProgram_Name,FirstResponseValue,Status,SurveyResponse_Name,SurveyQuestion_QuestionType,IsDeleted,DateTimeValue,SurveySubject_SurveyInvitation_ParticipantId,ChoiceValue,SurveySubject_SubjectEntityType,NPS_Response_Bucket,CreatedDate,Id,SurveySubject_Participant_LoyaltyProgramMember_MembershipNumber,SurveySubject_Participant_LoyaltyProgramMember_MemberName,InvitationId,SurveySubject_Name,SurveySubject_Id,Description,SurveyResponse_CompletionDateTime,ResponseId,IsTrueOrFalse,SurveySubject_SubjectId,CR_Computed_Dummy,OwnerId,DateValue,SurveyQuestion_Name,SurveySubject_LoyaltyProgramTier_Name,SurveyVersion_Name,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_NQP_Currency,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_QP_Currency,SurveySubject_Participant_LoyaltyProgramMember_EnrollmentChannel,LastProcessedDate,SurveySubject_LoyaltyProgramTier_LoyaltyTierGroup_Name,Rank,QuestionChoiceId,SurveySubject_Survey_SurveyType,SystemModstamp,SurveySubject_Survey_Name,SurveySubject_Participant_LoyaltyProgramMember_MemberType,QuestionId,SurveyVersionId,LastModifiedById,SurveySubject_Participant_LoyaltyProgramMember_IsReferral,ResponseShortText,ResponseValue,SurveyVersion_VersionNumber,QuestionChoice_MaxValueString,NumberValue,QuestionChoice_MaxValue,Scale
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj8IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Musa Akey,Rating,FALSE,,003B000000HtVj8IAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CP0KAM,,,0KiB00000000XgxKAE,surveyLyInv_org4_jan_pma_1_1380,0VkB0000000PLF6KAO,,2021-01-05,0MyB0000000D9ffKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjHIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Zyaire Akemon,Rating,FALSE,,003B000000HtVjHIAV,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CP6KAM,,,0KiB00000000Xh6KAE,surveyLyInv_org4_jan_pma_1_1389,0VkB0000000PLFFKA4,,2021-02-05,0MyB0000000D9fgKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjAIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Trace Akery,Rating,FALSE,,003B000000HtVjAIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CPCKA2,,,0KiB00000000XgzKAE,surveyLyInv_org4_jan_pma_1_1382,0VkB0000000PLF8KAO,,2020-03-05,0MyB0000000D9fhKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVqUIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jon Akin,Rating,FALSE,,003B000000HtVqUIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CPIKA2,,,0KiB00000000XcEKAU,surveyLyInv_org4_jan_pma_1_1087,0VkB0000000PLANKA4,,2020-04-05,0MyB0000000D9fiKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVqMIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Zechariah Akley,Rating,FALSE,,003B000000HtVqMIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CPOKA2,,,0KiB00000000Xc6KAE,surveyLyInv_org4_jan_pma_1_1079,0VkB0000000PLAFKA4,,2020-05-05,0MyB0000000D9fjKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjMIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Marvin Aguire,Rating,FALSE,,003B000000HtVjMIAV,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CPUKA2,,,0KiB00000000XhBKAU,surveyLyInv_org4_jan_pma_1_1394,0VkB0000000PLFKKA4,,2020-06-05,0MyB0000000D9fkKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjDIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Reyansh Akerman,Rating,FALSE,,003B000000HtVjDIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CPaKAM,,,0KiB00000000Xh2KAE,surveyLyInv_org4_jan_pma_1_1385,0VkB0000000PLFBKA4,,2020-07-05,0MyB0000000D9flKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjJIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Marcel Ake,Rating,FALSE,,003B000000HtVjJIAV,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CPgKAM,,,0KiB00000000Xh8KAE,surveyLyInv_org4_jan_pma_1_1391,0VkB0000000PLFHKA4,,2020-08-05,0MyB0000000D9fmKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt4KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,7,7,1,10,7,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjQIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Julien Aguinaga,Rating,FALSE,,003B000000HtVjQIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CPmKAM,,,0KiB00000000XhFKAU,surveyLyInv_org4_jan_pma_1_1398,0VkB0000000PLFOKA4,,2020-09-05,0MyB0000000D9fnKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj7IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Harlan Akhand,Rating,FALSE,,003B000000HtVj7IAF,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CPsKAM,,,0KiB00000000XgwKAE,surveyLyInv_org4_jan_pma_1_1379,0VkB0000000PLF5KAO,,2020-10-05,0MyB0000000D9foKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVjNIAV,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Johan Aguino,Rating,FALSE,,003B000000HtVjNIAV,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CPyKAM,,,0KiB00000000XhCKAU,surveyLyInv_org4_jan_pma_1_1395,0VkB0000000PLFLKA4,,2020-11-05,0MyB0000000D9fpKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj6IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Enoch Akhavan,Rating,FALSE,,003B000000HtVj6IAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQ4KAM,,,0KiB00000000XgvKAE,surveyLyInv_org4_jan_pma_1_1378,0VkB0000000PLF4KAO,,2020-12-05,0MyB0000000D9fqKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj5IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Henrik Akhtar,Rating,FALSE,,003B000000HtVj5IAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CQAKA2,,,0KiB00000000XguKAE,surveyLyInv_org4_jan_pma_1_1377,0VkB0000000PLF3KAO,,2021-01-05,0MyB0000000D9frKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj4IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kristopher Aki,Rating,FALSE,,003B000000HtVj4IAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CQGKA2,,,0KiB00000000XgtKAE,surveyLyInv_org4_jan_pma_1_1376,0VkB0000000PLF2KAO,,2021-02-05,0MyB0000000D9fsKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj3IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Talon Akiereisen,Rating,FALSE,,003B000000HtVj3IAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQMKA2,,,0KiB00000000XgsKAE,surveyLyInv_org4_jan_pma_1_1375,0VkB0000000PLF1KAO,,2020-03-05,0MyB0000000D9ftKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtViyIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Sutton Alam,Rating,FALSE,,003B000000HtViyIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQSKA2,,,0KiB00000000XgnKAE,surveyLyInv_org4_jan_pma_1_1370,0VkB0000000PLEwKAO,,2020-04-05,0MyB0000000D9fuKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVivIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Westley Alameida,Rating,FALSE,,003B000000HtVivIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQYKA2,,,0KiB00000000XgkKAE,surveyLyInv_org4_jan_pma_1_1367,0VkB0000000PLEtKAO,,2020-05-05,0MyB0000000D9fvKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVnpIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Griffin Accala,Rating,FALSE,,003B000000HtVnpIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQeKAM,,,0KiB00000000XgbKAE,surveyLyInv_org4_jan_pma_1_1358,0VkB0000000PLEkKAO,,2020-06-05,0MyB0000000D9fwKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVnnIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kenneth Accardo,Rating,FALSE,,003B000000HtVnnIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQkKAM,,,0KiB00000000XgZKAU,surveyLyInv_org4_jan_pma_1_1356,0VkB0000000PLEiKAO,,2020-07-05,0MyB0000000D9fxKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVndIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Caden Acedo,Rating,FALSE,,003B000000HtVndIAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CQqKAM,,,0KiB00000000XgOKAU,surveyLyInv_org4_jan_pma_1_1345,0VkB0000000PLEXKA4,,2020-08-05,0MyB0000000D9fyKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVnrIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kyrie Acal,Rating,FALSE,,003B000000HtVnrIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CQwKAM,,,0KiB00000000XgdKAE,surveyLyInv_org4_jan_pma_1_1360,0VkB0000000PLEmKAO,,2020-09-05,0MyB0000000D9fzKAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVniIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Felix Accornero,Rating,FALSE,,003B000000HtVniIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CR2KAM,,,0KiB00000000XgUKAU,surveyLyInv_org4_jan_pma_1_1351,0VkB0000000PLEdKAO,,2020-10-05,0MyB0000000D9g0KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVnjIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Arthur Accomando,Rating,FALSE,,003B000000HtVnjIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CR8KAM,,,0KiB00000000XgVKAU,surveyLyInv_org4_jan_pma_1_1352,0VkB0000000PLEeKAO,,2020-11-05,0MyB0000000D9g1KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVnfIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Brian Acebedo,Rating,FALSE,,003B000000HtVnfIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CREKA2,,,0KiB00000000XgQKAU,surveyLyInv_org4_jan_pma_1_1347,0VkB0000000PLEZKA4,,2020-12-05,0MyB0000000D9g2KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVj1IAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Jaxen Alaibilla,Rating,FALSE,,003B000000HtVj1IAF,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005CRKKA2,,,0KiB00000000XgqKAE,surveyLyInv_org4_jan_pma_1_1373,0VkB0000000PLEzKAO,,2021-01-05,0MyB0000000D9g3KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt4KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,7,7,1,10,7,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVntIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Paul Ace,Rating,FALSE,,003B000000HtVntIAF,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005CRQKA2,,,0KiB00000000XgRKAU,surveyLyInv_org4_jan_pma_1_1348,0VkB0000000PLEaKAO,,2021-02-05,0MyB0000000D9g4KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVncIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Leon Acee,Rating,FALSE,,003B000000HtVncIAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CRWKA2,,,0KiB00000000XgNKAU,surveyLyInv_org4_jan_pma_1_1344,0VkB0000000PLEWKA4,,2020-03-05,0MyB0000000D9g5KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CeyIAE003B000000HtVnqIAF,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kyle Acampora,Rating,FALSE,,003B000000HtVnqIAF,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005CRcKAM,,,0KiB00000000XgcKAE,surveyLyInv_org4_jan_pma_1_1359,0VkB0000000PLElKAO,,2020-04-05,0MyB0000000D9g6KAC,FALSE,0lpB00000004CeyIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
