LoyaltyProgramMember_Contact_Name,LoyaltyProgramMember_ProgramId,LoyaltyTierId,LoyaltyTier_LoyaltyTierGroup_Name,LoyaltyProgramMember_MemberName,LoyaltyProgramMember_EnrollmentDate,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone,LoyaltyProgramMember_IsReferral,LoyaltyProgramMember_MemberStatus,Name,LoyaltyMemberId,LoyaltyProgramMember_Account_Name,LoyaltyProgramMember_MembershipEndDate,LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone,LoyaltyProgramMember_MemberTenureBucket,LoyaltyProgramMember_Referrer_Account_Name,ReasonForChange,LoyaltyProgramMember_Contact_MobilePhone,LoyaltyProgramMember_EnrollmentChannel,LoyaltyProgramMember_TransactionJournal_SecondAccrualDate,LoyaltyProgramMember_MembershipLastRenewalDate,LoyaltyTier_Name,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name,LoyaltyProgramMember_Contact_Birthdate,LoyaltyProgramMember_LeadOrContactName,LoyaltyProgramMember_Referrer_Contact_Name,LastProcessedDate,LoyaltyTierGroupId,TierExpirationDate,LoyaltyProgramMember_LeadOrContactId,LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency,LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency,LoyaltyProgramMember_LoyaltyProgram_Name,LoyaltyProgramMember_MembershipNumber,LoyaltyProgramMember_TransactionJournal_FirstAccrualDate,LoyaltyProgramMember_MemberType,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name,LoyaltyProgramMember_AccountContact_Id,Id,LoyaltyProgramMember_ReferredById,EffectiveDate,LoyaltyTier_SequenceNumber
Ray Akapo,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Ray Akapo,2021-04-30,,No,Active,Silver,0lMB00000004GBCMA2,,,,,,,9.NA,,,,Email,2022-02-06,2022-04-30,Silver,Ray Akapo,,Ray Akapo,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqcIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cgh,2021-09-16,Individual,,,0lyB00000004IWnIAM,,,1
Ray Akapo,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Ray Akapo,2021-04-30,,No,Active,Silver,0lMB00000004GBCMA2,,,,,,,9.NA,,,,Email,2022-02-06,2022-04-30,Silver,Ray Akapo,,Ray Akapo,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqcIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cgh,2021-09-16,Individual,,,0lyB00000004IWoIAM,,,1
Tommy Akard,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Tommy Akard,2021-11-14,,No,Active,Silver,0lMB00000004GBBMA2,,,,,,,9.NA,,,,Social,2022-07-25,2022-11-14,Silver,Tommy Akard,,Tommy Akard,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqbIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cgi,2022-03-29,Individual,,,0lyB00000004IWpIAM,,,1
Tommy Akard,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Tommy Akard,2021-11-14,,No,Active,Platinum,0lMB00000004GBBMA2,,,,,,,9.NA,,,,Social,2022-07-25,2022-11-14,Platinum,Tommy Akard,,Tommy Akard,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqbIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cgi,2022-03-29,Individual,,,0lyB00000004IWqIAM,,,1
Samir Akau,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Samir Akau,2021-12-10,,No,Active,Gold,0lMB00000004GBAMA2,,,,,,,9.NA,,,,CallCenter,2022-08-31,2022-12-10,Gold,Samir Akau,,Samir Akau,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqaIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cgj,2022-05-01,Individual,,,0lyB00000004IWrIAM,,,1
Samir Akau,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Samir Akau,2021-12-10,,No,Active,Silver,0lMB00000004GBAMA2,,,,,,,9.NA,,,,CallCenter,2022-08-31,2022-12-10,Silver,Samir Akau,,Samir Akau,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqaIAF,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cgj,2022-05-01,Individual,,,0lyB00000004IWsIAM,,,1
Ramon Akawanzie,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Ramon Akawanzie,2021-05-04,,No,Active,Silver,0lMB00000004GB9MAM,,,,,,,9.NA,,,,Email,2021-10-23,2022-05-04,Silver,Ramon Akawanzie,,Ramon Akawanzie,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqZIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cha,2021-09-18,Individual,,,0lyB00000004IWtIAM,,,1
Ramon Akawanzie,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Ramon Akawanzie,2021-05-04,,No,Active,Silver,0lMB00000004GB9MAM,,,,,,,9.NA,,,,Email,2021-10-23,2022-05-04,Silver,Ramon Akawanzie,,Ramon Akawanzie,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqZIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cha,2021-09-18,Individual,,,0lyB00000004IWuIAM,,,1
Santana Akbar,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Santana Akbar,2020-02-01,,No,Active,Silver,0lMB00000004GB8MAM,,,,,,,5.9-12 months,,,,Web,2020-06-24,2021-01-31,Silver,Santana Akbar,,Santana Akbar,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqYIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chb,2020-06-15,Individual,,,0lyB00000004IWvIAM,,,1
Santana Akbar,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Santana Akbar,2020-02-01,,No,Active,Silver,0lMB00000004GB8MAM,,,,,,,5.9-12 months,,,,Web,2020-06-24,2021-01-31,Silver,Santana Akbar,,Santana Akbar,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqYIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chb,2020-06-15,Individual,,,0lyB00000004IWwIAM,,,1
Hassan Akoni,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Hassan Akoni,2020-09-25,,No,Active,Silver,0lMB00000004GB7MAM,,,,,,,3.3-6 months,,,,Email,2021-03-12,2021-09-25,Silver,Hassan Akoni,,Hassan Akoni,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqXIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chc,2021-02-08,Individual,,,0lyB00000004IWxIAM,,,1
Hassan Akoni,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Hassan Akoni,2020-09-25,,No,Active,Silver,0lMB00000004GB7MAM,,,,,,,3.3-6 months,,,,Email,2021-03-12,2021-09-25,Silver,Hassan Akoni,,Hassan Akoni,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqXIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chc,2021-02-08,Individual,,,0lyB00000004IWyIAM,,,1
Guillermo Akima,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Guillermo Akima,2020-11-11,,No,Active,Gold,0lMB00000004GB6MAM,,,,,,,2.1-3 months,,,,Social,2021-03-29,2021-11-11,Gold,Guillermo Akima,,Guillermo Akima,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqWIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chd,2021-03-29,Individual,,,0lyB00000004IWzIAM,,,1
Guillermo Akima,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Guillermo Akima,2020-11-11,,No,Active,Silver,0lMB00000004GB6MAM,,,,,,,2.1-3 months,,,,Social,2021-03-29,2021-11-11,Silver,Guillermo Akima,,Guillermo Akima,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqWIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chd,2021-03-29,Individual,,,0lyB00000004IX0IAM,,,1
Houston Akimseu,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Houston Akimseu,2021-07-17,,No,Active,Silver,0lMB00000004GB5MAM,,,,,,,9.NA,,,,CallCenter,2022-04-27,2022-07-17,Silver,Houston Akimseu,,Houston Akimseu,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqVIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_che,2021-12-01,Individual,,,0lyB00000004IX1IAM,,,1
Houston Akimseu,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Houston Akimseu,2021-07-17,,No,Active,Silver,0lMB00000004GB5MAM,,,,,,,9.NA,,,,CallCenter,2022-04-27,2022-07-17,Silver,Houston Akimseu,,Houston Akimseu,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqVIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_che,2021-12-01,Individual,,,0lyB00000004IX2IAM,,,1
Jon Akin,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Jon Akin,2021-12-13,,No,Active,Silver,0lMB00000004GB4MAM,,,,,,,9.NA,,,,Email,2022-09-02,2022-12-13,Silver,Jon Akin,,Jon Akin,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqUIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chf,2022-05-13,Individual,,,0lyB00000004IX3IAM,,,1
Jon Akin,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Jon Akin,2021-12-13,,No,Active,Silver,0lMB00000004GB4MAM,,,,,,,9.NA,,,,Email,2022-09-02,2022-12-13,Silver,Jon Akin,,Jon Akin,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqUIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chf,2022-05-13,Individual,,,0lyB00000004IX4IAM,,,1
Vincenzo Akinrefon,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Vincenzo Akinrefon,2020-08-30,,No,Active,Silver,0lMB00000004GB3MAM,,,,,,,3.3-6 months,,,,Web,2021-05-29,2021-08-30,Silver,Vincenzo Akinrefon,,Vincenzo Akinrefon,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqTIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chg,2021-01-15,Individual,,,0lyB00000004IX5IAM,,,1
Vincenzo Akinrefon,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Vincenzo Akinrefon,2020-08-30,,No,Active,Silver,0lMB00000004GB3MAM,,,,,,,3.3-6 months,,,,Web,2021-05-29,2021-08-30,Silver,Vincenzo Akinrefon,,Vincenzo Akinrefon,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqTIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chg,2021-01-15,Individual,,,0lyB00000004IX6IAM,,,1
Dane Akins,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Dane Akins,2020-05-31,,No,Active,Silver,0lMB00000004GB2MAM,,,,,,,4.6-9 months,,,,Email,2021-02-13,2021-05-31,Silver,Dane Akins,,Dane Akins,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqSIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chh,2020-10-15,Individual,,,0lyB00000004IX7IAM,,,1
Dane Akins,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Dane Akins,2020-05-31,,No,Active,Silver,0lMB00000004GB2MAM,,,,,,,4.6-9 months,,,,Email,2021-02-13,2021-05-31,Silver,Dane Akins,,Dane Akins,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqSIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chh,2020-10-15,Individual,,,0lyB00000004IX8IAM,,,1
Terry Akinyooye,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Terry Akinyooye,2021-07-10,,No,Active,Silver,0lMB00000004GB1MAM,,,,,,,9.NA,,,,Social,2022-03-15,2022-07-10,Silver,Terry Akinyooye,,Terry Akinyooye,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqRIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chi,2021-11-26,Individual,,,0lyB00000004IX9IAM,,,1
Terry Akinyooye,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Terry Akinyooye,2021-07-10,,No,Active,Gold,0lMB00000004GB1MAM,,,,,,,9.NA,,,,Social,2022-03-15,2022-07-10,Gold,Terry Akinyooye,,Terry Akinyooye,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqRIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chi,2021-11-26,Individual,,,0lyB00000004IXAIA2,,,1
Azariah Akiona,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Azariah Akiona,2021-11-26,,No,Active,Platinum,0lMB00000004GB0MAM,,,,,,,9.NA,,,,CallCenter,2022-04-25,2022-11-26,Platinum,Azariah Akiona,,Azariah Akiona,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqQIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chj,2022-04-18,Individual,,,0lyB00000004IXBIA2,,,1
Azariah Akiona,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Azariah Akiona,2021-11-26,,No,Active,Silver,0lMB00000004GB0MAM,,,,,,,9.NA,,,,CallCenter,2022-04-25,2022-11-26,Silver,Azariah Akiona,,Azariah Akiona,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqQIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_chj,2022-04-18,Individual,,,0lyB00000004IXCIA2,,,1
Castiel Akiyama,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Castiel Akiyama,2020-07-12,,No,Active,Silver,0lMB00000004GAzMAM,,,,,,,4.6-9 months,,,,Email,2021-01-21,2021-07-12,Silver,Castiel Akiyama,,Castiel Akiyama,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqPIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cia,2020-11-29,Individual,,,0lyB00000004IXDIA2,,,1
Castiel Akiyama,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Castiel Akiyama,2020-07-12,,No,Active,Silver,0lMB00000004GAzMAM,,,,,,,4.6-9 months,,,,Email,2021-01-21,2021-07-12,Silver,Castiel Akiyama,,Castiel Akiyama,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqPIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cia,2020-11-29,Individual,,,0lyB00000004IXEIA2,,,1
Kye Akkerman,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Kye Akkerman,2020-09-21,,No,Active,Silver,0lMB00000004GAyMAM,,,,,,,3.3-6 months,,,,Web,2021-05-12,2021-09-21,Silver,Kye Akkerman,,Kye Akkerman,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqOIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cib,2021-02-06,Individual,,,0lyB00000004IXFIA2,,,1
Kye Akkerman,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Kye Akkerman,2020-09-21,,No,Active,Silver,0lMB00000004GAyMAM,,,,,,,3.3-6 months,,,,Web,2021-05-12,2021-09-21,Silver,Kye Akkerman,,Kye Akkerman,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqOIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cib,2021-02-06,Individual,,,0lyB00000004IXGIA2,,,1
Augustine Akles,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Augustine Akles,2020-08-18,,No,Active,Silver,0lMB00000004GAxMAM,,,,,,,3.3-6 months,,,,Email,2021-02-03,2021-08-18,Silver,Augustine Akles,,Augustine Akles,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqNIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cic,2020-12-31,Individual,,,0lyB00000004IXHIA2,,,1
Augustine Akles,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Augustine Akles,2020-08-18,,No,Active,Silver,0lMB00000004GAxMAM,,,,,,,3.3-6 months,,,,Email,2021-02-03,2021-08-18,Silver,Augustine Akles,,Augustine Akles,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqNIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cic,2020-12-31,Individual,,,0lyB00000004IXIIA2,,,1
Zechariah Akley,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Zechariah Akley,2021-10-05,,No,Active,Silver,0lMB00000004GAwMAM,,,,,,,9.NA,,,,Social,2022-02-27,2022-10-05,Silver,Zechariah Akley,,Zechariah Akley,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqMIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cid,2022-02-18,Individual,,,0lyB00000004IXJIA2,,,1
Zechariah Akley,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Zechariah Akley,2021-10-05,,No,Active,Gold,0lMB00000004GAwMAM,,,,,,,9.NA,,,,Social,2022-02-27,2022-10-05,Gold,Zechariah Akley,,Zechariah Akley,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqMIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cid,2022-02-18,Individual,,,0lyB00000004IXKIA2,,,1
Joziah Akmal,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Joziah Akmal,2021-10-27,,No,Active,Silver,0lMB00000004GAvMAM,,,,,,,9.NA,,,,CallCenter,2022-07-04,2022-10-27,Silver,Joziah Akmal,,Joziah Akmal,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqLIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cie,2022-03-13,Individual,,,0lyB00000004IXLIA2,,,1
Joziah Akmal,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Joziah Akmal,2021-10-27,,No,Active,Silver,0lMB00000004GAvMAM,,,,,,,9.NA,,,,CallCenter,2022-07-04,2022-10-27,Silver,Joziah Akmal,,Joziah Akmal,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqLIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cie,2022-03-13,Individual,,,0lyB00000004IXMIA2,,,1
Kamryn Ako,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Kamryn Ako,2021-12-10,,No,Active,Silver,0lMB00000004GAuMAM,,,,,,,9.NA,,,,Email,,2022-12-10,Silver,Kamryn Ako,,Kamryn Ako,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqKIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cif,2022-04-27,Individual,,,0lyB00000004IXNIA2,,,1
Kamryn Ako,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Kamryn Ako,2021-12-10,,No,Active,Silver,0lMB00000004GAuMAM,,,,,,,9.NA,,,,Email,,2022-12-10,Silver,Kamryn Ako,,Kamryn Ako,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqKIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cif,2022-04-27,Individual,,,0lyB00000004IXOIA2,,,1
Jamal Akpan,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Jamal Akpan,2020-07-19,,No,Active,Silver,0lMB00000004GAtMAM,,,,,,,4.6-9 months,,,,Web,2021-04-27,2021-07-19,Silver,Jamal Akpan,,Jamal Akpan,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqJIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cig,2020-12-07,Individual,,,0lyB00000004IXPIA2,,,1
Jamal Akpan,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Jamal Akpan,2020-07-19,,No,Active,Silver,0lMB00000004GAtMAM,,,,,,,4.6-9 months,,,,Web,2021-04-27,2021-07-19,Silver,Jamal Akpan,,Jamal Akpan,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqJIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cig,2020-12-07,Individual,,,0lyB00000004IXQIA2,,,1
Chaim Akram,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Chaim Akram,2021-01-20,,No,Active,Silver,0lMB00000004GAsMAM,,,,,,,1.< 1 month,,,,Email,2021-10-02,2022-01-20,Silver,Chaim Akram,,Chaim Akram,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqIIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cih,2021-06-04,Individual,,,0lyB00000004IXRIA2,,,1
Chaim Akram,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Chaim Akram,2021-01-20,,No,Active,Silver,0lMB00000004GAsMAM,,,,,,,1.< 1 month,,,,Email,2021-10-02,2022-01-20,Silver,Chaim Akram,,Chaim Akram,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqIIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cih,2021-06-04,Individual,,,0lyB00000004IXSIA2,,,1
Bodie Akre,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Bodie Akre,2021-02-18,,No,Active,Platinum,0lMB00000004GArMAM,,,,,,,9.NA,,,,Social,2021-08-01,2022-02-18,Platinum,Bodie Akre,,Bodie Akre,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqHIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cii,2021-07-13,Individual,,,0lyB00000004IXTIA2,,,1
Bodie Akre,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Bodie Akre,2021-02-18,,No,Active,Silver,0lMB00000004GArMAM,,,,,,,9.NA,,,,Social,2021-08-01,2022-02-18,Silver,Bodie Akre,,Bodie Akre,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqHIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cii,2021-07-13,Individual,,,0lyB00000004IXUIA2,,,1
Emery Akridge,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Emery Akridge,2021-07-26,,No,Active,Gold,0lMB00000004GAqMAM,,,,,,,9.NA,,,,CallCenter,2021-12-31,2022-07-26,Gold,Emery Akridge,,Emery Akridge,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqGIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cij,2021-12-13,Individual,,,0lyB00000004IXVIA2,,,1
Emery Akridge,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Emery Akridge,2021-07-26,,No,Active,Silver,0lMB00000004GAqMAM,,,,,,,9.NA,,,,CallCenter,2021-12-31,2022-07-26,Silver,Emery Akridge,,Emery Akridge,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqGIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cij,2021-12-13,Individual,,,0lyB00000004IXWIA2,,,1
Branson Akright,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Branson Akright,2020-12-01,,No,Active,Silver,0lMB00000004GApMAM,,,,,,,2.1-3 months,,,,Email,2021-05-26,2021-12-01,Silver,Branson Akright,,Branson Akright,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqFIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cja,2021-04-20,Individual,,,0lyB00000004IXXIA2,,,1
Branson Akright,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Branson Akright,2020-12-01,,No,Active,Silver,0lMB00000004GApMAM,,,,,,,2.1-3 months,,,,Email,2021-05-26,2021-12-01,Silver,Branson Akright,,Branson Akright,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqFIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cja,2021-04-20,Individual,,,0lyB00000004IXYIA2,,,1
Jaxtyn Aksamit,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Jaxtyn Aksamit,2021-11-26,,No,Active,Silver,0lMB00000004GAoMAM,,,,,,,9.NA,,,,Web,2022-08-20,2022-11-26,Silver,Jaxtyn Aksamit,,Jaxtyn Aksamit,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqEIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cjb,2022-04-14,Individual,,,0lyB00000004IXZIA2,,,1
Jaxtyn Aksamit,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Jaxtyn Aksamit,2021-11-26,,No,Active,Silver,0lMB00000004GAoMAM,,,,,,,9.NA,,,,Web,2022-08-20,2022-11-26,Silver,Jaxtyn Aksamit,,Jaxtyn Aksamit,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqEIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cjb,2022-04-14,Individual,,,0lyB00000004IXaIAM,,,1
Kole Aksoy,0lpB00000004CeyIAE,0lgB00000004CduIAE,Status Tier Group,Kole Aksoy,2021-08-31,,No,Active,Silver,0lMB00000004GAnMAM,,,,,,,9.NA,,,,Email,2022-03-29,2022-08-31,Silver,Kole Aksoy,,Kole Aksoy,,2021-03-03,0ltB00000004CbbIAE,,003B000000HtVqDIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cjc,2022-01-14,Individual,,,0lyB00000004IXbIAM,,,1
Kole Aksoy,0lpB00000004CeyIAE,0lgB00000004CdqIAE,,Kole Aksoy,2021-08-31,,No,Active,Silver,0lMB00000004GAnMAM,,,,,,,9.NA,,,,Email,2022-03-29,2022-08-31,Silver,Kole Aksoy,,Kole Aksoy,,2021-03-03,0ltB00000004CbcIAE,,003B000000HtVqDIAV,Number of Transactions,Alpoints,Distributor Loyalty Program,IndivAiK_UIDbabefgad_b_cjc,2022-01-14,Individual,,,0lyB00000004IXcIAM,,,1
