"Article_ArticleVersion_VersionNumber","Case_Status","IsSharedByEmail","Case_Type","ArticleVersionNumber","Article_ArticleVersion_DataCategory_DataCategoryName","CreatedById","Article_ArticleVersion_IsVisibleInPkb","KnowledgeArticleId","Article_ArticleVersion_IsVisibleInCsp","Article_ArticleVersion_Title","User_Name","Article_User_Name","Article_ArticleVersion_IsVisibleInPrm","Case_Product_Family_KB__c","LastProcessedDate","CaseId","Article_CreatedById","Case_Reason","Article_ArticleVersion_IsVisibleInApp","Article_ArticleVersion_PublishStatus","isAttachedByOwner","CreatedDate","Article_ArticleVersion_DataCategory_DataCategoryGroupName","Id","User_Id","Case_Type_of_Support__c","Case_ED_Outcome__c"
,"Closed","false","Product Support","1.0",,"005B0000003JLI6IAO",,"a4CB00000000F52MAE",,,"William Edwards",,,"Cables","2022-09-09","500B000000337ftIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-03",,"a4HB000000004xsMAA","005B0000003JLI6IAO","Silver",70.7
,"Closed","false","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000F53MAE",,,"Zachary Fisher",,,"DVD Players","2022-09-09","500B0000002uDZ3IAM","005B0000003JK1iIAG","Hardware Question",,,"false","2021-09-25",,"a4HB000000004xtMAA","005B0000003JLI4IAO","Basic",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000F54MAE",,,"Vincent Parrish",,,"Cables","2022-09-09","500B000000337fvIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-23",,"a4HB000000004xuMAA","005B0000003JLIJIA4","Silver",71.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI8IAO","true","a4CB00000000F55MAE","true","Music","Nathaniel Castillo",,"true","DVD Players","2022-09-09","500B000000337fyIAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-09-18",,"a4HB000000004xvMAA","005B0000003JLI8IAO","Basic",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000F56MAE","true","Tools","Susan Pena",,"true","Cell Phones","2022-09-09","500B0000002uDZTIA2","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-07",,"a4HB000000004xwMAA","005B0000003JLI3IAO","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000F57MAE","true","Outdoors","Katie Adams",,"true","Computers","2022-09-09","500B000000337g4IAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-09-30",,"a4HB000000004xxMAA","005B0000003JLIHIA4","Free",81.6
"1.0","Warning","true","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000F58MAE","true","Health","Tammy Foley",,"true","DVD Players","2022-09-09","500B000000337g5IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-09-13",,"a4HB000000004xyMAA","005B0000003JLIDIA4","Basic",81.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIBIA4",,"a4CB00000000F59MAE",,,"Katie Cole",,,"Headphones","2022-09-09","500B0000002uDZVIA2","005B0000003JK1iIAG","Hardware Question",,,"false","2021-08-29",,"a4HB000000004xzMAA","005B0000003JLIBIA4","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000Eq2MAE","true","Home","Jane Nelson",,"true","Cameras","2022-09-09","500B00000045wbxIAA","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-22",,"a4HB000000004isMAA","005B0000003JLI7IAO","Platinum",51.6
,"Working","false","Product Support","1.0",,"005B0000003JLIGIA4",,"a4CB00000000Eq3MAE",,,"Nicole Gill",,,"DVD Players","2022-09-09","500B0000002uCbDIAU","005B0000003JK1iIAG","Late Delivery",,,"false","2022-08-04",,"a4HB000000004itMAA","005B0000003JLIGIA4","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIFIA4","true","a4CB00000000Eq4MAE","true","Beauty","Allison Medina",,"true","Home Audio","2022-09-09","500B000000355s2IAA","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-09-01",,"a4HB000000004iuMAA","005B0000003JLIFIA4","Basic",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000Eq5MAE","true","Baby","Marissa White",,"true","Home Audio","2022-09-09","500B000000358a8IAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-16",,"a4HB000000004ivMAA","005B0000003JLIIIA4","Basic",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIDIA4",,"a4CB00000000Eq6MAE",,,"Tammy Foley",,,"Cameras","2022-09-09","500B00000045wc6IAA","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-06",,"a4HB000000004iwMAA","005B0000003JLIDIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIFIA4","true","a4CB00000000Eq7MAE","true","Movies","Allison Medina",,"true","Home Audio","2022-09-09","500B00000045wc9IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-07-13",,"a4HB000000004ixMAA","005B0000003JLIFIA4","Basic",81.6
"1.0","Warning","false","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000Eq8MAE","true","Clothing","Susan Pena",,"true","Tablets","2022-09-09","500B0000002uCbVIAU","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-09-04",,"a4HB000000004iyMAA","005B0000003JLI3IAO","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000Eq9MAE",,,"Nathaniel Castillo",,,"TVs","2022-09-09","500B00000045wcMIAQ","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-13",,"a4HB000000004izMAA","005B0000003JLI8IAO","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI5IAO",,"a4CB00000000EqAMAU",,,"Crystal Rodriguez",,,"Computers","2022-09-09","500B00000045wcOIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-08-12",,"a4HB000000004j0MAA","005B0000003JLI5IAO","Platinum",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIEIA4",,"a4CB00000000EqBMAU",,,"Melody Moore",,,"Video Games","2022-09-09","500B0000003377FIAQ","005B0000003JK1iIAG","General Question",,,"false","2022-08-15",,"a4HB000000004j1MAA","005B0000003JLIEIA4","Silver",68.2
,"Closed in Community","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000EqCMAU",,,"Zachary Fisher",,,"Cables","2022-09-09","500B0000003377HIAQ","005B0000003JK1iIAG","Documentation",,,"false","2022-08-28",,"a4HB000000004j2MAA","005B0000003JLI4IAO","Free",67.1
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000EqDMAU","true","Toys","Marissa White",,"true","Cameras","2022-09-09","500B000000358aNIAQ","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-07-27",,"a4HB000000004j3MAA","005B0000003JLIIIA4","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000EqEMAU","true","Automotive","Crystal Rodriguez",,"true","Cameras","2022-09-09","500B0000002uCbjIAE","005B0000003JK1iIAG","Documentation","true","Online","false","2022-08-12",,"a4HB000000004j4MAA","005B0000003JLI5IAO","Platinum",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI6IAO",,"a4CB00000000EqFMAU",,,"William Edwards",,,"Headphones","2022-09-09","500B000000355sKIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-07-25",,"a4HB000000004j5MAA","005B0000003JLI6IAO","Basic",81.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000EqGMAU",,,"Katie Adams",,,"Headphones","2022-09-09","500B000000358aRIAQ","005B0000003JK1iIAG","General Question",,,"false","2022-08-08",,"a4HB000000004j6MAA","005B0000003JLIHIA4","Basic",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000EqHMAU","true","Computers","Tammy Foley",,"true","Headphones","2022-09-09","500B000000358aSIAQ","005B0000003JK1iIAG","Documentation","true","Online","false","2022-08-16",,"a4HB000000004j7MAA","005B0000003JLIDIA4","Basic",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIFIA4",,"a4CB00000000EqIMAU",,,"Allison Medina",,,"TVs","2022-09-09","500B00000045wcUIAQ","005B0000003JK1iIAG","General Question",,,"false","2022-07-30",,"a4HB000000004j8MAA","005B0000003JLIFIA4","Platinum",51.6
,"Escalated","false","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000EqJMAU",,,"Nathaniel Castillo",,,"TVs","2022-09-09","500B0000003377LIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-07-11",,"a4HB000000004j9MAA","005B0000003JLI8IAO","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000EqKMAU","true","Toys","Susan Pena",,"true","Headphones","2022-09-09","500B00000045wcWIAQ","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-07-20",,"a4HB000000004jAMAQ","005B0000003JLI3IAO","Basic",51.6
,"Working","true","Product Support","1.0",,"005B0000003JLI5IAO",,"a4CB00000000EqLMAU",,,"Crystal Rodriguez",,,"Headphones","2022-09-09","500B0000003377NIAQ","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-09-07",,"a4HB000000004jBMAQ","005B0000003JLI5IAO","Basic",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI9IAO",,"a4CB00000000EqMMAU",,,"Matthew Wong",,,"Home Audio","2022-09-09","500B000000358aZIAQ","005B0000003JK1iIAG","Documentation",,,"false","2022-08-16",,"a4HB000000004jCMAQ","005B0000003JLI9IAO","Free",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000EqNMAU","true","Toys","Jane Nelson",,"true","Computers","2022-09-09","500B000000358aeIAA","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-08-25",,"a4HB000000004jDMAQ","005B0000003JLI7IAO","Platinum",81.6
"1.0","Working","true","Product Support","1.0",,"005B0000003JLI4IAO","true","a4CB00000000EqOMAU","true","Health","Zachary Fisher",,"true","DVD Players","2022-09-09","500B00000045wcaIAA","005B0000003JK1iIAG","Unknown Failure","true","Online","false","2022-08-26",,"a4HB000000004jEMAQ","005B0000003JLI4IAO","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIIIA4",,"a4CB00000000EqPMAU",,,"Marissa White",,,"TVs","2022-09-09","500B000000358ahIAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-09-03",,"a4HB000000004jFMAQ","005B0000003JLIIIA4","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIGIA4",,"a4CB00000000EqQMAU",,,"Nicole Gill",,,"Cameras","2022-09-09","500B000000358akIAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-07-18",,"a4HB000000004jGMAQ","005B0000003JLIGIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIAIA4","true","a4CB00000000EqRMAU","true","Outdoors","Danielle Wright",,"true","Home Audio","2022-09-09","500B00000045wciIAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-22",,"a4HB000000004jHMAQ","005B0000003JLIAIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000EqSMAU",,,"Katie Adams",,,"Tablets","2022-09-09","500B00000045wcjIAA","005B0000003JK1iIAG","Unknown Failure",,,"false","2022-07-15",,"a4HB000000004jIMAQ","005B0000003JLIHIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000EqTMAU","true","Baby","Jennifer Barton",,"true","Video Games","2022-09-09","500B0000002uCcAIAU","005B0000003JK1iIAG","Documentation","true","Online","false","2022-08-08",,"a4HB000000004jJMAQ","005B0000003JLICIA4","Silver",68.2
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000EsPMAU","true","Tools","Marissa White",,"true","Home Audio","2022-09-09","500B0000002uCgUIAU","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-03",,"a4HB000000004lFMAQ","005B0000003JLIIIA4","Silver",51.6
"1.0","Waiting on Customer","true","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000EsQMAU","true","Industrial","Tammy Foley",,"true","Home Audio","2022-09-09","500B00000045wgIIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-31",,"a4HB000000004lGMAQ","005B0000003JLIDIA4","Silver",51.6
"1.0","New","false","Product Support","1.0",,"005B0000003JLI6IAO","true","a4CB00000000EsRMAU","true","Shoes","William Edwards",,"true","Video Games","2022-09-09","500B000000358djIAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-28",,"a4HB000000004lHMAQ","005B0000003JLI6IAO","Free",68.1
,"On Hold","true","Product Support","1.0",,"005B0000003JLIEIA4",,"a4CB00000000EsSMAU",,,"Melody Moore",,,"Cables","2022-09-09","500B0000002uCgVIAU","005B0000003JK1iIAG","Item Damaged",,,"false","2022-09-03",,"a4HB000000004lIMAQ","005B0000003JLIEIA4","Free",81.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIFIA4",,"a4CB00000000EsTMAU",,,"Allison Medina",,,"Cables","2022-09-09","500B00000045wgJIAQ","005B0000003JK1iIAG","Hardware Question",,,"false","2022-08-28",,"a4HB000000004lJMAQ","005B0000003JLIFIA4","Free",67
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIBIA4","true","a4CB00000000EsUMAU","true","Industrial","Katie Cole",,"true","Cameras","2022-09-09","500B00000045wgKIAQ","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-07-16",,"a4HB000000004lKMAQ","005B0000003JLIBIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIAIA4",,"a4CB00000000EsVMAU",,,"Danielle Wright",,,"DVD Players","2022-09-09","500B00000045wgNIAQ","005B0000003JK1iIAG","Hardware Question",,,"false","2022-09-04",,"a4HB000000004lLMAQ","005B0000003JLIAIA4","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI3IAO",,"a4CB00000000EsWMAU",,,"Susan Pena",,,"TVs","2022-09-09","500B00000045wgeIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-14",,"a4HB000000004lMMAQ","005B0000003JLI3IAO","Basic",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI8IAO","true","a4CB00000000EsXMAU","true","Garden","Nathaniel Castillo",,"true","Computers","2022-09-09","500B00000045wggIAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-08-24",,"a4HB000000004lNMAQ","005B0000003JLI8IAO","Silver",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000EsYMAU","true","Movies","Jennifer Barton",,"true","Computers","2022-09-09","500B000000355wUIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-11",,"a4HB000000004lOMAQ","005B0000003JLICIA4","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI6IAO",,"a4CB00000000EsZMAU",,,"William Edwards",,,"Cell Phones","2022-09-09","500B000000358e7IAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-07-19",,"a4HB000000004lPMAQ","005B0000003JLI6IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI9IAO",,"a4CB00000000EsaMAE",,,"Matthew Wong",,,"Computers","2022-09-09","500B00000045wgnIAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-08-23",,"a4HB000000004lQMAQ","005B0000003JLI9IAO","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000EsbMAE","true","Tools","Vincent Parrish",,"true","Computers","2022-09-09","500B00000045wgtIAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-21",,"a4HB000000004lRMAQ","005B0000003JLIJIA4","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI4IAO","true","a4CB00000000EscMAE","true","Grocery","Zachary Fisher",,"true","TVs","2022-09-09","500B000000355wfIAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-08-07",,"a4HB000000004lSMAQ","005B0000003JLI4IAO","Basic",51.6
,"Response Received","true","Product Support","1.0",,"005B0000003JLI5IAO",,"a4CB00000000EsdMAE",,,"Crystal Rodriguez",,,"Cameras","2022-09-09","500B00000045wh0IAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-09-07",,"a4HB000000004lTMAQ","005B0000003JLI5IAO","Free",51.6
"1.0","Warning","true","Product Support","1.0",,"005B0000003JLIBIA4","true","a4CB00000000EseMAE","true","Shoes","Katie Cole",,"true","Cameras","2022-09-09","500B0000002uChFIAU","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-09-05",,"a4HB000000004lUMAQ","005B0000003JLIBIA4","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIDIA4",,"a4CB00000000EsfMAE",,,"Tammy Foley",,,"Computers","2022-09-09","500B000000355wiIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2022-09-06",,"a4HB000000004lVMAQ","005B0000003JLIDIA4","Silver",51.6
"1.0","Working","false","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000EsgMAE","true","Jewelery","Vincent Parrish",,"true","Tablets","2022-09-09","500B000000358eLIAQ","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-08-10",,"a4HB000000004lWMAQ","005B0000003JLIJIA4","Free",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIFIA4","true","a4CB00000000EshMAE","true","Garden","Allison Medina",,"true","Video Games","2022-09-09","500B00000045wh2IAA","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-04",,"a4HB000000004lXMAQ","005B0000003JLIFIA4","Free",68.2
,"Closed","false","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000EsiMAE",,,"Nathaniel Castillo",,,"Cables","2022-09-09","500B000000337BAIAY","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-03",,"a4HB000000004lYMAQ","005B0000003JLI8IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI9IAO",,"a4CB00000000EsjMAE",,,"Matthew Wong",,,"Cables","2022-09-09","500B00000045wh3IAA","005B0000003JK1iIAG","Hardware Question",,,"false","2022-07-16",,"a4HB000000004lZMAQ","005B0000003JLI9IAO","Free",82.8
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000EskMAE","true","Movies","Melody Moore",,"true","Cameras","2022-09-09","500B000000358eMIAQ","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-26",,"a4HB000000004laMAA","005B0000003JLIEIA4","Free",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIFIA4","true","a4CB00000000EslMAE","true","Automotive","Allison Medina",,"true","Cell Phones","2022-09-09","500B0000002uChMIAU","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-07-22",,"a4HB000000004lbMAA","005B0000003JLIFIA4","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI9IAO",,"a4CB00000000EsmMAE",,,"Matthew Wong",,,"Cell Phones","2022-09-09","500B00000045wh4IAA","005B0000003JK1iIAG","Late Delivery",,,"false","2022-09-06",,"a4HB000000004lcMAA","005B0000003JLI9IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIEIA4",,"a4CB00000000EsnMAE",,,"Melody Moore",,,"Home Audio","2022-09-09","500B0000002uChPIAU","005B0000003JK1iIAG","Hardware Question",,,"false","2022-08-29",,"a4HB000000004ldMAA","005B0000003JLIEIA4","Silver",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI5IAO",,"a4CB00000000EsoMAE",,,"Crystal Rodriguez",,,"Video Games","2022-09-09","500B00000045whDIAQ","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-06",,"a4HB000000004leMAA","005B0000003JLI5IAO","Free",68.4
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000EspMAE","true","Tools","Marissa White",,"true","Video Games","2022-09-09","500B00000045whEIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-26",,"a4HB000000004lfMAA","005B0000003JLIIIA4","Free",66.5
,"Closed","false","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000EsqMAE",,,"Katie Adams",,,"Video Games","2022-09-09","500B00000045whIIAQ","005B0000003JK1iIAG","Item Damaged",,,"false","2022-07-28",,"a4HB000000004lgMAA","005B0000003JLIHIA4","Silver",51.6
,"Escalated","false","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000EsrMAE",,,"Nathaniel Castillo",,,"Cameras","2022-09-09","500B000000358eXIAQ","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-04",,"a4HB000000004lhMAA","005B0000003JLI8IAO","Platinum",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000EznMAE",,,"Zachary Fisher",,,"Tablets","2022-09-09","500B000000358rKIAQ","005B0000003JK1iIAG","Hardware Question",,,"false","2022-08-27",,"a4HB000000004sdMAA","005B0000003JLI4IAO","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI6IAO","true","a4CB00000000EzoMAE","true","Kids","William Edwards",,"true","Cameras","2022-09-09","500B000000337NDIAY","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-09-07",,"a4HB000000004seMAA","005B0000003JLI6IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000EzpMAE",,,"Vincent Parrish",,,"Computers","2022-09-09","500B000000337NFIAY","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-31",,"a4HB000000004sfMAA","005B0000003JLIJIA4","Platinum",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIEIA4",,"a4CB00000000EzqMAE",,,"Melody Moore",,,"DVD Players","2022-09-09","500B00000045wtOIAQ","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-15",,"a4HB000000004sgMAA","005B0000003JLIEIA4","Basic",81.6
"1.0","Working","false","Product Support","1.0",,"005B0000003JLIBIA4","true","a4CB00000000EzrMAE","true","Grocery","Katie Cole",,"true","Video Games","2022-09-09","500B00000045wtRIAQ","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-03",,"a4HB000000004shMAA","005B0000003JLIBIA4","Free",68.2
