"Client_Name","Is_Converted","Campaign_Name","Lead_Source_formula_formula","Close_Date","Lead_Status","Forecast_Category_bucket","Action_Framework_Opportunity_ID","Zip_Code","Opportunity_ID","Opportunity_Name","Account_ID","Lead_Score_bucket","Lead_Stage","Forecast_Category","Appointment_Set","Opportunity_Owner","Opportunity_Stage","Lead_Source_formula","B2B_Opportunity_Name","Lead_Source","Region","Created_Date","Location","Next_Steps","Time_in_Status","Lead_Score","Opportunity_Amount","Count_of_Calls","Count_of_Tasks","Days_Open","Count_of_Events","Days_Since_Last_Activity","Total_Activities","Count_of_Emails"
"Chip Colli 1792","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-09-05","1 - New","5 - Omitted","006Dp000004HJc0IAG","91007","0065w000022R1ZSAA0","Chip Colli 1792","0015w00002DLYB6AAP","Winning","5 - Unqualified","Omitted","False","Robin Montgomery","1 - Qualification","00Q5w00001qNTPJEA4","McCann Assoc Acquisition 146","Social Media","San Gabriel Valley","2020-04-23","Arcadia","Validated interest level. Plan to give a call on Thursday.",58,76,8260,2,3,201,4,89,11,2
"Steve Sutherland 1793","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-11-11","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91749","0065w000022R1ZSAA0","Steve Sutherland 1793","0015w00002DLYB8AAP","Losing","1 - New","Pipeline","False","Crystal Stevens","2 - Discovery","00Q5w00001qNTPJEA4","Gainsco, Inc 152","Referral","San Gabriel Valley","2020-10-05","City of Industry","Weekly check-ins to collaborate on a go-forward plan.",218,2,86500,0,0,36,1,23,4,3
"Mike Malmin 1794","No","None","00Q5w00001zd9ZgEAI","2020-02-04","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90832","0065w000022R1ZSAA0","Mike Malmin 1794","0015w00002DLYB2AAP","Losing","5 - Unqualified","Omitted","True","Cindy Central","6 - Closed Lost","00Q5w00001qNTPJEA4","Gainsco, Inc 155","Event","Cypress","2020-06-23","Long Beach","Initial introduction call went well. Still need to confirm budget and timing.",158,1,147000,0,2,140,2,128,5,1
"Mark Smith 1795","No","None","00Q5w00001zd9ZgEAI","2019-11-29","1 - New","5 - Omitted","006Dp000004HJc0IAG","90805","0065w000022R1ZSAA0","Mark Smith 1795","0015w00002DLYAQAA5","Winning","5 - Unqualified","Omitted","True","Crystal Stevens","1 - Qualification","00Q5w00001qNTPJEA4","HemaMetrics 175","Social Media","Cypress","2020-10-02","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",123,70,98500,0,1,39,3,88,5,1
"Gabe Hoskins 1796","No","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-03-01","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","91214","0065w000022R1ZSAA0","Gabe Hoskins 1796","0015w00002DLYANAA5","Losing","4 - Converted","Closed","False","Brandy Mullins","5 - Closed Won","00Q5w00001qNTPJEA4","Chiquita Brands International 185","Cold Call","Glendale","2020-11-01","Glendale","Price negiotations and expecting signed agreement soon.",80,4,9540,3,0,9,1,17,6,2
"Jon Allegri 1797","Yes","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-02-06","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90831","0065w000022R1ZSAA0","Jon Allegri 1797","0015w00002DLYB4AAP","Losing","1 - New","Pipeline","True","Mary Powers","2 - Discovery","00Q5w00001qNTPJEA4","BIZeSITE 190","Social Media","Cypress","2020-05-13","Long Beach","Validated interest level. Plan to give a call on Thursday.",6,17,134000,0,0,181,0,145,1,1
"Deanna Collins 1798","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-01-28","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90847","0065w000022R1ZSAA0","Deanna Collins 1798","0015w00002DLYAGAA5","Winning","2 - Working","Best Case","False","Brian Norris","3 - Proposal/Quote","00Q5w00001qNTPJEA4","BIZeSITE 197","Website","Cypress","2020-08-23","Long Beach","Initial introduction call went well. Still need to confirm budget and timing.",185,50,28100,1,0,79,3,19,5,1
"Peter Houston 1799","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-04-04","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91724","0065w000022R1ZSAA0","Peter Houston 1799","0015w00002DLYAlAAP","Losing","5 - Unqualified","Omitted","True","Kristen Miller","6 - Closed Lost","00Q5w00001qNTPJEA4","BIZeSITE 200","Event","Covina Hills","2020-02-20","Covina Hills","Weekly check-ins to collaborate on a go-forward plan.",108,12,3960,0,2,264,1,99,4,1
"Andy Peterson 1800","No","None","00Q5w00001zd9ZgEAI","2020-06-21","3 - Working","2 - Best Case","006Dp000004HJc0IAG","91221","0065w000022R1ZSAA0","Andy Peterson 1800","0015w00002DLYAHAA5","Losing","2 - Working","Best Case","False","Robin Montgomery","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Exceptional Software Strategies 208","Cold Call","Glendale","2019-12-28","Glendale","Send email with more information and capture decision criteria.",223,7,138000,1,2,318,2,112,6,1
"Anne Frost 1801","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-10-10","1 - New","5 - Omitted","006Dp000004HJc0IAG","90716","0065w000022R1ZSAA0","Anne Frost 1801","0015w00002DLYAIAA5","Losing","5 - Unqualified","Omitted","False","Barry Brown","1 - Qualification","00Q5w00001qNTPJEA4","Hershey Insurance Group 216","Referral","Cypress","2020-07-05","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",63,32,99700,0,0,128,1,95,4,3
"Mark Smith 1802","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-07-27","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90608","0065w000022R1ZSAA0","Mark Smith 1802","0015w00002DLYAQAA5","Winning","4 - Converted","Closed","True","Ricky East","5 - Closed Won","00Q5w00001qNTPJEA4","W A Hynes & Co 232","Website","Whittier","2020-01-28","Whittier","Price negiotations and expecting signed agreement soon.",225,72,40900,2,5,287,2,34,11,2
"Robert Simpson 1803","No","None","00Q5w00001zd9ZgEAI","2020-06-29","3 - Working","2 - Best Case","006Dp000004HJc0IAG","91221","0065w000022R1ZSAA0","Robert Simpson 1803","0015w00002DLYAOAA5","Losing","2 - Working","Best Case","False","Michelle Stanley","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Pakana Corporation 1","Referral","Glendale","2020-08-22","Glendale","Weekly check-ins to collaborate on a go-forward plan.",185,34,150000,1,2,80,0,41,4,1
"Duncan Macintosh 1804","Yes","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2019-12-12","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90720","0065w000022R1ZSAA0","Duncan Macintosh 1804","0015w00002DLYALAA5","Losing","5 - Unqualified","Omitted","False","Robin Montgomery","6 - Closed Lost","00Q5w00001qNTPJEA4","Linde Group 8","Social Media","Cypress","2019-11-22","Cypress","Initial introduction call went well. Still need to confirm budget and timing.",155,40,8760,3,6,354,3,76,14,2
"Benjamin Young 1805","No","None","00Q5w00001zd9ZgEAI","2020-05-13","1 - New","5 - Omitted","006Dp000004HJc0IAG","90835","0065w000022R1ZSAA0","Benjamin Young 1805","0015w00002DLYB9AAP","Winning","5 - Unqualified","Omitted","True","Heather Greer","1 - Qualification","00Q5w00001qNTPJEA4","PageViews 25","Social Media","Cypress","2020-02-15","Long Beach","Send email with more information and capture decision criteria.",210,85,22200,0,1,269,0,30,3,2
"Heath Axworth 1806","No","None","00Q5w00001zd9ZgEAI","2019-11-04","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","90740","0065w000022R1ZSAA0","Heath Axworth 1806","0015w00002DLYAKAA5","Losing","3 - Qualified","Commit","True","Crystal Stevens","4 - Negotiation","00Q5w00001qNTPJEA4","BlackBoard Connect 39","Website","Cypress","2020-07-10","Long Beach","Validated interest level. Plan to give a call on Thursday.",155,30,145000,0,1,123,5,111,7,1
"Jon Allegri 1807","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-02-17","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91210","0065w000022R1ZSAA0","Jon Allegri 1807","0015w00002DLYB4AAP","Losing","5 - Unqualified","Omitted","False","Brandy Mullins","6 - Closed Lost","00Q5w00001qNTPJEA4","Datria Systems 104","Referral","Glendale","2020-10-03","Glendale","Price negiotations and expecting signed agreement soon.",47,6,9150,1,2,38,1,52,4,0
"Kari Rende 1808","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-08-31","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91765","0065w000022R1ZSAA0","Kari Rende 1808","0015w00002DLYB3AAP","Winning","1 - New","Pipeline","False","Bill West","2 - Discovery","00Q5w00001qNTPJEA4","Datria Systems 105","Website","San Gabriel Valley","2020-04-04","City of Industry","Send email with more information and capture decision criteria.",143,65,28000,3,0,220,0,29,5,2
"Troy Bullock 1809","No","None","00Q5w00001zd9ZgEAI","2020-02-14","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90068","0065w000022R1ZSAA0","Troy Bullock 1809","0015w00002DLYB1AAP","Losing","1 - New","Pipeline","False","Travis Coleman","2 - Discovery","00Q5w00001qNTPJEA4","DANIELS BUSINESS SERVICES 109","Social Media","Hollywood Hills","2020-09-10","Hollywood Hills","Presentation went well. Follow up meeting scheduled for Tueday.",40,30,130000,2,0,61,2,143,7,3
"Peter Parker 1810","No","None","00Q5w00001zd9ZgEAI","2020-04-29","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","91208","0065w000022R1ZSAA0","Peter Parker 1810","0015w00002DLYBDAA5","Losing","4 - Converted","Closed","True","Cindy Central","5 - Closed Won","00Q5w00001qNTPJEA4","DANIELS BUSINESS SERVICES 113","Event","Glendale","2020-06-12","Glendale","Weekly check-ins to collaborate on a go-forward plan.",48,37,70200,1,1,151,2,98,5,1
"Stacy McNeil 1811","Yes","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-09-16","3 - Working","2 - Best Case","006Dp000004HJc0IAG","91746","0065w000022R1ZSAA0","Stacy McNeil 1811","0015w00002DLYAFAA5","Winning","2 - Working","Best Case","False","Ricky East","3 - Proposal/Quote","00Q5w00001qNTPJEA4","DANIELS BUSINESS SERVICES 116","Cold Call","San Gabriel Valley","2020-02-25","City of Industry","Validated interest level. Plan to give a call on Thursday.",117,65,3290,2,2,259,2,40,7,1
"Gabe Hoskins 1812","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-08-14","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91203","0065w000022R1ZSAA0","Gabe Hoskins 1812","0015w00002DLYANAA5","Losing","5 - Unqualified","Omitted","True","Robin Montgomery","6 - Closed Lost","00Q5w00001qNTPJEA4","Realviz Corporation 118","Social Media","Glendale","2020-06-21","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",179,25,138000,2,1,142,2,112,5,0
"Tammy Baxter 1813","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-07-17","1 - New","5 - Omitted","006Dp000004HJc0IAG","91007","0065w000022R1ZSAA0","Tammy Baxter 1813","0015w00002DLYAAAA5","Losing","5 - Unqualified","Omitted","True","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","GLOBECOT 174","Website","San Gabriel Valley","2020-05-26","Arcadia","Initial introduction call went well. Still need to confirm budget and timing.",2,4,90600,1,2,168,2,98,6,1
"Mike Welch 1814","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-03-14","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90842","0065w000022R1ZSAA0","Mike Welch 1814","0015w00002DLYACAA5","Losing","1 - New","Pipeline","False","Cindy Central","2 - Discovery","00Q5w00001qNTPJEA4","TRW Systems 206","Referral","Cypress","2020-08-25","Long Beach","Validated interest level. Plan to give a call on Thursday.",37,28,3370,0,5,77,0,2,7,2
"Steve Sutherland 1815","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-01-16","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","90601","0065w000022R1ZSAA0","Steve Sutherland 1815","0015w00002DLYB8AAP","Winning","3 - Qualified","Commit","True","Mary Powers","4 - Negotiation","00Q5w00001qNTPJEA4","Labor Line 213","Event","Whittier","2020-09-14","Whittier","Send email with more information and capture decision criteria.",114,52,109000,1,0,57,3,112,6,2
"Lance Gonzales 1816","No","None","00Q5w00001zd9ZgEAI","2020-05-22","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90801","0065w000022R1ZSAA0","Lance Gonzales 1816","0015w00002DLYAMAA5","Losing","5 - Unqualified","Omitted","True","Crystal Stevens","6 - Closed Lost","00Q5w00001qNTPJEA4","Researchers/FYI 215","Social Media","Cypress","2020-10-23","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",92,32,37800,1,1,18,1,43,3,0
"Robert Weiss 1817","Yes","Referral Campaign","00Q5w00001zd9ZgEAI","2020-02-27","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90068","0065w000022R1ZSAA0","Robert Weiss 1817","0015w00002DLYATAA5","Losing","4 - Converted","Closed","False","Rebecca Gonzalez","5 - Closed Won","00Q5w00001qNTPJEA4","CMC 236","Referral","Hollywood Hills","2019-11-21","Hollywood Hills","Weekly check-ins to collaborate on a go-forward plan.",186,36,4990,4,1,355,2,75,7,0
"Mike Malmin 1818","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-11-20","1 - New","5 - Omitted","006Dp000004HJc0IAG","90810","0065w000022R1ZSAA0","Mike Malmin 1818","0015w00002DLYB2AAP","Losing","5 - Unqualified","Omitted","False","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","immedia 11","Social Media","Cypress","2020-09-02","Long Beach","Price negiotations and expecting signed agreement soon.",97,47,87200,0,1,69,2,50,4,1
"Bob Warkentine 1819","No","None","00Q5w00001zd9ZgEAI","2020-04-16","3 - Working","2 - Best Case","006Dp000004HJc0IAG","92240","0065w000022R1ZSAA0","Bob Warkentine 1819","0015w00002DLYB7AAP","Losing","2 - Working","Best Case","False","Robin Montgomery","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Insurance Network 24","Event","Coachella Valley","2020-11-22","Cathedral City","Weekly check-ins to collaborate on a go-forward plan.",143,39,3030,1,2,11,5,73,8,0
"Nicole Grace 1820","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-10-05","1 - New","5 - Omitted","006Dp000004HJc0IAG","90803","0065w000022R1ZSAA0","Nicole Grace 1820","0015w00002DLYBAAA5","Losing","5 - Unqualified","Omitted","True","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","Insurance Network 25","Event","Cypress","2020-04-25","Long Beach","Send email with more information and capture decision criteria.",1,34,126000,2,2,199,2,44,6,0
"Niki Sullivan 1821","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2019-12-23","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90604","0065w000022R1ZSAA0","Niki Sullivan 1821","0015w00002DLYB5AAP","Losing","1 - New","Pipeline","False","Brandy Mullins","2 - Discovery","00Q5w00001qNTPJEA4","Insurance Network 28","Website","Whittier","2020-01-27","Whittier","Initial introduction call went well. Still need to confirm budget and timing.",180,49,36900,2,2,288,6,113,13,3
"Russell Hartman 1822","No","None","00Q5w00001zd9ZgEAI","2020-06-05","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","92235","0065w000022R1ZSAA0","Russell Hartman 1822","0015w00002DLYABAA5","Losing","5 - Unqualified","Omitted","True","Cindy Central","6 - Closed Lost","00Q5w00001qNTPJEA4","StuffBak.com 32","Website","Coachella Valley","2020-11-25","Cathedral City","Presentation went well. Follow up meeting scheduled for Tueday.",161,14,136000,1,5,14,0,90,8,2
"Mike Garcia 1823","No","Referral Campaign","00Q5w00001zd9ZgEAI","2019-12-30","1 - New","5 - Omitted","006Dp000004HJc0IAG","90812","0065w000022R1ZSAA0","Mike Garcia 1823","0015w00002DLYAPAA5","Losing","5 - Unqualified","Omitted","True","Wendy West","1 - Qualification","00Q5w00001qNTPJEA4","StuffBak.com 35","Referral","Cypress","2020-06-20","Long Beach","Price negiotations and expecting signed agreement soon.",207,37,35100,0,1,143,1,140,4,2
"Mina Passini 1824","Yes","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2019-11-11","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91604","0065w000022R1ZSAA0","Mina Passini 1824","0015w00002DLYAEAA5","Losing","1 - New","Pipeline","True","Brian Norris","2 - Discovery","00Q5w00001qNTPJEA4","StuffBak.com 37","Cold Call","Hollywood Hills","2020-07-04","Hollywood Hills","Validated interest level. Plan to give a call on Thursday.",43,3,2220,0,0,129,3,4,4,1
"Robert Janzen 1825","No","None","00Q5w00001zd9ZgEAI","2020-08-22","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91203","0065w000022R1ZSAA0","Robert Janzen 1825","0015w00002DLYAJAA5","Winning","5 - Unqualified","Omitted","False","Mary Powers","6 - Closed Lost","00Q5w00001qNTPJEA4","Friedman Fleischer & Lowe 42","Cold Call","Glendale","2020-08-02","Glendale","Send email with more information and capture decision criteria.",36,63,112000,0,2,100,1,89,4,1
"Karen Wells 1826","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-02-22","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90899","0065w000022R1ZSAA0","Karen Wells 1826","0015w00002DLYADAA5","Losing","4 - Converted","Closed","True","Brian Norris","5 - Closed Won","00Q5w00001qNTPJEA4","Oliver Wight Americas 61","Social Media","Cypress","2019-12-24","Long Beach","Price negiotations and expecting signed agreement soon.",130,5,5720,4,0,322,2,24,7,1
"Larry Baxter 1827","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-06-12","3 - Working","2 - Best Case","006Dp000004HJc0IAG","91393","0065w000022R1ZSAA0","Larry Baxter 1827","0015w00002DLYA9AAP","Losing","2 - Working","Best Case","False","Brian Norris","3 - Proposal/Quote","00Q5w00001qNTPJEA4","See of San Francisco 103","Website","Glendale","2020-10-19","Glendale","Presentation went well. Follow up meeting scheduled for Tueday.",155,19,43500,0,5,22,2,103,8,1
"Deanna Collins 1828","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-08-26","1 - New","5 - Omitted","006Dp000004HJc0IAG","90812","0065w000022R1ZSAA0","Deanna Collins 1828","0015w00002DLYAGAA5","Winning","5 - Unqualified","Omitted","False","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","Xpiron 141","Referral","Cypress","2020-11-19","Long Beach","Validated interest level. Plan to give a call on Thursday.",131,86,140000,0,2,8,1,42,5,2
"Chip Colli 1829","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-05-14","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91716","0065w000022R1ZSAA0","Chip Colli 1829","0015w00002DLYB6AAP","Losing","5 - Unqualified","Omitted","False","Crystal Stevens","6 - Closed Lost","00Q5w00001qNTPJEA4","Ecommerce ASP 145","Website","San Gabriel Valley","2020-02-11","City of Industry","Initial introduction call went well. Still need to confirm budget and timing.",139,15,53600,1,1,273,1,84,5,2
"Anne Frost 1830","No","None","00Q5w00001zd9ZgEAI","2020-03-20","1 - New","5 - Omitted","006Dp000004HJc0IAG","91066","0065w000022R1ZSAA0","Anne Frost 1830","0015w00002DLYAIAA5","Losing","5 - Unqualified","Omitted","True","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","Stardata Technologies 150","Referral","San Gabriel Valley","2020-03-31","Arcadia","Weekly check-ins to collaborate on a go-forward plan.",16,38,3240,0,1,224,0,25,3,2
"Robert Janzen 1831","Yes","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-04-13","1 - New","5 - Omitted","006Dp000004HJc0IAG","90804","0065w000022R1ZSAA0","Robert Janzen 1831","0015w00002DLYAJAA5","Winning","5 - Unqualified","Omitted","False","Mary Powers","1 - Qualification","00Q5w00001qNTPJEA4","California Wholesale 161","Event","Cypress","2020-03-27","Long Beach","Price negiotations and expecting signed agreement soon.",88,77,82000,1,5,228,0,57,6,0
"Jon Allegri 1832","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-08-26","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","90842","0065w000022R1ZSAA0","Jon Allegri 1832","0015w00002DLYB4AAP","Losing","3 - Qualified","Commit","False","Kaitlyn Guerrero","4 - Negotiation","00Q5w00001qNTPJEA4","Trucker Publications 168","Website","Cypress","2019-12-07","Long Beach","Initial introduction call went well. Still need to confirm budget and timing.",135,40,140000,1,2,339,0,145,4,1
"Andy Peterson 1833","No","None","00Q5w00001zd9ZgEAI","2020-10-04","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90603","0065w000022R1ZSAA0","Andy Peterson 1833","0015w00002DLYAHAA5","Losing","5 - Unqualified","Omitted","True","Ricky East","6 - Closed Lost","00Q5w00001qNTPJEA4","Hotbar.com 189","Social Media","Whittier","2020-01-21","Whittier","Validated interest level. Plan to give a call on Thursday.",157,25,4570,0,0,294,2,43,2,0
"Peter Houston 1834","No","None","00Q5w00001zd9ZgEAI","2019-12-21","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90899","0065w000022R1ZSAA0","Peter Houston 1834","0015w00002DLYAlAAP","Winning","4 - Converted","Closed","False","Robin Montgomery","5 - Closed Won","00Q5w00001qNTPJEA4","Logical Dimensions 217","Social Media","Cypress","2020-09-02","Long Beach","Send email with more information and capture decision criteria.",218,83,44800,2,0,69,5,113,7,0
