"SA_ParentRecordId_AccountId_Name","User_User_Username","SA_ServiceTerritoryId_Name","SA_ProductRequired_Product2Id","User_User_Id","SA_ServiceTerritoryId_State","SA_ParentRecordId_Priority","SA_Status","User_User_SmallPhotoUrl","User_IsCapacityBased","User_User_Name","ServiceResourceId","SA_ParentRecordId_CaseId","ServiceAppointmentId","User_Description","SA_CreatedDate","SA_StatusCategory","SA_ParentRecordId_WorkTypeId_Name","SA_ProductRequired_ProductName","CreatedDate","SA_EarliestStartTime","SA_ProductConsumed_ProductName","Id","SA_Id","SA_ParentRecordId_CreatedDate","User_Id","User_User_Email","ActualTravelTime","EstimatedTravelTime"
"Ohana, Inc.","jaustin.lmoenp9rdius.bdhhet6tx1sm@summer20-sd.sdo","*San Francisco",,"0052X00000AcWf8QAF","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzc/T","FALSE","Jane Austin","0Hn2X000000cXJeSAM",,"08p2X000000pzkzQAA","Field Service Lightning User","2021-01-11","Scheduled","Field Measurements",,"2020-09-28 13:46:15","2021-03-14",,"03r7R000000sY7aQAE","08p2X000000pzkzQAA","2020-07-28 00:41:59","0Hn2X000000cXJeSAM","jane@example.com",15,11
"Ohana, Inc.","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzlrQAA","Field Service Lightning User","2021-01-11","Scheduled","Reclamation",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7bQAE","08p2X000000pzlrQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",30,61
"Ohana, Inc.","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzlsQAA","Field Service Lightning User","2021-01-11","Scheduled","Part Swap",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7cQAE","08p2X000000pzlsQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",45,92
"UlyssesNet","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzltQAA","Field Service Lightning User","2021-01-11","Scheduled","QA Testing",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7dQAE","08p2X000000pzltQAA","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",60,29
"Permadyne GmbH, LTD","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfGQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzm2QAA","Field Service Lightning User","2021-01-11","Scheduled","Break-Fix","Connector Cables","2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7eQAE","08p2X000000pzm2QAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",60,6
"Bob Warkentine","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzluQAA","Field Service Lightning User","2021-01-11","Scheduled","QA Testing",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7fQAE","08p2X000000pzluQAA","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,23
"Employnet","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzlvQAA","Field Service Lightning User","2021-01-11","Scheduled","Rebuild",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7gQAE","08p2X000000pzlvQAA","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,8
"Employnet","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzlwQAA","Field Service Lightning User","2021-01-11","Scheduled","Reclamation",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7hQAE","08p2X000000pzlwQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",30,57
"Employnet","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzlyQAA","Field Service Lightning User","2021-01-11","Scheduled","Corrective Maintenance",,"2020-09-28 13:46:15","2021-03-13",,"03r7R000000sY7iQAE","08p2X000000pzlyQAA","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,47
"Jon Allegri","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzZAQAY","Field Service Lightning User","2021-01-01","Completed","Site Survey",,"2020-09-28 13:46:15","2021-02-18","Connector Cables","03r7R000000sY7jQAE","08p2X000000pzZAQAY","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,13
"Gabe Hoskins","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzZBQAY","Field Service Lightning User","2021-01-01","Completed","Field Inspection",,"2020-09-28 13:46:15","2021-02-18","Battery, High Capacity","03r7R000000sY7kQAE","08p2X000000pzZBQAY","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,10
"Mike Welch","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzZCQAY","Field Service Lightning User","2021-01-11","Scheduled","Field Measurements",,"2020-09-28 13:46:15","2021-02-27","Product C","03r7R000000sY7lQAE","08p2X000000pzZCQAY","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,9
"Ohana, Inc.","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzZDQAY","Field Service Lightning User","2021-01-01","Completed","QA Testing",,"2020-09-28 13:46:15","2021-02-17","Power Inverter","03r7R000000sY7mQAE","08p2X000000pzZDQAY","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,6
"Ohana, Inc.","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzZEQAY","Field Service Lightning User","2021-01-01","Completed","Part Swap",,"2020-09-28 13:46:15","2021-02-18","Remote Monitoring Subscription","03r7R000000sY7nQAE","08p2X000000pzZEQAY","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,4
"Heath Axworth","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzfaQAA","Field Service Lightning User","2021-01-01","Completed","Upgrade",,"2020-09-28 13:46:15","2021-02-22","Power Inverter","03r7R000000sY7oQAE","08p2X000000pzfaQAA","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,5
"Ohana Systems","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfIQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzm/T","FALSE","Lamar Smith","0Hn2X000000cXJnSAM",,"08p2X000000pzd6QAA","Field Service Lightning User","2021-01-01","Completed","Part Swap",,"2020-09-28 13:46:15","2021-02-24","Small Turbine","03r7R000000sY7pQAE","08p2X000000pzd6QAA","2020-07-28 00:41:59","0Hn2X000000cXJnSAM","calbanese@example.com",30,26
"Ohana Systems","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfGQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzelQAA","Field Service Lightning User","2021-01-11","Scheduled","Break-Fix","Connector Cables","2020-09-28 13:46:15","2021-03-07","Battery, Low Capacity","03r7R000000sY7qQAE","08p2X000000pzelQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",30,27
"Larry Baxter","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzemQAA","Field Service Lightning User","2021-01-01","Completed","Field Measurements",,"2020-09-28 13:46:15","2021-02-25","Product A","03r7R000000sY7rQAE","08p2X000000pzemQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",15,11
"Mike Garcia","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzdFQAQ","Field Service Lightning User","2021-01-01","Completed","Field Connect",,"2020-09-28 13:46:15","2021-02-25","Battery, Low Capacity","03r7R000000sY7sQAE","08p2X000000pzdFQAQ","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,11
"Permadyne GmbH, LTD","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfLQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","FALSE","Pam Lawison","0Hn2X000000cXJrSAM",,"08p2X000000pzdCQAQ","Field Service Lightning User","2021-01-11","Scheduled","Field Connect",,"2020-09-28 13:46:15","2021-03-07","Connector Cables","03r7R000000sY7tQAE","08p2X000000pzdCQAQ","2020-07-28 00:41:59","0Hn2X000000cXJrSAM","pam@example.com",45,10
"Employnet","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfKQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","FALSE","Melissa Wood","0Hn2X000000cXJqSAM",,"08p2X000000pzdDQAQ","Field Service Lightning User","2021-01-01","Completed","Deinstallation",,"2020-09-28 13:46:15","2021-02-25","Large Turbine","03r7R000000sY7uQAE","08p2X000000pzdDQAQ","2020-07-28 00:41:59","0Hn2X000000cXJqSAM","melissa@example.com",60,7
"Larry Baxter","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzdEQAQ","Field Service Lightning User","2021-01-01","Completed","Field Connect",,"2020-09-28 13:46:19","2021-02-25","Remote Monitoring Subscription","03r7R000000sY7vQAE","08p2X000000pzdEQAQ","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",60,5
"Employnet","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzdLQAQ","Field Service Lightning User","2021-01-11","Scheduled","Field Connect",,"2020-09-28 13:46:19","2021-03-07","Remote Monitoring Subscription","03r7R000000sY7wQAE","08p2X000000pzdLQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",30,14
"Goodman Imports","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfLQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","FALSE","Pam Lawison","0Hn2X000000cXJrSAM",,"08p2X000000pzdMQAQ","Field Service Lightning User","2021-01-01","Completed","Upgrade",,"2020-09-28 13:46:19","2021-02-25","Small Turbine","03r7R000000sY7xQAE","08p2X000000pzdMQAQ","2020-07-28 00:41:59","0Hn2X000000cXJrSAM","pam@example.com",30,4
"Ohana, Inc.","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzdOQAQ","Field Service Lightning User","2021-01-01","Completed","Reclamation",,"2020-09-28 13:46:19","2021-02-25","Connector Cables","03r7R000000sY7yQAE","08p2X000000pzdOQAQ","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,12
"Andy Peterson","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzhfQAA","Field Service Lightning User","2021-01-01","Completed","Reclamation",,"2020-09-28 13:46:19","2021-02-25","Connector Cables","03r7R000000sY7zQAE","08p2X000000pzhfQAA","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,4
"Optos Inc.","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzdPQAQ","Field Service Lightning User","2021-01-01","Completed","Repair Estimate",,"2020-09-28 13:46:19","2021-02-25","Intelligent Optimization Service License","03r7R000000sY80QAE","08p2X000000pzdPQAQ","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,6
"UlyssesNet","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzdQQAQ","Field Service Lightning User","2021-01-01","Completed","Installation",,"2020-09-28 13:46:19","2021-02-25","Onsite Labor","03r7R000000sY81QAE","08p2X000000pzdQQAQ","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",30,13
"Larry Baxter","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzdRQAQ","Field Service Lightning User","2020-12-12","Completed","Rebuild",,"2020-09-28 13:46:19","2021-02-05","Power Inverter","03r7R000000sY82QAE","08p2X000000pzdRQAQ","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,10
"Larry Baxter","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfKQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","FALSE","Melissa Wood","0Hn2X000000cXJqSAM",,"08p2X000000pzdSQAQ","Field Service Lightning User","2021-01-01","Completed","Site Survey",,"2020-09-28 13:46:19","2021-02-25","Connector Cables","03r7R000000sY83QAE","08p2X000000pzdSQAQ","2020-07-28 00:41:59","0Hn2X000000cXJqSAM","melissa@example.com",30,6
"Permadyne GmbH, LTD","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzdTQAQ","Field Service Lightning User","2021-01-01","Completed","Reclamation",,"2020-09-28 13:46:19","2021-02-25","Mounting System","03r7R000000sY84QAE","08p2X000000pzdTQAQ","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",30,11
"Advanced Communications","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzhgQAA","Field Service Lightning User","2020-12-12","Completed","Design",,"2020-09-28 13:46:19","2021-02-05","Product B","03r7R000000sY85QAE","08p2X000000pzhgQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",30,15
"Jon Allegri","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzdUQAQ","Field Service Lightning User","2021-01-01","Completed","Site Survey",,"2020-09-28 13:46:19","2021-02-25","Small Turbine","03r7R000000sY86QAE","08p2X000000pzdUQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",15,8
"Ohana Systems","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzhhQAA","Field Service Lightning User","2021-01-01","Completed","Deinstallation",,"2020-09-28 13:46:19","2021-02-25","Battery, Low Capacity","03r7R000000sY87QAE","08p2X000000pzhhQAA","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,19
,"mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfKQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","FALSE","Melissa Wood","0Hn2X000000cXJqSAM",,"08p2X000000pzhkQAA","Field Service Lightning User","2020-12-12","Completed","Battery Replacement","Connector Cables","2020-09-28 13:46:19","2021-02-05","Connector Cables","03r7R000000sY88QAE","08p2X000000pzhkQAA","2020-07-28 00:41:59","0Hn2X000000cXJqSAM","melissa@example.com",45,3
"Advanced Communications","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfGQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzhiQAA","Field Service Lightning User","2021-01-11","Scheduled","Break-Fix","Connector Cables","2020-09-28 13:46:19","2021-03-07","Power Inverter","03r7R000000sY89QAE","08p2X000000pzhiQAA","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",60,12
"Goodman Imports","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzhjQAA","Field Service Lightning User","2021-01-01","Completed","Maintenance",,"2020-09-28 13:46:19","2021-02-25","Power Inverter","03r7R000000sY8AQAU","08p2X000000pzhjQAA","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",60,7
"Employnet","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfKQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","FALSE","Melissa Wood","0Hn2X000000cXJqSAM",,"08p2X000000pzhlQAA","Field Service Lightning User","2021-01-01","Completed","Part Swap",,"2020-09-28 13:46:19","2021-02-25","Maintenance Contract","03r7R000000sY8BQAU","08p2X000000pzhlQAA","2020-07-28 00:41:59","0Hn2X000000cXJqSAM","melissa@example.com",30,10
"Employnet","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzdBQAQ","Field Service Lightning User","2021-01-01","Completed","Repair Estimate",,"2020-09-28 13:46:19","2021-02-25","Power Inverter","03r7R000000sY8CQAU","08p2X000000pzdBQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",30,7
"Benjamin Young","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzhmQAA","Field Service Lightning User","2020-12-12","Completed","Rebuild",,"2020-09-28 13:46:19","2021-02-05","Battery, High Capacity","03r7R000000sY8DQAU","08p2X000000pzhmQAA","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,14
"Jon Allegri","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzhnQAA","Field Service Lightning User","2021-01-01","Completed","Maintenance",,"2020-09-28 13:46:19","2021-02-25","Installation Services","03r7R000000sY8EQAU","08p2X000000pzhnQAA","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",30,11
"Jon Allegri","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzhoQAA","Field Service Lightning User","2020-12-12","Completed","Battery Replacement","Connector Cables","2020-09-28 13:46:19","2021-02-05","Mounting System","03r7R000000sY8FQAU","08p2X000000pzhoQAA","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",30,14
