"Opportunity.IsWon","Campaign.Status","Parent.IsActive","Campaign.StartDate","Model.IsActive","Parent.Description","Opportunity.StageName","Campaign.UltimateParent.Name","Campaign.UltimateParent.UltimateParentId","Parent.Status","Campaign.IsActive","Contact.AccountId","Model.DeveloperName","Campaign.Description","Campaign.Type","Account.BillingCountry","Campaign.EndDate","Parent.StartDate","Opportunity.AccountId","Campaign.Name","Parent.RecordType.Name","Opportunity.ForecastCategoryName","ContactId","Parent.RecordTypeId","Parent.EndDate","CampaignId","OpportunityId","Parent.Type","ModelId","Opportunity.Name","Campaign.RecordTypeId","Opportunity.CloseDate","Parent.Name","Contact.Name","Campaign.UltimateParent.ParentCampaign.Name","Campaign.UltimateParent.CampaignParents","Model.MasterLabel","Campaign.ParentId","Account.Name","Campaign.RecordType.Name","Model.ModelType","Campaign.BudgetedCost","Parent.NumberOfContacts","Campaign.NumberOfLeads","Parent.NumberSent","Campaign.ActualCost","Campaign.NumberOfResponses","Parent.ExpectedResponse","Campaign.NumberSent","Parent.NumberOfConvertedLeads","Campaign.NumberOfContacts","Influence","Campaign.NumberOfOpportunities","Campaign.ExpectedResponse","Parent.NumberOfOpportunities","Parent.NumberOfResponses","RevenueShare","Parent.ActualCost","Parent.NumberOfLeads","Campaign.NumberOfWonOpportunities","Parent.NumberOfWonOpportunities","Campaign.NumberOfConvertedLeads","Parent.BudgetedCost","Opportunity.Amount"
"true","Completed","true","2020-01-26","true","Annual plan for all marketing campaigns at the company.","Closed Won","New Customer Campaign","701f40000011dNIAAY","In Progress","true",,"primaryModel","C- and VP-level lunch with special guest speaker to raise awareness and drive deeper customer engagement.","Event","USA","2020-02-25","2020-04-30","001f400000Pf9AmAAJ","New Customer Campaign","Parent Campaign","Closed",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN7AAI","006f400000CKzjgAAD","Multi-Channel","03Vf4000000XnOuEAK","Displaytech - Services - 20K","012f4000001BWl2AAG","2020-03-26","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN7AAI","Salesforce Model","701f40000011dNHAAY","Displaytech","Child Campaign",1,15500,0,16,0,15300,30,0,0,0,17,0,5,0,0,0,0,0,0,1,0,0,0,20400
"false","In Progress","true","2020-04-24","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Industry Websites Advertising","701f40000011dNIAAY","In Progress","true",,"primaryModel","Sponsored ads on industry websites to drive traffic to our own.","Web Marketing","USA","2020-05-24","2020-04-30","001f400000Pf9BcAAJ","Industry Websites Advertising","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN1AAI","006f400000CKzklAAD","Multi-Channel","03Vf4000000XnOuEAK","Optos Inc. - Add-On Business - 41K","012f4000001BWl2AAG","2020-07-24","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN1AAI","Salesforce Model","701f40000011dNFAAY","Optos Inc.","Child Campaign",1,55000,0,58,0,75000,63,0,1000,0,10,100,8,5,0,0,41000,0,0,2,0,0,0,41000
"true","Planned","true","2020-08-03","true","Annual plan for all marketing campaigns at the company.","Closed Won","Regional Field Marketing","701f40000011dNIAAY","In Progress","true",,"primaryModel","Focused, regional events for targeted accounts and opportunities. Includes dinners, networking events, golf outings and professional sports games.","Event","USA","2020-09-02","2020-04-30","001f400000Pf9BOAAZ","Regional Field Marketing","Parent Campaign","Closed",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN9AAI","006f400000CKzkDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - New Business - 93K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN9AAI","Salesforce Model","701f40000011dNHAAY","Valley Supply Inc.","Child Campaign",1,36000,0,41,0,31400,32,0,0,0,10,0,7,0,0,0,0,0,0,1,0,0,0,93000
"true","In Progress","true","2020-03-18","true","Annual plan for all marketing campaigns at the company.","Closed Won","Twitter Social Listening and Engagment","701f40000011dNIAAY","In Progress","true",,"primaryModel","Identify leads by monitoring popular industry hashtags and our competitors' twitter handles for unhappy customers who can be converted.","Social Media","USA","2020-04-17","2020-04-30","001f400000Pf9BOAAZ","Twitter Social Listening and Engagment","Parent Campaign","Closed",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN8AAI","006f400000CKzkDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - New Business - 93K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN8AAI","Salesforce Model","701f40000011dNGAAY","Valley Supply Inc.","Child Campaign",1,35000,0,33,0,31250,15,0,0,0,0,100,5,0,0,0,93000,0,0,2,0,0,0,93000
"false","Planned","true","2020-06-04","true","Annual plan for all marketing campaigns at the company.","Discovery","Twitter Inbound Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9BOAAZ","primaryModel","Engage customers who tweet our company's official Twitter handle.","Social Media","USA","2020-07-04","2020-04-30","001f400000Pf9BOAAZ","Twitter Inbound Campaign","Parent Campaign","Best Case","003f400000OSTrGAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN6AAI","006f400000CKznDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - Add-On Business - 28K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan","Ron Adkins","*Annual Marketing Plan","701f40000011dN6AAI","Salesforce Model","701f40000011dNGAAY","Valley Supply Inc.","Child Campaign",1,12000,0,0,0,11400,26,0,0,0,41,0,5,0,0,0,0,0,0,1,0,0,0,28000
"false","Completed","true","2020-03-16","true","Annual plan for all marketing campaigns at the company.","Discovery","Telemarketing Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9BOAAZ","primaryModel","Generate opportunities from direct outreach to cold prospects and inactive customers.","Direct Marketing","USA","2020-04-15","2020-04-30","001f400000Pf9BOAAZ","Telemarketing Campaign","Parent Campaign","Best Case","003f400000OSTrGAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN5AAI","006f400000CKznDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - Add-On Business - 28K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan","Ron Adkins","*Annual Marketing Plan","701f40000011dN5AAI","Salesforce Model","701f40000011dNHAAY","Valley Supply Inc.","Child Campaign",1,10700,0,52,0,11630,78,0,0,0,29,0,4,0,0,0,0,0,0,2,0,0,0,28000
"false","Completed","true","2020-04-10","true","Annual plan for all marketing campaigns at the company.","Discovery","Invitation to Annual Customer Conference","701f40000011dNIAAY","In Progress","true","001f400000Pf9BOAAZ","primaryModel","Campaign designed to drive attendance at our Annual Customer Event.","Email","USA","2020-05-10","2020-04-30","001f400000Pf9BOAAZ","Invitation to Annual Customer Conference","Parent Campaign","Best Case","003f400000OSTrGAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN2AAI","006f400000CKznDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - Add-On Business - 28K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan","Ron Adkins","*Annual Marketing Plan","701f40000011dN2AAI","Salesforce Model","701f40000011dNEAAY","Valley Supply Inc.","Child Campaign",1,10000,0,95,0,15000,166,0,15000,0,85,0,5,5,0,0,0,0,0,0,0,0,0,28000
"false","Completed","true","2020-01-26","true","Annual plan for all marketing campaigns at the company.","Discovery","New Customer Campaign","701f40000011dNIAAY","In Progress","true","001f400000Pf9BOAAZ","primaryModel","C- and VP-level lunch with special guest speaker to raise awareness and drive deeper customer engagement.","Event","USA","2020-02-25","2020-04-30","001f400000Pf9BOAAZ","New Customer Campaign","Parent Campaign","Best Case","003f400000OSTrGAAX","012f4000001BWl3AAG","2020-05-30","701f40000011dN7AAI","006f400000CKznDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - Add-On Business - 28K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan","Ron Adkins","*Annual Marketing Plan","701f40000011dN7AAI","Salesforce Model","701f40000011dNHAAY","Valley Supply Inc.","Child Campaign",1,15500,0,16,0,15300,30,0,0,0,17,0,5,0,0,0,0,0,0,1,0,0,0,28000
"false","Planned","true","2020-08-03","true","Annual plan for all marketing campaigns at the company.","Discovery","Regional Field Marketing","701f40000011dNIAAY","In Progress","true",,"primaryModel","Focused, regional events for targeted accounts and opportunities. Includes dinners, networking events, golf outings and professional sports games.","Event","USA","2020-09-02","2020-04-30","001f400000Pf9BOAAZ","Regional Field Marketing","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN9AAI","006f400000CKznDAAT","Multi-Channel","03Vf4000000XnOuEAK","Valley Supply Inc. - Add-On Business - 28K","012f4000001BWl2AAG","2020-05-15","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN9AAI","Salesforce Model","701f40000011dNHAAY","Valley Supply Inc.","Child Campaign",1,36000,0,41,0,31400,32,0,0,0,10,100,7,0,0,0,28000,0,0,1,0,0,0,28000
"false","In Progress","true","2020-04-22","true","Annual plan for all marketing campaigns at the company.","Discovery","Referral Program Launch","701f40000011dNIAAY","In Progress","true",,"primaryModel","Email campaign encouraging referrals from current customers by providing discounts and incentives.","Email","USA","2020-05-22","2020-04-30","001f400000Pf9ArAAJ","Referral Program Launch","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dNAAAY","006f400000CKzl0AAD","Multi-Channel","03Vf4000000XnOuEAK","Advanced Communications - Add-On Business - 40K","012f4000001BWl2AAG","2020-08-10","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dNAAAY","Salesforce Model","701f40000011dNEAAY","Advanced Communications","Child Campaign",1,35000,0,56,0,33000,55,0,18575,0,10,100,12,0,0,0,40000,0,0,5,0,9,0,40000
"false","Planned","true","2020-08-03","true","Annual plan for all marketing campaigns at the company.","Qualification","Regional Field Marketing","701f40000011dNIAAY","In Progress","true",,"primaryModel","Focused, regional events for targeted accounts and opportunities. Includes dinners, networking events, golf outings and professional sports games.","Event","USA","2020-09-02","2020-04-30","001f400000Pf9BZAAZ","Regional Field Marketing","Parent Campaign","Pipeline",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN9AAI","006f400000CKzmSAAT","Multi-Channel","03Vf4000000XnOuEAK","XPower - Services - 44K","012f4000001BWl2AAG","2020-09-11","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN9AAI","Salesforce Model","701f40000011dNHAAY","XPower","Child Campaign",1,36000,0,41,0,31400,32,0,0,0,10,100,7,0,0,0,43750,0,0,1,0,0,0,43750
"false","Completed","true","2020-02-15","true","Annual plan for all marketing campaigns at the company.","Discovery","Best Practices Webinar","701f40000011dNIAAY","In Progress","true",,"primaryModel","Webinar to establish ourselves as experts in the field, attract new prospects and more deeply engage customers.","Web Marketing","USA","2020-03-16","2020-04-30","001f400000Pf9BVAAZ","Best Practices Webinar","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dNBAAY","006f400000CKziIAAT","Multi-Channel","03Vf4000000XnOuEAK","Allied Technologies - Add-On Business - 26K","012f4000001BWl2AAG","2020-08-13","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dNBAAY","Salesforce Model","701f40000011dNHAAY","Allied Technologies","Child Campaign",1,15000,0,34,0,17850,50,0,50,0,16,100,4,0,0,0,26000,0,0,2,0,0,0,26000
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Negotiation","Annual Customer Conference","701f40000011dNIAAY","In Progress","true",,"primaryModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event","USA","2020-08-23","2020-04-30","001f400000Pf9BdAAJ","Annual Customer Conference","Parent Campaign","Commit",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKzl4AAD","Multi-Channel","03Vf4000000XnOuEAK","UlyssesNet - Add-On Business - 45K","012f4000001BWl2AAG","2020-07-22","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN3AAI","Salesforce Model","701f40000011dNHAAY","UlyssesNet","Child Campaign",1,65000,0,22,0,54000,107,0,100000,0,92,100,7,0,0,0,45000,0,0,3,0,1,0,45000
"false","Planned","true","2020-07-24","true","Annual plan for all marketing campaigns at the company.","Discovery","Annual Customer Conference","701f40000011dNIAAY","In Progress","true",,"primaryModel","Our annual event to bring our customers together, educate and engage them, and drive additional business.","Event","USA","2020-08-23","2020-04-30","001f400000Pf9BTAAZ","Annual Customer Conference","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN3AAI","006f400000CKziiAAD","Multi-Channel","03Vf4000000XnOuEAK","Anaco Limited - New Business - 55K","012f4000001BWl2AAG","2020-06-18","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN3AAI","Salesforce Model","701f40000011dNHAAY","Anaco Limited","Child Campaign",1,65000,0,22,0,54000,107,0,100000,0,92,0,7,0,0,0,0,0,0,3,0,1,0,55000
"false","In Progress","true","2020-04-22","true","Annual plan for all marketing campaigns at the company.","Negotiation","Referral Program Launch","701f40000011dNIAAY","In Progress","true",,"primaryModel","Email campaign encouraging referrals from current customers by providing discounts and incentives.","Email","USA","2020-05-22","2020-04-30","001f400000Pf9BSAAZ","Referral Program Launch","Parent Campaign","Commit",,"012f4000001BWl3AAG","2020-05-30","701f40000011dNAAAY","006f400000CKzhxAAD","Multi-Channel","03Vf4000000XnOuEAK","Universal Services - Add-On Business - 65K","012f4000001BWl2AAG","2020-08-25","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dNAAAY","Salesforce Model","701f40000011dNEAAY","Universal Services","Child Campaign",1,35000,0,56,0,33000,55,0,18575,0,10,100,12,0,0,0,65000,0,0,5,0,9,0,65000
"false","Planned","true","2020-08-03","true","Annual plan for all marketing campaigns at the company.","Negotiation","Regional Field Marketing","701f40000011dNIAAY","In Progress","true",,"primaryModel","Focused, regional events for targeted accounts and opportunities. Includes dinners, networking events, golf outings and professional sports games.","Event","USA","2020-09-02","2020-04-30","001f400000Pf9BPAAZ","Regional Field Marketing","Parent Campaign","Commit",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN9AAI","006f400000CKzlvAAD","Multi-Channel","03Vf4000000XnOuEAK","General Utilities - New Business - 47K","012f4000001BWl2AAG","2020-06-18","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN9AAI","Salesforce Model","701f40000011dNHAAY","General Utilities","Child Campaign",1,36000,0,41,0,31400,32,0,0,0,10,100,7,0,0,0,47000,0,0,1,0,0,0,47000
"false","In Progress","true","2020-04-30","true","Annual plan for all marketing campaigns at the company.","Negotiation","Facebook Advertising","701f40000011dNIAAY","In Progress","true",,"primaryModel","Generate leads from Facebook ads which drive leads to our company's public Facebook page.","Social Media","USA","2020-05-30","2020-04-30","001f400000Pf9BbAAJ","Facebook Advertising","Parent Campaign","Commit",,"012f4000001BWl3AAG","2020-05-30","701f40000011dNCAAY","006f400000CKzk2AAD","Multi-Channel","03Vf4000000XnOuEAK","Towson Inc. - Add-On Business - 14K","012f4000001BWl2AAG","2020-05-18","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dNCAAY","Salesforce Model","701f40000011dNGAAY","Towson Inc.","Child Campaign",1,10000,0,29,0,20500,29,0,0,0,0,100,7,0,0,0,14000,0,0,0,0,0,0,14000
"false","In Progress","true","2020-03-18","true","Annual plan for all marketing campaigns at the company.","Qualification","Twitter Social Listening and Engagment","701f40000011dNIAAY","In Progress","true",,"primaryModel","Identify leads by monitoring popular industry hashtags and our competitors' twitter handles for unhappy customers who can be converted.","Social Media","USA","2020-04-17","2020-04-30","001f400000Pf9BQAAZ","Twitter Social Listening and Engagment","Parent Campaign","Pipeline",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN8AAI","006f400000CKzlIAAT","Multi-Channel","03Vf4000000XnOuEAK","Missoula & Sons Inc. - New Business - 25K","012f4000001BWl2AAG","2021-04-09","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN8AAI","Salesforce Model","701f40000011dNGAAY","Missoula & Sons Inc.","Child Campaign",1,35000,0,33,0,31250,15,0,0,0,0,100,5,0,0,0,25000,0,0,2,0,0,0,25000
"false","In Progress","true","2020-04-22","true","Annual plan for all marketing campaigns at the company.","Proposal/Quote","Referral Program Launch","701f40000011dNIAAY","In Progress","true",,"primaryModel","Email campaign encouraging referrals from current customers by providing discounts and incentives.","Email","Brazil","2020-05-22","2020-04-30","001f400000Pf9BMAAZ","Referral Program Launch","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dNAAAY","006f400000CKzlLAAT","Multi-Channel","03Vf4000000XnOuEAK","Opportunity Resources Inc - Services - 44K","012f4000001BWl2AAG","2020-05-18","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dNAAAY","Salesforce Model","701f40000011dNEAAY","Opportunity Resources Inc","Child Campaign",1,35000,0,56,0,33000,55,0,18575,0,10,100,12,0,0,0,44000,0,0,5,0,9,0,44000
"false","Completed","true","2020-01-26","true","Annual plan for all marketing campaigns at the company.","Negotiation","New Customer Campaign","701f40000011dNIAAY","In Progress","true",,"primaryModel","C- and VP-level lunch with special guest speaker to raise awareness and drive deeper customer engagement.","Event","USA","2020-02-25","2020-04-30","001f400000Pf9BPAAZ","New Customer Campaign","Parent Campaign","Commit",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN7AAI","006f400000CKziGAAT","Multi-Channel","03Vf4000000XnOuEAK","General Utilities - Add-On Business - 58K","012f4000001BWl2AAG","2020-05-18","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN7AAI","Salesforce Model","701f40000011dNHAAY","General Utilities","Child Campaign",1,15500,0,16,0,15300,30,0,0,0,17,100,5,0,0,0,58000,0,0,1,0,0,0,58000
"false","Completed","true","2020-01-26","true","Annual plan for all marketing campaigns at the company.","Discovery","New Customer Campaign","701f40000011dNIAAY","In Progress","true",,"primaryModel","C- and VP-level lunch with special guest speaker to raise awareness and drive deeper customer engagement.","Event","Switzerland","2020-02-25","2020-04-30","001f400000Pf9BeAAJ","New Customer Campaign","Parent Campaign","Best Case",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN7AAI","006f400000CKzk3AAD","Multi-Channel","03Vf4000000XnOuEAK","Permadyne - New Business - 39K","012f4000001BWl2AAG","2020-08-28","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN7AAI","Salesforce Model","701f40000011dNHAAY","Permadyne GmbH, LTD","Child Campaign",1,15500,0,16,0,15300,30,0,0,0,17,100,5,0,0,0,39000,0,0,1,0,0,0,39000
"false","In Progress","true","2020-04-24","true","Annual plan for all marketing campaigns at the company.","Qualification","Industry Websites Advertising","701f40000011dNIAAY","In Progress","true",,"primaryModel","Sponsored ads on industry websites to drive traffic to our own.","Web Marketing","USA","2020-05-24","2020-04-30","001f400000Pf9BbAAJ","Industry Websites Advertising","Parent Campaign","Pipeline",,"012f4000001BWl3AAG","2020-05-30","701f40000011dN1AAI","006f400000CKzkHAAT","Multi-Channel","03Vf4000000XnOuEAK","Towson Inc. - Add-On Business - 40K","012f4000001BWl2AAG","2020-10-31","*Annual Marketing Plan",,"*Annual Marketing Plan","701f40000011dN1AAI","Salesforce Model","701f40000011dNFAAY","Towson Inc.","Child Campaign",1,55000,0,58,0,75000,63,0,1000,0,10,100,8,5,0,0,40000,0,0,2,0,0,0,40000
