"LastModifiedDate","VisitorId","PlannedVisitEndTime","Visitor_Role.DeveloperName","RetailStore_RetailStoreGroup_Description","RetailStore_DeliveryMethod","RetailStore_Priority","Visitor_Role.RolePath","Name","RetailStore_RetailStoreGroupName_Custom","Visitor_UniqueUserName","CreatedById","Visitor_FullPhotoUrl","Visitor_Role.Roles","RetailStore_AccountId","Visitor_UserType","StatusRemarks","Visitor_Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore_RetailStoreGroup_Name","RetailStore_Location_Address_City","ActualVisitStartTime_YearMonthDay","RetailStore_Account_Industry","RetailStore_PrimaryContact_Name","PlannedVisitStartTime","RetailStore_Account_Type","Visitor_SmallPhotoUrl","CreatedDate","Id","RetailStore_Id","RetailStore_RetailLocationGroupId","RetailStore_Account_AccountSource","RetailStore_Location_Address_Name","InstructionDescription","RetailStore_Account_Parent_Account_Names","RetailStore_Location_Address_PostalCode","VisitPriority","Visitor_Name","RetailStore_Name","OwnerId","RetailStore_Location_Name","Visitor_Role.ParentRoleId","RetailStore_Location_Address_Country","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Phone","RetailStore_StoreType","RetailStore_PrimaryContactId","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Email","RetailStore_PrimaryContact_Department","RetailStore_Account_Phone","RetailStore_Description","SystemModstamp","Visitor_Role.Name","RetailStore_PrimaryContact_Description","LastModifiedById","RetailStore_Account_Parent_Account_NamesPath","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Location_LocationLevel","RetailStore_Account_AnnualRevenue","PlannedVisitDuration"
"2019-12-25T08:17:59.000Z","005B0000006PwWZIA0","2019-06-10T15:53:34.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00001920","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"elywest@salesforce.com","Completed","2019-06-10T15:53:34.000Z","0YQB0000000L0CEOA0","false","2019-06-10T14:45:41.000Z","South","Ashland","2019-06-10","Transportation","Gladys Rim","2019-06-10T14:45:41.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LqKAK","0YQB0000000L0CEOA0","0Y2B0000000L08vKAC",,"A00000006","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44805","Low","Ely West","NTO Store - Dublin","005B0000006NoPnIAK","Dmart Location 19","00EB0000000fdvVMAQ","Ashland",,"414-661-9598","Regular","003B000000H1QcWIAV","Alpine Nutrition Account","OH","gladys.rim@rim.org",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",67,3,1,,67
"2019-12-25T08:17:59.000Z","005B0000006PwWHIA0","2019-01-30T00:21:05.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00001921","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOvIAP","Standard",,"chantellerep@salesforce.com","Completed","2019-01-30T00:21:05.000Z","0YQB0000000L0CFOA0","false","2019-01-29T22:54:47.000Z","Northeast","Hamilton","2019-01-29","Finance","Veronika Inouye","2019-01-29T22:54:47.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LrKAK","0YQB0000000L0CFOA0","0Y2B0000000L08uKAC",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","45011","High","Chantelle Rep","Fare Merchants - Irving","005B0000006NoPnIAK","Dmart Location 20",,"Butler",,"408-540-1785","Regular","003B000000H1QcaIAF","Fare Merchants Account","OH","vinouye@aol.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",86,7,1,,86
"2020-04-12T09:07:14.000Z","005B0000006PwWIIA0","2019-02-08T22:59:19.000Z",,"Description of Dmart Location Group 2","Van","High",,"00001922","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOvIAP","Standard",,"wendywest@salesforce.com","Completed","2019-02-08T22:59:19.000Z","0YQB0000000L0CGOA0","false","2019-02-08T22:42:14.000Z","Midwest","Anchorage","2019-02-08","Finance","Meaghan Garufi","2019-02-08T22:42:14.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LsKAK","0YQB0000000L0CGOA0","0Y2B0000000L08tKAC",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","99501","Medium","Wendy West","NTO Store - Ferry Plaza Market","005B0000006NoPnIAK","Dmart Location 21",,"Anchorage",,"931-313-9635","Regular","003B000000H1QcVIAV","Fare Merchants Account","AK","meaghan@hotmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",17,1,1,,17
"2019-12-25T08:17:59.000Z","005B0000006PwWJIA0","2019-12-16T00:42:07.000Z",,"Description of Dmart Location Group 5","Van","Medium",,"00001923","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOwIAP","Standard",,"vincewest@salesforce.com","Completed","2019-12-16T00:42:07.000Z","0YQB0000000L0CHOA0","false","2019-12-15T23:57:46.000Z","West","Bridgeport","2019-12-15","Manufacturing","Minna Amigon","2019-12-15T23:57:46.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LtKAK","0YQB0000000L0CHOA0","0Y2B0000000L08wKAC",,"A00000003","Please complete the visit and collect all the KPIs","NTO Account","8014","Low","Vince West","Fare Merchants - Chelsea","005B0000006NoPnIAK","Dmart Location 22",,"Gloucester",,"215-874-1229","Regular","003B000000H1QcPIAV","NTO Account","NJ","minna_amigon@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",44,3,1,,44
"2020-04-12T09:07:16.000Z","005B0000006PwWKIA0","2019-04-30T08:50:41.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00001924","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOwIAP","Standard",,"cindycentral@salesforce.com","Completed","2019-04-30T08:50:41.000Z","0YQB0000000L0CIOA0","false","2019-04-30T07:35:56.000Z","Bay Area","Brighton","2019-04-30","Manufacturing","Simona Morasca","2019-04-30T07:35:56.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LuKAK","0YQB0000000L0CIOA0","0Y2B0000000L08sKAC",,"A00000002","Please complete the visit and collect all the KPIs","NTO Account","48116","High","Cindy Central","NTO Store - Alameda","005B0000006NoPnIAK","Dmart Location 23",,"Livingston",,"419-503-2484","Regular","003B000000H1QcKIAV","NTO Account","MI","simona@morasca.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006Q7xcIAC","NTO Account",74,5,1,,74
"2019-12-25T08:17:58.000Z","005B0000006PwWLIA0","2018-10-27T07:11:10.000Z",,"Description of Dmart Location Group 4","Van","Low",,"00001925","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOvIAP","Standard",,"vanessacentral@salesforce.com","Completed","2018-10-27T07:11:10.000Z","0YQB0000000L0CJOA0","false","2018-10-27T06:27:21.000Z","South","Middlesex","2018-10-27","Finance","Josephine Darakjy","2018-10-27T06:27:21.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LvKAK","0YQB0000000L0CJOA0","0Y2B0000000L08vKAC",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","8846","Medium","Vanessa Central","Fare Merchants - Austin","005B0000006NoPnIAK","Dmart Location 24",,"Middlesex",,"810-292-9388","Regular","003B000000H1QcGIAV","Fare Merchants Account","NJ","josephine_darakjy@darakjy.org",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",43,5,1,,43
"2019-12-25T08:17:58.000Z","005B0000006PwWMIA0","2019-10-31T23:52:28.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00001926","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOwIAP","Standard",,"kaseycentral@salesforce.com","Completed","2019-10-31T23:52:28.000Z","0YQB0000000L0BvOAK","false","2019-10-31T23:19:24.000Z","Northeast","New Orleans","2019-10-31","Manufacturing","Bette Nicka","2019-10-31T23:19:24.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LwKAK","0YQB0000000L0BvOAK","0Y2B0000000L08uKAC",,"A00000001","Please complete the visit and collect all the KPIs","NTO Account","70116","Low","Kasey Central","Fare Merchants - Brooklyn","005B0000006NoPnIAK","Dmart Location 1",,"Orleans",,"610-545-3615","Regular","003B000000H1QcZIAV","NTO Account","LA","bette_nicka@cox.net",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",33,5,1,,33
"2019-12-25T08:17:58.000Z","005B0000006PwWNIA0","2019-10-04T16:02:26.000Z",,"Description of Dmart Location Group 2","Truck","High",,"00001927","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOwIAP","Standard",,"valerieeast@salesforce.com","Completed","2019-10-04T16:02:26.000Z","0YQB0000000L0BwOAK","false","2019-10-04T15:27:54.000Z","Midwest","Sioux Falls","2019-10-04","Manufacturing","Mattie Poquette","2019-10-04T15:27:54.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LxKAK","0YQB0000000L0BwOAK","0Y2B0000000L08tKAC",,"A00000009","Please complete the visit and collect all the KPIs","NTO Account","57105","High","Valerie East","Fare Merchants - Gold Coast","005B0000006NoPnIAK","Dmart Location 2",,"Minnehaha",,"602-277-4385","Regular","003B000000H1QcUIAV","NTO Account","SD","mattie@aol.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","NTO Account",34,2,1,,34
"2019-12-25T08:17:58.000Z","005B0000006PwWOIA0","2018-09-22T10:57:04.000Z",,"Description of Dmart Location Group 5","Truck","Medium",,"00001928","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOxIAP","Standard",,"rickyeast@salesforce.com","Completed","2018-09-22T10:57:04.000Z","0YQB0000000L0BxOAK","false","2018-09-22T10:15:13.000Z","West","Baltimore","2018-09-22","Food & Beverage","Cammy Albares","2018-09-22T10:15:13.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LyKAK","0YQB0000000L0BxOAK","0Y2B0000000L08wKAC",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","21224","Medium","Ricky East","NTO Store - Berkeley","005B0000006NoPnIAK","Dmart Location 3",,"Baltimore City",,"956-537-6195","Regular","003B000000H1QcTIAV","Rondel Account","MD","calbares@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",41,10,1,,41
"2019-12-25T08:17:58.000Z","005B0000006PwWYIA0","2019-11-07T14:10:57.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00001929","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AR2BGIA1","Standard",,"billeast@salesforce.com","Completed","2019-11-07T14:10:57.000Z","0YQB0000000L0ByOAK","false","2019-11-07T13:05:19.000Z","Bay Area","Kulpsville","2019-11-07",,"Yuki Whobrey","2019-11-07T13:05:19.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2LzKAK","0YQB0000000L0ByOAK","0Y2B0000000L08sKAC",,"A00000011","Please complete the visit and collect all the KPIs",,"19443","Low","Bill East","NTO Store - Presidio","005B0000006NoPnIAK","Dmart Location 4","00EB0000000fdvVMAQ","Montgomery",,"313-288-7937","Regular","003B000000H1QcXIAV","Gabe Hotkins","PA","yuki_whobrey@aol.com",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK",,65,3,1,,65
"2019-12-25T08:17:58.000Z","005B0000006PwWZIA0","2019-08-14T05:16:08.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00001930","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"elywest@salesforce.com","Completed","2019-08-14T05:16:08.000Z","0YQB0000000L0BzOAK","false","2019-08-14T03:49:56.000Z","South","Middle Island","2019-08-14","Transportation","Leota Dilliard","2019-08-14T03:49:56.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M0KAK","0YQB0000000L0BzOAK","0Y2B0000000L08vKAC",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","11953","High","Ely West","Nutrition Stop - Gainesville","005B0000006NoPnIAK","Dmart Location 5","00EB0000000fdvVMAQ","Suffolk",,"408-752-3500","Regular","003B000000H1QcMIAV","Alpine Nutrition Account","NY","leota@hotmail.com",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",86,7,1,,86
"2020-04-12T09:07:14.000Z","005B0000006PwWHIA0","2020-01-06T08:13:28.000Z",,"Description of Dmart Location Group 3","Van","High",,"00001931","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOwIAP","Standard",,"chantellerep@salesforce.com","Completed","2020-01-06T08:13:28.000Z","0YQB0000000L0C0OAK","false","2020-01-06T07:21:25.000Z","Northeast","Los Angeles","2020-01-06","Manufacturing","James Butt","2019-01-06T07:21:25.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M1KAK","0YQB0000000L0C0OAK","0Y2B0000000L08uKAC",,"A00000013","Please complete the visit and collect all the KPIs","NTO Account","90034","Medium","Chantelle Rep","Rondel Store - San Francisco Central","005B0000006NoPnIAK","Dmart Location 6",,"Los Angeles",,"504-621-8927","Regular","003B000000H1QcFIAV","NTO Account","CA","jbutt@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006Q7xcIAC","NTO Account",52,1,1,,525652
"2019-12-25T08:17:58.000Z","005B0000006PwWIIA0","2019-02-18T05:03:50.000Z",,"Description of Dmart Location Group 2","Van","Medium",,"00001932","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOxIAP","Standard",,"wendywest@salesforce.com","Completed","2019-02-18T05:03:50.000Z","0YQB0000000L0C1OAK","false","2019-02-18T04:08:33.000Z","Midwest","Chagrin Falls","2019-02-18","Food & Beverage","Fletcher Flosi","2019-02-18T04:08:33.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M2KAK","0YQB0000000L0C1OAK","0Y2B0000000L08tKAC",,"A00000014","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44023","Low","Wendy West","Rondel Store - Austin East","005B0000006NoPnIAK","Dmart Location 7",,"Geauga",,"815-828-2147","Regular","003B000000H1QcYIAV","Rondel Account","OH","fletcher.flosi@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",55,3,1,,55
"2019-12-25T08:17:58.000Z","005B0000006PwWJIA0","2019-10-09T09:41:36.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00001933","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOxIAP","Standard",,"vincewest@salesforce.com","Completed","2019-10-09T09:41:36.000Z","0YQB0000000L0C2OAK","false","2019-10-09T08:36:48.000Z","West","Laredo","2019-10-09","Food & Beverage","Alisha Slusarski","2019-10-09T08:36:48.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M3KAK","0YQB0000000L0C2OAK","0Y2B0000000L08wKAC",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","78045","High","Vince West","Rondel Store - Chicago Streeterville","005B0000006NoPnIAK","Dmart Location 8",,"Webb",,"732-658-3154","Regular","003B000000H1QcdIAF","Rondel Account","TX","alisha@slusarski.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",64,5,1,,64
"2019-12-25T08:17:58.000Z","005B0000006PwWKIA0","2020-05-14T12:36:02.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00001934","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOuIAP","Standard",,"cindycentral@salesforce.com","Completed","2020-05-14T12:36:02.000Z","0YQB0000000L0C3OAK","false","2020-05-14T12:16:42.000Z","Bay Area","Phoenix","2020-05-14","Construction","Maryann Royster","2020-05-14T12:16:42.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M4KAK","0YQB0000000L0C3OAK","0Y2B0000000L08sKAC",,"A00000016","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","85013","Medium","Cindy Central","Rondel Store - Chicago South Loop","005B0000006NoPnIAK","Dmart Location 9",,"Maricopa",,"518-966-7987","Regular","003B000000H1QccIAF","Nutrition Stop Account","AZ","mroyster@royster.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",19,5,1,,19
"2019-12-25T08:17:58.000Z","005B0000006PwWLIA0","2018-08-08T23:04:35.000Z",,"Description of Dmart Location Group 4","Truck","High",,"00001935","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOuIAP","Standard",,"vanessacentral@salesforce.com","Completed","2018-08-08T23:04:35.000Z","0YQB0000000L0C4OAK","false","2018-08-08T22:23:05.000Z","South","Mc Minnville","2018-08-08","Construction","Graciela Ruta","2018-08-08T22:23:05.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M5KAK","0YQB0000000L0C4OAK","0Y2B0000000L08vKAC",,"A00000017","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","37110","Low","Vanessa Central","Rondel Store - Evanston","005B0000006NoPnIAK","Dmart Location 10",,"Warren",,"440-780-8425","Regular","003B000000H1QcSIAV","Nutrition Stop Account","TN","gruta@cox.net",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",41,2,1,,41
"2019-12-25T08:17:58.000Z","005B0000006PwWMIA0","2018-10-26T16:07:01.000Z",,"Description of Dmart Location Group 3","Truck","Medium",,"00001936","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOyIAP","Standard",,"kaseycentral@salesforce.com","Completed","2018-10-26T16:07:01.000Z","0YQB0000000L0C5OAK","false","2018-10-26T14:40:53.000Z","Northeast","Milwaukee","2018-10-26","Transportation","Art Venere","2018-10-26T14:40:53.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M6KAK","0YQB0000000L0C5OAK","0Y2B0000000L08uKAC",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","53207","High","Kasey Central","Alpine Nutrition - Austin","005B0000006NoPnIAK","Dmart Location 11",,"Milwaukee",,"856-636-8749","Regular","003B000000H1QcHIAV","Alpine Nutrition Account","WI","art@venere.org",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",86,10,1,,86
"2019-12-25T08:17:58.000Z","005B0000006PwWNIA0","2019-12-26T22:42:05.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00001937","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOvIAP","Standard",,"valerieeast@salesforce.com","Completed","2019-12-26T22:42:05.000Z","0YQB0000000L0C6OAK","false","2019-12-26T22:18:01.000Z","Midwest","Taylor","2019-12-26","Finance","Mitsue Tollner","2019-12-26T22:18:01.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M7KAK","0YQB0000000L0C6OAK","0Y2B0000000L08tKAC",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","48180","Medium","Valerie East","Alpine Nutrition - Glendale","005B0000006NoPnIAK","Dmart Location 12",,"Wayne",,"773-573-6914","Regular","003B000000H1QcLIAV","Fare Merchants Account","MI","mitsue_tollner@yahoo.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",24,3,1,,24
"2020-04-12T09:07:14.000Z","005B0000006PwWOIA0","2020-01-29T11:26:31.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00001938","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOvIAP","Standard",,"rickyeast@salesforce.com","Completed","2020-01-29T11:26:31.000Z","0YQB0000000L0C7OAK","false","2019-01-29T11:06:45.000Z","West","Rockford","2019-01-29","Finance","Abel Maclead","2020-01-29T11:06:45.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M8KAK","0YQB0000000L0C7OAK","0Y2B0000000L08wKAC",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","61109","Low","Ricky East","Alpine Nutrition - Noe Valley","005B0000006NoPnIAK","Dmart Location 13",,"Winnebago",,"631-335-3414","Regular","003B000000H1QcQIAV","Fare Merchants Account","IL","amaclead@gmail.com",,,,"2020-04-14T22:10:29.000Z",,,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",525619,7,1,,19
"2019-12-25T08:17:58.000Z","005B0000006PwWYIA0","2019-07-06T22:07:52.000Z","SalesRep","Description of Dmart Location Group 1","Van","High","00EB0000000fdvVMAQ","00001939","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"billeast@salesforce.com","Completed","2019-07-06T22:07:52.000Z","0YQB0000000L0C8OAK","false","2019-07-06T21:27:22.000Z","Bay Area",,"2019-07-06","Transportation","Kiley Caldarera","2019-07-06T21:27:22.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:12.000Z","0Z5B0000000L2M9KAK","0YQB0000000L0C8OAK","0Y2B0000000L08sKAC",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition Account",,"High","Bill East","NTO Store - Noe Valley","005B0000006NoPnIAK","Location","00EB0000000fdvVMAQ",,,"310-498-5651","Regular","003B000000H1QcRIAV","Alpine Nutrition Account",,"kiley.caldarera@aol.com",,,,"2020-04-14T22:10:29.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",40,1,1,,40
