"Article.ArticleVersion.IsVisibleInApp","Article.ArticleVersion.DataCategory.DataCategoryGroupName","Case.Type","Case.Type_of_Support__c","IsSharedByEmail","ArticleVersionNumber","Case.Reason","Article.ArticleVersion.Title","CreatedById","Article.ArticleVersion.PublishStatus","Article.User.Name","KnowledgeArticleId","Article.ArticleVersion.IsVisibleInPrm","Article.CreatedById","Article.ArticleVersion.IsVisibleInPkb","Case.Status","User.Name","Article.ArticleVersion.VersionNumber","Article.ArticleVersion.IsVisibleInCsp","CaseId","User.Id","Case.Product_Family_KB__c","Article.ArticleVersion.DataCategory.DataCategoryName","isAttachedByOwner","CreatedDate","Id","Case.ED_Outcome__c"
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLIBIA4",,,"a4CB00000000EzmMAE",,"005B0000003JK1iIAG",,"Closed","Katie Cole",,,"500B000000356D2IAI","005B0000003JLIBIA4","Headphones",,"false","2020-01-13T18:26:01.000Z","a4HB000000004scMAA",51.6
,,"Product Support","Free","true","1.0","Late Delivery",,"005B0000003JLIIIA4",,,"a4CB00000000F4iMAE",,"005B0000003JK1iIAG",,"On Hold","Marissa White",,,"500B000000359BQIAY","005B0000003JLIIIA4","Tablets",,"false","2019-02-16T16:45:36.000Z","a4HB000000004xYMAQ",51.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Music","005B0000003JLICIA4","Online",,"a4CB00000000F4jMAE","true","005B0000003JK1iIAG","true","Escalated","Jennifer Barton","1.0","true","500B000000356cxIAA","005B0000003JLICIA4","Tablets",,"false","2019-02-03T00:51:51.000Z","a4HB000000004xZMAQ",51.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Beauty","005B0000003JLI8IAO","Online",,"a4CB00000000F4kMAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B000000337fGIAQ","005B0000003JLI8IAO","Video Games",,"false","2019-03-25T22:39:18.000Z","a4HB000000004xaMAA",82.3
,,"Product Support","Free","true","1.0","Late Delivery",,"005B0000003JLI3IAO",,,"a4CB00000000F4lMAE",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B0000002uDXnIAM","005B0000003JLI3IAO","Video Games",,"false","2019-03-04T16:48:48.000Z","a4HB000000004xbMAA",67.3
,,"Product Support","Free","false","1.0","Hardware Question",,"005B0000003JLI6IAO",,,"a4CB00000000F4mMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B000000356d4IAA","005B0000003JLI6IAO","Computers",,"false","2019-03-17T23:09:59.000Z","a4HB000000004xcMAA",51.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Industrial","005B0000003JLIGIA4","Online",,"a4CB00000000F4nMAE","true","005B0000003JK1iIAG","true","Closed","Nicole Gill","1.0","true","500B000000359BaIAI","005B0000003JLIGIA4","Headphones",,"false","2019-02-21T17:05:51.000Z","a4HB000000004xdMAA",51.6
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLIJIA4",,,"a4CB00000000F4oMAE",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B0000002uDXwIAM","005B0000003JLIJIA4","Tablets",,"false","2019-02-16T00:54:42.000Z","a4HB000000004xeMAA",51.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLICIA4",,,"a4CB00000000F4pMAE",,"005B0000003JK1iIAG",,"Working","Jennifer Barton",,,"500B0000002uDXxIAM","005B0000003JLICIA4","TVs",,"false","2019-02-22T20:30:39.000Z","a4HB000000004xfMAA",51.6
"true",,"Product Support","Silver","false","1.0","Item Damaged","Music","005B0000003JLIEIA4","Online",,"a4CB00000000F4qMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000359BcIAI","005B0000003JLIEIA4","TVs",,"false","2019-02-18T21:03:46.000Z","a4HB000000004xgMAA",51.6
"true",,"Product Support","Free","true","1.0","Late Delivery","Home","005B0000003JLIGIA4","Online",,"a4CB00000000F4rMAE","true","005B0000003JK1iIAG","true","Closed","Nicole Gill","1.0","true","500B000000337fQIAQ","005B0000003JLIGIA4","Video Games",,"false","2019-02-09T00:38:25.000Z","a4HB000000004xhMAA",81.6
,,"Product Support","Free","false","1.0","Late Delivery",,"005B0000003JLIHIA4",,,"a4CB00000000F4sMAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B000000356dBIAQ","005B0000003JLIHIA4","Cables",,"false","2019-03-17T19:19:43.000Z","a4HB000000004xiMAA",70.4
"true",,"Product Support","Silver","false","1.0","Late Delivery","Kids","005B0000003JLICIA4","Online",,"a4CB00000000F4tMAE","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B0000002uDY8IAM","005B0000003JLICIA4","TVs",,"false","2019-03-25T23:27:48.000Z","a4HB000000004xjMAA",51.6
,,"Product Support","Platinum","false","1.0","Item Damaged",,"005B0000003JLIBIA4",,,"a4CB00000000F4uMAE",,"005B0000003JK1iIAG",,"Closed","Katie Cole",,,"500B000000337fXIAQ","005B0000003JLIBIA4","Cell Phones",,"false","2019-02-25T21:16:59.000Z","a4HB000000004xkMAA",51.6
"true",,"Product Support","Free","true","1.0","Late Delivery","Electronics","005B0000003JLIJIA4","Online",,"a4CB00000000F4vMAE","true","005B0000003JK1iIAG","true","Closed","Vincent Parrish","1.0","true","500B0000002uDYMIA2","005B0000003JLIJIA4","Cables",,"false","2019-03-09T16:13:51.000Z","a4HB000000004xlMAA",51.6
,,"Product Support","Silver","true","1.0","Item Damaged",,"005B0000003JLI7IAO",,,"a4CB00000000F4wMAE",,"005B0000003JK1iIAG",,"New","Jane Nelson",,,"500B000000337feIAA","005B0000003JLI7IAO","TVs",,"false","2019-02-09T23:47:16.000Z","a4HB000000004xmMAA",81.6
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLI7IAO",,,"a4CB00000000F4xMAE",,"005B0000003JK1iIAG",,"Closed in Community","Jane Nelson",,,"500B000000356ddIAA","005B0000003JLI7IAO","Video Games",,"false","2019-02-24T20:36:14.000Z","a4HB000000004xnMAA",66.8
"true",,"Product Support","Free","true","1.0","Item Damaged","Grocery","005B0000003JLIDIA4","Online",,"a4CB00000000F4yMAE","true","005B0000003JK1iIAG","true","New","Tammy Foley","1.0","true","500B000000337fjIAA","005B0000003JLIDIA4","Headphones",,"false","2019-02-17T18:42:15.000Z","a4HB000000004xoMAA",82.6
"true",,"Product Support","Free","false","1.0","Hardware Question","Automotive","005B0000003JLI4IAO","Online",,"a4CB00000000F4zMAE","true","005B0000003JK1iIAG","true","Closed","Zachary Fisher","1.0","true","500B000000356diIAA","005B0000003JLI4IAO","Video Games",,"false","2019-03-21T16:31:13.000Z","a4HB000000004xpMAA",82.4
,,"Product Support","Silver","true","1.0","Hardware Question",,"005B0000003JLIFIA4",,,"a4CB00000000F50MAE",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B000000356dmIAA","005B0000003JLIFIA4","Cables",,"false","2019-02-01T21:10:40.000Z","a4HB000000004xqMAA",70.6
"true",,"Product Support","Free","false","1.0","Hardware Question","Beauty","005B0000003JLI8IAO","Online",,"a4CB00000000F51MAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B000000337foIAA","005B0000003JLI8IAO","Headphones",,"false","2019-03-15T18:05:59.000Z","a4HB000000004xrMAA",81.6
,,"Product Support","Silver","false","1.0","Item Damaged",,"005B0000003JLI6IAO",,,"a4CB00000000F52MAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B000000337ftIAA","005B0000003JLI6IAO","Cables",,"false","2019-01-31T21:47:08.000Z","a4HB000000004xsMAA",70.7
,,"Product Support","Basic","false","1.0","Hardware Question",,"005B0000003JLI4IAO",,,"a4CB00000000F53MAE",,"005B0000003JK1iIAG",,"Closed","Zachary Fisher",,,"500B0000002uDZ3IAM","005B0000003JLI4IAO","DVD Players",,"false","2019-03-25T18:08:40.000Z","a4HB000000004xtMAA",51.6
,,"Product Support","Silver","true","1.0","Item Damaged",,"005B0000003JLIJIA4",,,"a4CB00000000F54MAE",,"005B0000003JK1iIAG",,"Closed","Vincent Parrish",,,"500B000000337fvIAA","005B0000003JLIJIA4","Cables",,"false","2019-02-20T19:12:56.000Z","a4HB000000004xuMAA",71.6
"true",,"Product Support","Basic","true","1.0","Hardware Question","Music","005B0000003JLI8IAO","Online",,"a4CB00000000F55MAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B000000337fyIAA","005B0000003JLI8IAO","DVD Players",,"false","2019-03-18T18:48:56.000Z","a4HB000000004xvMAA",81.6
"true",,"Product Support","Free","true","1.0","Item Damaged","Tools","005B0000003JLI3IAO","Online",,"a4CB00000000F56MAE","true","005B0000003JK1iIAG","true","Closed","Susan Pena","1.0","true","500B0000002uDZTIA2","005B0000003JLI3IAO","Cell Phones",,"false","2019-02-04T21:10:30.000Z","a4HB000000004xwMAA",51.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Outdoors","005B0000003JLIHIA4","Online",,"a4CB00000000F57MAE","true","005B0000003JK1iIAG","true","Closed","Katie Adams","1.0","true","500B000000337g4IAA","005B0000003JLIHIA4","Computers",,"false","2019-03-30T19:38:00.000Z","a4HB000000004xxMAA",81.6
"true",,"Product Support","Basic","true","1.0","Item Damaged","Health","005B0000003JLIDIA4","Online",,"a4CB00000000F58MAE","true","005B0000003JK1iIAG","true","Warning","Tammy Foley","1.0","true","500B000000337g5IAA","005B0000003JLIDIA4","DVD Players",,"false","2019-03-13T21:22:22.000Z","a4HB000000004xyMAA",81.6
,,"Product Support","Free","false","1.0","Hardware Question",,"005B0000003JLIBIA4",,,"a4CB00000000F59MAE",,"005B0000003JK1iIAG",,"Closed","Katie Cole",,,"500B0000002uDZVIA2","005B0000003JLIBIA4","Headphones",,"false","2019-02-26T23:15:13.000Z","a4HB000000004xzMAA",51.6
"true",,"Product Support","Platinum","true","1.0","Late Delivery","Home","005B0000003JLI7IAO","Online",,"a4CB00000000Eq2MAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B00000045wbxIAA","005B0000003JLI7IAO","Cameras",,"false","2020-02-19T00:32:47.000Z","a4HB000000004isMAA",51.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLIGIA4",,,"a4CB00000000Eq3MAE",,"005B0000003JK1iIAG",,"Working","Nicole Gill",,,"500B0000002uCbDIAU","005B0000003JLIGIA4","DVD Players",,"false","2020-02-01T18:39:59.000Z","a4HB000000004itMAA",51.6
"true",,"Product Support","Basic","true","1.0","Late Delivery","Beauty","005B0000003JLIFIA4","Online",,"a4CB00000000Eq4MAE","true","005B0000003JK1iIAG","true","Closed","Allison Medina","1.0","true","500B000000355s2IAA","005B0000003JLIFIA4","Home Audio",,"false","2020-02-29T22:57:54.000Z","a4HB000000004iuMAA",51.6
"true",,"Product Support","Basic","false","1.0","Hardware Question","Baby","005B0000003JLIIIA4","Online",,"a4CB00000000Eq5MAE","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B000000358a8IAA","005B0000003JLIIIA4","Home Audio",,"false","2020-02-13T21:26:08.000Z","a4HB000000004ivMAA",51.6
,,"Product Support","Platinum","false","1.0","Item Damaged",,"005B0000003JLIDIA4",,,"a4CB00000000Eq6MAE",,"005B0000003JK1iIAG",,"Closed","Tammy Foley",,,"500B00000045wc6IAA","005B0000003JLIDIA4","Cameras",,"false","2020-02-03T22:15:33.000Z","a4HB000000004iwMAA",51.6
"true",,"Product Support","Basic","false","1.0","Item Damaged","Movies","005B0000003JLIFIA4","Online",,"a4CB00000000Eq7MAE","true","005B0000003JK1iIAG","true","Closed","Allison Medina","1.0","true","500B00000045wc9IAA","005B0000003JLIFIA4","Home Audio",,"false","2020-01-10T23:36:52.000Z","a4HB000000004ixMAA",81.6
"true",,"Product Support","Silver","false","1.0","Hardware Question","Clothing","005B0000003JLI3IAO","Online",,"a4CB00000000Eq8MAE","true","005B0000003JK1iIAG","true","Warning","Susan Pena","1.0","true","500B0000002uCbVIAU","005B0000003JLI3IAO","Tablets",,"false","2020-03-03T22:34:15.000Z","a4HB000000004iyMAA",51.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLI8IAO",,,"a4CB00000000Eq9MAE",,"005B0000003JK1iIAG",,"Closed","Nathaniel Castillo",,,"500B00000045wcMIAQ","005B0000003JLI8IAO","TVs",,"false","2020-01-10T18:43:39.000Z","a4HB000000004izMAA",51.6
,,"Product Support","Platinum","false","1.0","Unknown Failure",,"005B0000003JLI5IAO",,,"a4CB00000000EqAMAU",,"005B0000003JK1iIAG",,"Closed","Crystal Rodriguez",,,"500B00000045wcOIAQ","005B0000003JLI5IAO","Computers",,"false","2020-02-09T20:41:11.000Z","a4HB000000004j0MAA",51.6
,,"Product Support","Silver","true","1.0","General Question",,"005B0000003JLIEIA4",,,"a4CB00000000EqBMAU",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B0000003377FIAQ","005B0000003JLIEIA4","Video Games",,"false","2020-02-12T19:01:39.000Z","a4HB000000004j1MAA",68.2
,,"Product Support","Free","true","1.0","Documentation",,"005B0000003JLI4IAO",,,"a4CB00000000EqCMAU",,"005B0000003JK1iIAG",,"Closed in Community","Zachary Fisher",,,"500B0000003377HIAQ","005B0000003JLI4IAO","Cables",,"false","2020-02-25T17:17:01.000Z","a4HB000000004j2MAA",67.1
"true",,"Product Support","Platinum","false","1.0","Unknown Failure","Toys","005B0000003JLIIIA4","Online",,"a4CB00000000EqDMAU","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B000000358aNIAQ","005B0000003JLIIIA4","Cameras",,"false","2020-01-24T23:46:08.000Z","a4HB000000004j3MAA",51.6
"true",,"Product Support","Platinum","true","1.0","Documentation","Automotive","005B0000003JLI5IAO","Online",,"a4CB00000000EqEMAU","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B0000002uCbjIAE","005B0000003JLI5IAO","Cameras",,"false","2020-02-09T23:22:52.000Z","a4HB000000004j4MAA",51.6
,,"Product Support","Basic","true","1.0","Unknown Failure",,"005B0000003JLI6IAO",,,"a4CB00000000EqFMAU",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B000000355sKIAQ","005B0000003JLI6IAO","Headphones",,"false","2020-01-22T20:03:31.000Z","a4HB000000004j5MAA",81.6
,,"Product Support","Basic","false","1.0","General Question",,"005B0000003JLIHIA4",,,"a4CB00000000EqGMAU",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B000000358aRIAQ","005B0000003JLIHIA4","Headphones",,"false","2020-02-05T16:52:20.000Z","a4HB000000004j6MAA",81.6
"true",,"Product Support","Basic","true","1.0","Documentation","Computers","005B0000003JLIDIA4","Online",,"a4CB00000000EqHMAU","true","005B0000003JK1iIAG","true","Closed","Tammy Foley","1.0","true","500B000000358aSIAQ","005B0000003JLIDIA4","Headphones",,"false","2020-02-13T19:03:25.000Z","a4HB000000004j7MAA",51.6
,,"Product Support","Platinum","true","1.0","General Question",,"005B0000003JLIFIA4",,,"a4CB00000000EqIMAU",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B00000045wcUIAQ","005B0000003JLIFIA4","TVs",,"false","2020-01-27T18:10:07.000Z","a4HB000000004j8MAA",51.6
,,"Product Support","Silver","false","1.0","Unknown Failure",,"005B0000003JLI8IAO",,,"a4CB00000000EqJMAU",,"005B0000003JK1iIAG",,"Escalated","Nathaniel Castillo",,,"500B0000003377LIAQ","005B0000003JLI8IAO","TVs",,"false","2020-01-08T19:19:07.000Z","a4HB000000004j9MAA",51.6
"true",,"Product Support","Basic","false","1.0","Hardware Question","Toys","005B0000003JLI3IAO","Online",,"a4CB00000000EqKMAU","true","005B0000003JK1iIAG","true","Closed","Susan Pena","1.0","true","500B00000045wcWIAQ","005B0000003JLI3IAO","Headphones",,"false","2020-01-17T21:20:10.000Z","a4HB000000004jAMAQ",51.6
,,"Product Support","Basic","true","1.0","Unknown Failure",,"005B0000003JLI5IAO",,,"a4CB00000000EqLMAU",,"005B0000003JK1iIAG",,"Working","Crystal Rodriguez",,,"500B0000003377NIAQ","005B0000003JLI5IAO","Headphones",,"false","2020-03-06T17:43:59.000Z","a4HB000000004jBMAQ",51.6
,,"Product Support","Free","true","1.0","Documentation",,"005B0000003JLI9IAO",,,"a4CB00000000EqMMAU",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B000000358aZIAQ","005B0000003JLI9IAO","Home Audio",,"false","2020-02-13T18:49:43.000Z","a4HB000000004jCMAQ",81.6
"true",,"Product Support","Platinum","false","1.0","Unknown Failure","Toys","005B0000003JLI7IAO","Online",,"a4CB00000000EqNMAU","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B000000358aeIAA","005B0000003JLI7IAO","Computers",,"false","2020-02-22T23:31:49.000Z","a4HB000000004jDMAQ",81.6
"true",,"Product Support","Silver","true","1.0","Unknown Failure","Health","005B0000003JLI4IAO","Online",,"a4CB00000000EqOMAU","true","005B0000003JK1iIAG","true","Working","Zachary Fisher","1.0","true","500B00000045wcaIAA","005B0000003JLI4IAO","DVD Players",,"false","2020-02-23T22:00:01.000Z","a4HB000000004jEMAQ",51.6
,,"Product Support","Silver","false","1.0","Hardware Question",,"005B0000003JLIIIA4",,,"a4CB00000000EqPMAU",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B000000358ahIAA","005B0000003JLIIIA4","TVs",,"false","2020-03-02T19:41:16.000Z","a4HB000000004jFMAQ",51.6
,,"Product Support","Platinum","false","1.0","Hardware Question",,"005B0000003JLIGIA4",,,"a4CB00000000EqQMAU",,"005B0000003JK1iIAG",,"Closed","Nicole Gill",,,"500B000000358akIAA","005B0000003JLIGIA4","Cameras",,"false","2020-01-15T22:52:39.000Z","a4HB000000004jGMAQ",51.6
"true",,"Product Support","Free","false","1.0","Hardware Question","Outdoors","005B0000003JLIAIA4","Online",,"a4CB00000000EqRMAU","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B00000045wciIAA","005B0000003JLIAIA4","Home Audio",,"false","2020-02-19T20:20:28.000Z","a4HB000000004jHMAQ",51.6
,,"Product Support","Platinum","true","1.0","Unknown Failure",,"005B0000003JLIHIA4",,,"a4CB00000000EqSMAU",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B00000045wcjIAA","005B0000003JLIHIA4","Tablets",,"false","2020-01-12T22:00:33.000Z","a4HB000000004jIMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Documentation","Baby","005B0000003JLICIA4","Online",,"a4CB00000000EqTMAU","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B0000002uCcAIAU","005B0000003JLICIA4","Video Games",,"false","2020-02-05T18:22:46.000Z","a4HB000000004jJMAQ",68.2
"true",,"Product Support","Silver","true","1.0","Late Delivery","Tools","005B0000003JLIIIA4","Online",,"a4CB00000000EsPMAU","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B0000002uCgUIAU","005B0000003JLIIIA4","Home Audio",,"false","2020-01-31T21:57:03.000Z","a4HB000000004lFMAQ",51.6
"true",,"Product Support","Silver","true","1.0","Late Delivery","Industrial","005B0000003JLIDIA4","Online",,"a4CB00000000EsQMAU","true","005B0000003JK1iIAG","true","Waiting on Customer","Tammy Foley","1.0","true","500B00000045wgIIAQ","005B0000003JLIDIA4","Home Audio",,"false","2020-02-28T19:41:43.000Z","a4HB000000004lGMAQ",51.6
"true",,"Product Support","Free","false","1.0","Hardware Question","Shoes","005B0000003JLI6IAO","Online",,"a4CB00000000EsRMAU","true","005B0000003JK1iIAG","true","New","William Edwards","1.0","true","500B000000358djIAA","005B0000003JLI6IAO","Video Games",,"false","2020-02-25T00:26:15.000Z","a4HB000000004lHMAQ",68.1
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLIEIA4",,,"a4CB00000000EsSMAU",,"005B0000003JK1iIAG",,"On Hold","Melody Moore",,,"500B0000002uCgVIAU","005B0000003JLIEIA4","Cables",,"false","2020-03-02T00:44:34.000Z","a4HB000000004lIMAQ",81.6
,,"Product Support","Free","false","1.0","Hardware Question",,"005B0000003JLIFIA4",,,"a4CB00000000EsTMAU",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B00000045wgJIAQ","005B0000003JLIFIA4","Cables",,"false","2020-02-25T22:28:07.000Z","a4HB000000004lJMAQ",67
"true",,"Product Support","Free","false","1.0","Item Damaged","Industrial","005B0000003JLIBIA4","Online",,"a4CB00000000EsUMAU","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B00000045wgKIAQ","005B0000003JLIBIA4","Cameras",,"false","2020-01-13T18:38:23.000Z","a4HB000000004lKMAQ",51.6
,,"Product Support","Silver","true","1.0","Hardware Question",,"005B0000003JLIAIA4",,,"a4CB00000000EsVMAU",,"005B0000003JK1iIAG",,"Closed","Danielle Wright",,,"500B00000045wgNIAQ","005B0000003JLIAIA4","DVD Players",,"false","2020-03-03T22:46:49.000Z","a4HB000000004lLMAQ",51.6
,,"Product Support","Basic","false","1.0","Item Damaged",,"005B0000003JLI3IAO",,,"a4CB00000000EsWMAU",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B00000045wgeIAA","005B0000003JLI3IAO","TVs",,"false","2020-02-11T16:04:32.000Z","a4HB000000004lMMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Item Damaged","Garden","005B0000003JLI8IAO","Online",,"a4CB00000000EsXMAU","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B00000045wggIAA","005B0000003JLI8IAO","Computers",,"false","2020-02-21T22:05:18.000Z","a4HB000000004lNMAQ",81.6
"true",,"Product Support","Silver","false","1.0","Late Delivery","Movies","005B0000003JLICIA4","Online",,"a4CB00000000EsYMAU","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B000000355wUIAQ","005B0000003JLICIA4","Computers",,"false","2020-02-08T18:59:21.000Z","a4HB000000004lOMAQ",51.6
,,"Product Support","Free","true","1.0","Hardware Question",,"005B0000003JLI6IAO",,,"a4CB00000000EsZMAU",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B000000358e7IAA","005B0000003JLI6IAO","Cell Phones",,"false","2020-01-16T21:52:35.000Z","a4HB000000004lPMAQ",51.6
,,"Product Support","Silver","false","1.0","Hardware Question",,"005B0000003JLI9IAO",,,"a4CB00000000EsaMAE",,"005B0000003JK1iIAG",,"Closed","Matthew Wong",,,"500B00000045wgnIAA","005B0000003JLI9IAO","Computers",,"false","2020-02-20T18:46:30.000Z","a4HB000000004lQMAQ",51.6
"true",,"Product Support","Silver","true","1.0","Hardware Question","Tools","005B0000003JLIJIA4","Online",,"a4CB00000000EsbMAE","true","005B0000003JK1iIAG","true","Closed","Vincent Parrish","1.0","true","500B00000045wgtIAA","005B0000003JLIJIA4","Computers",,"false","2020-02-18T23:18:55.000Z","a4HB000000004lRMAQ",51.6
