"MembershipEndDate","TransactionJournal_Last_Transaction_Activity_Date","MemberTier_TierGroup_Program_Name","MemberTier_EffectiveDate","MemberTier_LoyaltyMemberId","MemberTier_LoyaltyTierId","MemberTenure","MemberTier_Id","MemberTier_CreatedDate","ProgramId","LoyaltyProgramMember_MembershipNumber","Program_Name","Contact_MailingCity1","Id","Contact_MailingCity","Referred_Member_Count","Contact_City_State","MemberTier_TierGroup_Name","Contact_Birthdate","Account_Name","Latest_NPS_Scoring_NPS_Response_Bucket","Contact_MailingState1","isTrainingData","Account_BillingCity","Contact_Name","MemberTier_TierGroup_Program_Id","MemberTier_TierGroup_SelectedTierGroup_Flag","LastActivityDate","InactivityFlag","LeadOrContactId","AccountId","MemberCurrency_Name","MemberTier_Name","ReferredById","Contact_MailingState","Account_BillingState","Contact_Account_Name","EnrollmentChannel","MemberTier_TierGroup_Program_OwnerId","IsAReferral","MemberTier_TierGroup_Program_Status","MemberName","Contact_Account_Id","MemberTier_LoyaltyTierGroupId","MemberTier_TierGroup_Id","ContactId","MemberTier_TierGroup_LoyaltyProgramId","EnrollmentDate","Latest_NPS_NPS_Response_Bucket","AccountContactId","LeadOrContactName","MemberTier_TierExpirationDate","MemberType","MemberStatus","Latest_NPS_Scoring_NumberValue","Transactions_Redemption_Transactions_Previous_Period","Latest_CSAT_NumberValue","Transactions_DaysBetweenCurrentTransactions","Transactions_Accrual_Transactions_Current_Period","Overall_CSAT_Scoring_CSAT","Latest_CSAT_Scoring_NumberValue","Transactions_Transactions_all","Overall_NPS_Count","Overall_CSAT_CSAT","Transactions_Transaction_Amount_all","MemberCurrency_Ledger_Previous_Accrued_Points","Member_Count","Transactions_Transaction_Amount_Current_Period","Transactions_Redemption_Transactions_Current_Period","DaysSinceLastActivity","Latest_NPS","Transactions_DaysBetweenPreviousTransactions","Overall_NPS_NPS_Response_Number","MemberCurrency_Ledger_Previous_Expired_Points","Latest_CSAT","Overall_CSAT_Count","MemberCurrency_Ledger_Previous_Redeemed_Points","Months_in_Tier","Latest_CSAT_Scoring_QuestionChoice_MaxValue","Overall_NPS_Scoring_Count","Membership_Duration_days","Latest_CSAT_QuestionChoice_MaxValue","Transactions_Accrual_Transactions_Previous_Period","Current_Transaction_Frequency","CSAT","MemberCurrency_Ledger_Current_Accrued_Points","Overall_CSAT_Scoring_Count","MemberCurrency_Ledger_Current_Redeemed_Points","Latest_NPS_NumberValue","MemberCurrency_Ledger_Current_Expired_Points","NPS","Previous_Transaction_Frequency","Transactions_Transaction_Amount_Previous_Period","MemberCurrency_PointsBalance","Scale","Engagement_Score","InactivityScore","Overall_NPS_Scoring_NPS_Response_Number","Contact_Age"
,,"NTO Insider","2021-07-26","0lMB0000000RIEuMAO","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJBrIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_051","NTO Insider","New York","0lMB0000000RIEuMAO","New York",,"New York - NY","Status Tier Group",,,"Detractors","NY","true",,"Perf77 Trail77","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhukIAD",,"Points","Silver",,"NY",,,"Email","005B0000006txQYIAY","false","Active","Perf77 Trail77",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhukIAD","0lpB0000000PBdwIAG","2021-07-26","Detractors","003B000000IXhukIAD","Perf77 Trail77",,"Individual","Active",5,,5,,,2.5,5,,1,2.5,,,1,,,,5,,-1,,2.5,1,,3,10,1,92,10,,0,2.5,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,,"NTO Insider","2021-12-22","0lMB0000000RIEvMAO","0lgB0000000TNJCIA4","9.NA","0lyB0000000RJBtIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_052","NTO Insider","New York","0lMB0000000RIEvMAO","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","true",,"Perf78 Trail78","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhulIAD",,"Points","Silver",,"NY",,,"Web","005B0000006txQYIAY","false","Active","Perf78 Trail78",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhulIAD","0lpB0000000PBdwIAG","2021-12-22","Passives","003B000000IXhulIAD","Perf78 Trail78",,"Individual","Active",8,,7,,,3.5,7,,1,3.5,,,1,,,,8,,0,,3.5,1,,-2,10,1,-56,10,,0,3.5,,1,,8,,0,0,,0,5,99.91,0.09,0,
,"2021-09-24T00:00:00.000Z","NTO Insider","2021-03-25","0lMB0000000RIEwMAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJBvIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_053","NTO Insider","San Francisco","0lMB0000000RIEwMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Perf79 Trail79","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhumIAD",,"Points","Silver",,"CA",,,"POS","005B0000006txQYIAY","false","Active","Perf79 Trail79",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhumIAD","0lpB0000000PBdwIAG","2021-03-25","Detractors","003B000000IXhumIAD","Perf79 Trail79",,"Individual","Active",6,0,2,120,2,1,2,3,1,1,3362,0,1,2160,0,32,6,0,-1,0,1,1,0,7,10,1,215,10,0,60,1,3660,1,0,6,0,-1,0,0,0,5,3.85,96.15,-1,
,"2021-11-19T00:00:00.000Z","NTO Insider","2020-04-22","0lMB0000000RIExMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJBxIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_047","NTO Insider","New Jersey","0lMB0000000RIExMAO","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Promoters","NJ","true",,"Perf80 Trail80","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhunIAD",,"Points","Silver",,"NJ",,,"Web","005B0000006txQYIAY","false","Active","Perf80 Trail80",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhunIAD","0lpB0000000PBdwIAG","2020-04-22","Promoters","003B000000IXhunIAD","Perf80 Trail80",,"Individual","Active",10,0,7,344,5,3.5,7,6,1,3.5,5467,0,1,5207,0,-23,10,0,1,0,3.5,1,0,18,10,1,552,10,0,68.8,3.5,11561,1,0,10,0,1,0,0,16198,5,99.58,0.42,1,
,"2021-11-24T00:00:00.000Z","NTO Insider","2021-03-28","0lMB0000000RIEyMAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJBzIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_048","NTO Insider","San Francisco","0lMB0000000RIEyMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Perf81 Trail81","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhuoIAD",,"Points","Silver",,"CA",,,"POS","005B0000006txQYIAY","false","Active","Perf81 Trail81",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhuoIAD","0lpB0000000PBdwIAG","2021-03-28","Detractors","003B000000IXhuoIAD","Perf81 Trail81",,"Individual","Active",5,0,4,63,2,2,4,3,1,2,2582,0,1,1421,0,-28,5,0,-1,0,2,1,0,7,10,1,212,10,0,31.5,2,4308,1,0,5,0,-1,0,0,0,5,99.39,0.61,-1,
,"2021-12-07T00:00:00.000Z","NTO Insider","2020-12-31","0lMB0000000RIEzMAO","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJC1IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_049","NTO Insider","Toronto","0lMB0000000RIEzMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","true",,"Perf82 Trail82","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhupIAD",,"Points","Silver",,"Ontario",,,"CallCenter","005B0000006txQYIAY","false","Active","Perf82 Trail82",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhupIAD","0lpB0000000PBdwIAG","2020-12-31","Detractors","003B000000IXhupIAD","Perf82 Trail82",,"Individual","Active",5,0,2,5,3,1,2,6,1,1,5354,1258,1,2876,0,-41,5,0,-1,0,1,1,0,10,10,1,299,10,1,1.67,1,4090,1,0,5,0,-1,0,289,12647,5,99.63,0.37,-1,
,"2021-11-08T00:00:00.000Z","NTO Insider","2020-01-01","0lMB0000000RIF0MAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJC3IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","123456","NTO Insider","Toronto","0lMB0000000RIF0MAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","true",,"Adeline Allocco","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhuqIAD",,"Points","Silver",,"Ontario",,,"CallCenter","005B0000006txQYIAY","false","Active","Adeline Allocco",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhuqIAD","0lpB0000000PBdwIAG","2020-01-01","Promoters","003B000000IXhuqIAD","Adeline Allocco",,"Individual","Active",9,0,5,323,4,2.5,5,5,1,2.5,3568,0,1,2893,1,-12,9,0,1,0,2.5,1,0,21,10,1,664,10,0,64.6,2.5,7685,1,2383,9,0,1,0,0,13932,5,99.83,0.17,1,
,"2021-11-17T00:00:00.000Z","NTO Insider","2021-02-15","0lMB0000000RIF1MAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJC5IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_055","NTO Insider","Toronto","0lMB0000000RIF1MAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","true",,"Perf84 Trail84","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhurIAD",,"Points","Silver",,"Ontario",,,"Social","005B0000006txQYIAY","false","Active","Perf84 Trail84",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhurIAD","0lpB0000000PBdwIAG","2021-02-15","Detractors","003B000000IXhurIAD","Perf84 Trail84",,"Individual","Active",5,0,3,191,3,1.5,3,6,1,1.5,6770,0,1,3295,1,-21,5,0,-1,0,1.5,1,0,8,10,1,253,10,0,47.75,1.5,2334,1,2234,5,0,-1,0,0,12136,5,97.92,2.08,-1,
,"2021-11-12T00:00:00.000Z","NTO Insider","2020-02-01","0lMB0000000RIF2MAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJC7IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_040","NTO Insider","New York City","0lMB0000000RIF2MAO","New York City",,"New York City - NY","Status Tier Group",,,"Detractors","NY","true",,"Perf85 Trail85","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhusIAD",,"Points","Silver",,"NY",,,"Social","005B0000006txQYIAY","false","Active","Perf85 Trail85",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhusIAD","0lpB0000000PBdwIAG","2020-02-01","Detractors","003B000000IXhusIAD","Perf85 Trail85",,"Individual","Active",5,0,5,155,2,2.5,5,6,1,2.5,7864,829,1,2719,1,-16,5,0,-1,0,2.5,1,0,20,10,1,633,10,1,51.67,2.5,1863,1,2391,5,0,-1,0,1414,12707,5,99.8,0.2,-1,
,"2021-12-12T00:00:00.000Z","NTO Insider","2020-09-27","0lMB0000000RIF3MAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJC9IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_041","NTO Insider","New York","0lMB0000000RIF3MAO","New York",,"New York - NY","Status Tier Group",,,"Promoters","NY","true",,"Perf86 Trail86","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhutIAD",,"Points","Silver",,"NY",,,"Email","005B0000006txQYIAY","false","Active","Perf86 Trail86",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhutIAD","0lpB0000000PBdwIAG","2020-09-27","Promoters","003B000000IXhutIAD","Perf86 Trail86",,"Individual","Active",10,0,5,155,4,2.5,5,6,1,2.5,6979,0,1,4957,1,-46,10,0,1,0,2.5,1,0,13,10,1,394,10,0,31,2.5,5831,1,1899,10,0,1,0,0,16005,5,99.18,0.82,1,
,,"NTO Insider","2021-10-21","0lMB0000000RIF4MAO","0lgB0000000TNJCIA4","1.< 1 month","0lyB0000000RJCBIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_042","NTO Insider","San Francisco","0lMB0000000RIF4MAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Promoters","CA","true",,"User6 Q4DataUser6","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzcIAD",,"Points","Silver",,"CA",,,"Web","005B0000006txQYIAY","false","Active","User6 Q4DataUser6",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzcIAD","0lpB0000000PBdwIAG","2021-10-21","Promoters","003B000000IXhzcIAD","User6 Q4DataUser6",,"Individual","Active",9,,5,,,2.5,5,,1,2.5,,,1,,,,9,,1,,2.5,1,,0,10,1,5,10,,0,2.5,,1,,9,,1,0,,0,5,99.91,0.09,1,
,"2021-11-15T00:00:00.000Z","NTO Insider","2021-01-02","0lMB0000000RIF5MAO","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJCDIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_043","NTO Insider","San Francisco","0lMB0000000RIF5MAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Marc7 Tom7","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzdIAD",,"Points","Silver",,"CA",,,"POS","005B0000006txQYIAY","false","Active","Marc7 Tom7",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzdIAD","0lpB0000000PBdwIAG","2021-01-02","Detractors","003B000000IXhzdIAD","Marc7 Tom7",,"Individual","Active",6,0,1,263,4,0.5,1,6,1,0.5,5928,0,1,4202,0,-19,6,0,-1,0,0.5,1,0,9,10,1,297,10,0,65.75,0.5,7028,1,0,6,0,-1,0,0,16189,5,99.74,0.26,-1,
,"2021-12-01T00:00:00.000Z","NTO Insider","2020-01-09","0lMB0000000RIF6MAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJCFIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_044","NTO Insider","New Jersey","0lMB0000000RIF6MAO","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Passives","NJ","true",,"Data7 User7","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzeIAD",,"Points","Silver",,"NJ",,,"CallCenter","005B0000006txQYIAY","false","Active","Data7 User7",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzeIAD","0lpB0000000PBdwIAG","2020-01-09","Passives","003B000000IXhzeIAD","Data7 User7",,"Individual","Active",7,0,10,138,5,5,10,6,1,5,5633,0,1,4969,0,-35,7,0,0,0,5,1,0,21,10,1,656,10,0,27.6,5,7945,1,0,7,0,0,0,0,14644,5,99.64,0.36,0,
,"2021-08-24T00:00:00.000Z","NTO Insider","2020-10-06","0lMB0000000RIF7MAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJCHIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_045","NTO Insider","San Francisco","0lMB0000000RIF7MAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Promoters","CA","true",,"User7 Q4DataUser7","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhzfIAD",,"Points","Silver",,"CA",,,"Social","005B0000006txQYIAY","false","Active","User7 Q4DataUser7",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzfIAD","0lpB0000000PBdwIAG","2020-10-06","Promoters","003B000000IXhzfIAD","User7 Q4DataUser7",,"Individual","Active",10,0,9,287,6,4.5,9,6,1,4.5,5477,0,1,5477,1,63,10,0,1,0,4.5,1,0,12,10,1,385,10,0,41,4.5,10466,1,2898,10,0,1,0,0,15157,5,0.67,99.33,1,
,,"NTO Insider","2021-07-15","0lMB0000000RIF8MAO","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJCJIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_046","NTO Insider","San Francisco","0lMB0000000RIF8MAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"Marc8 Tom8","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzgIAD",,"Points","Silver",,"CA",,,"Email","005B0000006txQYIAY","false","Active","Marc8 Tom8",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzgIAD","0lpB0000000PBdwIAG","2021-07-15","Passives","003B000000IXhzgIAD","Marc8 Tom8",,"Individual","Active",7,,1,,,0.5,1,,1,0.5,,,1,,,,7,,0,,0.5,1,,3,10,1,103,10,,0,0.5,,1,,7,,0,0,,0,5,99.91,0.09,0,
,,"NTO Insider","2021-10-21","0lMB0000000RIF9MAO","0lgB0000000TNJCIA4","1.< 1 month","0lyB0000000RJCLIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_034","NTO Insider","New Jersey","0lMB0000000RIF9MAO","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Passives","NJ","true",,"Data8 User8","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzhIAD",,"Points","Silver",,"NJ",,,"CallCenter","005B0000006txQYIAY","false","Active","Data8 User8",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzhIAD","0lpB0000000PBdwIAG","2021-10-21","Passives","003B000000IXhzhIAD","Data8 User8",,"Individual","Active",8,,10,,,5,10,,1,5,,,1,,,,8,,0,,5,1,,0,10,1,5,10,,0,5,,1,,8,,0,0,,0,5,99.91,0.09,0,
,,"NTO Insider","2021-09-18","0lMB0000000RIFAMA4","0lgB0000000TNJCIA4","2.1-3 months","0lyB0000000RJCNIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_035","NTO Insider","San Francisco","0lMB0000000RIFAMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"User8 Q4DataUser8","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhziIAD",,"Points","Silver",,"CA",,,"Social","005B0000006txQYIAY","false","Active","User8 Q4DataUser8",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhziIAD","0lpB0000000PBdwIAG","2021-09-18","Detractors","003B000000IXhziIAD","User8 Q4DataUser8",,"Individual","Active",5,,4,,,2,4,,1,2,,,1,,,,5,,-1,,2,1,,1,10,1,38,10,,0,2,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-12-09T00:00:00.000Z","NTO Insider","2020-02-17","0lMB0000000RIFBMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJCPIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_036","NTO Insider","San Francisco","0lMB0000000RIFBMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"Marc9 Tom9","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzjIAD",,"Points","Silver",,"CA",,,"Email","005B0000006txQYIAY","false","Active","Marc9 Tom9",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzjIAD","0lpB0000000PBdwIAG","2020-02-17","Passives","003B000000IXhzjIAD","Marc9 Tom9",,"Individual","Active",8,0,9,350,4,4.5,9,6,1,4.5,4821,0,1,3889,0,-43,8,0,0,0,4.5,1,0,20,10,1,617,10,0,87.5,4.5,8478,1,0,8,0,0,0,0,16666,5,98.85,1.15,0,
,"2021-10-01T00:00:00.000Z","NTO Insider","2021-01-08","0lMB0000000RIFCMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJCRIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_037","NTO Insider","New Jersey","0lMB0000000RIFCMA4","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Detractors","NJ","true",,"Data9 User9","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzkIAD",,"Points","Silver",,"NJ",,,"Web","005B0000006txQYIAY","false","Active","Data9 User9",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzkIAD","0lpB0000000PBdwIAG","2021-01-08","Detractors","003B000000IXhzkIAD","Data9 User9",,"Individual","Active",5,0,10,274,5,5,10,6,1,5,5370,0,1,4322,1,25,5,0,-1,0,5,1,0,9,10,1,291,10,0,45.67,5,8224,1,2436,5,0,-1,0,0,15915,5,78.43,21.57,-1,
,,"NTO Insider","2021-09-10","0lMB0000000RIFDMA4","0lgB0000000TNJCIA4","2.1-3 months","0lyB0000000RJCTIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_038","NTO Insider","San Francisco","0lMB0000000RIFDMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"User9 Q4DataUser9","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzlIAD",,"Points","Silver",,"CA",,,"POS","005B0000006txQYIAY","false","Active","User9 Q4DataUser9",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzlIAD","0lpB0000000PBdwIAG","2021-09-10","Detractors","003B000000IXhzlIAD","User9 Q4DataUser9",,"Individual","Active",6,,9,,,4.5,9,,1,4.5,,,1,,,,6,,-1,,4.5,1,,1,10,1,46,10,,0,4.5,,1,,6,,-1,0,,0,5,99.91,0.09,-1,
,,"NTO Insider","2021-05-22","0lMB0000000RIFEMA4","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJCVIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_039","NTO Insider","San Francisco","0lMB0000000RIFEMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"Marc10 Tom10","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzmIAD",,"Points","Silver",,"CA",,,"CallCenter","005B0000006txQYIAY","false","Active","Marc10 Tom10",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzmIAD","0lpB0000000PBdwIAG","2021-05-22","Passives","003B000000IXhzmIAD","Marc10 Tom10",,"Individual","Active",7,,2,,,1,2,,1,1,,,1,,,,7,,0,,1,1,,5,10,1,157,10,,0,1,,1,,7,,0,0,,0,5,99.91,0.09,0,
,,"NTO Insider","2021-06-01","0lMB0000000RIFFMA4","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJCXIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_004","NTO Insider","New Jersey","0lMB0000000RIFFMA4","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Promoters","NJ","true",,"Data10 User10","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhznIAD",,"Points","Silver",,"NJ",,,"Email","005B0000006txQYIAY","false","Active","Data10 User10",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhznIAD","0lpB0000000PBdwIAG","2021-06-01","Promoters","003B000000IXhznIAD","Data10 User10",,"Individual","Active",9,,7,,,3.5,7,,1,3.5,,,1,,,,9,,1,,3.5,1,,4,10,1,147,10,,0,3.5,,1,,9,,1,0,,0,5,99.91,0.09,1,
,"2021-12-26T00:00:00.000Z","NTO Insider","2021-02-21","0lMB0000000RIFGMA4","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJCZIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_005","NTO Insider","San Francisco","0lMB0000000RIFGMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"User10 Q4DataUser10","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhzoIAD",,"Points","Silver",,"CA",,,"Web","005B0000006txQYIAY","false","Active","User10 Q4DataUser10",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhzoIAD","0lpB0000000PBdwIAG","2021-02-21","Passives","003B000000IXhzoIAD","User10 Q4DataUser10",,"Individual","Active",8,0,2,210,4,1,2,6,1,1,5908,0,1,4799,1,-60,8,0,0,0,1,1,0,8,10,1,247,10,0,42,1,7954,1,2573,8,0,0,0,0,16211,5,99.4,0.6,0,
,"2021-11-04T00:00:00.000Z","NTO Insider","2020-11-14","0lMB0000000RIFHMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJCbIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_007","NTO Insider","San Francisco","0lMB0000000RIFHMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","true",,"Marc21 Tom21","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi0JIAT",,"Points","Silver",,"CA",,,"CallCenter","005B0000006txQYIAY","false","Active","Marc21 Tom21",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi0JIAT","0lpB0000000PBdwIAG","2020-11-14","Detractors","003B000000IXi0JIAT","Marc21 Tom21",,"Individual","Active",6,0,5,137,4,2.5,5,6,1,2.5,4569,859,1,2975,1,-8,6,0,-1,0,2.5,1,0,11,10,1,346,10,1,27.4,2.5,7430,1,2392,6,0,-1,0,266,15628,5,99.44,0.56,-1,
,"2021-11-24T00:00:00.000Z","NTO Insider","2020-01-14","0lMB0000000RIFIMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJCdIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_008","NTO Insider","New Jersey","0lMB0000000RIFIMA4","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Detractors","NJ","true",,"Data21 User21","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi0KIAT",,"Points","Silver",,"NJ",,,"Social","005B0000006txQYIAY","false","Active","Data21 User21",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi0KIAT","0lpB0000000PBdwIAG","2020-01-14","Detractors","003B000000IXi0KIAT","Data21 User21",,"Individual","Active",6,0,5,70,3,2.5,5,6,1,2.5,7829,0,1,3483,0,-28,6,0,-1,0,2.5,1,0,21,10,1,651,10,0,23.33,2.5,5894,1,0,6,0,-1,0,0,15032,5,97.69,2.31,-1,
,"2021-12-04T00:00:00.000Z","NTO Insider","2020-10-02","0lMB0000000RIFJMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJCfIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_006","NTO Insider","San Francisco","0lMB0000000RIFJMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","true",,"User21 Q4DataUser21","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi0LIAT",,"Points","Silver",,"CA",,,"POS","005B0000006txQYIAY","false","Active","User21 Q4DataUser21",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi0LIAT","0lpB0000000PBdwIAG","2020-10-02","Passives","003B000000IXi0LIAT","User21 Q4DataUser21",,"Individual","Active",8,0,8,192,4,4,8,6,1,4,4052,0,1,3516,1,-38,8,0,0,0,4,1,0,12,10,1,389,10,0,38.4,4,5582,1,2416,8,0,0,0,0,16208,5,99.85,0.15,0,
