"Members.Account.BillingCity","Members.Contact.Name","Members.MemberStatus","Promotion.MarketSegment5.Segment5","Members.Contact.Birthdate","Members.MemberCurrency.ProgramCurrency.Id","Promotion.MarketSegment5.Name","Members.Contact.Id","Program.Name","Partner_Overlap.Partner_Overlap","Members.MemberCurrency.Name","Members.ContactId","Members.Transaction.PartnerId","Member.prog.Name","Members.Transaction.JournalType.Name","Promotion.StartDate","Promotion.Start_Day","Members.Contact.AccountId","Id","Product_Overlap.Product_Overlap","Member_Segment.Market_Segment_1","Member_Segment.Market_Segment_2","Members.Transaction.ActivityDate_Flag","Members.Transaction.ProductId","Promotion.EndDate","Promotion.Name","Member_Segment.Membership_Number","Members.Transaction.MemberId","Members.Account.Name","Members.MemberCurrency.ProgramCurrency.IsActive","Promotion.EnrollmentEndDate","Member_Segment.Loyalty_Program","Members.Transaction.Status","Members.Transaction.Id","Members.MemberCurrency.LoyaltyMemberId","Member_Segment.Hobby","StartDate_Flag","Members.AccountId","EndDate","Members.Transaction.PaymentMethod","Members.Transaction.ProductCategoryId","Members.Account.BillingState","Members.Account.Id","Members.EnrollmentDate","Members.MemberCurrency.ProgramCurrency.Name","Promotion.MarketSegment3.Segment3","Members.Transaction.ReferredMemberId","Members.MemberType","Members.MemberCurrency.LoyaltyProgramCurrencyId","Members.ProgramId","Name","Promotion.EnrollmentStartDate","StartDate","Promotion.IsEnrollmentRequired","Promotion.MarketSegment2.Segment2","Members.MemberCurrency.ProgramCurrency.LoyaltyTierGroupId","Member.MembershipNumber","Members.Program.Id","ProductCategory_Overlap.ProductCategory_Overlap","Member.Id","Promotion.ProgramCurrency.Name","Promotion.MarketSegment1.Segment1","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor2","Members.Contact.MailingCity","Members.Transaction.ActivityDate","Promotion.FulfillmentAction","Members.Contact.MailingCountry","Promotion.LoyaltyPromotionType","Members.MemberCurrency.Id","Members.MemberCurrency.ProgramCurrency.LoyaltyProgramId","Members.Program.Name","FulfillmentAction","Member.ProgramId","PromotionCurrency.Name","Members.Contact.MailingState","Members.EnrollmentChannel","Members.Account.BillingCountry","Members.Transaction.RelatedJournalId","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor1","Members.Id","Members.MemberCurrency.ProgramCurrency.CurrencyType","Promotion.End_Date_Week_Month","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement","Members.Transaction.StartDate","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor","Program.Id","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement1","LoyaltyProgramCurrencyId","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement2","Members.Transaction.LoyaltyProgramId","Members.Program.Status","Members.MembershipNumber","Members.ReferredById","Members.Transaction.Last_Transaction_Activity_Date","LoyaltyProgramId","Promotion.Start_Date_Week_Month","Promotion.MarketSegment4.Segment4","isTraining","Members.Member_State_City","Members.Tier.EffectiveDate","Members.Tier.Name","Members.Transaction.Current_ActivityDate","Promotion.Product_or_ProdCategory_Count","Members.Transaction.Accrual_Transactions_Current_Period","Members.Month_In_Tier","Promotion.Partner_Count","Maximize_Promotion_Influenced_Revenue_Prediction_1_prediction","Promotion.Total_Avg_Partner_Transaction_Amount","Promotion.MaximumRewardValue","Members.MemberCurrency.Ledger.Journal.Accrual_Transaction_Amount","Members.MemberCurrency.Ledger.Journal.Accrual_Transactions_Current_Period","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor_impact","Promotion.Product_Category_Count","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement_impact2","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement_impact1","Members.Transaction.Accrual_Transaction_Amount","Members.MemberCurrency.Ledger.Journal.DaysBetweenCurrentTransactions","Members.Transaction.Transaction_Count","Members.Journal.Transaction_Amount_Current_Period","Members.Journal.Accrual_Transactions_Current_Period","Members.Journal.Transaction_Amount_all","Members.Average_NQP_Accrued","Members.Transaction.DaysBetweenCurrentTransactions","Members.DaysSinceLastTransaction","Members.Transaction.Transaction_Amount_Current_Period","Members.Age","Promotion.Enrollment_Duration","Members.Membership_Duration","Members.MemberCurrency.Ledger.Points","Promotion.TotalRewardPoints","Promotion.Total_Avg_Product_Transaction_Amount","Members.MemberCurrency.Ledger.Journal.Transactions_all","Members.MemberCurrency.Ledger.Journal.Transaction_Amount_Current_Period","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor_impact1","Members.Avg_Transaction_Amount_all","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor_impact2","Members.Transaction.Transaction_Amount_all","Promotion.Product_Count","Members.MemberCurrency.Ledger.Promotion_Revenue","Promotion.Total_Avg_Product_or_ProdCategory_Transaction_Amount","Members.Journal.DaysBetweenCurrentTransactions","Members.Journal.Transaction_Count","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement_impact","Promotion.Duration","Product_Overlap.UNIQUE_Product_or_Prod_Category_ID","Members.MemberCurrency.PointsBalance","Promotion.Total_Avg_Product_Category_Transaction_Amount","Members.MemberCurrency.Ledger.Current_Expired_Points","Members.Journal.Accrual_Transaction_Amount","Members.Transaction.Transactions_all","Members.MemberCurrency.Ledger.Current_Accrued_Points","Members.Transaction.TransactionAmount","Members.MemberCurrency.Ledger.Journal.Transaction_Count","Members.Journal.Transactions_all","Members.MemberCurrency.Ledger.Journal.Transaction_Amount_all"
,"Perf186 Trail186","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhuUIAT","NTO Insider","High","Points","003B000000IXhuUIAT","0ldB0000000TNHqIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoKIAR","0c8B000000000YxIAI",,"Millionaire Gen X",,"Others",,"2021-12-03","Bonus Points Promotion","IndivAiK_155","0lMB0000000RIEfMAO",,"true",,"NTO Insider","Processed","0lVB0000001irktMAA","0lMB0000000RIEfMAO","Bowling","Future Promotions",,"2021-12-03",,"0ZGB00000004KVpOAM",,,"2020-08-04","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_155","0lpB0000000PBdwIAG",,"0lMB0000000RIEfMAO","Points","Ultra High Net Worth Gen Z","Avg_Transaction_Amount_all:800","New York","2021-11-21T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcTzIAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Social",,,"Accrual_Transactions_Current_Period:1,Name:Silver","0lMB0000000RIEfMAO","NonQualifying","48 - 12",,,"Accrual_Transactions_Current_Period:1","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_155",,"2021-11-21T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2020-08-04","Silver",,3,1,15,3,960.54,2622,5000,8621,3,154.52,0,,,464,-331,1,4334,1,4798,2797,0,-12,0,,,462,20798,100,2896,11,7229,-150.79,800,103.78,464,3,951,,-252,7,,2,,13599,,0,4798,1,8390,464,13,6,8621
,"Q4Data330 Trail330","Active",,"1986-08-12","0lcB0000000PBAjIAO",,"003B000000IXi8mIAD","NTO Insider","High","Points","003B000000IXi8mIAD","0ldB0000000TNHtIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3nHZIAZ","0c8B000000000YxIAI",,"Affluent Millenials",,"Current",,"2021-12-03","Bonus Points Promotion","IndivAiK_132","0lMB0000000RIEJMA4",,"true",,"NTO Insider","Processed","0lVB0000001irj6MAA","0lMB0000000RIEJMA4","Fishing","Future Promotions",,"2021-12-03",,"0ZGB00000004KVsOAM",,,"2020-12-14","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_132","0lpB0000000PBdwIAG",,"0lMB0000000RIEJMA4","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,DaysSinceLastTransaction:7","New York","2021-07-11T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcSvIAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Social",,,"Accrual_Transactions_Current_Period:1,Name:Silver","0lMB0000000RIEJMA4","NonQualifying","48 - 12",,,"Accrual_Transactions_Current_Period:1","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_132",,"2021-11-02T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2020-12-14","Silver","2021-07-11T00:00:00.000Z",3,0,11,3,1038.85,2622,5000,6764,0,154.52,0,,,977,-247,1,3834,1,4738,0,0,7,977,35,,330,18416,100,2896,7,6764,-150.79,948,135.39,977,3,904,,-149,6,,2,,12480,,0,4738,1,8213,977,9,5,6764
,"Cnt-RTE-_UIDaiajbieh_b_ib","Active",,,"0lcB0000000PBAjIAO",,"003B000000JOoiqIAD","NTO Insider",,"Points","003B000000JOoiqIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001NQ2j9IAD","0c8B000000000YxIAI",,,,,,"2021-12-03","Bonus Points Promotion",,,,"true",,,,,"0lMB0000000GwEHMA0",,"Future Promotions",,"2021-12-03",,,,,"2020-06-03","Points","Millionaire Gen Z",,"Group","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"GRPNTO_WC_EDc_UIDaiajbieh_b_bj","0lpB0000000PBdwIAG",,"0lMB0000000GwEHMA0","Points","Ultra High Net Worth Gen Z","Avg_Transaction_Amount_all:0",,,"CreditPoints",,"Standard","0lzB0000000H64gIAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points",,"POS",,,"Enrollment Channel:POS,Average_NQP_Accrued:0","0lMB0000000GwEHMA0","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","GRPNTO_WC_EDc_UIDaiajbieh_b_bj",,,"0lpB0000000PBdwIAG","48 - 12",,"false"," - ",,,,3,,,3,258.06,2622,5000,,,-503.62,0,,,,,,,,,0,,,,,,524,,100,2896,,,257.15,0,-152.71,,3,,,,,,2,,0,,,,,,,,,
,"Q4Data104 Trail104","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi4CIAT","NTO Insider","High","Points","003B000000IXi4CIAT","0ldB0000000TNHvIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3lDXIAZ","0c8B000000000YxIAI",,"Mass Affluent Gen Z",,"Current",,"2021-12-03","Bonus Points Promotion","IndivAiK_470","0lMB0000000RILtMAO",,"true",,"NTO Insider","Processed","0lVB0000001irniMAA","0lMB0000000RILtMAO","Fencing","Future Promotions",,"2021-12-03",,"0ZGB00000004KVuOAM",,,"2020-03-19","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_470","0lpB0000000PBdwIAG",,"0lMB0000000RILtMAO","Points","Ultra High Net Worth Gen Z","Partner_Overlap:High,Accrual_Transaction_Amount:8502","New York","2021-04-16T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcpfIAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Web",,,"Transactions_all:7,Accrual_Transaction_Amount:8502","0lMB0000000RILtMAO","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:1215","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_470",,"2021-09-23T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2020-03-19","Silver","2021-04-16T00:00:00.000Z",3,0,20,3,1234.47,2622,5000,11651,0,267.34,0,,,472,-646,1,8502,0,8502,0,-86,47,472,,,600,19601,100,2896,11,11651,-172.65,1215,170.14,472,3,1515,,-492,8,,2,,14040,,0,8502,1,11436,472,13,7,11651
,"Q4Data98 Trail98","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi46IAD","NTO Insider",,"Points","003B000000IXi46IAD","0ldB0000000TNI1IAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoLIAR","0c8B000000000YxIAI",,"Mass Affluent Gen Z",,"Current","01tB0000000Zo3qIAC","2021-12-03","Bonus Points Promotion","IndivAiK_463","0lMB0000000RILnMAO",,"true",,"NTO Insider","Processed","0lVB000000296vlMAA","0lMB0000000RILnMAO","Fencing","Future Promotions",,"2021-12-03",,,,,"2021-07-02","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_463","0lpB0000000PBdwIAG",,"0lMB0000000RILnMAO","Points","Ultra High Net Worth Gen Z","DaysSinceLastTransaction:138,Accrual_Transaction_Amount:392","New Jersey","2021-06-24T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcpNIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NJ","Social",,,"Avg_Transaction_Amount_all:392,DaysSinceLastTransaction:138","0lMB0000000RILnMAO","NonQualifying","48 - 12",,,"Transactions_all:1,Avg_Transaction_Amount_all:392","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_463",,"2021-06-24T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NJ - New Jersey","2021-07-02","Silver","2021-06-24T00:00:00.000Z",3,0,4,3,250.09,2622,5000,392,0,919.15,0,,,392,0,1,392,0,392,0,0,138,392,,,130,763,100,2896,1,392,-859.04,392,688.39,392,3,0,,0,1,,2,,763,,0,392,1,763,392,1,1,392
,"Q4Data96 Trail96","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi44IAD","NTO Insider",,"Points","003B000000IXi44IAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001LwhoKIAR","0c8B000000000YxIAI",,"Millionaire Gen Z",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_461",,,"true",,"NTO Insider",,,"0lMB0000000RILlMAO","Kabaddi","Future Promotions",,"2021-12-03",,,,,"2021-10-27","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_461","0lpB0000000PBdwIAG",,"0lMB0000000RILlMAO","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","New York",,"CreditPoints","USA","Standard","0lzB0000000XcpHIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","POS",,,"Member_State_City:NY - New York,Avg_Transaction_Amount_all:0","0lMB0000000RILlMAO","NonQualifying","48 - 12",,,"Member_State_City:NY - New York,Membership_Duration:13","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_461",,,"0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2021-10-27","Silver",,3,,0,3,300.64,2622,5000,,,1074.4,0,,,,,,,,,0,,,,,,13,,100,2896,,,-557.66,0,-503.62,,3,,,,,,2,,0,,,,,,,,,
,"Q4Data50 Trail50","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi2sIAD","NTO Insider",,"Points","003B000000IXi2sIAD","0ldB0000000TNHuIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3lDXIAZ","0c8B000000000YxIAI",,"Millionaire Millenials",,"Others",,"2021-12-03","Bonus Points Promotion","IndivAiK_403","0lMB0000000RIKoMAO",,"true",,"NTO Insider","Processed","0lVB0000001irn1MAA","0lMB0000000RIKoMAO","Horseback riding","Future Promotions",,"2021-12-03",,"0ZGB00000004KVtOAM",,,"2020-04-20","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_403","0lpB0000000PBdwIAG",,"0lMB0000000RIKoMAO","Points","Ultra High Net Worth Gen Z","Accrual_Transactions_Current_Period:2,Avg_Transaction_Amount_all:619","New York","2021-11-27T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcmQIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Web",,,"Enrollment Channel:Web,Avg_Transaction_Amount_all:619","0lMB0000000RIKoMAO","NonQualifying","48 - 12",,,"Member_State_City:NY - New York,Avg_Transaction_Amount_all:619","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_403",,"2021-11-27T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2020-04-20","Silver",,3,1,19,3,338.44,2622,5000,10374,5,-557.66,0,,,610,-297,1,3074,2,4332,1960,0,-18,0,,,568,21526,100,2896,14,7248,-352.06,619,303.96,610,3,329,,-219,8,,2,,14132,,0,4332,1,9801,610,16,7,10374
,"User155 Trial155","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhrKIAT","NTO Insider",,"Points","003B000000IXhrKIAT",,"NTO Insider",,"2021-12-01","Wednesday","001B000001M3lDXIAZ","0c8B000000000YxIAI",,"Affluent Gen X",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_385",,,"true",,"NTO Insider",,,"0lMB0000000RIKWMA4","Horseback riding","Future Promotions",,"2021-12-03",,,,,"2021-05-09","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_385","0lpB0000000PBdwIAG",,"0lMB0000000RIKWMA4","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Month_In_Tier:6","Toronto",,"CreditPoints","Canada","Standard","0lzB0000000XclYIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","Ontario","CallCenter",,,"Membership_Duration:184,Avg_Transaction_Amount_all:0","0lMB0000000RIKWMA4","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_385",,,"0lpB0000000PBdwIAG","48 - 12",,"false","Ontario - Toronto","2021-05-09","Silver",,3,,6,3,395.37,2622,5000,,,-503.62,0,,,,,,,,,0,,,,,,184,,100,2896,,,-462.72,0,321.28,,3,,,,,,2,,0,,,,,,,,,
,"User151 Trial151","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhrGIAT","NTO Insider","High","Points","003B000000IXhrGIAT","0ldB0000000TNI3IAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoLIAR","0c8B000000000YxIAI",,"Mass Affluent Gen Z",,"Current","01tB0000000Zo3sIAC","2021-12-03","Bonus Points Promotion","IndivAiK_381","0lMB0000000RIKSMA4",,"true",,"NTO Insider","Processed","0lVB0000001irlTMAQ","0lMB0000000RIKSMA4","Surfing","Future Promotions",,"2021-12-03",,,,,"2020-08-20","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_381","0lpB0000000PBdwIAG",,"0lMB0000000RIKSMA4","Points","Ultra High Net Worth Gen Z","Avg_Transaction_Amount_all:614,Name:Silver","San Francisco","2021-07-29T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XclMIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","CA","Social",,,"Avg_Transaction_Amount_all:614,Transaction_Amount_all:3072","0lMB0000000RIKSMA4","NonQualifying","48 - 12",,,"Transaction_Amount_all:3072","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_381",,"2021-12-20T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","CA - San Francisco","2020-08-20","Silver","2021-07-29T00:00:00.000Z",3,0,15,3,530.29,2622,5000,5493,4,-354.62,0,,,1578,-365,1,1795,3,3072,809,0,-41,1578,,,446,16996,100,2896,7,3373,214.01,614,187.27,1578,3,217,,-365,6,,2,,10523,,0,3072,1,3236,1578,9,5,5493
,"User145 Trial145","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhrAIAT","NTO Insider","High","Points","003B000000IXhrAIAT","0ldB0000000TNHqIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3lDXIAZ","0c8B000000000YxIAI",,"Ultra High Net Worth Gen Z",,"Current",,"2021-12-03","Bonus Points Promotion","IndivAiK_375","0lMB0000000RIKMMA4",,"true",,"NTO Insider","Processed","0lVB0000001irlXMAQ","0lMB0000000RIKMMA4","Surfing","Future Promotions",,"2021-12-03",,"0ZGB00000004KVpOAM",,,"2020-11-21","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_375","0lpB0000000PBdwIAG",,"0lMB0000000RIKMMA4","Points","Ultra High Net Worth Gen Z","Avg_Transaction_Amount_all:648,Accrual_Transaction_Amount:3239","Toronto","2021-02-09T00:00:00.000Z","CreditPoints","Canada","Standard","0lzB0000000Xcl4IAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","Ontario","CallCenter",,,"Transaction_Amount_all:3239","0lMB0000000RIKMMA4","NonQualifying","48 - 12",,,"Market Segment 1:Ultra High Net Worth Gen Z,Month_In_Tier:12","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_375",,"2021-11-26T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","Ontario - Toronto","2020-11-21","Silver","2021-02-09T00:00:00.000Z",3,0,12,3,247.78,2622,5000,4906,0,-426.64,0,,,1127,-225,1,3239,0,3239,0,-34,-17,1127,,,353,16277,100,2896,7,4906,-354.62,648,347.72,1127,3,524,,-229,6,,2,,10863,,0,3239,1,7562,1127,9,5,4906
,"User13 Q4DataUser13","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhzxIAD","NTO Insider",,"Points","003B000000IXhzxIAD","0ldB0000000TNHrIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3nHZIAZ","0c8B000000000YxIAI",,"Millionaire Gen X",,"Current","01tB0000000Zo3vIAC","2021-12-03","Bonus Points Promotion","IndivAiK_369","0lMB0000000RIKGMA4",,"true",,"NTO Insider","Processed","0lVB0000001irmFMAQ","0lMB0000000RIKGMA4","Surfing","Future Promotions",,"2021-12-03",,,,,"2020-03-09","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_369","0lpB0000000PBdwIAG",,"0lMB0000000RIKGMA4","Points","Ultra High Net Worth Gen Z","Accrual_Transactions_Current_Period:1","San Francisco","2021-06-04T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XckmIAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","CA","POS",,,"Enrollment Channel:POS,Average_NQP_Accrued:0","0lMB0000000RIKGMA4","NonQualifying","48 - 12",,,"Member_State_City:CA - San Francisco,Membership_Duration:610","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_369",,"2021-10-28T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","CA - San Francisco","2020-03-09","Silver","2021-06-04T00:00:00.000Z",3,0,20,3,523.6,2622,5000,5430,0,-324.73,0,,,528,-485,1,2996,1,3558,0,-52,12,528,,,610,18281,100,2896,7,5430,257.15,712,154.52,528,3,562,,-402,6,,2,,11520,,0,3558,1,7842,528,9,5,5430
,"Q4Data114 Trail114","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhvlIAD","NTO Insider","High","Points","003B000000IXhvlIAD","0ldB0000000TNHtIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3lDXIAZ","0c8B000000000YxIAI","High","Ultra High Net Worth Gen Z",,"Current","01tB0000000Zo4CIAS","2021-12-03","Bonus Points Promotion","IndivAiK_357","0lMB0000000RIK4MAO",,"true",,"NTO Insider","Processed","0lVB0000001irmMMAQ","0lMB0000000RIK4MAO","Surfing","Future Promotions",,"2021-12-03",,,,,"2021-02-03","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_357","0lpB0000000PBdwIAG",,"0lMB0000000RIK4MAO","Points","Ultra High Net Worth Gen Z","Accrual_Transactions_Current_Period:2,Avg_Transaction_Amount_all:1374","New York","2021-03-08T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XckCIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","POS",,,"Transaction_Amount_all:6868","0lMB0000000RIK4MAO","NonQualifying","48 - 12",,,"Transactions_all:5,Avg_Transaction_Amount_all:1374","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_357",,"2021-12-12T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2021-02-03","Silver","2021-03-08T00:00:00.000Z",3,0,9,3,2086.37,2622,5000,10799,2,477.77,0,,,1491,-606,1,4269,2,6868,2690,-88,-33,1491,,,279,17729,100,2896,8,8553,395.04,1374,357.93,1491,3,1476,,-336,6,,2,1,12021,,0,6868,1,5379,1491,10,5,10799
